"","DateTime","IU.BBSR.00.BHZ.M"
"486",2010-01-12 22:20:50,426346.81
"487",2010-01-12 22:21:00,138371.1
"488",2010-01-12 22:21:10,-686772.015
"489",2010-01-12 22:21:20,509290.735
"490",2010-01-12 22:21:30,-85298.8375
"491",2010-01-12 22:21:40,-141112.64
"492",2010-01-12 22:21:50,80897.8425
"493",2010-01-12 22:22:00,209640.505
"494",2010-01-12 22:22:10,138115.41
"495",2010-01-12 22:22:20,-213394.43
"496",2010-01-12 22:22:30,16893.9475
"497",2010-01-12 22:22:40,-297113.94
"498",2010-01-12 22:22:50,138394.4975
"499",2010-01-12 22:23:00,169667.4075
"500",2010-01-12 22:23:10,-48018.4525
"501",2010-01-12 22:23:20,236471.34
"502",2010-01-12 22:23:30,208798.3125
"503",2010-01-12 22:23:40,-46110.6875
"504",2010-01-12 22:23:50,-149893.6325
"505",2010-01-12 22:24:00,-213720.9725
"506",2010-01-12 22:24:10,23600.9275
"507",2010-01-12 22:24:20,227496.635
"508",2010-01-12 22:24:30,-101258.47
"509",2010-01-12 22:24:40,-21770.3075
"510",2010-01-12 22:24:50,67190.8775
"511",2010-01-12 22:25:00,232842.2325
"512",2010-01-12 22:25:10,-129341.76
"513",2010-01-12 22:25:20,245771.1075
"514",2010-01-12 22:25:30,-65675.725
"515",2010-01-12 22:25:40,-273016.0375
"516",2010-01-12 22:25:50,200116.5175
"517",2010-01-12 22:26:00,-93251.815
"518",2010-01-12 22:26:10,-51548.895
"519",2010-01-12 22:26:20,518088.46
"520",2010-01-12 22:26:30,-333635.735
"521",2010-01-12 22:26:40,67186.395
"522",2010-01-12 22:26:50,42960.07
"523",2010-01-12 22:27:00,236519.72
"524",2010-01-12 22:27:10,-291362.44
"525",2010-01-12 22:27:20,229970.03
"526",2010-01-12 22:27:30,-281302.2425
"527",2010-01-12 22:27:40,353840.95
"528",2010-01-12 22:27:50,116660.395
"529",2010-01-12 22:28:00,-293431.5675
"530",2010-01-12 22:28:10,185774.2825
"531",2010-01-12 22:28:20,328353.695
"532",2010-01-12 22:28:30,-231704.86
"533",2010-01-12 22:28:40,-56661.63
"534",2010-01-12 22:28:50,63730.0925
"535",2010-01-12 22:29:00,-42630.7325
"536",2010-01-12 22:29:10,209379.815
"537",2010-01-12 22:29:20,-179210.9375
"538",2010-01-12 22:29:30,101334.0175
"539",2010-01-12 22:29:40,-25959.92
