"","DateTime","CU.ANWB..BHZ.M"
"67",2010-01-12 21:01:06,-2353.2
"68",2010-01-12 21:01:07,978.55
"69",2010-01-12 21:01:08,3312.85
"70",2010-01-12 21:01:09,1010.475
"71",2010-01-12 21:01:10,-757
"72",2010-01-12 21:01:11,1359.425
"73",2010-01-12 21:01:12,2458.5
"74",2010-01-12 21:01:13,1156.6
"75",2010-01-12 21:01:14,-994.35
"76",2010-01-12 21:01:15,320.875
"77",2010-01-12 21:01:16,2361.025
"78",2010-01-12 21:01:17,3566.1
"79",2010-01-12 21:01:18,61.825
"80",2010-01-12 21:01:19,-1293.2
"81",2010-01-12 21:01:20,645.575
"82",2010-01-12 21:01:21,2845.075
"83",2010-01-12 21:01:22,1752.15
"84",2010-01-12 21:01:23,164.3
"85",2010-01-12 21:01:24,178.075
"86",2010-01-12 21:01:25,667.425
"87",2010-01-12 21:01:26,2666.85
"88",2010-01-12 21:01:27,1225.525
"89",2010-01-12 21:01:28,-438.5
"90",2010-01-12 21:01:29,468.675
"91",2010-01-12 21:01:30,2231.675
"92",2010-01-12 21:01:31,1477.375
"93",2010-01-12 21:01:32,439.1
"94",2010-01-12 21:01:33,856.9
"95",2010-01-12 21:01:34,574.875
"96",2010-01-12 21:01:35,1185.05
"97",2010-01-12 21:01:36,2246.425
"98",2010-01-12 21:01:37,1366.5
"99",2010-01-12 21:01:38,-931.875
"100",2010-01-12 21:01:39,86.675
"101",2010-01-12 21:01:40,3652.35
"102",2010-01-12 21:01:41,1950.975
"103",2010-01-12 21:01:42,-1476.9
"104",2010-01-12 21:01:43,-253.85
"105",2010-01-12 21:01:44,3841.45
"106",2010-01-12 21:01:45,1874.925
"107",2010-01-12 21:01:46,-948.875
"108",2010-01-12 21:01:47,-931.075
"109",2010-01-12 21:01:48,2500.225
"110",2010-01-12 21:01:49,3261.35
"111",2010-01-12 21:01:50,491.525
"112",2010-01-12 21:01:51,-1195.675
"113",2010-01-12 21:01:52,789.75
"114",2010-01-12 21:01:53,2450.975
"115",2010-01-12 21:01:54,2834.6
"116",2010-01-12 21:01:55,-1243.525
"117",2010-01-12 21:01:56,-1310.3
"118",2010-01-12 21:01:57,4254.475
"119",2010-01-12 21:01:58,3390.25
"120",2010-01-12 21:01:59,-1178.8
"121",2010-01-12 21:02:00,-2631.55
"122",2010-01-12 21:02:01,2679.325
"123",2010-01-12 21:02:02,3682.2
"124",2010-01-12 21:02:03,175.875
"125",2010-01-12 21:02:04,-387.225
"126",2010-01-12 21:02:05,1292.975
"127",2010-01-12 21:02:06,1608.175
"128",2010-01-12 21:02:07,817.075
"129",2010-01-12 21:02:08,1743.25
"130",2010-01-12 21:02:09,-104.075
"131",2010-01-12 21:02:10,134.075
"132",2010-01-12 21:02:11,2579.55
"133",2010-01-12 21:02:12,2347.65
"134",2010-01-12 21:02:13,-1234.675
"135",2010-01-12 21:02:14,1037.625
"136",2010-01-12 21:02:15,2012.45
"137",2010-01-12 21:02:16,1214.9
"138",2010-01-12 21:02:17,484.95
"139",2010-01-12 21:02:18,-80.2
"140",2010-01-12 21:02:19,2838
"141",2010-01-12 21:02:20,1656.675
"142",2010-01-12 21:02:21,-1004.95
"143",2010-01-12 21:02:22,-248.725
"144",2010-01-12 21:02:23,2752
"145",2010-01-12 21:02:24,3058.75
"146",2010-01-12 21:02:25,-992.9
"147",2010-01-12 21:02:26,-1121.925
"148",2010-01-12 21:02:27,3117.1
"149",2010-01-12 21:02:28,3464.25
"150",2010-01-12 21:02:29,-538.775
"151",2010-01-12 21:02:30,-1489.8
"152",2010-01-12 21:02:31,1756.625
"153",2010-01-12 21:02:32,3032.35
"154",2010-01-12 21:02:33,1232.9
"155",2010-01-12 21:02:34,-43.525
"156",2010-01-12 21:02:35,461.975
"157",2010-01-12 21:02:36,1348.925
"158",2010-01-12 21:02:37,1113.175
"159",2010-01-12 21:02:38,1073.925
"160",2010-01-12 21:02:39,1067.325
"161",2010-01-12 21:02:40,484.925
"162",2010-01-12 21:02:41,1158.75
"163",2010-01-12 21:02:42,2004.625
"164",2010-01-12 21:02:43,573.525
"165",2010-01-12 21:02:44,125.525
"166",2010-01-12 21:02:45,1273.45
"167",2010-01-12 21:02:46,622.8
"168",2010-01-12 21:02:47,1770.275
"169",2010-01-12 21:02:48,2465.375
"170",2010-01-12 21:02:49,-206.45
"171",2010-01-12 21:02:50,-337.35
"172",2010-01-12 21:02:51,1495.275
"173",2010-01-12 21:02:52,2317.85
"174",2010-01-12 21:02:53,1483.2
"175",2010-01-12 21:02:54,-1486.8
"176",2010-01-12 21:02:55,880.775
"177",2010-01-12 21:02:56,3695.85
"178",2010-01-12 21:02:57,1162.75
"179",2010-01-12 21:02:58,-651.675
"180",2010-01-12 21:02:59,-885.6
"181",2010-01-12 21:03:00,2597.725
"182",2010-01-12 21:03:01,2279.55
"183",2010-01-12 21:03:02,1499.2
"184",2010-01-12 21:03:03,-872.05
"185",2010-01-12 21:03:04,1474.2
"186",2010-01-12 21:03:05,2172.55
"187",2010-01-12 21:03:06,808.875
"188",2010-01-12 21:03:07,-1546.7
"189",2010-01-12 21:03:08,1720.275
"190",2010-01-12 21:03:09,3099.95
"191",2010-01-12 21:03:10,1824.975
"192",2010-01-12 21:03:11,-1145.075
"193",2010-01-12 21:03:12,826.65
"194",2010-01-12 21:03:13,775.35
"195",2010-01-12 21:03:14,1227.325
"196",2010-01-12 21:03:15,794.15
"197",2010-01-12 21:03:16,1630.85
"198",2010-01-12 21:03:17,2086.725
"199",2010-01-12 21:03:18,747.9
"200",2010-01-12 21:03:19,-832.95
"201",2010-01-12 21:03:20,384.475
"202",2010-01-12 21:03:21,2872.35
"203",2010-01-12 21:03:22,1517.75
"204",2010-01-12 21:03:23,469.5
"205",2010-01-12 21:03:24,365.275
"206",2010-01-12 21:03:25,2254.825
"207",2010-01-12 21:03:26,511.675
"208",2010-01-12 21:03:27,-88.45
"209",2010-01-12 21:03:28,381.025
"210",2010-01-12 21:03:29,3196.85
"211",2010-01-12 21:03:30,1511.525
"212",2010-01-12 21:03:31,-317.875
"213",2010-01-12 21:03:32,843.225
"214",2010-01-12 21:03:33,937.975
"215",2010-01-12 21:03:34,1017.475
"216",2010-01-12 21:03:35,375.05
"217",2010-01-12 21:03:36,1853.5
"218",2010-01-12 21:03:37,1888.775
"219",2010-01-12 21:03:38,275.05
"220",2010-01-12 21:03:39,754.925
"221",2010-01-12 21:03:40,1066.175
"222",2010-01-12 21:03:41,1594.2
"223",2010-01-12 21:03:42,670.4
"224",2010-01-12 21:03:43,-180.05
"225",2010-01-12 21:03:44,1739
"226",2010-01-12 21:03:45,2366.85
"227",2010-01-12 21:03:46,256.05
"228",2010-01-12 21:03:47,-257.275
"229",2010-01-12 21:03:48,2001.575
"230",2010-01-12 21:03:49,2222.475
"231",2010-01-12 21:03:50,-537.975
"232",2010-01-12 21:03:51,-189.875
"233",2010-01-12 21:03:52,2132.15
"234",2010-01-12 21:03:53,2557.325
"235",2010-01-12 21:03:54,750.35
"236",2010-01-12 21:03:55,-327.525
"237",2010-01-12 21:03:56,157.625
"238",2010-01-12 21:03:57,2984.95
"239",2010-01-12 21:03:58,1446.475
"240",2010-01-12 21:03:59,-797
"241",2010-01-12 21:04:00,1173.675
"242",2010-01-12 21:04:01,2382.85
"243",2010-01-12 21:04:02,176.925
"244",2010-01-12 21:04:03,190.7
"245",2010-01-12 21:04:04,2155
"246",2010-01-12 21:04:05,1824.075
"247",2010-01-12 21:04:06,191.375
"248",2010-01-12 21:04:07,-1295.05
"249",2010-01-12 21:04:08,1812
"250",2010-01-12 21:04:09,2646.15
"251",2010-01-12 21:04:10,2270.125
"252",2010-01-12 21:04:11,179.6
"253",2010-01-12 21:04:12,-937.15
"254",2010-01-12 21:04:13,439.275
"255",2010-01-12 21:04:14,3122.075
"256",2010-01-12 21:04:15,1266.2
"257",2010-01-12 21:04:16,-119.8
"258",2010-01-12 21:04:17,55.325
"259",2010-01-12 21:04:18,2864.325
"260",2010-01-12 21:04:19,2579.475
"261",2010-01-12 21:04:20,-1338.45
"262",2010-01-12 21:04:21,-1573.75
"263",2010-01-12 21:04:22,3280.575
"264",2010-01-12 21:04:23,3842.075
"265",2010-01-12 21:04:24,-878.45
"266",2010-01-12 21:04:25,-1553.175
"267",2010-01-12 21:04:26,3159.075
"268",2010-01-12 21:04:27,3040
"269",2010-01-12 21:04:28,-903.375
"270",2010-01-12 21:04:29,-1232.35
"271",2010-01-12 21:04:30,2339.65
"272",2010-01-12 21:04:31,3890.25
"273",2010-01-12 21:04:32,-235.5
"274",2010-01-12 21:04:33,-1510.1
"275",2010-01-12 21:04:34,1501.25
"276",2010-01-12 21:04:35,2445.3
"277",2010-01-12 21:04:36,1708.35
"278",2010-01-12 21:04:37,-223.375
"279",2010-01-12 21:04:38,140.275
"280",2010-01-12 21:04:39,1098.2
"281",2010-01-12 21:04:40,1781.05
"282",2010-01-12 21:04:41,2751.025
"283",2010-01-12 21:04:42,-607.5
"284",2010-01-12 21:04:43,-405.4
"285",2010-01-12 21:04:44,2043.975
"286",2010-01-12 21:04:45,2327.75
"287",2010-01-12 21:04:46,343.275
"288",2010-01-12 21:04:47,318.6
"289",2010-01-12 21:04:48,615.85
"290",2010-01-12 21:04:49,2463.825
"291",2010-01-12 21:04:50,1107.65
"292",2010-01-12 21:04:51,-1307.45
"293",2010-01-12 21:04:52,1208.575
"294",2010-01-12 21:04:53,3150.55
"295",2010-01-12 21:04:54,974.425
"296",2010-01-12 21:04:55,-1321.9
"297",2010-01-12 21:04:56,2714.65
"298",2010-01-12 21:04:57,1792.775
"299",2010-01-12 21:04:58,-1438.9
"300",2010-01-12 21:04:59,1576.5
"301",2010-01-12 21:05:00,2851.675
"302",2010-01-12 21:05:01,406.5
"303",2010-01-12 21:05:02,-394.35
"304",2010-01-12 21:05:03,1845.975
"305",2010-01-12 21:05:04,1786
"306",2010-01-12 21:05:05,684.6
"307",2010-01-12 21:05:06,290
"308",2010-01-12 21:05:07,920.925
"309",2010-01-12 21:05:08,1808.825
"310",2010-01-12 21:05:09,144.425
"311",2010-01-12 21:05:10,776.05
"312",2010-01-12 21:05:11,1727.1
"313",2010-01-12 21:05:12,1448.825
"314",2010-01-12 21:05:13,1489.275
"315",2010-01-12 21:05:14,406.725
"316",2010-01-12 21:05:15,-413.975
"317",2010-01-12 21:05:16,857.375
"318",2010-01-12 21:05:17,2737.45
"319",2010-01-12 21:05:18,2237.7
"320",2010-01-12 21:05:19,-393.375
"321",2010-01-12 21:05:20,-92.025
"322",2010-01-12 21:05:21,1469.425
"323",2010-01-12 21:05:22,2275.675
"324",2010-01-12 21:05:23,-781.4
"325",2010-01-12 21:05:24,-193.5
"326",2010-01-12 21:05:25,3394.875
"327",2010-01-12 21:05:26,2439.075
"328",2010-01-12 21:05:27,-818.4
"329",2010-01-12 21:05:28,-421.375
"330",2010-01-12 21:05:29,2530.325
"331",2010-01-12 21:05:30,1878.35
"332",2010-01-12 21:05:31,-255.475
"333",2010-01-12 21:05:32,198.85
"334",2010-01-12 21:05:33,2048.675
"335",2010-01-12 21:05:34,2307.35
"336",2010-01-12 21:05:35,43.55
"337",2010-01-12 21:05:36,-728.7
"338",2010-01-12 21:05:37,2609.3
"339",2010-01-12 21:05:38,1661.625
"340",2010-01-12 21:05:39,49.875
"341",2010-01-12 21:05:40,123.5
"342",2010-01-12 21:05:41,1880.3
"343",2010-01-12 21:05:42,1308.75
"344",2010-01-12 21:05:43,1183.05
"345",2010-01-12 21:05:44,82.2
"346",2010-01-12 21:05:45,747.05
"347",2010-01-12 21:05:46,1646.75
"348",2010-01-12 21:05:47,1614.175
"349",2010-01-12 21:05:48,200.725
"350",2010-01-12 21:05:49,180.8
"351",2010-01-12 21:05:50,1828.475
"352",2010-01-12 21:05:51,1531
"353",2010-01-12 21:05:52,1184.325
"354",2010-01-12 21:05:53,299.55
"355",2010-01-12 21:05:54,599.65
"356",2010-01-12 21:05:55,994.2
"357",2010-01-12 21:05:56,2178.475
"358",2010-01-12 21:05:57,1837.95
"359",2010-01-12 21:05:58,-1011.7
"360",2010-01-12 21:05:59,-734.025
"361",2010-01-12 21:06:00,2829.15
"362",2010-01-12 21:06:01,4229.725
"363",2010-01-12 21:06:02,-1380.225
"364",2010-01-12 21:06:03,-1222.425
"365",2010-01-12 21:06:04,1636.475
"366",2010-01-12 21:06:05,3925.475
"367",2010-01-12 21:06:06,201.775
"368",2010-01-12 21:06:07,-1125.25
"369",2010-01-12 21:06:08,88.5
"370",2010-01-12 21:06:09,3845.9
"371",2010-01-12 21:06:10,2534.15
"372",2010-01-12 21:06:11,-1224.375
"373",2010-01-12 21:06:12,-352.875
"374",2010-01-12 21:06:13,2597.15
"375",2010-01-12 21:06:14,1057.65
"376",2010-01-12 21:06:15,-88.275
"377",2010-01-12 21:06:16,802.2
"378",2010-01-12 21:06:17,2511.4
"379",2010-01-12 21:06:18,2392.65
"380",2010-01-12 21:06:19,-1441.8
"381",2010-01-12 21:06:20,568.125
"382",2010-01-12 21:06:21,2416.55
"383",2010-01-12 21:06:22,375.525
"384",2010-01-12 21:06:23,-404.525
"385",2010-01-12 21:06:24,2990.425
"386",2010-01-12 21:06:25,1754.2
"387",2010-01-12 21:06:26,-354.975
"388",2010-01-12 21:06:27,-661.75
"389",2010-01-12 21:06:28,3036.4
"390",2010-01-12 21:06:29,2300.675
"391",2010-01-12 21:06:30,-589.1
"392",2010-01-12 21:06:31,-449.075
"393",2010-01-12 21:06:32,1849.2
"394",2010-01-12 21:06:33,2186.85
"395",2010-01-12 21:06:34,715.775
"396",2010-01-12 21:06:35,-120.125
"397",2010-01-12 21:06:36,1293.85
"398",2010-01-12 21:06:37,2440
"399",2010-01-12 21:06:38,909.575
"400",2010-01-12 21:06:39,-1670.4
"401",2010-01-12 21:06:40,1301.55
"402",2010-01-12 21:06:41,3241.775
"403",2010-01-12 21:06:42,1446.6
"404",2010-01-12 21:06:43,-938.85
"405",2010-01-12 21:06:44,662.475
"406",2010-01-12 21:06:45,3171.45
"407",2010-01-12 21:06:46,425.975
"408",2010-01-12 21:06:47,-1261.2
"409",2010-01-12 21:06:48,2155.725
"410",2010-01-12 21:06:49,3376.15
"411",2010-01-12 21:06:50,-463.45
"412",2010-01-12 21:06:51,-803.025
"413",2010-01-12 21:06:52,638.275
"414",2010-01-12 21:06:53,3432.5
"415",2010-01-12 21:06:54,1726.85
"416",2010-01-12 21:06:55,-513.3
"417",2010-01-12 21:06:56,-178.475
"418",2010-01-12 21:06:57,1827.575
"419",2010-01-12 21:06:58,2625.6
"420",2010-01-12 21:06:59,-648.425
"421",2010-01-12 21:07:00,-654.8
"422",2010-01-12 21:07:01,3004.675
"423",2010-01-12 21:07:02,3269.825
"424",2010-01-12 21:07:03,223.2
"425",2010-01-12 21:07:04,-2817.575
"426",2010-01-12 21:07:05,1396.125
"427",2010-01-12 21:07:06,4156.9
"428",2010-01-12 21:07:07,1850.15
"429",2010-01-12 21:07:08,-2706.9
"430",2010-01-12 21:07:09,773.975
"431",2010-01-12 21:07:10,3605.425
"432",2010-01-12 21:07:11,1352.15
"433",2010-01-12 21:07:12,-620.925
"434",2010-01-12 21:07:13,252.875
"435",2010-01-12 21:07:14,2059.125
"436",2010-01-12 21:07:15,1871.825
"437",2010-01-12 21:07:16,205.5
"438",2010-01-12 21:07:17,-333.325
"439",2010-01-12 21:07:18,1674.575
"440",2010-01-12 21:07:19,2422.75
"441",2010-01-12 21:07:20,1008.1
"442",2010-01-12 21:07:21,-447.475
"443",2010-01-12 21:07:22,927
"444",2010-01-12 21:07:23,2298.625
"445",2010-01-12 21:07:24,374.85
"446",2010-01-12 21:07:25,-419.025
"447",2010-01-12 21:07:26,2019.35
"448",2010-01-12 21:07:27,2718.3
"449",2010-01-12 21:07:28,-463.15
"450",2010-01-12 21:07:29,-452.225
"451",2010-01-12 21:07:30,2776.975
"452",2010-01-12 21:07:31,1941.775
"453",2010-01-12 21:07:32,-1311.6
"454",2010-01-12 21:07:33,997.05
"455",2010-01-12 21:07:34,1504.475
"456",2010-01-12 21:07:35,2314.45
"457",2010-01-12 21:07:36,1642.8
"458",2010-01-12 21:07:37,-587.5
"459",2010-01-12 21:07:38,-908.65
"460",2010-01-12 21:07:39,2184.475
"461",2010-01-12 21:07:40,2962.525
"462",2010-01-12 21:07:41,897.9
"463",2010-01-12 21:07:42,-1066.825
"464",2010-01-12 21:07:43,1018.775
"465",2010-01-12 21:07:44,3448.2
"466",2010-01-12 21:07:45,849.7
"467",2010-01-12 21:07:46,-1313.95
"468",2010-01-12 21:07:47,1189.575
"469",2010-01-12 21:07:48,1686.825
"470",2010-01-12 21:07:49,1587.9
"471",2010-01-12 21:07:50,-33.8
"472",2010-01-12 21:07:51,1727.8
"473",2010-01-12 21:07:52,1575.9
"474",2010-01-12 21:07:53,-204.375
"475",2010-01-12 21:07:54,-234.575
"476",2010-01-12 21:07:55,2197.55
"477",2010-01-12 21:07:56,2570.1
"478",2010-01-12 21:07:57,111.025
"479",2010-01-12 21:07:58,21.125
"480",2010-01-12 21:07:59,1701.775
"481",2010-01-12 21:08:00,2049.625
"482",2010-01-12 21:08:01,43.75
"483",2010-01-12 21:08:02,-866.75
"484",2010-01-12 21:08:03,2263.95
"485",2010-01-12 21:08:04,2992.975
"486",2010-01-12 21:08:05,1363.775
"487",2010-01-12 21:08:06,-1971.525
"488",2010-01-12 21:08:07,112.3
"489",2010-01-12 21:08:08,3664.075
"490",2010-01-12 21:08:09,1163.55
"491",2010-01-12 21:08:10,-697.9
"492",2010-01-12 21:08:11,1075.65
"493",2010-01-12 21:08:12,2565.575
"494",2010-01-12 21:08:13,537.35
"495",2010-01-12 21:08:14,-639.3
"496",2010-01-12 21:08:15,2283.575
"497",2010-01-12 21:08:16,810.625
"498",2010-01-12 21:08:17,-13.2
"499",2010-01-12 21:08:18,2937.75
"500",2010-01-12 21:08:19,1608.95
"501",2010-01-12 21:08:20,-687.325
"502",2010-01-12 21:08:21,-395.15
"503",2010-01-12 21:08:22,2425.65
"504",2010-01-12 21:08:23,2728.825
"505",2010-01-12 21:08:24,-805.65
"506",2010-01-12 21:08:25,-403.675
"507",2010-01-12 21:08:26,2313.25
"508",2010-01-12 21:08:27,3428.875
"509",2010-01-12 21:08:28,-477.5
"510",2010-01-12 21:08:29,-924.6
"511",2010-01-12 21:08:30,1236.15
"512",2010-01-12 21:08:31,2668.025
"513",2010-01-12 21:08:32,1338.4
"514",2010-01-12 21:08:33,-76.7
"515",2010-01-12 21:08:34,223.85
"516",2010-01-12 21:08:35,2726.05
"517",2010-01-12 21:08:36,1498.025
"518",2010-01-12 21:08:37,-1217.575
"519",2010-01-12 21:08:38,387.925
"520",2010-01-12 21:08:39,3013.325
"521",2010-01-12 21:08:40,1613.8
"522",2010-01-12 21:08:41,29.925
"523",2010-01-12 21:08:42,-15.95
"524",2010-01-12 21:08:43,1839.825
"525",2010-01-12 21:08:44,807.475
"526",2010-01-12 21:08:45,836.375
"527",2010-01-12 21:08:46,1347.15
"528",2010-01-12 21:08:47,516.2
"529",2010-01-12 21:08:48,1050.525
"530",2010-01-12 21:08:49,1718.175
"531",2010-01-12 21:08:50,749.85
"532",2010-01-12 21:08:51,95.425
"533",2010-01-12 21:08:52,1081.675
"534",2010-01-12 21:08:53,2353.85
"535",2010-01-12 21:08:54,421.725
"536",2010-01-12 21:08:55,-152.425
"537",2010-01-12 21:08:56,1837.275
"538",2010-01-12 21:08:57,2013.35
"539",2010-01-12 21:08:58,-274.275
"540",2010-01-12 21:08:59,542.475
"541",2010-01-12 21:09:00,2225.1
"542",2010-01-12 21:09:01,494.725
"543",2010-01-12 21:09:02,218.6
"544",2010-01-12 21:09:03,1907.225
"545",2010-01-12 21:09:04,1627.575
"546",2010-01-12 21:09:05,-428.55
"547",2010-01-12 21:09:06,1298.725
"548",2010-01-12 21:09:07,1800
"549",2010-01-12 21:09:08,1536.825
"550",2010-01-12 21:09:09,-706.175
"551",2010-01-12 21:09:10,779.4
"552",2010-01-12 21:09:11,2205.4
"553",2010-01-12 21:09:12,1579.7
"554",2010-01-12 21:09:13,-683.85
"555",2010-01-12 21:09:14,815.175
"556",2010-01-12 21:09:15,1819.15
"557",2010-01-12 21:09:16,1747.975
"558",2010-01-12 21:09:17,136.6
"559",2010-01-12 21:09:18,973.875
"560",2010-01-12 21:09:19,955.725
"561",2010-01-12 21:09:20,667.725
"562",2010-01-12 21:09:21,1752.525
"563",2010-01-12 21:09:22,703.225
"564",2010-01-12 21:09:23,841.475
"565",2010-01-12 21:09:24,858.95
"566",2010-01-12 21:09:25,1500.9
"567",2010-01-12 21:09:26,1061.55
"568",2010-01-12 21:09:27,-774.325
"569",2010-01-12 21:09:28,1703.55
"570",2010-01-12 21:09:29,2340.05
"571",2010-01-12 21:09:30,548.325
"572",2010-01-12 21:09:31,139.7
"573",2010-01-12 21:09:32,749.7
"574",2010-01-12 21:09:33,1864.2
"575",2010-01-12 21:09:34,1238.15
"576",2010-01-12 21:09:35,-398
"577",2010-01-12 21:09:36,1391.35
"578",2010-01-12 21:09:37,2724.45
"579",2010-01-12 21:09:38,772.425
"580",2010-01-12 21:09:39,-1280.5
"581",2010-01-12 21:09:40,975.525
"582",2010-01-12 21:09:41,3932.375
"583",2010-01-12 21:09:42,492.575
"584",2010-01-12 21:09:43,-1699.175
"585",2010-01-12 21:09:44,1298.7
"586",2010-01-12 21:09:45,2933.475
"587",2010-01-12 21:09:46,1492.425
"588",2010-01-12 21:09:47,-979.95
"589",2010-01-12 21:09:48,938.2
"590",2010-01-12 21:09:49,1964.275
"591",2010-01-12 21:09:50,1319.325
"592",2010-01-12 21:09:51,257.15
"593",2010-01-12 21:09:52,1552.2
"594",2010-01-12 21:09:53,914.875
"595",2010-01-12 21:09:54,-46.3
"596",2010-01-12 21:09:55,2077.6
"597",2010-01-12 21:09:56,2079.075
"598",2010-01-12 21:09:57,-905.425
"599",2010-01-12 21:09:58,-216.425
"600",2010-01-12 21:09:59,3288.8
"601",2010-01-12 21:10:00,1824.025
"602",2010-01-12 21:10:01,-1006.525
"603",2010-01-12 21:10:02,972.525
"604",2010-01-12 21:10:03,823.3
"605",2010-01-12 21:10:04,1749.575
"606",2010-01-12 21:10:05,845.9
"607",2010-01-12 21:10:06,1613.25
"608",2010-01-12 21:10:07,501.45
"609",2010-01-12 21:10:08,179.9
"610",2010-01-12 21:10:09,1864.75
"611",2010-01-12 21:10:10,1525.825
"612",2010-01-12 21:10:11,383.45
"613",2010-01-12 21:10:12,32.275
"614",2010-01-12 21:10:13,1451.35
"615",2010-01-12 21:10:14,1494.25
"616",2010-01-12 21:10:15,1130.425
"617",2010-01-12 21:10:16,1085.2
"618",2010-01-12 21:10:17,-152.925
"619",2010-01-12 21:10:18,1859.425
"620",2010-01-12 21:10:19,1058.1
"621",2010-01-12 21:10:20,1134.325
"622",2010-01-12 21:10:21,361.25
"623",2010-01-12 21:10:22,1299.725
"624",2010-01-12 21:10:23,395.325
"625",2010-01-12 21:10:24,2000.075
"626",2010-01-12 21:10:25,1314.85
"627",2010-01-12 21:10:26,-60.4
"628",2010-01-12 21:10:27,530.2
"629",2010-01-12 21:10:28,2078.15
"630",2010-01-12 21:10:29,1289.05
"631",2010-01-12 21:10:30,299.075
"632",2010-01-12 21:10:31,166.225
"633",2010-01-12 21:10:32,2086.575
"634",2010-01-12 21:10:33,1378.35
"635",2010-01-12 21:10:34,36.725
"636",2010-01-12 21:10:35,863.775
"637",2010-01-12 21:10:36,1926.175
"638",2010-01-12 21:10:37,-214.925
"639",2010-01-12 21:10:38,1927.475
"640",2010-01-12 21:10:39,1315.825
"641",2010-01-12 21:10:40,360.15
"642",2010-01-12 21:10:41,450.025
"643",2010-01-12 21:10:42,2432.05
"644",2010-01-12 21:10:43,691.825
"645",2010-01-12 21:10:44,-185.05
"646",2010-01-12 21:10:45,988.2
"647",2010-01-12 21:10:46,1951.825
"648",2010-01-12 21:10:47,1400.325
"649",2010-01-12 21:10:48,224.95
"650",2010-01-12 21:10:49,450.55
"651",2010-01-12 21:10:50,444.725
"652",2010-01-12 21:10:51,1949.925
"653",2010-01-12 21:10:52,2316.025
"654",2010-01-12 21:10:53,-774.95
"655",2010-01-12 21:10:54,604.15
"656",2010-01-12 21:10:55,2929.725
"657",2010-01-12 21:10:56,1108.225
"658",2010-01-12 21:10:57,-777.05
"659",2010-01-12 21:10:58,-118.35
"660",2010-01-12 21:10:59,2105.2
"661",2010-01-12 21:11:00,3667.125
"662",2010-01-12 21:11:01,-403.675
"663",2010-01-12 21:11:02,-1362.5
"664",2010-01-12 21:11:03,1887.775
"665",2010-01-12 21:11:04,2321.275
"666",2010-01-12 21:11:05,758.775
"667",2010-01-12 21:11:06,159.25
"668",2010-01-12 21:11:07,1209.825
"669",2010-01-12 21:11:08,1378.575
"670",2010-01-12 21:11:09,321.65
"671",2010-01-12 21:11:10,1472.575
"672",2010-01-12 21:11:11,1865.25
