"","DateTime","G.HDC.00.BHZ.M"
"304",2010-01-12 21:50:30,1891.145
"305",2010-01-12 21:50:40,1412.335
"306",2010-01-12 21:50:50,1701.385
"307",2010-01-12 21:51:00,1350.81
"308",2010-01-12 21:51:10,1748.38
"309",2010-01-12 21:51:20,1575.22
"310",2010-01-12 21:51:30,1467.74
"311",2010-01-12 21:51:40,1845.91
"312",2010-01-12 21:51:50,1317.665
"313",2010-01-12 21:52:00,1798.685
"314",2010-01-12 21:52:10,1530.205
"315",2010-01-12 21:52:20,1420.585
"316",2010-01-12 21:52:30,1707.76
"317",2010-01-12 21:52:40,1463.705
"318",2010-01-12 21:52:50,1810.66
"319",2010-01-12 21:53:00,1198.875
"320",2010-01-12 21:53:10,1886.01
"321",2010-01-12 21:53:20,1498.295
"322",2010-01-12 21:53:30,1751.855
"323",2010-01-12 21:53:40,1477.64
"324",2010-01-12 21:53:50,1515.165
"325",2010-01-12 21:54:00,1712.015
"326",2010-01-12 21:54:10,1525.85
"327",2010-01-12 21:54:20,1609.615
"328",2010-01-12 21:54:30,1598.44
"329",2010-01-12 21:54:40,1551.015
"330",2010-01-12 21:54:50,1660.47
"331",2010-01-12 21:55:00,1388.525
"332",2010-01-12 21:55:10,1500.535
"333",2010-01-12 21:55:20,1819.78
"334",2010-01-12 21:55:30,1606.855
"335",2010-01-12 21:55:40,1536.71
"336",2010-01-12 21:55:50,1730.295
"337",2010-01-12 21:56:00,1458.02
"338",2010-01-12 21:56:10,1581.965
"339",2010-01-12 21:56:20,-1736.935
"340",2010-01-12 21:56:30,-66664.655
"341",2010-01-12 21:56:40,119338.5
"342",2010-01-12 21:56:50,37675.825
"343",2010-01-12 21:57:00,-109863.23
"344",2010-01-12 21:57:10,29440.475
"345",2010-01-12 21:57:20,16346.75
"346",2010-01-12 21:57:30,-18170.705
"347",2010-01-12 21:57:40,5635.97
"348",2010-01-12 21:57:50,7327.155
"349",2010-01-12 21:58:00,1379.305
"350",2010-01-12 21:58:10,-7460.445
"351",2010-01-12 21:58:20,6704.105
"352",2010-01-12 21:58:30,-2399.84
"353",2010-01-12 21:58:40,17761.765
"354",2010-01-12 21:58:50,-33895.57
"355",2010-01-12 21:59:00,29097.285
"356",2010-01-12 21:59:10,-9166.155
"357",2010-01-12 21:59:20,29945.41
"358",2010-01-12 21:59:30,-12879.125
"359",2010-01-12 21:59:40,133502.435
"360",2010-01-12 21:59:50,-302436.05
"361",2010-01-12 22:00:00,-133968.52
"362",2010-01-12 22:00:10,425826.705
"363",2010-01-12 22:00:20,144655.96
"364",2010-01-12 22:00:30,-414935.455
"365",2010-01-12 22:00:40,313004.825
"366",2010-01-12 22:00:50,-254842.57
"367",2010-01-12 22:01:00,148952.51
"368",2010-01-12 22:01:10,-85145.17
"369",2010-01-12 22:01:20,-19676.07
"370",2010-01-12 22:01:30,47549.395
"371",2010-01-12 22:01:40,40867.19
"372",2010-01-12 22:01:50,-50391.35
"373",2010-01-12 22:02:00,2979.285
"374",2010-01-12 22:02:10,-5076.545
"375",2010-01-12 22:02:20,116152.55
"376",2010-01-12 22:02:30,-88694.045
"377",2010-01-12 22:02:40,-5268.825
"378",2010-01-12 22:02:50,-15306.635
"379",2010-01-12 22:03:00,10432.26
"380",2010-01-12 22:03:10,-55391.535
"381",2010-01-12 22:03:20,182345.095
"382",2010-01-12 22:03:30,-209969.925
"383",2010-01-12 22:03:40,64028.23
"384",2010-01-12 22:03:50,87057.145
"385",2010-01-12 22:04:00,-142400.72
"386",2010-01-12 22:04:10,90708.415
"387",2010-01-12 22:04:20,45403.675
"388",2010-01-12 22:04:30,-136670.125
"389",2010-01-12 22:04:40,266540.54
"390",2010-01-12 22:04:50,-64535.12
"391",2010-01-12 22:05:00,-49737.745
"392",2010-01-12 22:05:10,21246.775
"393",2010-01-12 22:05:20,-5602.91
"394",2010-01-12 22:05:30,184696.615
"395",2010-01-12 22:05:40,-280528.165
"396",2010-01-12 22:05:50,168378.74
"397",2010-01-12 22:06:00,-302944.17
"398",2010-01-12 22:06:10,127151.89
"399",2010-01-12 22:06:20,125116.36
"400",2010-01-12 22:06:30,-175788.89
"401",2010-01-12 22:06:40,131646.72
"402",2010-01-12 22:06:50,3665.25
"403",2010-01-12 22:07:00,-114126.005
"404",2010-01-12 22:07:10,91114.525
"405",2010-01-12 22:07:20,-15127.365
"406",2010-01-12 22:07:30,9948.83
"407",2010-01-12 22:07:40,-8994.655
"408",2010-01-12 22:07:50,1155.26
"409",2010-01-12 22:08:00,34028.335
"410",2010-01-12 22:08:10,13687.135
"411",2010-01-12 22:08:20,5853.94
"412",2010-01-12 22:08:30,-149474.82
"413",2010-01-12 22:08:40,41088.105
"414",2010-01-12 22:08:50,190160.105
"415",2010-01-12 22:09:00,-122795.555
"416",2010-01-12 22:09:10,-8190.385
"417",2010-01-12 22:09:20,37054.86
"418",2010-01-12 22:09:30,-1097.525
"419",2010-01-12 22:09:40,-25590.5
"420",2010-01-12 22:09:50,-132018.49
"421",2010-01-12 22:10:00,160074.79
"422",2010-01-12 22:10:10,106257.975
"423",2010-01-12 22:10:20,-84893.525
"424",2010-01-12 22:10:30,-57976.735
"425",2010-01-12 22:10:40,29014.13
"426",2010-01-12 22:10:50,-37426.31
"427",2010-01-12 22:11:00,3251.84
"428",2010-01-12 22:11:10,46675.61
"429",2010-01-12 22:11:20,-92658.04
"430",2010-01-12 22:11:30,137867.6
"431",2010-01-12 22:11:40,-84920.15
"432",2010-01-12 22:11:50,76650.34
"433",2010-01-12 22:12:00,-60842.955
"434",2010-01-12 22:12:10,-52246.43
"435",2010-01-12 22:12:20,74173.53
"436",2010-01-12 22:12:30,1771.28
"437",2010-01-12 22:12:40,-26996.185
"438",2010-01-12 22:12:50,60007.405
"439",2010-01-12 22:13:00,-105.24
"440",2010-01-12 22:13:10,-48606.895
"441",2010-01-12 22:13:20,46030.07
"442",2010-01-12 22:13:30,-28646.67
"443",2010-01-12 22:13:40,3775.36
"444",2010-01-12 22:13:50,6301.975
"445",2010-01-12 22:14:00,59800.11
"446",2010-01-12 22:14:10,37067.14
"447",2010-01-12 22:14:20,-70445.32
"448",2010-01-12 22:14:30,11563.73
"449",2010-01-12 22:14:40,-64533.91
"450",2010-01-12 22:14:50,61707.795
"451",2010-01-12 22:15:00,-24275.2
"452",2010-01-12 22:15:10,81897.065
"453",2010-01-12 22:15:20,-59101.49
"454",2010-01-12 22:15:30,31080.47
"455",2010-01-12 22:15:40,-59143.4
"456",2010-01-12 22:15:50,27329.255
"457",2010-01-12 22:16:00,-8591.385
"458",2010-01-12 22:16:10,-10086.12
"459",2010-01-12 22:16:20,13898.05
"460",2010-01-12 22:16:30,-11875.88
"461",2010-01-12 22:16:40,30846.6
"462",2010-01-12 22:16:50,-33468.495
"463",2010-01-12 22:17:00,53136.2
"464",2010-01-12 22:17:10,-22756.73
"465",2010-01-12 22:17:20,-5618.405
"466",2010-01-12 22:17:30,52533.24
"467",2010-01-12 22:17:40,-49666.14
"468",2010-01-12 22:17:50,-8627.8
"469",2010-01-12 22:18:00,22821.495
"470",2010-01-12 22:18:10,-4009.74
"471",2010-01-12 22:18:20,1550.57
"472",2010-01-12 22:18:30,40828.705
"473",2010-01-12 22:18:40,-10356.78
"474",2010-01-12 22:18:50,-42007.3
"475",2010-01-12 22:19:00,3602.205
"476",2010-01-12 22:19:10,3123.64
"477",2010-01-12 22:19:20,22000.53
"478",2010-01-12 22:19:30,14393.87
"479",2010-01-12 22:19:40,-27875.51
"480",2010-01-12 22:19:50,48437.745
"481",2010-01-12 22:20:00,-426.335
"482",2010-01-12 22:20:10,-31679.93
"483",2010-01-12 22:20:20,-5054.735
"484",2010-01-12 22:20:30,40730.02
"485",2010-01-12 22:20:40,-42204.29
"486",2010-01-12 22:20:50,27568.085
"487",2010-01-12 22:21:00,-22377.19
"488",2010-01-12 22:21:10,7419.935
"489",2010-01-12 22:21:20,29487.675
"490",2010-01-12 22:21:30,-12164.62
"491",2010-01-12 22:21:40,-20768.035
"492",2010-01-12 22:21:50,7482.345
"493",2010-01-12 22:22:00,8224.065
"494",2010-01-12 22:22:10,4635.38
"495",2010-01-12 22:22:20,4202.475
"496",2010-01-12 22:22:30,10938.345
"497",2010-01-12 22:22:40,-7187.58
"498",2010-01-12 22:22:50,5171.435
"499",2010-01-12 22:23:00,-515.795
"500",2010-01-12 22:23:10,7699.805
"501",2010-01-12 22:23:20,-18863.855
"502",2010-01-12 22:23:30,10682.66
"503",2010-01-12 22:23:40,-15432.175
"504",2010-01-12 22:23:50,2265.325
"505",2010-01-12 22:24:00,-1687.33
"506",2010-01-12 22:24:10,-767.73
"507",2010-01-12 22:24:20,7640.835
"508",2010-01-12 22:24:30,30774.975
"509",2010-01-12 22:24:40,-1075.77
"510",2010-01-12 22:24:50,-11100.025
"511",2010-01-12 22:25:00,11702.605
"512",2010-01-12 22:25:10,-5508.55
"513",2010-01-12 22:25:20,6409.225
"514",2010-01-12 22:25:30,-5562.365
"515",2010-01-12 22:25:40,-10857.62
"516",2010-01-12 22:25:50,24447.775
"517",2010-01-12 22:26:00,-8925.065
"518",2010-01-12 22:26:10,16353.905
"519",2010-01-12 22:26:20,-14948.905
"520",2010-01-12 22:26:30,15958.07
"521",2010-01-12 22:26:40,-9580.41
"522",2010-01-12 22:26:50,5400.205
"523",2010-01-12 22:27:00,2682.745
"524",2010-01-12 22:27:10,12720.725
"525",2010-01-12 22:27:20,7720.005
"526",2010-01-12 22:27:30,-32173.475
"527",2010-01-12 22:27:40,17436.845
"528",2010-01-12 22:27:50,-2621.54
"529",2010-01-12 22:28:00,9898.49
"530",2010-01-12 22:28:10,-25509.42
"531",2010-01-12 22:28:20,19582.75
"532",2010-01-12 22:28:30,-4447.535
"533",2010-01-12 22:28:40,-2033.045
"534",2010-01-12 22:28:50,33506.18
"535",2010-01-12 22:29:00,-29513.36
"536",2010-01-12 22:29:10,3153.565
"537",2010-01-12 22:29:20,-12585.15
"538",2010-01-12 22:29:30,28588.245
"539",2010-01-12 22:29:40,-10480.79
"540",2010-01-12 22:29:50,11422.59
"541",2010-01-12 22:30:00,-5482.665
"542",2010-01-12 22:30:10,-2897.04
"543",2010-01-12 22:30:20,14016.675
"544",2010-01-12 22:30:30,-4527.51
"545",2010-01-12 22:30:40,2577.15
"546",2010-01-12 22:30:50,15543.79
"547",2010-01-12 22:31:00,-5117.33
"548",2010-01-12 22:31:10,8444.86
"549",2010-01-12 22:31:20,-15740.735
"550",2010-01-12 22:31:30,14246.055
"551",2010-01-12 22:31:40,8565.205
"552",2010-01-12 22:31:50,-4510.22
"553",2010-01-12 22:32:00,-7575.87
"554",2010-01-12 22:32:10,14299.57
"555",2010-01-12 22:32:20,-15253.53
"556",2010-01-12 22:32:30,7541.665
"557",2010-01-12 22:32:40,270.09
"558",2010-01-12 22:32:50,12559.595
"559",2010-01-12 22:33:00,-13821.91
"560",2010-01-12 22:33:10,10421.555
"561",2010-01-12 22:33:20,-3957.795
"562",2010-01-12 22:33:30,11069.6
"563",2010-01-12 22:33:40,-13980.115
"564",2010-01-12 22:33:50,7617.575
"565",2010-01-12 22:34:00,251.005
"566",2010-01-12 22:34:10,14458.03
"567",2010-01-12 22:34:20,-10414.69
"568",2010-01-12 22:34:30,8618.655
"569",2010-01-12 22:34:40,7654.255
"570",2010-01-12 22:34:50,-7406.79
"571",2010-01-12 22:35:00,2895.97
"572",2010-01-12 22:35:10,6330.195
"573",2010-01-12 22:35:20,-17128.55
"574",2010-01-12 22:35:30,22159.155
"575",2010-01-12 22:35:40,-7457.425
"576",2010-01-12 22:35:50,5551.305
"577",2010-01-12 22:36:00,-10946.66
"578",2010-01-12 22:36:10,19907.57
"579",2010-01-12 22:36:20,-8153.285
"580",2010-01-12 22:36:30,-4016.795
"581",2010-01-12 22:36:40,9711.16
"582",2010-01-12 22:36:50,-8704.53
"583",2010-01-12 22:37:00,13939.355
"584",2010-01-12 22:37:10,-3734.525
"585",2010-01-12 22:37:20,6058.825
"586",2010-01-12 22:37:30,-4137.08
"587",2010-01-12 22:37:40,1897.25
"588",2010-01-12 22:37:50,13030.62
"589",2010-01-12 22:38:00,-14635.375
"590",2010-01-12 22:38:10,20232.075
"591",2010-01-12 22:38:20,-20477.7
"592",2010-01-12 22:38:30,4926.2
"593",2010-01-12 22:38:40,10845.525
"594",2010-01-12 22:38:50,3122.29
"595",2010-01-12 22:39:00,-2578.625
"596",2010-01-12 22:39:10,5988.285
"597",2010-01-12 22:39:20,-2948.42
"598",2010-01-12 22:39:30,6116.645
"599",2010-01-12 22:39:40,197.435
"600",2010-01-12 22:39:50,4938.585
"601",2010-01-12 22:40:00,-352.72
"602",2010-01-12 22:40:10,-277.02
"603",2010-01-12 22:40:20,-890.375
"604",2010-01-12 22:40:30,1167.89
"605",2010-01-12 22:40:40,8832.745
"606",2010-01-12 22:40:50,-2603.305
"607",2010-01-12 22:41:00,-5289.58
"608",2010-01-12 22:41:10,8466.175
"609",2010-01-12 22:41:20,-5925.68
"610",2010-01-12 22:41:30,11834.585
"611",2010-01-12 22:41:40,-3106.37
"612",2010-01-12 22:41:50,2979.835
"613",2010-01-12 22:42:00,-851.46
"614",2010-01-12 22:42:10,13805.845
"615",2010-01-12 22:42:20,-15818.355
"616",2010-01-12 22:42:30,13607.305
"617",2010-01-12 22:42:40,701.625
"618",2010-01-12 22:42:50,-1631.73
"619",2010-01-12 22:43:00,-6407.445
"620",2010-01-12 22:43:10,16548.87
"621",2010-01-12 22:43:20,-7166.365
"622",2010-01-12 22:43:30,2752.775
"623",2010-01-12 22:43:40,-5437.01
"624",2010-01-12 22:43:50,10249.515
"625",2010-01-12 22:44:00,-2294.615
"626",2010-01-12 22:44:10,5773.505
"627",2010-01-12 22:44:20,-2726.72
"628",2010-01-12 22:44:30,3931.51
"629",2010-01-12 22:44:40,2461.16
"630",2010-01-12 22:44:50,-10524.715
"631",2010-01-12 22:45:00,18267.15
"632",2010-01-12 22:45:10,-14651.1
"633",2010-01-12 22:45:20,16757.115
"634",2010-01-12 22:45:30,-10521.245
"635",2010-01-12 22:45:40,8778.235
"636",2010-01-12 22:45:50,541.22
"637",2010-01-12 22:46:00,3801.5
"638",2010-01-12 22:46:10,1953.825
"639",2010-01-12 22:46:20,-1074.835
"640",2010-01-12 22:46:30,1331.575
"641",2010-01-12 22:46:40,2367.345
"642",2010-01-12 22:46:50,-435.565
"643",2010-01-12 22:47:00,6427
"644",2010-01-12 22:47:10,-5153.96
"645",2010-01-12 22:47:20,2991.335
"646",2010-01-12 22:47:30,6112.08
"647",2010-01-12 22:47:40,-654.69
"648",2010-01-12 22:47:50,-2739.65
"649",2010-01-12 22:48:00,37.56
"650",2010-01-12 22:48:10,4664.55
"651",2010-01-12 22:48:20,3575.44
"652",2010-01-12 22:48:30,2225.24
"653",2010-01-12 22:48:40,1318.48
"654",2010-01-12 22:48:50,-2764.52
"655",2010-01-12 22:49:00,11348.955
"656",2010-01-12 22:49:10,-7088.955
"657",2010-01-12 22:49:20,4281.415
"658",2010-01-12 22:49:30,2046.875
