"","DateTime","DR.SDD..BHZ.M"
"63",2010-01-12 21:01:02,308.62
"64",2010-01-12 21:01:03,-123.4
"65",2010-01-12 21:01:04,-599.46
"66",2010-01-12 21:01:05,-257.34
"67",2010-01-12 21:01:06,25.78
"68",2010-01-12 21:01:07,-225.94
"69",2010-01-12 21:01:08,-504.44
"70",2010-01-12 21:01:09,-435.34
"71",2010-01-12 21:01:10,-367.88
"72",2010-01-12 21:01:11,-107.04
"73",2010-01-12 21:01:12,52.76
"74",2010-01-12 21:01:13,-305.02
"75",2010-01-12 21:01:14,109.24
"76",2010-01-12 21:01:15,306.1
"77",2010-01-12 21:01:16,-122.82
"78",2010-01-12 21:01:17,150.8
"79",2010-01-12 21:01:18,-1.68
"80",2010-01-12 21:01:19,-221.7
"81",2010-01-12 21:01:20,-61.36
"82",2010-01-12 21:01:21,168.66
"83",2010-01-12 21:01:22,121.82
"84",2010-01-12 21:01:23,-292.9
"85",2010-01-12 21:01:24,-153.66
"86",2010-01-12 21:01:25,155.18
"87",2010-01-12 21:01:26,391.58
"88",2010-01-12 21:01:27,701.56
"89",2010-01-12 21:01:28,57.92
"90",2010-01-12 21:01:29,921.58
"91",2010-01-12 21:01:30,825.3
"92",2010-01-12 21:01:31,780.78
"93",2010-01-12 21:01:32,610.12
"94",2010-01-12 21:01:33,677.98
"95",2010-01-12 21:01:34,554.1
"96",2010-01-12 21:01:35,444.58
"97",2010-01-12 21:01:36,509.5
"98",2010-01-12 21:01:37,281.96
"99",2010-01-12 21:01:38,-200.84
"100",2010-01-12 21:01:39,149.84
"101",2010-01-12 21:01:40,294.92
"102",2010-01-12 21:01:41,99
"103",2010-01-12 21:01:42,-67.98
"104",2010-01-12 21:01:43,124.44
"105",2010-01-12 21:01:44,293.1
"106",2010-01-12 21:01:45,124.52
"107",2010-01-12 21:01:46,-254.56
"108",2010-01-12 21:01:47,-29.94
"109",2010-01-12 21:01:48,204.86
"110",2010-01-12 21:01:49,-276.24
"111",2010-01-12 21:01:50,-443.5
"112",2010-01-12 21:01:51,-165.86
"113",2010-01-12 21:01:52,-881.72
"114",2010-01-12 21:01:53,-578.22
"115",2010-01-12 21:01:54,-301
"116",2010-01-12 21:01:55,-287.4
"117",2010-01-12 21:01:56,-447.62
"118",2010-01-12 21:01:57,-552.5
"119",2010-01-12 21:01:58,-444.14
"120",2010-01-12 21:01:59,-623.62
"121",2010-01-12 21:02:00,-382.6
"122",2010-01-12 21:02:01,-476.1
"123",2010-01-12 21:02:02,-826.32
"124",2010-01-12 21:02:03,-447.86
"125",2010-01-12 21:02:04,-702.7
"126",2010-01-12 21:02:05,-1055.72
"127",2010-01-12 21:02:06,-901.64
"128",2010-01-12 21:02:07,-647.74
"129",2010-01-12 21:02:08,-1014.64
"130",2010-01-12 21:02:09,-980.18
"131",2010-01-12 21:02:10,-791.88
"132",2010-01-12 21:02:11,-927
"133",2010-01-12 21:02:12,-805.72
"134",2010-01-12 21:02:13,-402.76
"135",2010-01-12 21:02:14,-892.46
"136",2010-01-12 21:02:15,-1165.48
"137",2010-01-12 21:02:16,-704.58
"138",2010-01-12 21:02:17,-1158.4
"139",2010-01-12 21:02:18,-1547.22
"140",2010-01-12 21:02:19,-1319.88
"141",2010-01-12 21:02:20,-1252.86
"142",2010-01-12 21:02:21,-1667.76
"143",2010-01-12 21:02:22,-1700.98
"144",2010-01-12 21:02:23,-1703.98
"145",2010-01-12 21:02:24,-1253.38
"146",2010-01-12 21:02:25,-1640.02
"147",2010-01-12 21:02:26,-1537.84
"148",2010-01-12 21:02:27,-1637.2
"149",2010-01-12 21:02:28,-1387.76
"150",2010-01-12 21:02:29,-1322.32
"151",2010-01-12 21:02:30,-1506.64
"152",2010-01-12 21:02:31,-1532.34
"153",2010-01-12 21:02:32,-1714.04
"154",2010-01-12 21:02:33,-1541.54
"155",2010-01-12 21:02:34,-1300.74
"156",2010-01-12 21:02:35,-1313.96
"157",2010-01-12 21:02:36,-1266.84
"158",2010-01-12 21:02:37,-1359.76
"159",2010-01-12 21:02:38,-1121
"160",2010-01-12 21:02:39,-1012.44
"161",2010-01-12 21:02:40,-594.08
"162",2010-01-12 21:02:41,-638.88
"163",2010-01-12 21:02:42,-759.98
"164",2010-01-12 21:02:43,-545.98
"165",2010-01-12 21:02:44,-314.76
"166",2010-01-12 21:02:45,-643.8
"167",2010-01-12 21:02:46,-474.38
"168",2010-01-12 21:02:47,-9.88
"169",2010-01-12 21:02:48,-92.76
"170",2010-01-12 21:02:49,-499.08
"171",2010-01-12 21:02:50,-28.56
"172",2010-01-12 21:02:51,120.76
"173",2010-01-12 21:02:52,386.36
"174",2010-01-12 21:02:53,294.28
"175",2010-01-12 21:02:54,290.94
"176",2010-01-12 21:02:55,538.54
"177",2010-01-12 21:02:56,578.66
"178",2010-01-12 21:02:57,793.68
"179",2010-01-12 21:02:58,482.82
"180",2010-01-12 21:02:59,409.24
"181",2010-01-12 21:03:00,492.66
"182",2010-01-12 21:03:01,627.48
"183",2010-01-12 21:03:02,539.54
"184",2010-01-12 21:03:03,285.16
"185",2010-01-12 21:03:04,468.78
"186",2010-01-12 21:03:05,346.06
"187",2010-01-12 21:03:06,533.64
"188",2010-01-12 21:03:07,449.72
"189",2010-01-12 21:03:08,826.78
"190",2010-01-12 21:03:09,583.44
"191",2010-01-12 21:03:10,760.16
"192",2010-01-12 21:03:11,560.72
"193",2010-01-12 21:03:12,673
"194",2010-01-12 21:03:13,973.5
"195",2010-01-12 21:03:14,734.16
"196",2010-01-12 21:03:15,368.76
"197",2010-01-12 21:03:16,724.86
"198",2010-01-12 21:03:17,787.24
"199",2010-01-12 21:03:18,505.2
"200",2010-01-12 21:03:19,510.3
"201",2010-01-12 21:03:20,690.4
"202",2010-01-12 21:03:21,534.84
"203",2010-01-12 21:03:22,693.86
"204",2010-01-12 21:03:23,794.92
"205",2010-01-12 21:03:24,480.78
"206",2010-01-12 21:03:25,698.02
"207",2010-01-12 21:03:26,433.16
"208",2010-01-12 21:03:27,669.2
"209",2010-01-12 21:03:28,747.04
"210",2010-01-12 21:03:29,120.16
"211",2010-01-12 21:03:30,442.4
"212",2010-01-12 21:03:31,503.26
"213",2010-01-12 21:03:32,424.24
"214",2010-01-12 21:03:33,-91.24
"215",2010-01-12 21:03:34,473.26
"216",2010-01-12 21:03:35,765.08
"217",2010-01-12 21:03:36,589.76
"218",2010-01-12 21:03:37,355.46
"219",2010-01-12 21:03:38,498.12
"220",2010-01-12 21:03:39,391.62
"221",2010-01-12 21:03:40,277.26
"222",2010-01-12 21:03:41,371.9
"223",2010-01-12 21:03:42,223.66
"224",2010-01-12 21:03:43,401.68
"225",2010-01-12 21:03:44,-86.9
"226",2010-01-12 21:03:45,33.36
"227",2010-01-12 21:03:46,30.86
"228",2010-01-12 21:03:47,-26.18
"229",2010-01-12 21:03:48,105.64
"230",2010-01-12 21:03:49,258.62
"231",2010-01-12 21:03:50,-92.54
"232",2010-01-12 21:03:51,-5.34
"233",2010-01-12 21:03:52,531.98
"234",2010-01-12 21:03:53,380.66
"235",2010-01-12 21:03:54,240.04
"236",2010-01-12 21:03:55,449.6
"237",2010-01-12 21:03:56,358.06
"238",2010-01-12 21:03:57,270.66
"239",2010-01-12 21:03:58,478.16
"240",2010-01-12 21:03:59,477.26
"241",2010-01-12 21:04:00,197.4
"242",2010-01-12 21:04:01,31.88
"243",2010-01-12 21:04:02,407.7
"244",2010-01-12 21:04:03,346.62
"245",2010-01-12 21:04:04,145.32
"246",2010-01-12 21:04:05,361.1
"247",2010-01-12 21:04:06,292.64
"248",2010-01-12 21:04:07,131.68
"249",2010-01-12 21:04:08,-154.42
"250",2010-01-12 21:04:09,-5.3
"251",2010-01-12 21:04:10,-98.18
"252",2010-01-12 21:04:11,-114.74
"253",2010-01-12 21:04:12,-412.88
"254",2010-01-12 21:04:13,-1008.58
"255",2010-01-12 21:04:14,-827.22
"256",2010-01-12 21:04:15,-1013.64
"257",2010-01-12 21:04:16,-974.24
"258",2010-01-12 21:04:17,-882.56
"259",2010-01-12 21:04:18,-1458.1
"260",2010-01-12 21:04:19,-1657.22
"261",2010-01-12 21:04:20,-860.42
"262",2010-01-12 21:04:21,-1351.02
"263",2010-01-12 21:04:22,-1647.58
"264",2010-01-12 21:04:23,-1422.98
"265",2010-01-12 21:04:24,-1517.96
"266",2010-01-12 21:04:25,-1415.44
"267",2010-01-12 21:04:26,-1625.2
"268",2010-01-12 21:04:27,-1992.84
"269",2010-01-12 21:04:28,-1711.54
"270",2010-01-12 21:04:29,-1843.88
"271",2010-01-12 21:04:30,-1560.62
"272",2010-01-12 21:04:31,-1643.16
"273",2010-01-12 21:04:32,-1951.68
"274",2010-01-12 21:04:33,-1713.26
"275",2010-01-12 21:04:34,-1404.48
"276",2010-01-12 21:04:35,-1212.98
"277",2010-01-12 21:04:36,-1601.78
"278",2010-01-12 21:04:37,-1404.44
"279",2010-01-12 21:04:38,-1284.1
"280",2010-01-12 21:04:39,-1185.32
"281",2010-01-12 21:04:40,-1333.48
"282",2010-01-12 21:04:41,-1568.46
"283",2010-01-12 21:04:42,-1652.02
"284",2010-01-12 21:04:43,-1324.14
"285",2010-01-12 21:04:44,-936.26
"286",2010-01-12 21:04:45,-1337.78
"287",2010-01-12 21:04:46,-1410.4
"288",2010-01-12 21:04:47,-933.2
"289",2010-01-12 21:04:48,-765.66
"290",2010-01-12 21:04:49,-917.82
"291",2010-01-12 21:04:50,-753.1
"292",2010-01-12 21:04:51,-725.9
"293",2010-01-12 21:04:52,-519.88
"294",2010-01-12 21:04:53,-522.6
"295",2010-01-12 21:04:54,-1014.46
"296",2010-01-12 21:04:55,-940.32
"297",2010-01-12 21:04:56,-875.22
"298",2010-01-12 21:04:57,-705.9
"299",2010-01-12 21:04:58,-865.32
"300",2010-01-12 21:04:59,-1051.06
"301",2010-01-12 21:05:00,-981.3
"302",2010-01-12 21:05:01,-603.44
"303",2010-01-12 21:05:02,-612.9
"304",2010-01-12 21:05:03,-855.54
"305",2010-01-12 21:05:04,-851.46
"306",2010-01-12 21:05:05,-621.38
"307",2010-01-12 21:05:06,-432.84
"308",2010-01-12 21:05:07,-665.74
"309",2010-01-12 21:05:08,-1142.78
"310",2010-01-12 21:05:09,-1150.9
"311",2010-01-12 21:05:10,-883.06
"312",2010-01-12 21:05:11,-1037.38
"313",2010-01-12 21:05:12,-1175.78
"314",2010-01-12 21:05:13,-1429.16
"315",2010-01-12 21:05:14,-1098.32
"316",2010-01-12 21:05:15,-893.38
"317",2010-01-12 21:05:16,-1247.26
"318",2010-01-12 21:05:17,-777.8
"319",2010-01-12 21:05:18,-626.12
"320",2010-01-12 21:05:19,-893.62
"321",2010-01-12 21:05:20,-972.62
"322",2010-01-12 21:05:21,-623.62
"323",2010-01-12 21:05:22,-877.58
"324",2010-01-12 21:05:23,-923.64
"325",2010-01-12 21:05:24,-1004.48
"326",2010-01-12 21:05:25,-1231.58
"327",2010-01-12 21:05:26,-1340.18
"328",2010-01-12 21:05:27,-1371.48
"329",2010-01-12 21:05:28,-1057.1
"330",2010-01-12 21:05:29,-1600.54
"331",2010-01-12 21:05:30,-1433.26
"332",2010-01-12 21:05:31,-1920.2
"333",2010-01-12 21:05:32,-1686.88
"334",2010-01-12 21:05:33,-1576.5
"335",2010-01-12 21:05:34,-1782.14
"336",2010-01-12 21:05:35,-2094.46
"337",2010-01-12 21:05:36,-2345.8
"338",2010-01-12 21:05:37,-2578.2
"339",2010-01-12 21:05:38,-2686.72
"340",2010-01-12 21:05:39,-2704.68
"341",2010-01-12 21:05:40,-2756.76
"342",2010-01-12 21:05:41,-3102.32
"343",2010-01-12 21:05:42,-2903.82
"344",2010-01-12 21:05:43,-3095.24
"345",2010-01-12 21:05:44,-2868.24
"346",2010-01-12 21:05:45,-2396.74
"347",2010-01-12 21:05:46,-2639.44
"348",2010-01-12 21:05:47,-2577.22
"349",2010-01-12 21:05:48,-2285.42
"350",2010-01-12 21:05:49,-1958.1
"351",2010-01-12 21:05:50,-2140.14
"352",2010-01-12 21:05:51,-2006.3
"353",2010-01-12 21:05:52,-1726.86
"354",2010-01-12 21:05:53,-1957.74
"355",2010-01-12 21:05:54,-1459.86
"356",2010-01-12 21:05:55,-1298.22
"357",2010-01-12 21:05:56,-1503.66
"358",2010-01-12 21:05:57,-1234.46
"359",2010-01-12 21:05:58,-861.88
"360",2010-01-12 21:05:59,-821
"361",2010-01-12 21:06:00,-549
"362",2010-01-12 21:06:01,-395.94
"363",2010-01-12 21:06:02,-217.48
"364",2010-01-12 21:06:03,-73.26
"365",2010-01-12 21:06:04,-341.94
"366",2010-01-12 21:06:05,235.5
"367",2010-01-12 21:06:06,117.38
"368",2010-01-12 21:06:07,105.74
"369",2010-01-12 21:06:08,466.06
"370",2010-01-12 21:06:09,176.66
"371",2010-01-12 21:06:10,350.38
"372",2010-01-12 21:06:11,718.2
"373",2010-01-12 21:06:12,609.5
"374",2010-01-12 21:06:13,537.02
"375",2010-01-12 21:06:14,868.58
"376",2010-01-12 21:06:15,1197.92
"377",2010-01-12 21:06:16,873.64
"378",2010-01-12 21:06:17,864.88
"379",2010-01-12 21:06:18,1086.56
"380",2010-01-12 21:06:19,1216.36
"381",2010-01-12 21:06:20,1308.7
"382",2010-01-12 21:06:21,887.44
"383",2010-01-12 21:06:22,923.5
"384",2010-01-12 21:06:23,825.24
"385",2010-01-12 21:06:24,865.84
"386",2010-01-12 21:06:25,929.66
"387",2010-01-12 21:06:26,830.34
"388",2010-01-12 21:06:27,732.42
"389",2010-01-12 21:06:28,672.82
"390",2010-01-12 21:06:29,748.94
"391",2010-01-12 21:06:30,682.82
"392",2010-01-12 21:06:31,789.44
"393",2010-01-12 21:06:32,788.58
"394",2010-01-12 21:06:33,399.5
"395",2010-01-12 21:06:34,375.24
"396",2010-01-12 21:06:35,51.28
"397",2010-01-12 21:06:36,237.1
"398",2010-01-12 21:06:37,98.22
"399",2010-01-12 21:06:38,-302.72
"400",2010-01-12 21:06:39,-355.46
"401",2010-01-12 21:06:40,-190.86
"402",2010-01-12 21:06:41,-467.36
"403",2010-01-12 21:06:42,-522.66
"404",2010-01-12 21:06:43,-815.18
"405",2010-01-12 21:06:44,-559.16
"406",2010-01-12 21:06:45,-608.56
"407",2010-01-12 21:06:46,-1042.98
"408",2010-01-12 21:06:47,-860.92
"409",2010-01-12 21:06:48,-1231.86
"410",2010-01-12 21:06:49,-1283.16
"411",2010-01-12 21:06:50,-1260.14
"412",2010-01-12 21:06:51,-1235.84
"413",2010-01-12 21:06:52,-1724.74
"414",2010-01-12 21:06:53,-1544.26
"415",2010-01-12 21:06:54,-1449.82
"416",2010-01-12 21:06:55,-1572.14
"417",2010-01-12 21:06:56,-1740.02
"418",2010-01-12 21:06:57,-1572.06
"419",2010-01-12 21:06:58,-1574.64
"420",2010-01-12 21:06:59,-1630.46
"421",2010-01-12 21:07:00,-1640.28
"422",2010-01-12 21:07:01,-2070.94
"423",2010-01-12 21:07:02,-2000.64
"424",2010-01-12 21:07:03,-2003.22
"425",2010-01-12 21:07:04,-2474.72
"426",2010-01-12 21:07:05,-2426.74
"427",2010-01-12 21:07:06,-2396.02
"428",2010-01-12 21:07:07,-3048.12
"429",2010-01-12 21:07:08,-2834.64
"430",2010-01-12 21:07:09,-2597.12
"431",2010-01-12 21:07:10,-2825.16
"432",2010-01-12 21:07:11,-3035.2
"433",2010-01-12 21:07:12,-2705.08
"434",2010-01-12 21:07:13,-2878.54
"435",2010-01-12 21:07:14,-2882.12
"436",2010-01-12 21:07:15,-2754.74
"437",2010-01-12 21:07:16,-2766.5
"438",2010-01-12 21:07:17,-3019.52
"439",2010-01-12 21:07:18,-3337.38
"440",2010-01-12 21:07:19,-3188.3
"441",2010-01-12 21:07:20,-2931.64
"442",2010-01-12 21:07:21,-3057
"443",2010-01-12 21:07:22,-3540.9
"444",2010-01-12 21:07:23,-3236.04
"445",2010-01-12 21:07:24,-3263.74
"446",2010-01-12 21:07:25,-2754.08
"447",2010-01-12 21:07:26,-2841.64
"448",2010-01-12 21:07:27,-3181.68
"449",2010-01-12 21:07:28,-3067.14
"450",2010-01-12 21:07:29,-2097.76
"451",2010-01-12 21:07:30,-2706.86
"452",2010-01-12 21:07:31,-2659.3
"453",2010-01-12 21:07:32,-2273.6
"454",2010-01-12 21:07:33,-2533.52
"455",2010-01-12 21:07:34,-2629.72
"456",2010-01-12 21:07:35,-2424.88
"457",2010-01-12 21:07:36,-2840.46
"458",2010-01-12 21:07:37,-2135.54
"459",2010-01-12 21:07:38,-2182.9
"460",2010-01-12 21:07:39,-2583.3
"461",2010-01-12 21:07:40,-2297.56
"462",2010-01-12 21:07:41,-2423.4
"463",2010-01-12 21:07:42,-2169.34
"464",2010-01-12 21:07:43,-1955.12
"465",2010-01-12 21:07:44,-2008.42
"466",2010-01-12 21:07:45,-2510.36
"467",2010-01-12 21:07:46,-1925.62
"468",2010-01-12 21:07:47,-2013.82
"469",2010-01-12 21:07:48,-2269.34
"470",2010-01-12 21:07:49,-2291.76
"471",2010-01-12 21:07:50,-2314.28
"472",2010-01-12 21:07:51,-2321.98
"473",2010-01-12 21:07:52,-2307.9
"474",2010-01-12 21:07:53,-1698.26
"475",2010-01-12 21:07:54,-2215.26
"476",2010-01-12 21:07:55,-2025
"477",2010-01-12 21:07:56,-1542.98
"478",2010-01-12 21:07:57,-1766.3
"479",2010-01-12 21:07:58,-1432.2
"480",2010-01-12 21:07:59,-1181.52
"481",2010-01-12 21:08:00,-1355.72
"482",2010-01-12 21:08:01,-1121.68
"483",2010-01-12 21:08:02,-919.7
"484",2010-01-12 21:08:03,-1137.86
"485",2010-01-12 21:08:04,-1088.52
"486",2010-01-12 21:08:05,-712.96
"487",2010-01-12 21:08:06,-689.82
"488",2010-01-12 21:08:07,-609.18
"489",2010-01-12 21:08:08,-563.36
"490",2010-01-12 21:08:09,-594.4
"491",2010-01-12 21:08:10,-10.16
"492",2010-01-12 21:08:11,-394.32
"493",2010-01-12 21:08:12,-412.16
"494",2010-01-12 21:08:13,-172.18
"495",2010-01-12 21:08:14,-264.06
"496",2010-01-12 21:08:15,-243.66
"497",2010-01-12 21:08:16,-191.14
"498",2010-01-12 21:08:17,-367.36
"499",2010-01-12 21:08:18,-507.96
"500",2010-01-12 21:08:19,-295.98
"501",2010-01-12 21:08:20,-383.4
"502",2010-01-12 21:08:21,-663.84
"503",2010-01-12 21:08:22,-550.8
"504",2010-01-12 21:08:23,-211.22
"505",2010-01-12 21:08:24,-683.72
"506",2010-01-12 21:08:25,-642.8
"507",2010-01-12 21:08:26,-920.24
"508",2010-01-12 21:08:27,-1064.44
"509",2010-01-12 21:08:28,-721.64
"510",2010-01-12 21:08:29,-818.34
"511",2010-01-12 21:08:30,-1005.8
"512",2010-01-12 21:08:31,-1436.18
"513",2010-01-12 21:08:32,-1094.76
"514",2010-01-12 21:08:33,-1131
"515",2010-01-12 21:08:34,-777.84
"516",2010-01-12 21:08:35,-837.6
"517",2010-01-12 21:08:36,-1202.84
"518",2010-01-12 21:08:37,-730.52
"519",2010-01-12 21:08:38,-329.88
"520",2010-01-12 21:08:39,-149.48
"521",2010-01-12 21:08:40,-375.42
"522",2010-01-12 21:08:41,-293.5
"523",2010-01-12 21:08:42,-26.04
"524",2010-01-12 21:08:43,71.48
"525",2010-01-12 21:08:44,-109.32
"526",2010-01-12 21:08:45,97
"527",2010-01-12 21:08:46,-137.6
"528",2010-01-12 21:08:47,-75.38
"529",2010-01-12 21:08:48,46.1
"530",2010-01-12 21:08:49,-191.98
"531",2010-01-12 21:08:50,-153.28
"532",2010-01-12 21:08:51,-94.58
"533",2010-01-12 21:08:52,-76.18
"534",2010-01-12 21:08:53,104.92
"535",2010-01-12 21:08:54,192.42
"536",2010-01-12 21:08:55,-112.04
"537",2010-01-12 21:08:56,-370.28
"538",2010-01-12 21:08:57,-66.48
"539",2010-01-12 21:08:58,-270.06
"540",2010-01-12 21:08:59,-415.08
"541",2010-01-12 21:09:00,-638.66
"542",2010-01-12 21:09:01,-894.98
"543",2010-01-12 21:09:02,-656.28
"544",2010-01-12 21:09:03,-1120.52
"545",2010-01-12 21:09:04,-1123.58
"546",2010-01-12 21:09:05,-685.84
"547",2010-01-12 21:09:06,-1362.4
"548",2010-01-12 21:09:07,-1412.06
"549",2010-01-12 21:09:08,-1177.06
"550",2010-01-12 21:09:09,-1119.34
"551",2010-01-12 21:09:10,-1529.6
"552",2010-01-12 21:09:11,-1797.22
"553",2010-01-12 21:09:12,-1779.7
"554",2010-01-12 21:09:13,-2272.42
"555",2010-01-12 21:09:14,-2081.54
"556",2010-01-12 21:09:15,-2185.48
"557",2010-01-12 21:09:16,-2466.38
"558",2010-01-12 21:09:17,-2753.04
"559",2010-01-12 21:09:18,-2798.94
"560",2010-01-12 21:09:19,-2322.54
"561",2010-01-12 21:09:20,-2382.66
"562",2010-01-12 21:09:21,-2896.78
"563",2010-01-12 21:09:22,-2517.24
"564",2010-01-12 21:09:23,-2695.28
"565",2010-01-12 21:09:24,-2254.28
"566",2010-01-12 21:09:25,-2679.56
"567",2010-01-12 21:09:26,-2670.64
"568",2010-01-12 21:09:27,-2819.92
"569",2010-01-12 21:09:28,-2878.56
"570",2010-01-12 21:09:29,-2606.8
"571",2010-01-12 21:09:30,-2821.72
"572",2010-01-12 21:09:31,-3027.74
"573",2010-01-12 21:09:32,-2964.92
"574",2010-01-12 21:09:33,-2625
"575",2010-01-12 21:09:34,-2581.64
"576",2010-01-12 21:09:35,-2796.98
"577",2010-01-12 21:09:36,-2758.28
"578",2010-01-12 21:09:37,-2381.36
"579",2010-01-12 21:09:38,-2109.7
"580",2010-01-12 21:09:39,-2267.48
"581",2010-01-12 21:09:40,-2415.5
"582",2010-01-12 21:09:41,-1989.34
"583",2010-01-12 21:09:42,-1919.08
"584",2010-01-12 21:09:43,-2098.1
"585",2010-01-12 21:09:44,-1937.24
"586",2010-01-12 21:09:45,-1675.4
"587",2010-01-12 21:09:46,-1842.26
"588",2010-01-12 21:09:47,-1543.22
"589",2010-01-12 21:09:48,-1355.46
"590",2010-01-12 21:09:49,-1293.92
"591",2010-01-12 21:09:50,-1274.72
"592",2010-01-12 21:09:51,-1246.86
"593",2010-01-12 21:09:52,-960.96
"594",2010-01-12 21:09:53,-915.88
"595",2010-01-12 21:09:54,-958.12
"596",2010-01-12 21:09:55,-941.16
"597",2010-01-12 21:09:56,-661.26
"598",2010-01-12 21:09:57,-1199.24
"599",2010-01-12 21:09:58,-865.34
"600",2010-01-12 21:09:59,-353.52
"601",2010-01-12 21:10:00,-1096.38
"602",2010-01-12 21:10:01,-612.94
"603",2010-01-12 21:10:02,-560.08
"604",2010-01-12 21:10:03,-573.9
"605",2010-01-12 21:10:04,24.96
"606",2010-01-12 21:10:05,-257.62
"607",2010-01-12 21:10:06,-680.12
"608",2010-01-12 21:10:07,202.96
"609",2010-01-12 21:10:08,221.3
"610",2010-01-12 21:10:09,-143.7
"611",2010-01-12 21:10:10,-81.5
"612",2010-01-12 21:10:11,-103.48
"613",2010-01-12 21:10:12,-170.98
"614",2010-01-12 21:10:13,-157.4
"615",2010-01-12 21:10:14,-9.92
"616",2010-01-12 21:10:15,-227.42
"617",2010-01-12 21:10:16,-318.26
"618",2010-01-12 21:10:17,117.44
"619",2010-01-12 21:10:18,270.88
"620",2010-01-12 21:10:19,-312.4
"621",2010-01-12 21:10:20,-258.84
"622",2010-01-12 21:10:21,90.48
"623",2010-01-12 21:10:22,158.46
"624",2010-01-12 21:10:23,-107.82
"625",2010-01-12 21:10:24,-461.96
"626",2010-01-12 21:10:25,-449.6
"627",2010-01-12 21:10:26,-741.64
"628",2010-01-12 21:10:27,-613.82
"629",2010-01-12 21:10:28,-730.46
"630",2010-01-12 21:10:29,-717.36
"631",2010-01-12 21:10:30,-804.82
"632",2010-01-12 21:10:31,-1050.56
"633",2010-01-12 21:10:32,-566.48
"634",2010-01-12 21:10:33,-747.12
"635",2010-01-12 21:10:34,-871.52
"636",2010-01-12 21:10:35,-930.46
"637",2010-01-12 21:10:36,-497.44
"638",2010-01-12 21:10:37,-451.12
"639",2010-01-12 21:10:38,-1048.12
"640",2010-01-12 21:10:39,-1262.38
"641",2010-01-12 21:10:40,-834.3
"642",2010-01-12 21:10:41,-1073.26
"643",2010-01-12 21:10:42,-1343.7
"644",2010-01-12 21:10:43,-1201.64
"645",2010-01-12 21:10:44,-867.76
"646",2010-01-12 21:10:45,-1281.84
"647",2010-01-12 21:10:46,-1564
"648",2010-01-12 21:10:47,-1377.54
"649",2010-01-12 21:10:48,-929.26
"650",2010-01-12 21:10:49,-1096.4
"651",2010-01-12 21:10:50,-1433.46
"652",2010-01-12 21:10:51,-1306.06
"653",2010-01-12 21:10:52,-1082.76
"654",2010-01-12 21:10:53,-1581.72
"655",2010-01-12 21:10:54,-1755.86
"656",2010-01-12 21:10:55,-1566.08
"657",2010-01-12 21:10:56,-1647.12
"658",2010-01-12 21:10:57,-1939.08
"659",2010-01-12 21:10:58,-1701.74
"660",2010-01-12 21:10:59,-1735.32
"661",2010-01-12 21:11:00,-2281.5
"662",2010-01-12 21:11:01,-2122.98
