"","DateTime","PR.CDVI..BHZ.M"
"1",2010-01-12 21:00:00,-13189.0995024876
"2",2010-01-12 21:00:10,-13152.625
"3",2010-01-12 21:00:20,-13104.86
"4",2010-01-12 21:00:30,-13184.705
"5",2010-01-12 21:00:40,-13162.95
"6",2010-01-12 21:00:50,-13201.395
"7",2010-01-12 21:01:00,-13151.925
"8",2010-01-12 21:01:10,-13150.435
"9",2010-01-12 21:01:20,-13154.545
"10",2010-01-12 21:01:30,-13125.075
"11",2010-01-12 21:01:40,-13100.5
