"","DateTime","CU.GRTK..BHZ.M"
"96",2010-01-12 21:15:50,576.5125
"97",2010-01-12 21:16:00,481.91
"98",2010-01-12 21:16:10,457.585
"99",2010-01-12 21:16:20,154.3975
"100",2010-01-12 21:16:30,465.1525
"101",2010-01-12 21:16:40,664.8775
"102",2010-01-12 21:16:50,216.1675
"103",2010-01-12 21:17:00,528.2925
"104",2010-01-12 21:17:10,123.81
"105",2010-01-12 21:17:20,496.7275
"106",2010-01-12 21:17:30,370.6775
"107",2010-01-12 21:17:40,396.095
"108",2010-01-12 21:17:50,404.89
"109",2010-01-12 21:18:00,381.5175
"110",2010-01-12 21:18:10,529.7675
"111",2010-01-12 21:18:20,582.12
"112",2010-01-12 21:18:30,298.7625
"113",2010-01-12 21:18:40,594.5375
"114",2010-01-12 21:18:50,-50.63
"115",2010-01-12 21:19:00,549.68
"116",2010-01-12 21:19:10,12.0075
"117",2010-01-12 21:19:20,657.07
"118",2010-01-12 21:19:30,202.575
"119",2010-01-12 21:19:40,548.41
"120",2010-01-12 21:19:50,446.52
"121",2010-01-12 21:20:00,802.8075
"122",2010-01-12 21:20:10,550.7775
"123",2010-01-12 21:20:20,336.98
"124",2010-01-12 21:20:30,-121.4925
"125",2010-01-12 21:20:40,254.9725
"126",2010-01-12 21:20:50,501.8325
"127",2010-01-12 21:21:00,303.015
"128",2010-01-12 21:21:10,149.6625
"129",2010-01-12 21:21:20,574.7
"130",2010-01-12 21:21:30,289.445
"131",2010-01-12 21:21:40,682.935
"132",2010-01-12 21:21:50,667.5675
"133",2010-01-12 21:22:00,447.9875
"134",2010-01-12 21:22:10,169.0675
"135",2010-01-12 21:22:20,227.895
"136",2010-01-12 21:22:30,399.555
"137",2010-01-12 21:22:40,290.2
"138",2010-01-12 21:22:50,999.7625
"139",2010-01-12 21:23:00,332.0925
"140",2010-01-12 21:23:10,452.59
"141",2010-01-12 21:23:20,783.2975
"142",2010-01-12 21:23:30,353.985
"143",2010-01-12 21:23:40,449.0975
"144",2010-01-12 21:23:50,89.86
"145",2010-01-12 21:24:00,319.9575
"146",2010-01-12 21:24:10,310.53
"147",2010-01-12 21:24:20,714.605
"148",2010-01-12 21:24:30,467.45
"149",2010-01-12 21:24:40,203.315
"150",2010-01-12 21:24:50,426.185
"151",2010-01-12 21:25:00,423.6625
"152",2010-01-12 21:25:10,577.935
"153",2010-01-12 21:25:20,45.4775
"154",2010-01-12 21:25:30,368.45
"155",2010-01-12 21:25:40,473.4575
"156",2010-01-12 21:25:50,174.885
"157",2010-01-12 21:26:00,484.49
"158",2010-01-12 21:26:10,145.175
"159",2010-01-12 21:26:20,757.56
"160",2010-01-12 21:26:30,296.26
"161",2010-01-12 21:26:40,627.1175
"162",2010-01-12 21:26:50,670.24
"163",2010-01-12 21:27:00,68.09
"164",2010-01-12 21:27:10,309.9775
"165",2010-01-12 21:27:20,253.495
"166",2010-01-12 21:27:30,764.6675
"167",2010-01-12 21:27:40,269.5625
"168",2010-01-12 21:27:50,193.2625
"169",2010-01-12 21:28:00,712.3275
"170",2010-01-12 21:28:10,276.56
"171",2010-01-12 21:28:20,349.9925
"172",2010-01-12 21:28:30,852.1525
"173",2010-01-12 21:28:40,403.5225
"174",2010-01-12 21:28:50,361.3275
"175",2010-01-12 21:29:00,447.1925
"176",2010-01-12 21:29:10,247.8975
"177",2010-01-12 21:29:20,808.1175
"178",2010-01-12 21:29:30,150.7425
"179",2010-01-12 21:29:40,305.4675
"180",2010-01-12 21:29:50,438.6925
"181",2010-01-12 21:30:00,380.835
"182",2010-01-12 21:30:10,-52.4125
"183",2010-01-12 21:30:20,674.7275
"184",2010-01-12 21:30:30,105.8225
"185",2010-01-12 21:30:40,754.79
"186",2010-01-12 21:30:50,339.5325
"187",2010-01-12 21:31:00,320.5425
"188",2010-01-12 21:31:10,565.39
"189",2010-01-12 21:31:20,594.305
"190",2010-01-12 21:31:30,852.7525
"191",2010-01-12 21:31:40,440.265
"192",2010-01-12 21:31:50,419.495
"193",2010-01-12 21:32:00,700.905
"194",2010-01-12 21:32:10,290.2475
"195",2010-01-12 21:32:20,205.8425
"196",2010-01-12 21:32:30,-55.6075
"197",2010-01-12 21:32:40,315.0075
"198",2010-01-12 21:32:50,541.7775
"199",2010-01-12 21:33:00,157.08
"200",2010-01-12 21:33:10,415.1425
"201",2010-01-12 21:33:20,310.915
"202",2010-01-12 21:33:30,842.635
"203",2010-01-12 21:33:40,468.775
"204",2010-01-12 21:33:50,686.805
"205",2010-01-12 21:34:00,456.6875
"206",2010-01-12 21:34:10,459.21
"207",2010-01-12 21:34:20,167.255
"208",2010-01-12 21:34:30,154.69
"209",2010-01-12 21:34:40,104.6575
"210",2010-01-12 21:34:50,354.09
"211",2010-01-12 21:35:00,581.87
"212",2010-01-12 21:35:10,616.8725
"213",2010-01-12 21:35:20,-40.105
"214",2010-01-12 21:35:30,779.97
"215",2010-01-12 21:35:40,596.15
"216",2010-01-12 21:35:50,443.8675
"217",2010-01-12 21:36:00,181.75
"218",2010-01-12 21:36:10,915.995
"219",2010-01-12 21:36:20,629.9075
"220",2010-01-12 21:36:30,413.29
"221",2010-01-12 21:36:40,356.54
"222",2010-01-12 21:36:50,714.05
"223",2010-01-12 21:37:00,175.4675
"224",2010-01-12 21:37:10,338.8025
"225",2010-01-12 21:37:20,336.96
"226",2010-01-12 21:37:30,436.8275
"227",2010-01-12 21:37:40,554.275
"228",2010-01-12 21:37:50,160.4025
"229",2010-01-12 21:38:00,584.7575
"230",2010-01-12 21:38:10,89.655
"231",2010-01-12 21:38:20,232.415
"232",2010-01-12 21:38:30,205.095
"233",2010-01-12 21:38:40,460.345
"234",2010-01-12 21:38:50,526.9125
"235",2010-01-12 21:39:00,358.375
"236",2010-01-12 21:39:10,609.235
"237",2010-01-12 21:39:20,329.5225
"238",2010-01-12 21:39:30,198.0675
"239",2010-01-12 21:39:40,250.87
"240",2010-01-12 21:39:50,211.365
"241",2010-01-12 21:40:00,479.8525
"242",2010-01-12 21:40:10,576.035
"243",2010-01-12 21:40:20,746.7
"244",2010-01-12 21:40:30,567.74
"245",2010-01-12 21:40:40,172.215
"246",2010-01-12 21:40:50,653.475
"247",2010-01-12 21:41:00,387.3025
"248",2010-01-12 21:41:10,468.77
"249",2010-01-12 21:41:20,234.56
"250",2010-01-12 21:41:30,768.8775
"251",2010-01-12 21:41:40,482.7425
"252",2010-01-12 21:41:50,568.355
"253",2010-01-12 21:42:00,712.1025
"254",2010-01-12 21:42:10,180.1675
"255",2010-01-12 21:42:20,497.9225
"256",2010-01-12 21:42:30,159.465
"257",2010-01-12 21:42:40,702.915
"258",2010-01-12 21:42:50,306.195
"259",2010-01-12 21:43:00,554.2975
"260",2010-01-12 21:43:10,480.7175
"261",2010-01-12 21:43:20,251.3225
"262",2010-01-12 21:43:30,567.2325
"263",2010-01-12 21:43:40,466.845
"264",2010-01-12 21:43:50,221.71
"265",2010-01-12 21:44:00,427.595
"266",2010-01-12 21:44:10,-85.4725
"267",2010-01-12 21:44:20,263.81
"268",2010-01-12 21:44:30,500.3575
"269",2010-01-12 21:44:40,542.28
"270",2010-01-12 21:44:50,529.8875
"271",2010-01-12 21:45:00,211.86
"272",2010-01-12 21:45:10,563.5625
"273",2010-01-12 21:45:20,205.83
"274",2010-01-12 21:45:30,383.5625
"275",2010-01-12 21:45:40,290.63
"276",2010-01-12 21:45:50,1039.9325
"277",2010-01-12 21:46:00,-17.0625
"278",2010-01-12 21:46:10,636.8525
"279",2010-01-12 21:46:20,428.9575
"280",2010-01-12 21:46:30,762.57
"281",2010-01-12 21:46:40,239.885
"282",2010-01-12 21:46:50,722.2725
"283",2010-01-12 21:47:00,612.8275
"284",2010-01-12 21:47:10,289.6575
"285",2010-01-12 21:47:20,211.4175
"286",2010-01-12 21:47:30,317.58
"287",2010-01-12 21:47:40,237.16
"288",2010-01-12 21:47:50,406.73
"289",2010-01-12 21:48:00,484.28
"290",2010-01-12 21:48:10,738.3525
"291",2010-01-12 21:48:20,238.2725
"292",2010-01-12 21:48:30,537.45
"293",2010-01-12 21:48:40,308.3375
"294",2010-01-12 21:48:50,279.93
"295",2010-01-12 21:49:00,466.71
"296",2010-01-12 21:49:10,455.1525
"297",2010-01-12 21:49:20,477.605
"298",2010-01-12 21:49:30,483.3625
"299",2010-01-12 21:49:40,435.37
"300",2010-01-12 21:49:50,204.7275
"301",2010-01-12 21:50:00,739.125
"302",2010-01-12 21:50:10,130.975
"303",2010-01-12 21:50:20,207.64
"304",2010-01-12 21:50:30,333.31
"305",2010-01-12 21:50:40,569.9775
"306",2010-01-12 21:50:50,530.1625
"307",2010-01-12 21:51:00,866.97
"308",2010-01-12 21:51:10,408.645
"309",2010-01-12 21:51:20,172.2325
"310",2010-01-12 21:51:30,442.95
"311",2010-01-12 21:51:40,517.2025
"312",2010-01-12 21:51:50,399.9
"313",2010-01-12 21:52:00,459.9775
"314",2010-01-12 21:52:10,650.45
"315",2010-01-12 21:52:20,311.545
"316",2010-01-12 21:52:30,148.2325
"317",2010-01-12 21:52:40,529.68
"318",2010-01-12 21:52:50,393.4325
"319",2010-01-12 21:53:00,571.77
"320",2010-01-12 21:53:10,287.19
"321",2010-01-12 21:53:20,561.4525
"322",2010-01-12 21:53:30,225.5625
"323",2010-01-12 21:53:40,615.935
"324",2010-01-12 21:53:50,445.0175
"325",2010-01-12 21:54:00,-375183.8125
"326",2010-01-12 21:54:10,926793.425
"327",2010-01-12 21:54:20,-559604.145
"328",2010-01-12 21:54:30,288502.2675
"329",2010-01-12 21:54:40,-1989.835
"330",2010-01-12 21:54:50,-363312.3275
"331",2010-01-12 21:55:00,-649187.1725
"332",2010-01-12 21:55:10,442353.6025
"333",2010-01-12 21:55:20,684634.0425
"334",2010-01-12 21:55:30,-145170.465
"335",2010-01-12 21:55:40,-247100.845
"336",2010-01-12 21:55:50,591804.8475
"337",2010-01-12 21:56:00,-270283.09
"338",2010-01-12 21:56:10,-806313.325
"339",2010-01-12 21:56:20,-39586.975
"340",2010-01-12 21:56:30,633732.1375
"341",2010-01-12 21:56:40,-50351.7425
"342",2010-01-12 21:56:50,-159752.02
"343",2010-01-12 21:57:00,42044.4675
"344",2010-01-12 21:57:10,-178091.95
"345",2010-01-12 21:57:20,274918.17
"346",2010-01-12 21:57:30,-466273.4025
"347",2010-01-12 21:57:40,158142.3
"348",2010-01-12 21:57:50,590874.8
"349",2010-01-12 21:58:00,-534827.6775
"350",2010-01-12 21:58:10,169384.995
"351",2010-01-12 21:58:20,-83214.8375
"352",2010-01-12 21:58:30,317535.56
"353",2010-01-12 21:58:40,-123343.2225
"354",2010-01-12 21:58:50,-54024.815
"355",2010-01-12 21:59:00,-106519.77
"356",2010-01-12 21:59:10,58608.8325
"357",2010-01-12 21:59:20,-244486.9325
"358",2010-01-12 21:59:30,250308.995
"359",2010-01-12 21:59:40,-16965.9025
"360",2010-01-12 21:59:50,19465.345
"361",2010-01-12 22:00:00,-149319.17
"362",2010-01-12 22:00:10,-45525.28
"363",2010-01-12 22:00:20,184041.655
"364",2010-01-12 22:00:30,-179428.6025
"365",2010-01-12 22:00:40,89018.165
"366",2010-01-12 22:00:50,-68570.0225
"367",2010-01-12 22:01:00,94252.3875
"368",2010-01-12 22:01:10,-195145.36
"369",2010-01-12 22:01:20,100838.19
"370",2010-01-12 22:01:30,127595.5375
"371",2010-01-12 22:01:40,18507.44
"372",2010-01-12 22:01:50,-68753.0225
"373",2010-01-12 22:02:00,171210.34
"374",2010-01-12 22:02:10,-132627.6125
"375",2010-01-12 22:02:20,-76124.66
"376",2010-01-12 22:02:30,-2485.98
"377",2010-01-12 22:02:40,89741.675
"378",2010-01-12 22:02:50,20.41
"379",2010-01-12 22:03:00,36645.9625
"380",2010-01-12 22:03:10,-118300.3225
"381",2010-01-12 22:03:20,79048.5525
"382",2010-01-12 22:03:30,-62237.18
"383",2010-01-12 22:03:40,67132.725
"384",2010-01-12 22:03:50,-124003.6725
"385",2010-01-12 22:04:00,23292.09
"386",2010-01-12 22:04:10,140136.665
"387",2010-01-12 22:04:20,-111273.64
"388",2010-01-12 22:04:30,54517.7175
"389",2010-01-12 22:04:40,-53768.7575
"390",2010-01-12 22:04:50,-218.9925
"391",2010-01-12 22:05:00,50501.5725
"392",2010-01-12 22:05:10,-169337.82
"393",2010-01-12 22:05:20,140395.9325
"394",2010-01-12 22:05:30,-15462.415
"395",2010-01-12 22:05:40,45521.615
"396",2010-01-12 22:05:50,-71725.2775
"397",2010-01-12 22:06:00,120593.965
"398",2010-01-12 22:06:10,-69988.5675
"399",2010-01-12 22:06:20,-158435.44
"400",2010-01-12 22:06:30,175738.6525
"401",2010-01-12 22:06:40,-149602.6625
"402",2010-01-12 22:06:50,100998.19
"403",2010-01-12 22:07:00,50474.74
"404",2010-01-12 22:07:10,-73713.2125
"405",2010-01-12 22:07:20,10183.59
"406",2010-01-12 22:07:30,-7969.9225
"407",2010-01-12 22:07:40,72089.6625
"408",2010-01-12 22:07:50,-13961.5425
"409",2010-01-12 22:08:00,24683.1575
"410",2010-01-12 22:08:10,-74194.7975
"411",2010-01-12 22:08:20,17391.045
"412",2010-01-12 22:08:30,-51922.9075
"413",2010-01-12 22:08:40,59463.0925
"414",2010-01-12 22:08:50,-10987.98
"415",2010-01-12 22:09:00,61702.65
"416",2010-01-12 22:09:10,-73661.695
"417",2010-01-12 22:09:20,37237.2525
"418",2010-01-12 22:09:30,26378.78
"419",2010-01-12 22:09:40,28798.8975
"420",2010-01-12 22:09:50,-64577.0625
"421",2010-01-12 22:10:00,20284.18
"422",2010-01-12 22:10:10,-2819.2075
"423",2010-01-12 22:10:20,25846.8275
"424",2010-01-12 22:10:30,-52081.855
"425",2010-01-12 22:10:40,33509.23
"426",2010-01-12 22:10:50,-52271.6575
"427",2010-01-12 22:11:00,60388.4775
"428",2010-01-12 22:11:10,-46784.25
"429",2010-01-12 22:11:20,16949.2075
"430",2010-01-12 22:11:30,51733.585
"431",2010-01-12 22:11:40,-31886.7275
"432",2010-01-12 22:11:50,16179.7875
"433",2010-01-12 22:12:00,27754.605
"434",2010-01-12 22:12:10,-42313.73
"435",2010-01-12 22:12:20,-36186.25
"436",2010-01-12 22:12:30,60540.37
"437",2010-01-12 22:12:40,-10114.58
"438",2010-01-12 22:12:50,44760.325
"439",2010-01-12 22:13:00,-61659.995
"440",2010-01-12 22:13:10,15238.9375
"441",2010-01-12 22:13:20,-51588.3825
"442",2010-01-12 22:13:30,30806.4
"443",2010-01-12 22:13:40,52273.615
"444",2010-01-12 22:13:50,-47378.34
"445",2010-01-12 22:14:00,16390.5625
"446",2010-01-12 22:14:10,-34748.1775
"447",2010-01-12 22:14:20,68555.1225
"448",2010-01-12 22:14:30,-47535.08
"449",2010-01-12 22:14:40,4121.35
"450",2010-01-12 22:14:50,5332.305
"451",2010-01-12 22:15:00,18770.2925
"452",2010-01-12 22:15:10,-13246.165
"453",2010-01-12 22:15:20,8506.6175
"454",2010-01-12 22:15:30,-19012.2325
"455",2010-01-12 22:15:40,36193.73
"456",2010-01-12 22:15:50,-21295.5275
"457",2010-01-12 22:16:00,23217.4775
"458",2010-01-12 22:16:10,-72618.7125
"459",2010-01-12 22:16:20,70122.2625
"460",2010-01-12 22:16:30,90.2825
"461",2010-01-12 22:16:40,8962.8225
"462",2010-01-12 22:16:50,-36743.0825
"463",2010-01-12 22:17:00,42922.66
"464",2010-01-12 22:17:10,-43677.24
"465",2010-01-12 22:17:20,33513.665
"466",2010-01-12 22:17:30,20089.1175
"467",2010-01-12 22:17:40,-25111.9475
"468",2010-01-12 22:17:50,-16064.785
"469",2010-01-12 22:18:00,13733.6225
"470",2010-01-12 22:18:10,11685.0075
"471",2010-01-12 22:18:20,4072.2675
"472",2010-01-12 22:18:30,-7333.34
"473",2010-01-12 22:18:40,-54570.705
"474",2010-01-12 22:18:50,62579.4475
"475",2010-01-12 22:19:00,-9541.74
"476",2010-01-12 22:19:10,3879.3725
"477",2010-01-12 22:19:20,681.085
"478",2010-01-12 22:19:30,-36828.3375
"479",2010-01-12 22:19:40,-2966.875
"480",2010-01-12 22:19:50,2977.17
"481",2010-01-12 22:20:00,51496.0075
"482",2010-01-12 22:20:10,-1350.8
"483",2010-01-12 22:20:20,-10243.525
"484",2010-01-12 22:20:30,2332.7775
"485",2010-01-12 22:20:40,-55525.3
"486",2010-01-12 22:20:50,62362.95
"487",2010-01-12 22:21:00,2740.2925
"488",2010-01-12 22:21:10,-14942.935
"489",2010-01-12 22:21:20,10304.4975
"490",2010-01-12 22:21:30,960.5975
"491",2010-01-12 22:21:40,10663.445
"492",2010-01-12 22:21:50,-18432.8575
"493",2010-01-12 22:22:00,11930.7375
"494",2010-01-12 22:22:10,31041.765
"495",2010-01-12 22:22:20,-34680.5525
"496",2010-01-12 22:22:30,-11585.6325
"497",2010-01-12 22:22:40,15540.705
"498",2010-01-12 22:22:50,10882.725
"499",2010-01-12 22:23:00,11280.0525
"500",2010-01-12 22:23:10,-13767.4675
"501",2010-01-12 22:23:20,12936.4525
"502",2010-01-12 22:23:30,7309.6375
"503",2010-01-12 22:23:40,-47525.1125
"504",2010-01-12 22:23:50,1692.255
"505",2010-01-12 22:24:00,51916.0975
"506",2010-01-12 22:24:10,-8500.77
"507",2010-01-12 22:24:20,-12278.1175
"508",2010-01-12 22:24:30,-9673.065
"509",2010-01-12 22:24:40,7456.385
"510",2010-01-12 22:24:50,17941.1425
"511",2010-01-12 22:25:00,-21149.1075
"512",2010-01-12 22:25:10,11841.905
"513",2010-01-12 22:25:20,-6640.47
"514",2010-01-12 22:25:30,22065.2525
"515",2010-01-12 22:25:40,15279.5575
"516",2010-01-12 22:25:50,-29291.2175
"517",2010-01-12 22:26:00,-11547.9975
"518",2010-01-12 22:26:10,17020.2775
"519",2010-01-12 22:26:20,15424.66
"520",2010-01-12 22:26:30,-23876.16
"521",2010-01-12 22:26:40,39403.75
"522",2010-01-12 22:26:50,-32457.575
"523",2010-01-12 22:27:00,12574.0225
"524",2010-01-12 22:27:10,25433.5675
"525",2010-01-12 22:27:20,-41437.4125
"526",2010-01-12 22:27:30,22680.535
"527",2010-01-12 22:27:40,-4581.7925
"528",2010-01-12 22:27:50,6457.9375
"529",2010-01-12 22:28:00,19035.9975
"530",2010-01-12 22:28:10,-29146.655
"531",2010-01-12 22:28:20,16368.105
"532",2010-01-12 22:28:30,-16022.455
"533",2010-01-12 22:28:40,11673.49
"534",2010-01-12 22:28:50,-3703.4875
"535",2010-01-12 22:29:00,352.2025
"536",2010-01-12 22:29:10,-7589.5425
"537",2010-01-12 22:29:20,2297.0075
"538",2010-01-12 22:29:30,-12791.5575
"539",2010-01-12 22:29:40,17239.95
"540",2010-01-12 22:29:50,3463.3475
"541",2010-01-12 22:30:00,26837.535
"542",2010-01-12 22:30:10,-27321.98
"543",2010-01-12 22:30:20,-10092.615
"544",2010-01-12 22:30:30,-13273.7825
"545",2010-01-12 22:30:40,19770.9325
"546",2010-01-12 22:30:50,-2656.0375
"547",2010-01-12 22:31:00,15262.61
"548",2010-01-12 22:31:10,17472.4575
"549",2010-01-12 22:31:20,2786.6975
"550",2010-01-12 22:31:30,-17943.6975
"551",2010-01-12 22:31:40,15440.7975
"552",2010-01-12 22:31:50,-15643.2875
"553",2010-01-12 22:32:00,-10287.25
"554",2010-01-12 22:32:10,6939.74
"555",2010-01-12 22:32:20,-3477.655
"556",2010-01-12 22:32:30,13109.355
"557",2010-01-12 22:32:40,-5244.71
"558",2010-01-12 22:32:50,11678.69
"559",2010-01-12 22:33:00,3696.4125
"560",2010-01-12 22:33:10,10184.89
"561",2010-01-12 22:33:20,-3484.0725
"562",2010-01-12 22:33:30,-4583.105
"563",2010-01-12 22:33:40,-2522.255
"564",2010-01-12 22:33:50,-16862.5875
"565",2010-01-12 22:34:00,4012.1125
"566",2010-01-12 22:34:10,10528.26
"567",2010-01-12 22:34:20,7274.0575
"568",2010-01-12 22:34:30,488.365
"569",2010-01-12 22:34:40,-8538.9775
"570",2010-01-12 22:34:50,18267.925
"571",2010-01-12 22:35:00,-17511.79
"572",2010-01-12 22:35:10,-7657.995
"573",2010-01-12 22:35:20,34342.81
"574",2010-01-12 22:35:30,-22181.385
"575",2010-01-12 22:35:40,11416.0875
"576",2010-01-12 22:35:50,9348.2325
"577",2010-01-12 22:36:00,-13739.045
"578",2010-01-12 22:36:10,7889.5
"579",2010-01-12 22:36:20,-2244.9675
"580",2010-01-12 22:36:30,-6065.5825
"581",2010-01-12 22:36:40,2020.095
"582",2010-01-12 22:36:50,16782.9625
"583",2010-01-12 22:37:00,-7995.7325
"584",2010-01-12 22:37:10,-814.9975
"585",2010-01-12 22:37:20,-9118.6325
"586",2010-01-12 22:37:30,14047.2525
"587",2010-01-12 22:37:40,-6926.9125
"588",2010-01-12 22:37:50,-64.485
"589",2010-01-12 22:38:00,16250.1525
"590",2010-01-12 22:38:10,-18735.7825
"591",2010-01-12 22:38:20,16186.3875
"592",2010-01-12 22:38:30,-10677.785
"593",2010-01-12 22:38:40,-4580.3125
"594",2010-01-12 22:38:50,-6381.785
"595",2010-01-12 22:39:00,11094.6025
"596",2010-01-12 22:39:10,-1442.355
"597",2010-01-12 22:39:20,-8317.13
"598",2010-01-12 22:39:30,21719.415
"599",2010-01-12 22:39:40,-9382.4225
"600",2010-01-12 22:39:50,5542.685
"601",2010-01-12 22:40:00,-6050.575
"602",2010-01-12 22:40:10,-1696.1
"603",2010-01-12 22:40:20,6919.4225
"604",2010-01-12 22:40:30,11417.675
"605",2010-01-12 22:40:40,-17916.01
"606",2010-01-12 22:40:50,20944.165
"607",2010-01-12 22:41:00,-22722.4525
"608",2010-01-12 22:41:10,17574.0025
"609",2010-01-12 22:41:20,-10174.8575
"610",2010-01-12 22:41:30,15966.6775
"611",2010-01-12 22:41:40,-4843.0875
"612",2010-01-12 22:41:50,13125.115
"613",2010-01-12 22:42:00,-4207.8275
"614",2010-01-12 22:42:10,1209.745
"615",2010-01-12 22:42:20,-8928.555
"616",2010-01-12 22:42:30,420.0625
"617",2010-01-12 22:42:40,5114.295
"618",2010-01-12 22:42:50,2492.965
"619",2010-01-12 22:43:00,2273.415
"620",2010-01-12 22:43:10,-9725.4525
"621",2010-01-12 22:43:20,13286.28
"622",2010-01-12 22:43:30,-11608.33
"623",2010-01-12 22:43:40,-5566.1675
"624",2010-01-12 22:43:50,6030.425
"625",2010-01-12 22:44:00,26988.725
"626",2010-01-12 22:44:10,-24608.415
"627",2010-01-12 22:44:20,6857.35
"628",2010-01-12 22:44:30,9618.37
"629",2010-01-12 22:44:40,1582.63
"630",2010-01-12 22:44:50,-14629.7325
"631",2010-01-12 22:45:00,19952.915
"632",2010-01-12 22:45:10,-5138.815
"633",2010-01-12 22:45:20,-6344.375
"634",2010-01-12 22:45:30,19585.2075
"635",2010-01-12 22:45:40,693.1
"636",2010-01-12 22:45:50,-10801.5075
"637",2010-01-12 22:46:00,-6588.6725
"638",2010-01-12 22:46:10,2437.8
"639",2010-01-12 22:46:20,137.125
"640",2010-01-12 22:46:30,-17488.565
"641",2010-01-12 22:46:40,23950.6875
"642",2010-01-12 22:46:50,7530.78
"643",2010-01-12 22:47:00,-6499.7375
"644",2010-01-12 22:47:10,-8350.465
"645",2010-01-12 22:47:20,19632.355
"646",2010-01-12 22:47:30,-11190.84
"647",2010-01-12 22:47:40,15241.555
"648",2010-01-12 22:47:50,-6650.915
"649",2010-01-12 22:48:00,-265.27
"650",2010-01-12 22:48:10,-4315.59
"651",2010-01-12 22:48:20,3445.17
"652",2010-01-12 22:48:30,4332.0525
"653",2010-01-12 22:48:40,-16902.2775
"654",2010-01-12 22:48:50,-1599.755
"655",2010-01-12 22:49:00,11507.885
"656",2010-01-12 22:49:10,5206.2775
"657",2010-01-12 22:49:20,3146.3425
