"","DateTime","PR.HUMP..BHZ.M"
"1",2010-01-12 21:00:00,-1792.55
"2",2010-01-12 21:00:10,-1828.935
"3",2010-01-12 21:00:20,-1761.41
"4",2010-01-12 21:00:30,-1812.265
"5",2010-01-12 21:00:40,-1861.135
"6",2010-01-12 21:00:50,-1801.57
"7",2010-01-12 21:01:00,-1809.385
"8",2010-01-12 21:01:10,-1811.44
"9",2010-01-12 21:01:20,-1842.4
"10",2010-01-12 21:01:30,-1825.135
"11",2010-01-12 21:01:40,-1845.14070351759
