"","DateTime","IU.SDV.10.BHZ.M"
"108",2010-01-12 21:01:47,5270.375
"109",2010-01-12 21:01:48,4282.725
"110",2010-01-12 21:01:49,4798.575
"111",2010-01-12 21:01:50,6359.35
"112",2010-01-12 21:01:51,6702.325
"113",2010-01-12 21:01:52,5254.825
"114",2010-01-12 21:01:53,4864.375
"115",2010-01-12 21:01:54,4153.125
"116",2010-01-12 21:01:55,5828.6
"117",2010-01-12 21:01:56,5718.35
"118",2010-01-12 21:01:57,5530.925
"119",2010-01-12 21:01:58,5686.05
"120",2010-01-12 21:01:59,6182.35
"121",2010-01-12 21:02:00,6498.325
"122",2010-01-12 21:02:01,4611.9
"123",2010-01-12 21:02:02,4372.95
"124",2010-01-12 21:02:03,5182.85
"125",2010-01-12 21:02:04,5832.175
"126",2010-01-12 21:02:05,6865.625
"127",2010-01-12 21:02:06,5051.55
"128",2010-01-12 21:02:07,4230.3
"129",2010-01-12 21:02:08,5037.2
"130",2010-01-12 21:02:09,6749.05
"131",2010-01-12 21:02:10,7015.85
"132",2010-01-12 21:02:11,4898.7
"133",2010-01-12 21:02:12,4303.575
"134",2010-01-12 21:02:13,6129.375
"135",2010-01-12 21:02:14,5904.025
"136",2010-01-12 21:02:15,4555.275
"137",2010-01-12 21:02:16,6012.125
"138",2010-01-12 21:02:17,6482.1
"139",2010-01-12 21:02:18,4667.025
"140",2010-01-12 21:02:19,4393.675
"141",2010-01-12 21:02:20,6294.55
"142",2010-01-12 21:02:21,6168.2
"143",2010-01-12 21:02:22,5378.1
"144",2010-01-12 21:02:23,5306.775
"145",2010-01-12 21:02:24,5190.325
"146",2010-01-12 21:02:25,5286.325
"147",2010-01-12 21:02:26,5543.575
"148",2010-01-12 21:02:27,5902.7
"149",2010-01-12 21:02:28,5590.525
"150",2010-01-12 21:02:29,5410.175
"151",2010-01-12 21:02:30,4900.775
"152",2010-01-12 21:02:31,5423.725
"153",2010-01-12 21:02:32,6694.4
"154",2010-01-12 21:02:33,6005.075
"155",2010-01-12 21:02:34,5314.95
"156",2010-01-12 21:02:35,4649.3
"157",2010-01-12 21:02:36,5168.725
"158",2010-01-12 21:02:37,5404.525
"159",2010-01-12 21:02:38,5495.325
"160",2010-01-12 21:02:39,5918.25
"161",2010-01-12 21:02:40,6662.15
"162",2010-01-12 21:02:41,5673.325
"163",2010-01-12 21:02:42,4109.975
"164",2010-01-12 21:02:43,5046.575
"165",2010-01-12 21:02:44,5952.85
"166",2010-01-12 21:02:45,5722.525
"167",2010-01-12 21:02:46,5640.225
"168",2010-01-12 21:02:47,5883.7
"169",2010-01-12 21:02:48,5590.075
"170",2010-01-12 21:02:49,5612.225
"171",2010-01-12 21:02:50,5442.925
"172",2010-01-12 21:02:51,5065.85
"173",2010-01-12 21:02:52,4543.3
"174",2010-01-12 21:02:53,4903.975
"175",2010-01-12 21:02:54,7468.225
"176",2010-01-12 21:02:55,6496.375
"177",2010-01-12 21:02:56,4789.85
"178",2010-01-12 21:02:57,4363.05
"179",2010-01-12 21:02:58,4535.85
"180",2010-01-12 21:02:59,6388.775
"181",2010-01-12 21:03:00,6978.9
"182",2010-01-12 21:03:01,6366.65
"183",2010-01-12 21:03:02,4868.325
"184",2010-01-12 21:03:03,4115.175
"185",2010-01-12 21:03:04,5311.725
"186",2010-01-12 21:03:05,6367.25
"187",2010-01-12 21:03:06,5587.95
"188",2010-01-12 21:03:07,5402.55
"189",2010-01-12 21:03:08,5373.025
"190",2010-01-12 21:03:09,5804.625
"191",2010-01-12 21:03:10,5587.4
"192",2010-01-12 21:03:11,4699.3
"193",2010-01-12 21:03:12,4596.525
"194",2010-01-12 21:03:13,6545.75
"195",2010-01-12 21:03:14,7372.925
"196",2010-01-12 21:03:15,5344.1
"197",2010-01-12 21:03:16,4486.3
"198",2010-01-12 21:03:17,4057.95
"199",2010-01-12 21:03:18,5476.3
"200",2010-01-12 21:03:19,6823.7
"201",2010-01-12 21:03:20,6664.425
"202",2010-01-12 21:03:21,5181.425
"203",2010-01-12 21:03:22,4650.7
"204",2010-01-12 21:03:23,5836.125
"205",2010-01-12 21:03:24,6056.65
"206",2010-01-12 21:03:25,5357.75
"207",2010-01-12 21:03:26,5034.625
"208",2010-01-12 21:03:27,4957.425
"209",2010-01-12 21:03:28,6327.55
"210",2010-01-12 21:03:29,6408.8
"211",2010-01-12 21:03:30,4920.225
"212",2010-01-12 21:03:31,4414.95
"213",2010-01-12 21:03:32,4824.075
"214",2010-01-12 21:03:33,6980.175
"215",2010-01-12 21:03:34,6227.9
"216",2010-01-12 21:03:35,4587.8
"217",2010-01-12 21:03:36,5083.05
"218",2010-01-12 21:03:37,6505.35
"219",2010-01-12 21:03:38,6279.7
"220",2010-01-12 21:03:39,5161.3
"221",2010-01-12 21:03:40,3876.9
"222",2010-01-12 21:03:41,5215.55
"223",2010-01-12 21:03:42,6293.6
"224",2010-01-12 21:03:43,6823.275
"225",2010-01-12 21:03:44,6020.125
"226",2010-01-12 21:03:45,4470.65
"227",2010-01-12 21:03:46,4754.15
"228",2010-01-12 21:03:47,4914.25
"229",2010-01-12 21:03:48,5644.65
"230",2010-01-12 21:03:49,6676.85
"231",2010-01-12 21:03:50,5913.5
"232",2010-01-12 21:03:51,5197.625
"233",2010-01-12 21:03:52,5492.325
"234",2010-01-12 21:03:53,6245.125
"235",2010-01-12 21:03:54,5833.675
"236",2010-01-12 21:03:55,4984.975
"237",2010-01-12 21:03:56,4142.1
"238",2010-01-12 21:03:57,5621.2
"239",2010-01-12 21:03:58,7179.625
"240",2010-01-12 21:03:59,6171.775
"241",2010-01-12 21:04:00,4589.625
"242",2010-01-12 21:04:01,5149.45
"243",2010-01-12 21:04:02,5575.65
"244",2010-01-12 21:04:03,5795.15
"245",2010-01-12 21:04:04,5871.75
"246",2010-01-12 21:04:05,5946.9
"247",2010-01-12 21:04:06,6254.975
"248",2010-01-12 21:04:07,5828.625
"249",2010-01-12 21:04:08,5599.975
"250",2010-01-12 21:04:09,3728.95
"251",2010-01-12 21:04:10,5655.65
"252",2010-01-12 21:04:11,6863.075
"253",2010-01-12 21:04:12,6261.95
"254",2010-01-12 21:04:13,4628.725
"255",2010-01-12 21:04:14,5077.4
"256",2010-01-12 21:04:15,6720.65
"257",2010-01-12 21:04:16,5874.275
"258",2010-01-12 21:04:17,4720.925
"259",2010-01-12 21:04:18,5084.775
"260",2010-01-12 21:04:19,6484.55
"261",2010-01-12 21:04:20,6802.725
"262",2010-01-12 21:04:21,4923.9
"263",2010-01-12 21:04:22,4700.2
"264",2010-01-12 21:04:23,5755.575
"265",2010-01-12 21:04:24,6715.175
"266",2010-01-12 21:04:25,6336.45
"267",2010-01-12 21:04:26,5086.325
"268",2010-01-12 21:04:27,5426.35
"269",2010-01-12 21:04:28,5852.5
"270",2010-01-12 21:04:29,5641.45
"271",2010-01-12 21:04:30,4894.9
"272",2010-01-12 21:04:31,4838.8
"273",2010-01-12 21:04:32,6299.175
"274",2010-01-12 21:04:33,6437.95
"275",2010-01-12 21:04:34,5679.925
"276",2010-01-12 21:04:35,5048.85
"277",2010-01-12 21:04:36,6164.15
"278",2010-01-12 21:04:37,6517.325
"279",2010-01-12 21:04:38,5344.725
"280",2010-01-12 21:04:39,4484.1
"281",2010-01-12 21:04:40,5115.05
"282",2010-01-12 21:04:41,6050.175
"283",2010-01-12 21:04:42,7063.45
"284",2010-01-12 21:04:43,5948.225
"285",2010-01-12 21:04:44,3974.45
"286",2010-01-12 21:04:45,4573.825
"287",2010-01-12 21:04:46,6144.15
"288",2010-01-12 21:04:47,6676.425
"289",2010-01-12 21:04:48,6398.75
"290",2010-01-12 21:04:49,4726.625
"291",2010-01-12 21:04:50,4215.1
"292",2010-01-12 21:04:51,5954.65
"293",2010-01-12 21:04:52,6650.45
"294",2010-01-12 21:04:53,4700.225
"295",2010-01-12 21:04:54,4703.6
"296",2010-01-12 21:04:55,6108.9
"297",2010-01-12 21:04:56,6640.75
"298",2010-01-12 21:04:57,5335.2
"299",2010-01-12 21:04:58,4753.575
"300",2010-01-12 21:04:59,6324.65
"301",2010-01-12 21:05:00,5509.15
"302",2010-01-12 21:05:01,4361.2
"303",2010-01-12 21:05:02,5650.275
"304",2010-01-12 21:05:03,6088.85
"305",2010-01-12 21:05:04,5851.55
"306",2010-01-12 21:05:05,4636.4
"307",2010-01-12 21:05:06,4973.625
"308",2010-01-12 21:05:07,6316.2
"309",2010-01-12 21:05:08,6248.75
"310",2010-01-12 21:05:09,4727.35
"311",2010-01-12 21:05:10,4680.225
"312",2010-01-12 21:05:11,6302.4
"313",2010-01-12 21:05:12,5997.525
"314",2010-01-12 21:05:13,5590.1
"315",2010-01-12 21:05:14,5222.325
"316",2010-01-12 21:05:15,4852.375
"317",2010-01-12 21:05:16,4756.4
"318",2010-01-12 21:05:17,5474.95
"319",2010-01-12 21:05:18,6370.5
"320",2010-01-12 21:05:19,5756.05
"321",2010-01-12 21:05:20,4908.2
"322",2010-01-12 21:05:21,5029.85
"323",2010-01-12 21:05:22,5569.575
"324",2010-01-12 21:05:23,5078.2
"325",2010-01-12 21:05:24,6122.85
"326",2010-01-12 21:05:25,4649.775
"327",2010-01-12 21:05:26,5837.325
"328",2010-01-12 21:05:27,6953
"329",2010-01-12 21:05:28,5955.3
"330",2010-01-12 21:05:29,3820.525
"331",2010-01-12 21:05:30,4494.375
"332",2010-01-12 21:05:31,6006.675
"333",2010-01-12 21:05:32,5730.325
"334",2010-01-12 21:05:33,5513
"335",2010-01-12 21:05:34,5823.975
"336",2010-01-12 21:05:35,5793.85
"337",2010-01-12 21:05:36,5289.35
"338",2010-01-12 21:05:37,4044.475
"339",2010-01-12 21:05:38,4964.3
"340",2010-01-12 21:05:39,5858.25
"341",2010-01-12 21:05:40,6891.45
"342",2010-01-12 21:05:41,5714.275
"343",2010-01-12 21:05:42,4787.075
"344",2010-01-12 21:05:43,4833.3
"345",2010-01-12 21:05:44,5440.25
"346",2010-01-12 21:05:45,5849.7
"347",2010-01-12 21:05:46,6093.35
"348",2010-01-12 21:05:47,5156.075
"349",2010-01-12 21:05:48,4890.625
"350",2010-01-12 21:05:49,5966.675
"351",2010-01-12 21:05:50,5257.125
"352",2010-01-12 21:05:51,4514.95
"353",2010-01-12 21:05:52,5902.15
"354",2010-01-12 21:05:53,5670.275
"355",2010-01-12 21:05:54,4920.05
"356",2010-01-12 21:05:55,4305.975
"357",2010-01-12 21:05:56,5183.325
"358",2010-01-12 21:05:57,6356.125
"359",2010-01-12 21:05:58,6400.825
"360",2010-01-12 21:05:59,5193.85
"361",2010-01-12 21:06:00,3948.6
"362",2010-01-12 21:06:01,6162.575
"363",2010-01-12 21:06:02,6304.85
"364",2010-01-12 21:06:03,5454.45
"365",2010-01-12 21:06:04,4111.075
"366",2010-01-12 21:06:05,5029.5
"367",2010-01-12 21:06:06,5392.6
"368",2010-01-12 21:06:07,5925.55
"369",2010-01-12 21:06:08,5252
"370",2010-01-12 21:06:09,4884.5
"371",2010-01-12 21:06:10,6004.575
"372",2010-01-12 21:06:11,6260.325
"373",2010-01-12 21:06:12,4434.95
"374",2010-01-12 21:06:13,4344.175
"375",2010-01-12 21:06:14,5314.8
"376",2010-01-12 21:06:15,6575.525
"377",2010-01-12 21:06:16,6097.95
"378",2010-01-12 21:06:17,4578.45
"379",2010-01-12 21:06:18,4385.975
"380",2010-01-12 21:06:19,6177.35
"381",2010-01-12 21:06:20,5744.95
"382",2010-01-12 21:06:21,5457.8
"383",2010-01-12 21:06:22,5507.075
"384",2010-01-12 21:06:23,5741.6
"385",2010-01-12 21:06:24,3996.575
"386",2010-01-12 21:06:25,4799.45
"387",2010-01-12 21:06:26,6342.225
"388",2010-01-12 21:06:27,6050.65
"389",2010-01-12 21:06:28,4217.025
"390",2010-01-12 21:06:29,4422.35
"391",2010-01-12 21:06:30,6715.075
"392",2010-01-12 21:06:31,7377.2
"393",2010-01-12 21:06:32,4785.975
"394",2010-01-12 21:06:33,3944.35
"395",2010-01-12 21:06:34,5806.075
"396",2010-01-12 21:06:35,6303.65
"397",2010-01-12 21:06:36,4263.675
"398",2010-01-12 21:06:37,4614.175
"399",2010-01-12 21:06:38,5178.8
"400",2010-01-12 21:06:39,6693.7
"401",2010-01-12 21:06:40,6183.75
"402",2010-01-12 21:06:41,4437.025
"403",2010-01-12 21:06:42,4787.85
"404",2010-01-12 21:06:43,4964.15
"405",2010-01-12 21:06:44,5106.925
"406",2010-01-12 21:06:45,5999.65
"407",2010-01-12 21:06:46,7018.275
"408",2010-01-12 21:06:47,5555.85
"409",2010-01-12 21:06:48,4060.475
"410",2010-01-12 21:06:49,4599.35
"411",2010-01-12 21:06:50,6153.75
"412",2010-01-12 21:06:51,6402.475
"413",2010-01-12 21:06:52,5142.8
"414",2010-01-12 21:06:53,4907.4
"415",2010-01-12 21:06:54,5260.775
"416",2010-01-12 21:06:55,6189.9
"417",2010-01-12 21:06:56,5653.175
"418",2010-01-12 21:06:57,4643.05
"419",2010-01-12 21:06:58,5307.9
"420",2010-01-12 21:06:59,5458.85
"421",2010-01-12 21:07:00,5273.275
"422",2010-01-12 21:07:01,6663.575
"423",2010-01-12 21:07:02,6315.425
"424",2010-01-12 21:07:03,5101.025
"425",2010-01-12 21:07:04,5022.425
"426",2010-01-12 21:07:05,5096.125
"427",2010-01-12 21:07:06,4981.45
"428",2010-01-12 21:07:07,6638.75
"429",2010-01-12 21:07:08,5889.075
"430",2010-01-12 21:07:09,4297.675
"431",2010-01-12 21:07:10,5356.475
"432",2010-01-12 21:07:11,6290.65
"433",2010-01-12 21:07:12,5428.25
"434",2010-01-12 21:07:13,5489.275
"435",2010-01-12 21:07:14,5643.25
"436",2010-01-12 21:07:15,6164.775
"437",2010-01-12 21:07:16,6030.2
"438",2010-01-12 21:07:17,5490.5
"439",2010-01-12 21:07:18,4422.15
"440",2010-01-12 21:07:19,5363.1
"441",2010-01-12 21:07:20,6270.35
"442",2010-01-12 21:07:21,5781.6
"443",2010-01-12 21:07:22,5229.75
"444",2010-01-12 21:07:23,5745.55
"445",2010-01-12 21:07:24,6543.125
"446",2010-01-12 21:07:25,5264.075
"447",2010-01-12 21:07:26,4658.525
"448",2010-01-12 21:07:27,4920.55
"449",2010-01-12 21:07:28,6209.925
"450",2010-01-12 21:07:29,6224.675
"451",2010-01-12 21:07:30,4853.15
"452",2010-01-12 21:07:31,5272.05
"453",2010-01-12 21:07:32,5982.325
"454",2010-01-12 21:07:33,5393.95
"455",2010-01-12 21:07:34,5356.325
"456",2010-01-12 21:07:35,6162.7
"457",2010-01-12 21:07:36,5948.125
"458",2010-01-12 21:07:37,5046.55
"459",2010-01-12 21:07:38,5268.9
"460",2010-01-12 21:07:39,5684.125
"461",2010-01-12 21:07:40,5693.925
"462",2010-01-12 21:07:41,5901.7
"463",2010-01-12 21:07:42,4861.875
"464",2010-01-12 21:07:43,4449.375
"465",2010-01-12 21:07:44,5452
"466",2010-01-12 21:07:45,7073.05
"467",2010-01-12 21:07:46,6684.15
"468",2010-01-12 21:07:47,4533.65
"469",2010-01-12 21:07:48,4387.925
"470",2010-01-12 21:07:49,5222.5
"471",2010-01-12 21:07:50,5818.45
"472",2010-01-12 21:07:51,5126.4
"473",2010-01-12 21:07:52,4933.6
"474",2010-01-12 21:07:53,6051.025
"475",2010-01-12 21:07:54,5671.25
"476",2010-01-12 21:07:55,5529.3
"477",2010-01-12 21:07:56,5409.5
"478",2010-01-12 21:07:57,4824.45
"479",2010-01-12 21:07:58,5332.375
"480",2010-01-12 21:07:59,5401.05
"481",2010-01-12 21:08:00,5980.575
"482",2010-01-12 21:08:01,5751.075
"483",2010-01-12 21:08:02,4698.825
"484",2010-01-12 21:08:03,4948.2
"485",2010-01-12 21:08:04,6133.925
"486",2010-01-12 21:08:05,6017.05
"487",2010-01-12 21:08:06,4181.55
"488",2010-01-12 21:08:07,5262.3
"489",2010-01-12 21:08:08,6205.275
"490",2010-01-12 21:08:09,5111.7
"491",2010-01-12 21:08:10,4846.675
"492",2010-01-12 21:08:11,5548.95
"493",2010-01-12 21:08:12,5473.55
"494",2010-01-12 21:08:13,5395.575
"495",2010-01-12 21:08:14,5648.15
"496",2010-01-12 21:08:15,5576.075
"497",2010-01-12 21:08:16,4810.125
"498",2010-01-12 21:08:17,5122.65
"499",2010-01-12 21:08:18,5269.4
"500",2010-01-12 21:08:19,6168.775
"501",2010-01-12 21:08:20,6198.65
"502",2010-01-12 21:08:21,5447.8
"503",2010-01-12 21:08:22,4631.35
"504",2010-01-12 21:08:23,4814.525
"505",2010-01-12 21:08:24,5266.075
"506",2010-01-12 21:08:25,5795.825
"507",2010-01-12 21:08:26,5665.9
"508",2010-01-12 21:08:27,5050.375
"509",2010-01-12 21:08:28,4754.675
"510",2010-01-12 21:08:29,6123.825
"511",2010-01-12 21:08:30,6424.925
"512",2010-01-12 21:08:31,5813.05
"513",2010-01-12 21:08:32,4654.4
"514",2010-01-12 21:08:33,5215.575
"515",2010-01-12 21:08:34,5487.425
"516",2010-01-12 21:08:35,4331.45
"517",2010-01-12 21:08:36,5525.7
"518",2010-01-12 21:08:37,6890.025
"519",2010-01-12 21:08:38,6284.6
"520",2010-01-12 21:08:39,5114.2
"521",2010-01-12 21:08:40,3819.85
"522",2010-01-12 21:08:41,4606.925
"523",2010-01-12 21:08:42,6744.875
"524",2010-01-12 21:08:43,6403.225
"525",2010-01-12 21:08:44,5497.9
"526",2010-01-12 21:08:45,4651
"527",2010-01-12 21:08:46,4174.9
"528",2010-01-12 21:08:47,6157.075
"529",2010-01-12 21:08:48,5854.225
"530",2010-01-12 21:08:49,5501.35
"531",2010-01-12 21:08:50,6065.05
"532",2010-01-12 21:08:51,6143.625
"533",2010-01-12 21:08:52,4448.4
"534",2010-01-12 21:08:53,5024.8
"535",2010-01-12 21:08:54,5777.35
"536",2010-01-12 21:08:55,5663.9
"537",2010-01-12 21:08:56,5681.2
"538",2010-01-12 21:08:57,5137.725
"539",2010-01-12 21:08:58,4326.6
"540",2010-01-12 21:08:59,5028.875
"541",2010-01-12 21:09:00,5957.2
"542",2010-01-12 21:09:01,6333.7
"543",2010-01-12 21:09:02,5719.625
"544",2010-01-12 21:09:03,5280.525
"545",2010-01-12 21:09:04,4888.4
"546",2010-01-12 21:09:05,5973.7
"547",2010-01-12 21:09:06,5576.15
"548",2010-01-12 21:09:07,4423.975
"549",2010-01-12 21:09:08,4413.7
"550",2010-01-12 21:09:09,6367.1
"551",2010-01-12 21:09:10,6862.175
"552",2010-01-12 21:09:11,5685.925
"553",2010-01-12 21:09:12,4389.25
"554",2010-01-12 21:09:13,5199.375
"555",2010-01-12 21:09:14,5274.05
"556",2010-01-12 21:09:15,4855.9
"557",2010-01-12 21:09:16,6193.85
"558",2010-01-12 21:09:17,6273.325
"559",2010-01-12 21:09:18,5537.4
"560",2010-01-12 21:09:19,4210.675
"561",2010-01-12 21:09:20,4737.175
"562",2010-01-12 21:09:21,4620
"563",2010-01-12 21:09:22,5260.2
"564",2010-01-12 21:09:23,7025.95
"565",2010-01-12 21:09:24,6842.075
"566",2010-01-12 21:09:25,4491.325
"567",2010-01-12 21:09:26,4115.575
"568",2010-01-12 21:09:27,5309.3
"569",2010-01-12 21:09:28,5380.725
"570",2010-01-12 21:09:29,5147
"571",2010-01-12 21:09:30,5672.825
"572",2010-01-12 21:09:31,5753.675
"573",2010-01-12 21:09:32,4546.425
"574",2010-01-12 21:09:33,5550.3
"575",2010-01-12 21:09:34,6057.975
"576",2010-01-12 21:09:35,6033.975
"577",2010-01-12 21:09:36,5338.8
"578",2010-01-12 21:09:37,5187.05
"579",2010-01-12 21:09:38,4568.075
"580",2010-01-12 21:09:39,4633
"581",2010-01-12 21:09:40,5579.975
"582",2010-01-12 21:09:41,6456.225
"583",2010-01-12 21:09:42,5607.875
"584",2010-01-12 21:09:43,4406.975
"585",2010-01-12 21:09:44,5149.05
"586",2010-01-12 21:09:45,6129.3
"587",2010-01-12 21:09:46,5606.525
"588",2010-01-12 21:09:47,4487.65
"589",2010-01-12 21:09:48,5012.3
"590",2010-01-12 21:09:49,5736.25
"591",2010-01-12 21:09:50,6296.2
"592",2010-01-12 21:09:51,6196.275
"593",2010-01-12 21:09:52,4100.7
"594",2010-01-12 21:09:53,4208.675
"595",2010-01-12 21:09:54,6294.85
"596",2010-01-12 21:09:55,6686.75
"597",2010-01-12 21:09:56,5420.65
"598",2010-01-12 21:09:57,4287.55
"599",2010-01-12 21:09:58,5273.4
"600",2010-01-12 21:09:59,5441.3
"601",2010-01-12 21:10:00,5070.875
"602",2010-01-12 21:10:01,5197.775
"603",2010-01-12 21:10:02,5748.825
"604",2010-01-12 21:10:03,5062.25
"605",2010-01-12 21:10:04,6021.825
"606",2010-01-12 21:10:05,5671.85
"607",2010-01-12 21:10:06,4893.75
"608",2010-01-12 21:10:07,4088.775
"609",2010-01-12 21:10:08,6005.75
"610",2010-01-12 21:10:09,6877.45
"611",2010-01-12 21:10:10,5357.075
"612",2010-01-12 21:10:11,4649.8
"613",2010-01-12 21:10:12,4720.775
"614",2010-01-12 21:10:13,5195.075
"615",2010-01-12 21:10:14,5426.4
"616",2010-01-12 21:10:15,5668.125
"617",2010-01-12 21:10:16,6169.9
"618",2010-01-12 21:10:17,4892.275
"619",2010-01-12 21:10:18,4504.9
"620",2010-01-12 21:10:19,5051.05
"621",2010-01-12 21:10:20,6067.975
"622",2010-01-12 21:10:21,5785.375
"623",2010-01-12 21:10:22,4967.075
"624",2010-01-12 21:10:23,4830.65
"625",2010-01-12 21:10:24,5520.325
"626",2010-01-12 21:10:25,6044.975
"627",2010-01-12 21:10:26,5642.975
"628",2010-01-12 21:10:27,5276.325
"629",2010-01-12 21:10:28,5582.75
"630",2010-01-12 21:10:29,5176.175
"631",2010-01-12 21:10:30,3884.975
"632",2010-01-12 21:10:31,4620.425
"633",2010-01-12 21:10:32,6009.075
"634",2010-01-12 21:10:33,6468.525
"635",2010-01-12 21:10:34,6055.4
"636",2010-01-12 21:10:35,4701.825
"637",2010-01-12 21:10:36,4236.925
"638",2010-01-12 21:10:37,5198.8
"639",2010-01-12 21:10:38,5993.4
"640",2010-01-12 21:10:39,5916.125
"641",2010-01-12 21:10:40,5626.525
"642",2010-01-12 21:10:41,4517.5
"643",2010-01-12 21:10:42,4720.075
"644",2010-01-12 21:10:43,7152.575
"645",2010-01-12 21:10:44,5535.15
"646",2010-01-12 21:10:45,3929.125
"647",2010-01-12 21:10:46,4847.875
"648",2010-01-12 21:10:47,5813.35
"649",2010-01-12 21:10:48,5884.825
"650",2010-01-12 21:10:49,5573.65
"651",2010-01-12 21:10:50,4575.25
"652",2010-01-12 21:10:51,5166.8
"653",2010-01-12 21:10:52,5025.225
"654",2010-01-12 21:10:53,4962.55
"655",2010-01-12 21:10:54,5274.675
"656",2010-01-12 21:10:55,6978.15
"657",2010-01-12 21:10:56,5752.45
"658",2010-01-12 21:10:57,4013.575
"659",2010-01-12 21:10:58,4222.825
"660",2010-01-12 21:10:59,5310.825
"661",2010-01-12 21:11:00,6490.7
"662",2010-01-12 21:11:01,5690.5
"663",2010-01-12 21:11:02,4852.725
"664",2010-01-12 21:11:03,4241.775
"665",2010-01-12 21:11:04,5813.65
