"","DateTime","CU.GTBY..BHZ.M"
"1567",2010-01-12 21:26:06,2070.525
"1568",2010-01-12 21:26:07,388.225
"1569",2010-01-12 21:26:08,-2927.425
"1570",2010-01-12 21:26:09,-1854.125
"1571",2010-01-12 21:26:10,1844.05
"1572",2010-01-12 21:26:11,-500.35
"1573",2010-01-12 21:26:12,-1932.325
"1574",2010-01-12 21:26:13,-1181.925
"1575",2010-01-12 21:26:14,1931.425
"1576",2010-01-12 21:26:15,-830.825
"1577",2010-01-12 21:26:16,-1893.05
"1578",2010-01-12 21:26:17,794.65
"1579",2010-01-12 21:26:18,-826.775
"1580",2010-01-12 21:26:19,-1709.025
"1581",2010-01-12 21:26:20,-477.475
"1582",2010-01-12 21:26:21,928.55
"1583",2010-01-12 21:26:22,-792.275
"1584",2010-01-12 21:26:23,-1202.6
"1585",2010-01-12 21:26:24,-563.425
"1586",2010-01-12 21:26:25,-263.025
"1587",2010-01-12 21:26:26,-1362.375
"1588",2010-01-12 21:26:27,393.725
"1589",2010-01-12 21:26:28,-275.2
"1590",2010-01-12 21:26:29,-2189.975
"1591",2010-01-12 21:26:30,501.325
"1592",2010-01-12 21:26:31,1446.825
"1593",2010-01-12 21:26:32,-1329.95
"1594",2010-01-12 21:26:33,-3609.75
"1595",2010-01-12 21:26:34,1274.35
"1596",2010-01-12 21:26:35,1258.05
"1597",2010-01-12 21:26:36,-1384.875
"1598",2010-01-12 21:26:37,-1637.825
"1599",2010-01-12 21:26:38,16.95
"1600",2010-01-12 21:26:39,-403.375
"1601",2010-01-12 21:26:40,-34.275
"1602",2010-01-12 21:26:41,-1029.375
"1603",2010-01-12 21:26:42,-2241.525
"1604",2010-01-12 21:26:43,216.8
"1605",2010-01-12 21:26:44,1414.05
"1606",2010-01-12 21:26:45,-416.8
"1607",2010-01-12 21:26:46,-1820.4
"1608",2010-01-12 21:26:47,-2178.775
"1609",2010-01-12 21:26:48,147.725
"1610",2010-01-12 21:26:49,1490.175
"1611",2010-01-12 21:26:50,-535.75
"1612",2010-01-12 21:26:51,-2018.675
"1613",2010-01-12 21:26:52,-753.1
"1614",2010-01-12 21:26:53,1414.85
"1615",2010-01-12 21:26:54,-2355.625
"1616",2010-01-12 21:26:55,-1819.9
"1617",2010-01-12 21:26:56,1756.2
"1618",2010-01-12 21:26:57,-333.55
"1619",2010-01-12 21:26:58,-947.15
"1620",2010-01-12 21:26:59,-859.225
"1621",2010-01-12 21:27:00,-1027.775
"1622",2010-01-12 21:27:01,-1092.975
"1623",2010-01-12 21:27:02,368.925
"1624",2010-01-12 21:27:03,-561.275
"1625",2010-01-12 21:27:04,-631
"1626",2010-01-12 21:27:05,-394.15
"1627",2010-01-12 21:27:06,-218.725
"1628",2010-01-12 21:27:07,-1486.6
"1629",2010-01-12 21:27:08,-341.9
"1630",2010-01-12 21:27:09,-1031.375
"1631",2010-01-12 21:27:10,175.375
"1632",2010-01-12 21:27:11,998.6
"1633",2010-01-12 21:27:12,-1058.175
"1634",2010-01-12 21:27:13,-2531.4
"1635",2010-01-12 21:27:14,-542.975
"1636",2010-01-12 21:27:15,1238.55
"1637",2010-01-12 21:27:16,-1780.5
"1638",2010-01-12 21:27:17,-531.5
"1639",2010-01-12 21:27:18,425.575
"1640",2010-01-12 21:27:19,-1379.95
"1641",2010-01-12 21:27:20,167
"1642",2010-01-12 21:27:21,-1808.6
"1643",2010-01-12 21:27:22,-31.925
"1644",2010-01-12 21:27:23,766.725
"1645",2010-01-12 21:27:24,-2745.8
"1646",2010-01-12 21:27:25,-148.675
"1647",2010-01-12 21:27:26,837.5
"1648",2010-01-12 21:27:27,1050.4
"1649",2010-01-12 21:27:28,-2868.225
"1650",2010-01-12 21:27:29,-1638.225
"1651",2010-01-12 21:27:30,267.775
"1652",2010-01-12 21:27:31,132.525
"1653",2010-01-12 21:27:32,-415.525
"1654",2010-01-12 21:27:33,-1242.85
"1655",2010-01-12 21:27:34,-830.925
"1656",2010-01-12 21:27:35,200.075
"1657",2010-01-12 21:27:36,69.3
"1658",2010-01-12 21:27:37,-1194.45
"1659",2010-01-12 21:27:38,-1224.4
"1660",2010-01-12 21:27:39,-829.65
"1661",2010-01-12 21:27:40,-554.425
"1662",2010-01-12 21:27:41,688.5
"1663",2010-01-12 21:27:42,-191.025
"1664",2010-01-12 21:27:43,-854.925
"1665",2010-01-12 21:27:44,-341.85
"1666",2010-01-12 21:27:45,-1526.825
"1667",2010-01-12 21:27:46,-1166.175
"1668",2010-01-12 21:27:47,-2.3
"1669",2010-01-12 21:27:48,751.575
"1670",2010-01-12 21:27:49,-1284.425
"1671",2010-01-12 21:27:50,-985.075
"1672",2010-01-12 21:27:51,396.875
"1673",2010-01-12 21:27:52,-1860.225
"1674",2010-01-12 21:27:53,-898.425
"1675",2010-01-12 21:27:54,2479.5
"1676",2010-01-12 21:27:55,-1778.75
"1677",2010-01-12 21:27:56,-3406.325
"1678",2010-01-12 21:27:57,652.8
"1679",2010-01-12 21:27:58,1260.65
"1680",2010-01-12 21:27:59,-923.05
"1681",2010-01-12 21:28:00,-1027.55
"1682",2010-01-12 21:28:01,-1182.925
"1683",2010-01-12 21:28:02,513.05
"1684",2010-01-12 21:28:03,-507.075
"1685",2010-01-12 21:28:04,-2135.05
"1686",2010-01-12 21:28:05,-432.225
"1687",2010-01-12 21:28:06,1317.025
"1688",2010-01-12 21:28:07,-495.85
"1689",2010-01-12 21:28:08,-1614.2
"1690",2010-01-12 21:28:09,-1872
"1691",2010-01-12 21:28:10,1405.55
"1692",2010-01-12 21:28:11,-971.3
"1693",2010-01-12 21:28:12,-1555.45
"1694",2010-01-12 21:28:13,561.95
"1695",2010-01-12 21:28:14,-152.825
"1696",2010-01-12 21:28:15,-1492.35
"1697",2010-01-12 21:28:16,-355.825
"1698",2010-01-12 21:28:17,842.7
"1699",2010-01-12 21:28:18,-1681.825
"1700",2010-01-12 21:28:19,-1932.275
"1701",2010-01-12 21:28:20,332.55
"1702",2010-01-12 21:28:21,251.775
"1703",2010-01-12 21:28:22,-1531.025
"1704",2010-01-12 21:28:23,-579.525
"1705",2010-01-12 21:28:24,1212.2
"1706",2010-01-12 21:28:25,-850.75
"1707",2010-01-12 21:28:26,-2252.775
"1708",2010-01-12 21:28:27,-147.675
"1709",2010-01-12 21:28:28,-760.425
"1710",2010-01-12 21:28:29,-288.95
"1711",2010-01-12 21:28:30,1236.35
"1712",2010-01-12 21:28:31,-740.875
"1713",2010-01-12 21:28:32,-1239.875
"1714",2010-01-12 21:28:33,-760.6
"1715",2010-01-12 21:28:34,-2668.525
"1716",2010-01-12 21:28:35,308.525
"1717",2010-01-12 21:28:36,1393.3
"1718",2010-01-12 21:28:37,-1193.35
"1719",2010-01-12 21:28:38,-754.425
"1720",2010-01-12 21:28:39,283.75
"1721",2010-01-12 21:28:40,-2706.9
"1722",2010-01-12 21:28:41,-871.1
"1723",2010-01-12 21:28:42,1485.275
"1724",2010-01-12 21:28:43,406.75
"1725",2010-01-12 21:28:44,-2629.425
"1726",2010-01-12 21:28:45,174.2
"1727",2010-01-12 21:28:46,-66.5
"1728",2010-01-12 21:28:47,-1184.25
"1729",2010-01-12 21:28:48,-179.575
"1730",2010-01-12 21:28:49,-788.5
"1731",2010-01-12 21:28:50,-1049.3
"1732",2010-01-12 21:28:51,-529.25
"1733",2010-01-12 21:28:52,9.05
"1734",2010-01-12 21:28:53,306.475
"1735",2010-01-12 21:28:54,-1308.1
"1736",2010-01-12 21:28:55,-1923.35
"1737",2010-01-12 21:28:56,-237.725
"1738",2010-01-12 21:28:57,453.975
"1739",2010-01-12 21:28:58,-233.075
"1740",2010-01-12 21:28:59,-659.025
"1741",2010-01-12 21:29:00,-779.575
"1742",2010-01-12 21:29:01,-921.075
"1743",2010-01-12 21:29:02,-1322.05
"1744",2010-01-12 21:29:03,643.9
"1745",2010-01-12 21:29:04,1420.525
"1746",2010-01-12 21:29:05,-2746
"1747",2010-01-12 21:29:06,-1982.4
"1748",2010-01-12 21:29:07,1218.325
"1749",2010-01-12 21:29:08,-811.05
"1750",2010-01-12 21:29:09,-1375.2
"1751",2010-01-12 21:29:10,1263.7
"1752",2010-01-12 21:29:11,-1488.5
"1753",2010-01-12 21:29:12,-1812.05
"1754",2010-01-12 21:29:13,890.1
"1755",2010-01-12 21:29:14,-119.625
"1756",2010-01-12 21:29:15,-1534.725
"1757",2010-01-12 21:29:16,-1025.25
"1758",2010-01-12 21:29:17,-393.9
"1759",2010-01-12 21:29:18,474.025
"1760",2010-01-12 21:29:19,-107.275
"1761",2010-01-12 21:29:20,-2577.55
"1762",2010-01-12 21:29:21,542.825
"1763",2010-01-12 21:29:22,-424.35
"1764",2010-01-12 21:29:23,-1980.25
"1765",2010-01-12 21:29:24,-88.9
"1766",2010-01-12 21:29:25,2382.8
"1767",2010-01-12 21:29:26,-594.5
"1768",2010-01-12 21:29:27,-3992.25
"1769",2010-01-12 21:29:28,-1593.925
"1770",2010-01-12 21:29:29,2810.65
"1771",2010-01-12 21:29:30,-562.425
"1772",2010-01-12 21:29:31,-1997.225
"1773",2010-01-12 21:29:32,163.025
"1774",2010-01-12 21:29:33,-402.675
"1775",2010-01-12 21:29:34,-2064.425
"1776",2010-01-12 21:29:35,-75.2
"1777",2010-01-12 21:29:36,168.175
"1778",2010-01-12 21:29:37,474.725
"1779",2010-01-12 21:29:38,-1431.425
"1780",2010-01-12 21:29:39,-1282.925
"1781",2010-01-12 21:29:40,306.65
"1782",2010-01-12 21:29:41,-1486.575
"1783",2010-01-12 21:29:42,-932.9
"1784",2010-01-12 21:29:43,463.325
"1785",2010-01-12 21:29:44,806.4
"1786",2010-01-12 21:29:45,-1674.625
"1787",2010-01-12 21:29:46,-1429.925
"1788",2010-01-12 21:29:47,-1187.225
"1789",2010-01-12 21:29:48,430.15
"1790",2010-01-12 21:29:49,220.775
"1791",2010-01-12 21:29:50,-923.9
"1792",2010-01-12 21:29:51,-1119.425
"1793",2010-01-12 21:29:52,493.275
"1794",2010-01-12 21:29:53,-560.125
"1795",2010-01-12 21:29:54,-1927.175
"1796",2010-01-12 21:29:55,-159.575
"1797",2010-01-12 21:29:56,-373.1
"1798",2010-01-12 21:29:57,-1488.375
"1799",2010-01-12 21:29:58,382.875
"1800",2010-01-12 21:29:59,-590.275
"1801",2010-01-12 21:30:00,392.3
"1802",2010-01-12 21:30:01,-1136.7
"1803",2010-01-12 21:30:02,-1475.725
"1804",2010-01-12 21:30:03,662.025
"1805",2010-01-12 21:30:04,-1328.225
"1806",2010-01-12 21:30:05,-1417.775
"1807",2010-01-12 21:30:06,1366.025
"1808",2010-01-12 21:30:07,429.25
"1809",2010-01-12 21:30:08,-1971.975
"1810",2010-01-12 21:30:09,-2511.95
"1811",2010-01-12 21:30:10,-341.75
"1812",2010-01-12 21:30:11,800.125
"1813",2010-01-12 21:30:12,195.425
"1814",2010-01-12 21:30:13,-68.2
"1815",2010-01-12 21:30:14,-1953.725
"1816",2010-01-12 21:30:15,-643.7
"1817",2010-01-12 21:30:16,-1661.325
"1818",2010-01-12 21:30:17,789.425
"1819",2010-01-12 21:30:18,868.125
"1820",2010-01-12 21:30:19,-863.825
"1821",2010-01-12 21:30:20,-2359.3
"1822",2010-01-12 21:30:21,-1441.85
"1823",2010-01-12 21:30:22,1764.55
"1824",2010-01-12 21:30:23,675.125
"1825",2010-01-12 21:30:24,-3025.325
"1826",2010-01-12 21:30:25,-2104.575
"1827",2010-01-12 21:30:26,2421.6
"1828",2010-01-12 21:30:27,-687.95
"1829",2010-01-12 21:30:28,-2088.175
"1830",2010-01-12 21:30:29,293.55
"1831",2010-01-12 21:30:30,44.25
"1832",2010-01-12 21:30:31,-993.85
"1833",2010-01-12 21:30:32,-1377.975
"1834",2010-01-12 21:30:33,-171.525
"1835",2010-01-12 21:30:34,-443.85
"1836",2010-01-12 21:30:35,240.925
"1837",2010-01-12 21:30:36,-367.175
"1838",2010-01-12 21:30:37,-2699.025
"1839",2010-01-12 21:30:38,346.075
"1840",2010-01-12 21:30:39,557.2
"1841",2010-01-12 21:30:40,-2124.325
"1842",2010-01-12 21:30:41,269.75
"1843",2010-01-12 21:30:42,174.525
"1844",2010-01-12 21:30:43,-2102.15
"1845",2010-01-12 21:30:44,-113.725
"1846",2010-01-12 21:30:45,557.7
"1847",2010-01-12 21:30:46,-1367.15
"1848",2010-01-12 21:30:47,-2307.9
"1849",2010-01-12 21:30:48,1200.85
"1850",2010-01-12 21:30:49,1058.75
"1851",2010-01-12 21:30:50,-2579.975
"1852",2010-01-12 21:30:51,-1058.525
"1853",2010-01-12 21:30:52,211.7
"1854",2010-01-12 21:30:53,-773.75
"1855",2010-01-12 21:30:54,456.65
"1856",2010-01-12 21:30:55,-1284.75
"1857",2010-01-12 21:30:56,-387.525
"1858",2010-01-12 21:30:57,-327.025
"1859",2010-01-12 21:30:58,-1699.175
"1860",2010-01-12 21:30:59,-1050.275
"1861",2010-01-12 21:31:00,484.2
"1862",2010-01-12 21:31:01,-172.375
"1863",2010-01-12 21:31:02,-809.725
"1864",2010-01-12 21:31:03,-804.3
"1865",2010-01-12 21:31:04,250.925
"1866",2010-01-12 21:31:05,-1610.675
"1867",2010-01-12 21:31:06,-880.1
"1868",2010-01-12 21:31:07,-271.1
"1869",2010-01-12 21:31:08,682.45
"1870",2010-01-12 21:31:09,-692.75
"1871",2010-01-12 21:31:10,-1737.65
"1872",2010-01-12 21:31:11,147.175
"1873",2010-01-12 21:31:12,57.75
"1874",2010-01-12 21:31:13,-2139.7
"1875",2010-01-12 21:31:14,-82.15
"1876",2010-01-12 21:31:15,-972.2
"1877",2010-01-12 21:31:16,-761.15
"1878",2010-01-12 21:31:17,1331.675
"1879",2010-01-12 21:31:18,-866.425
"1880",2010-01-12 21:31:19,-1250.3
"1881",2010-01-12 21:31:20,-819.325
"1882",2010-01-12 21:31:21,-474.325
"1883",2010-01-12 21:31:22,-1434
"1884",2010-01-12 21:31:23,227.65
"1885",2010-01-12 21:31:24,917.8
"1886",2010-01-12 21:31:25,-1292.8
"1887",2010-01-12 21:31:26,-1736
"1888",2010-01-12 21:31:27,149.025
"1889",2010-01-12 21:31:28,295.925
"1890",2010-01-12 21:31:29,-940.2
"1891",2010-01-12 21:31:30,-2001.2
"1892",2010-01-12 21:31:31,-1142.05
"1893",2010-01-12 21:31:32,1470.675
"1894",2010-01-12 21:31:33,-371.25
"1895",2010-01-12 21:31:34,-2016.65
"1896",2010-01-12 21:31:35,483.25
"1897",2010-01-12 21:31:36,-187.175
"1898",2010-01-12 21:31:37,-1754.85
"1899",2010-01-12 21:31:38,-325.625
"1900",2010-01-12 21:31:39,228.1
"1901",2010-01-12 21:31:40,-549.25
"1902",2010-01-12 21:31:41,-2117.325
"1903",2010-01-12 21:31:42,195.425
"1904",2010-01-12 21:31:43,461.175
"1905",2010-01-12 21:31:44,-753.975
"1906",2010-01-12 21:31:45,-1059.8
"1907",2010-01-12 21:31:46,-115.075
"1908",2010-01-12 21:31:47,-1535.875
"1909",2010-01-12 21:31:48,-647.225
"1910",2010-01-12 21:31:49,280.3
"1911",2010-01-12 21:31:50,-19.825
"1912",2010-01-12 21:31:51,-1664.525
"1913",2010-01-12 21:31:52,-990.2
"1914",2010-01-12 21:31:53,292.8
"1915",2010-01-12 21:31:54,1085.2
"1916",2010-01-12 21:31:55,-2100.85
"1917",2010-01-12 21:31:56,-2461.3
"1918",2010-01-12 21:31:57,709.675
"1919",2010-01-12 21:31:58,1823.025
"1920",2010-01-12 21:31:59,-1238.575
"1921",2010-01-12 21:32:00,-3160.25
"1922",2010-01-12 21:32:01,-362.725
"1923",2010-01-12 21:32:02,298.45
"1924",2010-01-12 21:32:03,-625.2
"1925",2010-01-12 21:32:04,-200.85
"1926",2010-01-12 21:32:05,820.925
"1927",2010-01-12 21:32:06,-1846.5
"1928",2010-01-12 21:32:07,-1833.2
"1929",2010-01-12 21:32:08,-77.625
"1930",2010-01-12 21:32:09,1041.275
"1931",2010-01-12 21:32:10,-1171.15
"1932",2010-01-12 21:32:11,-452.175
"1933",2010-01-12 21:32:12,-257.275
"1934",2010-01-12 21:32:13,-1700.975
"1935",2010-01-12 21:32:14,-1418.975
"1936",2010-01-12 21:32:15,1022.5
"1937",2010-01-12 21:32:16,-239.9
"1938",2010-01-12 21:32:17,-893.75
"1939",2010-01-12 21:32:18,-2066.075
"1940",2010-01-12 21:32:19,-49.775
"1941",2010-01-12 21:32:20,-142.9
"1942",2010-01-12 21:32:21,268.825
"1943",2010-01-12 21:32:22,-545.3
"1944",2010-01-12 21:32:23,-1681.725
"1945",2010-01-12 21:32:24,-823.05
"1946",2010-01-12 21:32:25,732.275
"1947",2010-01-12 21:32:26,-365.125
"1948",2010-01-12 21:32:27,-1061.175
"1949",2010-01-12 21:32:28,-1160.85
"1950",2010-01-12 21:32:29,-224.1
"1951",2010-01-12 21:32:30,-836.55
"1952",2010-01-12 21:32:31,-146.3
"1953",2010-01-12 21:32:32,-182.275
"1954",2010-01-12 21:32:33,-505.925
"1955",2010-01-12 21:32:34,-2733.975
"1956",2010-01-12 21:32:35,145.45
"1957",2010-01-12 21:32:36,429.9
"1958",2010-01-12 21:32:37,608.7
"1959",2010-01-12 21:32:38,-998.8
"1960",2010-01-12 21:32:39,-3029.55
"1961",2010-01-12 21:32:40,529.875
"1962",2010-01-12 21:32:41,1172.475
"1963",2010-01-12 21:32:42,-2149.875
"1964",2010-01-12 21:32:43,-613.2
"1965",2010-01-12 21:32:44,1280.275
"1966",2010-01-12 21:32:45,-2309.375
"1967",2010-01-12 21:32:46,-1451.775
"1968",2010-01-12 21:32:47,395.95
"1969",2010-01-12 21:32:48,1034.35
"1970",2010-01-12 21:32:49,-1313.625
"1971",2010-01-12 21:32:50,-1506.8
"1972",2010-01-12 21:32:51,-2376.925
"1973",2010-01-12 21:32:52,1819.625
"1974",2010-01-12 21:32:53,-459.85
"1975",2010-01-12 21:32:54,-1166.35
"1976",2010-01-12 21:32:55,-621.65
"1977",2010-01-12 21:32:56,846.8
"1978",2010-01-12 21:32:57,-883.175
"1979",2010-01-12 21:32:58,-2750.175
"1980",2010-01-12 21:32:59,72.9
"1981",2010-01-12 21:33:00,1823
"1982",2010-01-12 21:33:01,-2604.75
"1983",2010-01-12 21:33:02,-611.625
"1984",2010-01-12 21:33:03,131.4
"1985",2010-01-12 21:33:04,-1452.65
"1986",2010-01-12 21:33:05,-617.775
"1987",2010-01-12 21:33:06,239.625
"1988",2010-01-12 21:33:07,-287.125
"1989",2010-01-12 21:33:08,-708.775
"1990",2010-01-12 21:33:09,-174.05
"1991",2010-01-12 21:33:10,-1786.05
"1992",2010-01-12 21:33:11,-589.2
"1993",2010-01-12 21:33:12,-314.8
"1994",2010-01-12 21:33:13,102.45
"1995",2010-01-12 21:33:14,-219.3
"1996",2010-01-12 21:33:15,-1005.325
"1997",2010-01-12 21:33:16,-309.475
"1998",2010-01-12 21:33:17,-1333.4
"1999",2010-01-12 21:33:18,-1125.725
"2000",2010-01-12 21:33:19,1182.625
"2001",2010-01-12 21:33:20,-1755.75
"2002",2010-01-12 21:33:21,-1116.4
"2003",2010-01-12 21:33:22,-61.425
"2004",2010-01-12 21:33:23,1285.65
"2005",2010-01-12 21:33:24,-945.45
"2006",2010-01-12 21:33:25,-2003.5
"2007",2010-01-12 21:33:26,-1663.425
"2008",2010-01-12 21:33:27,369
"2009",2010-01-12 21:33:28,1674.325
"2010",2010-01-12 21:33:29,-1729.775
"2011",2010-01-12 21:33:30,-2243.15
"2012",2010-01-12 21:33:31,727.125
"2013",2010-01-12 21:33:32,402.375
"2014",2010-01-12 21:33:33,-1047.725
"2015",2010-01-12 21:33:34,-2546.075
"2016",2010-01-12 21:33:35,168.5
"2017",2010-01-12 21:33:36,1278.95
"2018",2010-01-12 21:33:37,-551.475
"2019",2010-01-12 21:33:38,-2512.75
"2020",2010-01-12 21:33:39,260.65
"2021",2010-01-12 21:33:40,-654.675
"2022",2010-01-12 21:33:41,-921.975
"2023",2010-01-12 21:33:42,-74.125
"2024",2010-01-12 21:33:43,-288.15
"2025",2010-01-12 21:33:44,-707
"2026",2010-01-12 21:33:45,-598.675
"2027",2010-01-12 21:33:46,-1298.975
"2028",2010-01-12 21:33:47,245.975
"2029",2010-01-12 21:33:48,-1146
"2030",2010-01-12 21:33:49,395.275
"2031",2010-01-12 21:33:50,-568.525
"2032",2010-01-12 21:33:51,-2204.975
"2033",2010-01-12 21:33:52,-114
"2034",2010-01-12 21:33:53,1054.8
"2035",2010-01-12 21:33:54,-1306.6
"2036",2010-01-12 21:33:55,-1532.825
"2037",2010-01-12 21:33:56,508.375
"2038",2010-01-12 21:33:57,-1326.575
"2039",2010-01-12 21:33:58,-653.175
"2040",2010-01-12 21:33:59,1026.15
"2041",2010-01-12 21:34:00,-2304.05
"2042",2010-01-12 21:34:01,-951.425
"2043",2010-01-12 21:34:02,492.45
"2044",2010-01-12 21:34:03,283.55
"2045",2010-01-12 21:34:04,-1177.85
"2046",2010-01-12 21:34:05,-1400.85
"2047",2010-01-12 21:34:06,-760
"2048",2010-01-12 21:34:07,-178.5
"2049",2010-01-12 21:34:08,10.825
"2050",2010-01-12 21:34:09,-285.3
"2051",2010-01-12 21:34:10,-1038.55
"2052",2010-01-12 21:34:11,-531.5
"2053",2010-01-12 21:34:12,-509.775
"2054",2010-01-12 21:34:13,-1399.55
"2055",2010-01-12 21:34:14,-1304.675
"2056",2010-01-12 21:34:15,2552.85
"2057",2010-01-12 21:34:16,309.675
"2058",2010-01-12 21:34:17,-3705.6
"2059",2010-01-12 21:34:18,-2468.975
"2060",2010-01-12 21:34:19,1405.7
"2061",2010-01-12 21:34:20,1621.475
"2062",2010-01-12 21:34:21,-2354.125
"2063",2010-01-12 21:34:22,-430.675
"2064",2010-01-12 21:34:23,-372.95
"2065",2010-01-12 21:34:24,-1247.975
"2066",2010-01-12 21:34:25,-560.7
"2067",2010-01-12 21:34:26,-92.75
"2068",2010-01-12 21:34:27,578.25
"2069",2010-01-12 21:34:28,-2075.275
"2070",2010-01-12 21:34:29,-1264.7
"2071",2010-01-12 21:34:30,1124.75
"2072",2010-01-12 21:34:31,298
"2073",2010-01-12 21:34:32,-1044.9
"2074",2010-01-12 21:34:33,-1995.3
"2075",2010-01-12 21:34:34,-657.25
"2076",2010-01-12 21:34:35,-116.5
"2077",2010-01-12 21:34:36,-521.35
"2078",2010-01-12 21:34:37,12.35
"2079",2010-01-12 21:34:38,-302.7
"2080",2010-01-12 21:34:39,-1146.225
"2081",2010-01-12 21:34:40,-1978.9
"2082",2010-01-12 21:34:41,326.25
"2083",2010-01-12 21:34:42,749.525
"2084",2010-01-12 21:34:43,-1525.45
"2085",2010-01-12 21:34:44,-638.875
"2086",2010-01-12 21:34:45,114.55
"2087",2010-01-12 21:34:46,-385.35
"2088",2010-01-12 21:34:47,-1268.025
"2089",2010-01-12 21:34:48,-209.775
"2090",2010-01-12 21:34:49,-305.9
"2091",2010-01-12 21:34:50,-1086.15
"2092",2010-01-12 21:34:51,-1798.5
"2093",2010-01-12 21:34:52,844.25
"2094",2010-01-12 21:34:53,741.6
"2095",2010-01-12 21:34:54,-1928.925
"2096",2010-01-12 21:34:55,-1002.375
"2097",2010-01-12 21:34:56,-1194.475
"2098",2010-01-12 21:34:57,-346.4
"2099",2010-01-12 21:34:58,1374.3
"2100",2010-01-12 21:34:59,-431.25
"2101",2010-01-12 21:35:00,-1796.075
"2102",2010-01-12 21:35:01,-1887.1
"2103",2010-01-12 21:35:02,355.15
"2104",2010-01-12 21:35:03,733.75
"2105",2010-01-12 21:35:04,-380.175
"2106",2010-01-12 21:35:05,-1719.55
"2107",2010-01-12 21:35:06,-1829.8
"2108",2010-01-12 21:35:07,1205.975
"2109",2010-01-12 21:35:08,220.5
"2110",2010-01-12 21:35:09,-1854.025
"2111",2010-01-12 21:35:10,-1259.2
"2112",2010-01-12 21:35:11,679.1
"2113",2010-01-12 21:35:12,-594.55
"2114",2010-01-12 21:35:13,-1951.525
"2115",2010-01-12 21:35:14,427.45
"2116",2010-01-12 21:35:15,130.6
"2117",2010-01-12 21:35:16,-1262.5
"2118",2010-01-12 21:35:17,-1238.625
"2119",2010-01-12 21:35:18,-255.3
"2120",2010-01-12 21:35:19,725
"2121",2010-01-12 21:35:20,-1063.2
"2122",2010-01-12 21:35:21,-1090.95
"2123",2010-01-12 21:35:22,618.15
"2124",2010-01-12 21:35:23,-2941
"2125",2010-01-12 21:35:24,1163.7
"2126",2010-01-12 21:35:25,-594.325
"2127",2010-01-12 21:35:26,-314.675
"2128",2010-01-12 21:35:27,-1005.225
"2129",2010-01-12 21:35:28,-1867.825
"2130",2010-01-12 21:35:29,605.875
"2131",2010-01-12 21:35:30,-191.475
"2132",2010-01-12 21:35:31,-1264.125
"2133",2010-01-12 21:35:32,-959.875
"2134",2010-01-12 21:35:33,759.125
"2135",2010-01-12 21:35:34,-586.125
"2136",2010-01-12 21:35:35,-1453.95
"2137",2010-01-12 21:35:36,121.8
"2138",2010-01-12 21:35:37,-2396.425
"2139",2010-01-12 21:35:38,967.2
"2140",2010-01-12 21:35:39,1115.85
"2141",2010-01-12 21:35:40,-2151.875
"2142",2010-01-12 21:35:41,-2246.05
"2143",2010-01-12 21:35:42,1097.425
"2144",2010-01-12 21:35:43,-123.9
"2145",2010-01-12 21:35:44,-913.575
"2146",2010-01-12 21:35:45,-1491.375
"2147",2010-01-12 21:35:46,-686.45
"2148",2010-01-12 21:35:47,679.175
"2149",2010-01-12 21:35:48,-556.175
"2150",2010-01-12 21:35:49,-1005.8
"2151",2010-01-12 21:35:50,-1203.8
"2152",2010-01-12 21:35:51,-384.875
"2153",2010-01-12 21:35:52,-303.5
"2154",2010-01-12 21:35:53,549.75
"2155",2010-01-12 21:35:54,-475.725
"2156",2010-01-12 21:35:55,-1707.425
"2157",2010-01-12 21:35:56,-652.375
"2158",2010-01-12 21:35:57,-892.6
"2159",2010-01-12 21:35:58,-49.05
"2160",2010-01-12 21:35:59,-701.35
"2161",2010-01-12 21:36:00,101
"2162",2010-01-12 21:36:01,-1750.1
"2163",2010-01-12 21:36:02,-939.75
"2164",2010-01-12 21:36:03,437.15
"2165",2010-01-12 21:36:04,106.25
"2166",2010-01-12 21:36:05,-1222.875
"2167",2010-01-12 21:36:06,32.05
"2168",2010-01-12 21:36:07,-1216.975
"2169",2010-01-12 21:36:08,-1495.75
"2170",2010-01-12 21:36:09,80.55
"2171",2010-01-12 21:36:10,634.7
"2172",2010-01-12 21:36:11,-284.85
"2173",2010-01-12 21:36:12,-2504.9
"2174",2010-01-12 21:36:13,-165.525
"2175",2010-01-12 21:36:14,-53.375
"2176",2010-01-12 21:36:15,-484.725
"2177",2010-01-12 21:36:16,-1156.325
"2178",2010-01-12 21:36:17,-1010.7
"2179",2010-01-12 21:36:18,-579.75
"2180",2010-01-12 21:36:19,153.925
"2181",2010-01-12 21:36:20,-353.5
"2182",2010-01-12 21:36:21,-716.65
"2183",2010-01-12 21:36:22,-883.725
"2184",2010-01-12 21:36:23,-497.025
"2185",2010-01-12 21:36:24,492.25
"2186",2010-01-12 21:36:25,-1043.65
"2187",2010-01-12 21:36:26,-2438.55
"2188",2010-01-12 21:36:27,1711.55
"2189",2010-01-12 21:36:28,271.55
"2190",2010-01-12 21:36:29,-4014.55
"2191",2010-01-12 21:36:30,990.5
"2192",2010-01-12 21:36:31,452.5
"2193",2010-01-12 21:36:32,-2253.775
"2194",2010-01-12 21:36:33,193.2
"2195",2010-01-12 21:36:34,-75.075
"2196",2010-01-12 21:36:35,-2260.15
"2197",2010-01-12 21:36:36,1481.625
"2198",2010-01-12 21:36:37,-1172.95
