"","DateTime","CU.SDDR..BHZ.M"
"72",2010-01-12 21:01:11,3892.8
"73",2010-01-12 21:01:12,3284.325
"74",2010-01-12 21:01:13,2550.75
"75",2010-01-12 21:01:14,3039.1
"76",2010-01-12 21:01:15,4353.925
"77",2010-01-12 21:01:16,3368.325
"78",2010-01-12 21:01:17,2044.55
"79",2010-01-12 21:01:18,3065.975
"80",2010-01-12 21:01:19,2967.725
"81",2010-01-12 21:01:20,3495.05
"82",2010-01-12 21:01:21,3638.075
"83",2010-01-12 21:01:22,3053.325
"84",2010-01-12 21:01:23,2822.675
"85",2010-01-12 21:01:24,3490.85
"86",2010-01-12 21:01:25,2888.075
"87",2010-01-12 21:01:26,2740
"88",2010-01-12 21:01:27,4346.4
"89",2010-01-12 21:01:28,2687.675
"90",2010-01-12 21:01:29,2419.35
"91",2010-01-12 21:01:30,3468.375
"92",2010-01-12 21:01:31,3542.525
"93",2010-01-12 21:01:32,3292.25
"94",2010-01-12 21:01:33,3206.425
"95",2010-01-12 21:01:34,2504.925
"96",2010-01-12 21:01:35,3104.375
"97",2010-01-12 21:01:36,3022.075
"98",2010-01-12 21:01:37,3732.025
"99",2010-01-12 21:01:38,4418.45
"100",2010-01-12 21:01:39,2151.175
"101",2010-01-12 21:01:40,1819.625
"102",2010-01-12 21:01:41,4345.8
"103",2010-01-12 21:01:42,3412.15
"104",2010-01-12 21:01:43,2512.2
"105",2010-01-12 21:01:44,3122.475
"106",2010-01-12 21:01:45,4012.275
"107",2010-01-12 21:01:46,3025.3
"108",2010-01-12 21:01:47,2759.475
"109",2010-01-12 21:01:48,3342.2
"110",2010-01-12 21:01:49,3104.325
"111",2010-01-12 21:01:50,2904.975
"112",2010-01-12 21:01:51,3072.425
"113",2010-01-12 21:01:52,3200.4
"114",2010-01-12 21:01:53,3818.6
"115",2010-01-12 21:01:54,3083.575
"116",2010-01-12 21:01:55,2005.275
"117",2010-01-12 21:01:56,4324
"118",2010-01-12 21:01:57,3601.025
"119",2010-01-12 21:01:58,3024.725
"120",2010-01-12 21:01:59,2286.525
"121",2010-01-12 21:02:00,2597.775
"122",2010-01-12 21:02:01,4377.55
"123",2010-01-12 21:02:02,3468.325
"124",2010-01-12 21:02:03,2161.725
"125",2010-01-12 21:02:04,3889.875
"126",2010-01-12 21:02:05,2911.85
"127",2010-01-12 21:02:06,2266.025
"128",2010-01-12 21:02:07,3539.675
"129",2010-01-12 21:02:08,4229.125
"130",2010-01-12 21:02:09,3138.55
"131",2010-01-12 21:02:10,2309.15
"132",2010-01-12 21:02:11,3472.975
"133",2010-01-12 21:02:12,3055.2
"134",2010-01-12 21:02:13,2639.975
"135",2010-01-12 21:02:14,4314.925
"136",2010-01-12 21:02:15,3273.55
"137",2010-01-12 21:02:16,1961.625
"138",2010-01-12 21:02:17,3328.95
"139",2010-01-12 21:02:18,3967.725
"140",2010-01-12 21:02:19,4101.125
"141",2010-01-12 21:02:20,1935.525
"142",2010-01-12 21:02:21,1734.45
"143",2010-01-12 21:02:22,4345.725
"144",2010-01-12 21:02:23,4005.4
"145",2010-01-12 21:02:24,2395.25
"146",2010-01-12 21:02:25,2900.925
"147",2010-01-12 21:02:26,3861.575
"148",2010-01-12 21:02:27,3527.9
"149",2010-01-12 21:02:28,2040.775
"150",2010-01-12 21:02:29,2548.675
"151",2010-01-12 21:02:30,4826.45
"152",2010-01-12 21:02:31,3717.775
"153",2010-01-12 21:02:32,2034.775
"154",2010-01-12 21:02:33,3159.5
"155",2010-01-12 21:02:34,2612.3
"156",2010-01-12 21:02:35,3672.45
"157",2010-01-12 21:02:36,3594.925
"158",2010-01-12 21:02:37,3253
"159",2010-01-12 21:02:38,3165.75
"160",2010-01-12 21:02:39,2172.15
"161",2010-01-12 21:02:40,2706.05
"162",2010-01-12 21:02:41,4356.65
"163",2010-01-12 21:02:42,4130.925
"164",2010-01-12 21:02:43,2281.55
"165",2010-01-12 21:02:44,2355
"166",2010-01-12 21:02:45,3398.55
"167",2010-01-12 21:02:46,3994.275
"168",2010-01-12 21:02:47,2732.325
"169",2010-01-12 21:02:48,3448.2
"170",2010-01-12 21:02:49,3210.825
"171",2010-01-12 21:02:50,2674.3
"172",2010-01-12 21:02:51,3005.625
"173",2010-01-12 21:02:52,3999.725
"174",2010-01-12 21:02:53,3374.275
"175",2010-01-12 21:02:54,3068.45
"176",2010-01-12 21:02:55,1884.15
"177",2010-01-12 21:02:56,2691.35
"178",2010-01-12 21:02:57,4723.725
"179",2010-01-12 21:02:58,3552.625
"180",2010-01-12 21:02:59,2308.45
"181",2010-01-12 21:03:00,3187.25
"182",2010-01-12 21:03:01,3229.45
"183",2010-01-12 21:03:02,2442.55
"184",2010-01-12 21:03:03,3986.025
"185",2010-01-12 21:03:04,4320
"186",2010-01-12 21:03:05,1820.8
"187",2010-01-12 21:03:06,2621.525
"188",2010-01-12 21:03:07,5142.1
"189",2010-01-12 21:03:08,2639.225
"190",2010-01-12 21:03:09,927.15
"191",2010-01-12 21:03:10,4250.75
"192",2010-01-12 21:03:11,4085.325
"193",2010-01-12 21:03:12,2622.15
"194",2010-01-12 21:03:13,2243.675
"195",2010-01-12 21:03:14,3979.125
"196",2010-01-12 21:03:15,3818.95
"197",2010-01-12 21:03:16,2839.825
"198",2010-01-12 21:03:17,2669.275
"199",2010-01-12 21:03:18,3490.35
"200",2010-01-12 21:03:19,3109
"201",2010-01-12 21:03:20,2787.15
"202",2010-01-12 21:03:21,2494.05
"203",2010-01-12 21:03:22,4097.225
"204",2010-01-12 21:03:23,4068.225
"205",2010-01-12 21:03:24,2526.4
"206",2010-01-12 21:03:25,2620.95
"207",2010-01-12 21:03:26,3556.15
"208",2010-01-12 21:03:27,2879.775
"209",2010-01-12 21:03:28,3260.225
"210",2010-01-12 21:03:29,2876.875
"211",2010-01-12 21:03:30,3303.95
"212",2010-01-12 21:03:31,3971.325
"213",2010-01-12 21:03:32,3366.525
"214",2010-01-12 21:03:33,1922.5
"215",2010-01-12 21:03:34,3078.275
"216",2010-01-12 21:03:35,4322.55
"217",2010-01-12 21:03:36,2646.175
"218",2010-01-12 21:03:37,2727.9
"219",2010-01-12 21:03:38,3073.125
"220",2010-01-12 21:03:39,3376.65
"221",2010-01-12 21:03:40,3336.225
"222",2010-01-12 21:03:41,3419.075
"223",2010-01-12 21:03:42,3429.475
"224",2010-01-12 21:03:43,2607.9
"225",2010-01-12 21:03:44,2644.925
"226",2010-01-12 21:03:45,3725.875
"227",2010-01-12 21:03:46,4169.425
"228",2010-01-12 21:03:47,1752.5
"229",2010-01-12 21:03:48,2477
"230",2010-01-12 21:03:49,4975.125
"231",2010-01-12 21:03:50,3556.575
"232",2010-01-12 21:03:51,2202.1
"233",2010-01-12 21:03:52,1765.25
"234",2010-01-12 21:03:53,4087.2
"235",2010-01-12 21:03:54,4780.9
"236",2010-01-12 21:03:55,1728.55
"237",2010-01-12 21:03:56,1738.925
"238",2010-01-12 21:03:57,4578.2
"239",2010-01-12 21:03:58,4185.3
"240",2010-01-12 21:03:59,2282.2
"241",2010-01-12 21:04:00,3100.9
"242",2010-01-12 21:04:01,3192.65
"243",2010-01-12 21:04:02,3245.25
"244",2010-01-12 21:04:03,2791.425
"245",2010-01-12 21:04:04,3281.775
"246",2010-01-12 21:04:05,3936.225
"247",2010-01-12 21:04:06,3058.375
"248",2010-01-12 21:04:07,2469.35
"249",2010-01-12 21:04:08,3157.425
"250",2010-01-12 21:04:09,3040.975
"251",2010-01-12 21:04:10,3716.175
"252",2010-01-12 21:04:11,3499.95
"253",2010-01-12 21:04:12,2429.85
"254",2010-01-12 21:04:13,3047.975
"255",2010-01-12 21:04:14,3632.725
"256",2010-01-12 21:04:15,3280.025
"257",2010-01-12 21:04:16,3333.575
"258",2010-01-12 21:04:17,2448.7
"259",2010-01-12 21:04:18,3246.925
"260",2010-01-12 21:04:19,3788.825
"261",2010-01-12 21:04:20,3319.25
"262",2010-01-12 21:04:21,2299
"263",2010-01-12 21:04:22,2346.125
"264",2010-01-12 21:04:23,3908.05
"265",2010-01-12 21:04:24,4568.725
"266",2010-01-12 21:04:25,3468.425
"267",2010-01-12 21:04:26,1432.05
"268",2010-01-12 21:04:27,2212.775
"269",2010-01-12 21:04:28,4696.275
"270",2010-01-12 21:04:29,3463.55
"271",2010-01-12 21:04:30,2238.6
"272",2010-01-12 21:04:31,3245.6
"273",2010-01-12 21:04:32,4288.675
"274",2010-01-12 21:04:33,2611.775
"275",2010-01-12 21:04:34,2917.95
"276",2010-01-12 21:04:35,3226.1
"277",2010-01-12 21:04:36,2383.5
"278",2010-01-12 21:04:37,4036.725
"279",2010-01-12 21:04:38,4196.925
"280",2010-01-12 21:04:39,3127.1
"281",2010-01-12 21:04:40,1786.5
"282",2010-01-12 21:04:41,2030.65
"283",2010-01-12 21:04:42,4286.8
"284",2010-01-12 21:04:43,4432.425
"285",2010-01-12 21:04:44,2473.55
"286",2010-01-12 21:04:45,2532.8
"287",2010-01-12 21:04:46,3177.6
"288",2010-01-12 21:04:47,3623.225
"289",2010-01-12 21:04:48,3587.125
"290",2010-01-12 21:04:49,3384.6
"291",2010-01-12 21:04:50,2626.625
"292",2010-01-12 21:04:51,2874.5
"293",2010-01-12 21:04:52,2683.15
"294",2010-01-12 21:04:53,4030
"295",2010-01-12 21:04:54,3541.8
"296",2010-01-12 21:04:55,2591.05
"297",2010-01-12 21:04:56,2590.625
"298",2010-01-12 21:04:57,3102.525
"299",2010-01-12 21:04:58,4183.65
"300",2010-01-12 21:04:59,3118.25
"301",2010-01-12 21:05:00,2497.525
"302",2010-01-12 21:05:01,4062.375
"303",2010-01-12 21:05:02,2966.425
"304",2010-01-12 21:05:03,2205.95
"305",2010-01-12 21:05:04,3408.875
"306",2010-01-12 21:05:05,3447.3
"307",2010-01-12 21:05:06,4186.2
"308",2010-01-12 21:05:07,2325.05
"309",2010-01-12 21:05:08,2463.825
"310",2010-01-12 21:05:09,3013.6
"311",2010-01-12 21:05:10,4165.45
"312",2010-01-12 21:05:11,3843.525
"313",2010-01-12 21:05:12,2303.8
"314",2010-01-12 21:05:13,2964.85
"315",2010-01-12 21:05:14,3091.375
"316",2010-01-12 21:05:15,3205.475
"317",2010-01-12 21:05:16,3844.45
"318",2010-01-12 21:05:17,2822.175
"319",2010-01-12 21:05:18,2388.975
"320",2010-01-12 21:05:19,3824.3
"321",2010-01-12 21:05:20,3325.975
"322",2010-01-12 21:05:21,2811.85
"323",2010-01-12 21:05:22,3597.275
"324",2010-01-12 21:05:23,2591.75
"325",2010-01-12 21:05:24,3110.275
"326",2010-01-12 21:05:25,4073.625
"327",2010-01-12 21:05:26,2493.025
"328",2010-01-12 21:05:27,2329.125
"329",2010-01-12 21:05:28,3867.025
"330",2010-01-12 21:05:29,3939.675
"331",2010-01-12 21:05:30,2897.825
"332",2010-01-12 21:05:31,3101.45
"333",2010-01-12 21:05:32,2913.925
"334",2010-01-12 21:05:33,2617.425
"335",2010-01-12 21:05:34,3523.925
"336",2010-01-12 21:05:35,3696.175
"337",2010-01-12 21:05:36,3218.375
"338",2010-01-12 21:05:37,2364.375
"339",2010-01-12 21:05:38,3305.05
"340",2010-01-12 21:05:39,3877
"341",2010-01-12 21:05:40,2780.45
"342",2010-01-12 21:05:41,2904.825
"343",2010-01-12 21:05:42,3168.45
"344",2010-01-12 21:05:43,3492.875
"345",2010-01-12 21:05:44,2914.975
"346",2010-01-12 21:05:45,2696.325
"347",2010-01-12 21:05:46,3720.5
"348",2010-01-12 21:05:47,3613.85
"349",2010-01-12 21:05:48,3195.525
"350",2010-01-12 21:05:49,2813.6
"351",2010-01-12 21:05:50,1880.375
"352",2010-01-12 21:05:51,3739.225
"353",2010-01-12 21:05:52,4321.125
"354",2010-01-12 21:05:53,4115.85
"355",2010-01-12 21:05:54,3036.925
"356",2010-01-12 21:05:55,845.375
"357",2010-01-12 21:05:56,2806.6
"358",2010-01-12 21:05:57,4533.875
"359",2010-01-12 21:05:58,3628
"360",2010-01-12 21:05:59,3470.15
"361",2010-01-12 21:06:00,2313.075
"362",2010-01-12 21:06:01,2492.325
"363",2010-01-12 21:06:02,3763.975
"364",2010-01-12 21:06:03,3239.125
"365",2010-01-12 21:06:04,3016.4
"366",2010-01-12 21:06:05,3945
"367",2010-01-12 21:06:06,3320.025
"368",2010-01-12 21:06:07,1708.3
"369",2010-01-12 21:06:08,2625.2
"370",2010-01-12 21:06:09,4600.4
"371",2010-01-12 21:06:10,3514.925
"372",2010-01-12 21:06:11,2267.875
"373",2010-01-12 21:06:12,3853.825
"374",2010-01-12 21:06:13,3111.65
"375",2010-01-12 21:06:14,2635.9
"376",2010-01-12 21:06:15,3170.575
"377",2010-01-12 21:06:16,3453.25
"378",2010-01-12 21:06:17,3133
"379",2010-01-12 21:06:18,3438.85
"380",2010-01-12 21:06:19,2895.85
"381",2010-01-12 21:06:20,2436.4
"382",2010-01-12 21:06:21,3669.175
"383",2010-01-12 21:06:22,3567.85
"384",2010-01-12 21:06:23,2982.6
"385",2010-01-12 21:06:24,2010.65
"386",2010-01-12 21:06:25,3581.55
"387",2010-01-12 21:06:26,4993.35
"388",2010-01-12 21:06:27,2142.15
"389",2010-01-12 21:06:28,2278.425
"390",2010-01-12 21:06:29,3570.925
"391",2010-01-12 21:06:30,3408.975
"392",2010-01-12 21:06:31,3272.6
"393",2010-01-12 21:06:32,3124.3
"394",2010-01-12 21:06:33,2830.9
"395",2010-01-12 21:06:34,3345.475
"396",2010-01-12 21:06:35,3082.575
"397",2010-01-12 21:06:36,3813.875
"398",2010-01-12 21:06:37,3178.225
"399",2010-01-12 21:06:38,1892.975
"400",2010-01-12 21:06:39,3066.75
"401",2010-01-12 21:06:40,3875.625
"402",2010-01-12 21:06:41,3304.8
"403",2010-01-12 21:06:42,2729.875
"404",2010-01-12 21:06:43,3423.9
"405",2010-01-12 21:06:44,3515.425
"406",2010-01-12 21:06:45,2324.825
"407",2010-01-12 21:06:46,3135.65
"408",2010-01-12 21:06:47,3520.775
"409",2010-01-12 21:06:48,3296.55
"410",2010-01-12 21:06:49,3880.75
"411",2010-01-12 21:06:50,2907.275
"412",2010-01-12 21:06:51,2543.1
"413",2010-01-12 21:06:52,3427.25
"414",2010-01-12 21:06:53,2807.725
"415",2010-01-12 21:06:54,3153.025
"416",2010-01-12 21:06:55,2687.7
"417",2010-01-12 21:06:56,3708.2
"418",2010-01-12 21:06:57,3082.6
"419",2010-01-12 21:06:58,2512.85
"420",2010-01-12 21:06:59,4226.25
"421",2010-01-12 21:07:00,3303.775
"422",2010-01-12 21:07:01,2410.275
"423",2010-01-12 21:07:02,2599.675
"424",2010-01-12 21:07:03,4867.975
"425",2010-01-12 21:07:04,3933.725
"426",2010-01-12 21:07:05,791.775
"427",2010-01-12 21:07:06,2542.075
"428",2010-01-12 21:07:07,4640.6
"429",2010-01-12 21:07:08,3298
"430",2010-01-12 21:07:09,2791.325
"431",2010-01-12 21:07:10,3674.175
"432",2010-01-12 21:07:11,1956.625
"433",2010-01-12 21:07:12,3654.4
"434",2010-01-12 21:07:13,4029.225
"435",2010-01-12 21:07:14,2238.875
"436",2010-01-12 21:07:15,3441.65
"437",2010-01-12 21:07:16,4187.2
"438",2010-01-12 21:07:17,1934.725
"439",2010-01-12 21:07:18,2505.65
"440",2010-01-12 21:07:19,3748.45
"441",2010-01-12 21:07:20,4199
"442",2010-01-12 21:07:21,2898.65
"443",2010-01-12 21:07:22,2497.375
"444",2010-01-12 21:07:23,2606.775
"445",2010-01-12 21:07:24,3186.75
"446",2010-01-12 21:07:25,4227.2
"447",2010-01-12 21:07:26,3844.4
"448",2010-01-12 21:07:27,2185.125
"449",2010-01-12 21:07:28,2374.525
"450",2010-01-12 21:07:29,3841.925
"451",2010-01-12 21:07:30,3259.75
"452",2010-01-12 21:07:31,2970.675
"453",2010-01-12 21:07:32,3429.625
"454",2010-01-12 21:07:33,2891.775
"455",2010-01-12 21:07:34,3986.95
"456",2010-01-12 21:07:35,3358.225
"457",2010-01-12 21:07:36,1340.05
"458",2010-01-12 21:07:37,3571.55
"459",2010-01-12 21:07:38,4920.2
"460",2010-01-12 21:07:39,2410.325
"461",2010-01-12 21:07:40,2081.1
"462",2010-01-12 21:07:41,3269.05
"463",2010-01-12 21:07:42,3533.325
"464",2010-01-12 21:07:43,3558.175
"465",2010-01-12 21:07:44,2517.45
"466",2010-01-12 21:07:45,3254.65
"467",2010-01-12 21:07:46,3571.45
"468",2010-01-12 21:07:47,3059.375
"469",2010-01-12 21:07:48,3671.925
"470",2010-01-12 21:07:49,3293.525
"471",2010-01-12 21:07:50,2487.35
"472",2010-01-12 21:07:51,3638.125
"473",2010-01-12 21:07:52,3741.95
"474",2010-01-12 21:07:53,2221.75
"475",2010-01-12 21:07:54,2445.425
"476",2010-01-12 21:07:55,4026.15
"477",2010-01-12 21:07:56,3144.6
"478",2010-01-12 21:07:57,2047.35
"479",2010-01-12 21:07:58,4492.4
"480",2010-01-12 21:07:59,3568.2
"481",2010-01-12 21:08:00,1836.475
"482",2010-01-12 21:08:01,3422.75
"483",2010-01-12 21:08:02,4133.2
"484",2010-01-12 21:08:03,2728.675
"485",2010-01-12 21:08:04,2235.1
"486",2010-01-12 21:08:05,4486.075
"487",2010-01-12 21:08:06,3329.8
"488",2010-01-12 21:08:07,2796
"489",2010-01-12 21:08:08,3229.875
"490",2010-01-12 21:08:09,2014.4
"491",2010-01-12 21:08:10,3593.15
"492",2010-01-12 21:08:11,3639.05
"493",2010-01-12 21:08:12,3365.375
"494",2010-01-12 21:08:13,2932.375
"495",2010-01-12 21:08:14,3130.1
"496",2010-01-12 21:08:15,2955.2
"497",2010-01-12 21:08:16,2475.4
"498",2010-01-12 21:08:17,3389.2
"499",2010-01-12 21:08:18,4008.525
"500",2010-01-12 21:08:19,2839.325
"501",2010-01-12 21:08:20,3216.575
"502",2010-01-12 21:08:21,3457.825
"503",2010-01-12 21:08:22,2667.175
"504",2010-01-12 21:08:23,3517.725
"505",2010-01-12 21:08:24,2513.05
"506",2010-01-12 21:08:25,3076.475
"507",2010-01-12 21:08:26,4577.325
"508",2010-01-12 21:08:27,3063.275
"509",2010-01-12 21:08:28,2059.225
"510",2010-01-12 21:08:29,3313.6
"511",2010-01-12 21:08:30,2797.425
"512",2010-01-12 21:08:31,2454.375
"513",2010-01-12 21:08:32,4062.65
"514",2010-01-12 21:08:33,3741.45
"515",2010-01-12 21:08:34,2832.975
"516",2010-01-12 21:08:35,3602.475
"517",2010-01-12 21:08:36,2275.725
"518",2010-01-12 21:08:37,2910.875
"519",2010-01-12 21:08:38,4375.325
"520",2010-01-12 21:08:39,3013.425
"521",2010-01-12 21:08:40,2033
"522",2010-01-12 21:08:41,3199.225
"523",2010-01-12 21:08:42,4326.75
"524",2010-01-12 21:08:43,2902.4
"525",2010-01-12 21:08:44,2248.375
"526",2010-01-12 21:08:45,3205.775
"527",2010-01-12 21:08:46,3897.8
"528",2010-01-12 21:08:47,3663.3
"529",2010-01-12 21:08:48,1586.35
"530",2010-01-12 21:08:49,3761.875
"531",2010-01-12 21:08:50,4248.45
"532",2010-01-12 21:08:51,2467.25
"533",2010-01-12 21:08:52,2042.2
"534",2010-01-12 21:08:53,3992.925
"535",2010-01-12 21:08:54,3902.35
"536",2010-01-12 21:08:55,3017.4
"537",2010-01-12 21:08:56,2754.65
"538",2010-01-12 21:08:57,2714.5
"539",2010-01-12 21:08:58,3268.075
"540",2010-01-12 21:08:59,4069.025
"541",2010-01-12 21:09:00,2108.725
"542",2010-01-12 21:09:01,2848.925
"543",2010-01-12 21:09:02,3902.8
"544",2010-01-12 21:09:03,3367.525
"545",2010-01-12 21:09:04,2350.95
"546",2010-01-12 21:09:05,3605.65
"547",2010-01-12 21:09:06,3586.775
"548",2010-01-12 21:09:07,2687.55
"549",2010-01-12 21:09:08,3188.5
"550",2010-01-12 21:09:09,3260.875
"551",2010-01-12 21:09:10,3501.7
"552",2010-01-12 21:09:11,3380.5
"553",2010-01-12 21:09:12,2214.7
"554",2010-01-12 21:09:13,2723.575
"555",2010-01-12 21:09:14,3889.2
"556",2010-01-12 21:09:15,3453.2
"557",2010-01-12 21:09:16,2996.55
"558",2010-01-12 21:09:17,3256.05
"559",2010-01-12 21:09:18,2726.525
"560",2010-01-12 21:09:19,2949
"561",2010-01-12 21:09:20,3712.15
"562",2010-01-12 21:09:21,3330.45
"563",2010-01-12 21:09:22,3086.8
"564",2010-01-12 21:09:23,2619.2
"565",2010-01-12 21:09:24,2425.825
"566",2010-01-12 21:09:25,4377.7
"567",2010-01-12 21:09:26,3715.9
"568",2010-01-12 21:09:27,2872.025
"569",2010-01-12 21:09:28,2255.25
"570",2010-01-12 21:09:29,3495.525
"571",2010-01-12 21:09:30,3915.025
"572",2010-01-12 21:09:31,2609.8
"573",2010-01-12 21:09:32,2381.7
"574",2010-01-12 21:09:33,3836.725
"575",2010-01-12 21:09:34,3774.375
"576",2010-01-12 21:09:35,2423.6
"577",2010-01-12 21:09:36,2887.3
"578",2010-01-12 21:09:37,4155.625
"579",2010-01-12 21:09:38,3617.5
"580",2010-01-12 21:09:39,997.375
"581",2010-01-12 21:09:40,3554.25
"582",2010-01-12 21:09:41,4852.375
"583",2010-01-12 21:09:42,2813.75
"584",2010-01-12 21:09:43,2141.85
"585",2010-01-12 21:09:44,3386.325
"586",2010-01-12 21:09:45,4208.6
"587",2010-01-12 21:09:46,2682.575
"588",2010-01-12 21:09:47,2051.875
"589",2010-01-12 21:09:48,4318.425
"590",2010-01-12 21:09:49,2843.85
"591",2010-01-12 21:09:50,3027.65
"592",2010-01-12 21:09:51,3157.825
"593",2010-01-12 21:09:52,3371.325
"594",2010-01-12 21:09:53,3145.275
"595",2010-01-12 21:09:54,3094.625
"596",2010-01-12 21:09:55,3321.7
"597",2010-01-12 21:09:56,2281.775
"598",2010-01-12 21:09:57,2929.1
"599",2010-01-12 21:09:58,4587.275
"600",2010-01-12 21:09:59,2976.825
"601",2010-01-12 21:10:00,3712.875
"602",2010-01-12 21:10:01,2972.425
"603",2010-01-12 21:10:02,2527.85
"604",2010-01-12 21:10:03,3111.525
"605",2010-01-12 21:10:04,2225.45
"606",2010-01-12 21:10:05,3889.7
"607",2010-01-12 21:10:06,4408.05
"608",2010-01-12 21:10:07,2352.9
"609",2010-01-12 21:10:08,2648.475
"610",2010-01-12 21:10:09,3082
"611",2010-01-12 21:10:10,3433.65
"612",2010-01-12 21:10:11,3688.55
"613",2010-01-12 21:10:12,2666.975
"614",2010-01-12 21:10:13,2402.075
"615",2010-01-12 21:10:14,3759.6
"616",2010-01-12 21:10:15,4635.825
"617",2010-01-12 21:10:16,2724.525
"618",2010-01-12 21:10:17,2139.775
"619",2010-01-12 21:10:18,3050.9
"620",2010-01-12 21:10:19,2812.9
"621",2010-01-12 21:10:20,3641.375
"622",2010-01-12 21:10:21,4184.95
"623",2010-01-12 21:10:22,2436.025
"624",2010-01-12 21:10:23,2815.475
"625",2010-01-12 21:10:24,2587.75
"626",2010-01-12 21:10:25,3489.875
"627",2010-01-12 21:10:26,4448.15
"628",2010-01-12 21:10:27,2664.075
"629",2010-01-12 21:10:28,1267.525
"630",2010-01-12 21:10:29,4111.2
"631",2010-01-12 21:10:30,4084.35
"632",2010-01-12 21:10:31,2930.275
"633",2010-01-12 21:10:32,2871.5
"634",2010-01-12 21:10:33,3143.35
"635",2010-01-12 21:10:34,3179.85
"636",2010-01-12 21:10:35,3338.3
"637",2010-01-12 21:10:36,3661.425
"638",2010-01-12 21:10:37,2601.525
"639",2010-01-12 21:10:38,2090.4
"640",2010-01-12 21:10:39,3304.125
"641",2010-01-12 21:10:40,4176.45
"642",2010-01-12 21:10:41,3444.85
"643",2010-01-12 21:10:42,2187.15
"644",2010-01-12 21:10:43,2671.275
"645",2010-01-12 21:10:44,4525.425
"646",2010-01-12 21:10:45,4240.15
"647",2010-01-12 21:10:46,1296.475
"648",2010-01-12 21:10:47,1967.125
"649",2010-01-12 21:10:48,4589.25
"650",2010-01-12 21:10:49,3450.375
"651",2010-01-12 21:10:50,3280.85
"652",2010-01-12 21:10:51,3041.7
"653",2010-01-12 21:10:52,2562.425
"654",2010-01-12 21:10:53,2934.775
"655",2010-01-12 21:10:54,4073.05
"656",2010-01-12 21:10:55,3499.3
"657",2010-01-12 21:10:56,2407.825
"658",2010-01-12 21:10:57,2922.875
"659",2010-01-12 21:10:58,3258.55
"660",2010-01-12 21:10:59,3309.475
"661",2010-01-12 21:11:00,3330.4
"662",2010-01-12 21:11:01,3254.65
"663",2010-01-12 21:11:02,2223.15
"664",2010-01-12 21:11:03,3731.675
"665",2010-01-12 21:11:04,4236.85
"666",2010-01-12 21:11:05,1968.95
