"","DateTime","CU.BBGH..BHZ.M"
"70",2010-01-12 21:11:30,-188.625
"71",2010-01-12 21:11:40,-302.2675
"72",2010-01-12 21:11:50,-448.8725
"73",2010-01-12 21:12:00,-303.8925
"74",2010-01-12 21:12:10,-331.905
"75",2010-01-12 21:12:20,-620.4725
"76",2010-01-12 21:12:30,127.3225
"77",2010-01-12 21:12:40,-728.7
"78",2010-01-12 21:12:50,76.875
"79",2010-01-12 21:13:00,2.405
"80",2010-01-12 21:13:10,-164.51
"81",2010-01-12 21:13:20,-770.9775
"82",2010-01-12 21:13:30,-608.8975
"83",2010-01-12 21:13:40,-320.795
"84",2010-01-12 21:13:50,528.6375
"85",2010-01-12 21:14:00,-824.055
"86",2010-01-12 21:14:10,-331.41
"87",2010-01-12 21:14:20,-59.5375
"88",2010-01-12 21:14:30,-561
"89",2010-01-12 21:14:40,112.85
"90",2010-01-12 21:14:50,-172.4
"91",2010-01-12 21:15:00,-794.3625
"92",2010-01-12 21:15:10,-736.7
"93",2010-01-12 21:15:20,716.4125
"94",2010-01-12 21:15:30,-891.9075
"95",2010-01-12 21:15:40,383.425
"96",2010-01-12 21:15:50,-555.14
"97",2010-01-12 21:16:00,-377.875
"98",2010-01-12 21:16:10,-486.5
"99",2010-01-12 21:16:20,-310.93
"100",2010-01-12 21:16:30,119.1375
"101",2010-01-12 21:16:40,-893.52
"102",2010-01-12 21:16:50,339.2275
"103",2010-01-12 21:17:00,-313.255
"104",2010-01-12 21:17:10,-684.78
"105",2010-01-12 21:17:20,555.005
"106",2010-01-12 21:17:30,-930.5625
"107",2010-01-12 21:17:40,-290.7525
"108",2010-01-12 21:17:50,-156.82
"109",2010-01-12 21:18:00,18.2475
"110",2010-01-12 21:18:10,-470.23
"111",2010-01-12 21:18:20,-417.025
"112",2010-01-12 21:18:30,-48.5625
"113",2010-01-12 21:18:40,-278.85
"114",2010-01-12 21:18:50,14.3225
"115",2010-01-12 21:19:00,-623.71
"116",2010-01-12 21:19:10,-100.04
"117",2010-01-12 21:19:20,-368.4325
"118",2010-01-12 21:19:30,-139.41
"119",2010-01-12 21:19:40,-741.335
"120",2010-01-12 21:19:50,71.6125
"121",2010-01-12 21:20:00,-22.3725
"122",2010-01-12 21:20:10,-583.5975
"123",2010-01-12 21:20:20,-631.505
"124",2010-01-12 21:20:30,328.325
"125",2010-01-12 21:20:40,-226.915
"126",2010-01-12 21:20:50,-342.245
"127",2010-01-12 21:21:00,-89.1625
"128",2010-01-12 21:21:10,-486.51
"129",2010-01-12 21:21:20,-327.395
"130",2010-01-12 21:21:30,-265.655
"131",2010-01-12 21:21:40,-151.135
"132",2010-01-12 21:21:50,-6.7875
"133",2010-01-12 21:22:00,-527.3925
"134",2010-01-12 21:22:10,-351.6475
"135",2010-01-12 21:22:20,-93.5525
"136",2010-01-12 21:22:30,-426.91
"137",2010-01-12 21:22:40,-376.36
"138",2010-01-12 21:22:50,68.6075
"139",2010-01-12 21:23:00,-367.815
"140",2010-01-12 21:23:10,-305.1925
"141",2010-01-12 21:23:20,-159.2375
"142",2010-01-12 21:23:30,-298.3075
"143",2010-01-12 21:23:40,-352.9725
"144",2010-01-12 21:23:50,185.73
"145",2010-01-12 21:24:00,-320.615
"146",2010-01-12 21:24:10,77.7875
"147",2010-01-12 21:24:20,-727.6825
"148",2010-01-12 21:24:30,-322.2
"149",2010-01-12 21:24:40,-176.39
"150",2010-01-12 21:24:50,-612.015
"151",2010-01-12 21:25:00,127.97
"152",2010-01-12 21:25:10,91.4475
"153",2010-01-12 21:25:20,-239.33
"154",2010-01-12 21:25:30,-549.1575
"155",2010-01-12 21:25:40,223.0525
"156",2010-01-12 21:25:50,-753.67
"157",2010-01-12 21:26:00,-379.04
"158",2010-01-12 21:26:10,-130.855
"159",2010-01-12 21:26:20,-86.695
"160",2010-01-12 21:26:30,-502.1375
"161",2010-01-12 21:26:40,-311.965
"162",2010-01-12 21:26:50,321.9625
"163",2010-01-12 21:27:00,-192.7775
"164",2010-01-12 21:27:10,-189.785
"165",2010-01-12 21:27:20,-370.125
"166",2010-01-12 21:27:30,-518.275
"167",2010-01-12 21:27:40,-232.14
"168",2010-01-12 21:27:50,-134.04
"169",2010-01-12 21:28:00,-168.0575
"170",2010-01-12 21:28:10,-494.6675
"171",2010-01-12 21:28:20,543.4875
"172",2010-01-12 21:28:30,-364.975
"173",2010-01-12 21:28:40,-508.7125
"174",2010-01-12 21:28:50,-343.5375
"175",2010-01-12 21:29:00,91.195
"176",2010-01-12 21:29:10,-350.8225
"177",2010-01-12 21:29:20,444.0875
"178",2010-01-12 21:29:30,-797.755
"179",2010-01-12 21:29:40,-820.0025
"180",2010-01-12 21:29:50,341.47
"181",2010-01-12 21:30:00,-293.7775
"182",2010-01-12 21:30:10,111.625
"183",2010-01-12 21:30:20,-365.8175
"184",2010-01-12 21:30:30,-228.4825
"185",2010-01-12 21:30:40,-541.9925
"186",2010-01-12 21:30:50,193.0425
"187",2010-01-12 21:31:00,-894.69
"188",2010-01-12 21:31:10,24.5375
"189",2010-01-12 21:31:20,353.9025
"190",2010-01-12 21:31:30,-487
"191",2010-01-12 21:31:40,-435.305
"192",2010-01-12 21:31:50,300.02
"193",2010-01-12 21:32:00,-642.8975
"194",2010-01-12 21:32:10,-80.365
"195",2010-01-12 21:32:20,285.135
"196",2010-01-12 21:32:30,-863.3525
"197",2010-01-12 21:32:40,-357.2875
"198",2010-01-12 21:32:50,123.7875
"199",2010-01-12 21:33:00,-202.1575
"200",2010-01-12 21:33:10,-125.7575
"201",2010-01-12 21:33:20,-648.44
"202",2010-01-12 21:33:30,317.24
"203",2010-01-12 21:33:40,-728.6925
"204",2010-01-12 21:33:50,-403.2075
"205",2010-01-12 21:34:00,661.725
"206",2010-01-12 21:34:10,-332.1325
"207",2010-01-12 21:34:20,-203.8325
"208",2010-01-12 21:34:30,-106.35
"209",2010-01-12 21:34:40,-380.9075
"210",2010-01-12 21:34:50,365.835
"211",2010-01-12 21:35:00,-758.6925
"212",2010-01-12 21:35:10,-55.9175
"213",2010-01-12 21:35:20,-206.175
"214",2010-01-12 21:35:30,-699.365
"215",2010-01-12 21:35:40,80.1225
"216",2010-01-12 21:35:50,-182.3175
"217",2010-01-12 21:36:00,53.455
"218",2010-01-12 21:36:10,-271.225
"219",2010-01-12 21:36:20,157.8675
"220",2010-01-12 21:36:30,-120.115
"221",2010-01-12 21:36:40,-501.6175
"222",2010-01-12 21:36:50,383.135
"223",2010-01-12 21:37:00,-1215.585
"224",2010-01-12 21:37:10,331.6125
"225",2010-01-12 21:37:20,-101.92
"226",2010-01-12 21:37:30,-43.6825
"227",2010-01-12 21:37:40,-326.905
"228",2010-01-12 21:37:50,-339.5225
"229",2010-01-12 21:38:00,616.1825
"230",2010-01-12 21:38:10,-791.905
"231",2010-01-12 21:38:20,245.2675
"232",2010-01-12 21:38:30,-404.7625
"233",2010-01-12 21:38:40,-586.9025
"234",2010-01-12 21:38:50,262.37
"235",2010-01-12 21:39:00,73.205
"236",2010-01-12 21:39:10,-86.795
"237",2010-01-12 21:39:20,-552.47
"238",2010-01-12 21:39:30,-428.97
"239",2010-01-12 21:39:40,-31.64
"240",2010-01-12 21:39:50,19.8325
"241",2010-01-12 21:40:00,-172.8975
"242",2010-01-12 21:40:10,176.695
"243",2010-01-12 21:40:20,-500.265
"244",2010-01-12 21:40:30,187.13
"245",2010-01-12 21:40:40,-350.235
"246",2010-01-12 21:40:50,24.5225
"247",2010-01-12 21:41:00,-166.8975
"248",2010-01-12 21:41:10,-591.6425
"249",2010-01-12 21:41:20,415.53
"250",2010-01-12 21:41:30,-526.0225
"251",2010-01-12 21:41:40,362.1025
"252",2010-01-12 21:41:50,-656.2625
"253",2010-01-12 21:42:00,212.3275
"254",2010-01-12 21:42:10,-519.34
"255",2010-01-12 21:42:20,116.5525
"256",2010-01-12 21:42:30,-308.3675
"257",2010-01-12 21:42:40,273.0525
"258",2010-01-12 21:42:50,-733.7925
"259",2010-01-12 21:43:00,62.975
"260",2010-01-12 21:43:10,-45.8425
"261",2010-01-12 21:43:20,-163.0825
"262",2010-01-12 21:43:30,186.145
"263",2010-01-12 21:43:40,-491.94
"264",2010-01-12 21:43:50,55.0225
"265",2010-01-12 21:44:00,-353.6175
"266",2010-01-12 21:44:10,113.18
"267",2010-01-12 21:44:20,45.14
"268",2010-01-12 21:44:30,-694.99
"269",2010-01-12 21:44:40,124.9075
"270",2010-01-12 21:44:50,-84.03
"271",2010-01-12 21:45:00,16.8525
"272",2010-01-12 21:45:10,-379.525
"273",2010-01-12 21:45:20,142.4475
"274",2010-01-12 21:45:30,-67.915
"275",2010-01-12 21:45:40,-520.0925
"276",2010-01-12 21:45:50,598.5725
"277",2010-01-12 21:46:00,-797.6425
"278",2010-01-12 21:46:10,-61.04
"279",2010-01-12 21:46:20,479.49
"280",2010-01-12 21:46:30,-313.8775
"281",2010-01-12 21:46:40,-227.6025
"282",2010-01-12 21:46:50,-159.145
"283",2010-01-12 21:47:00,262.0825
"284",2010-01-12 21:47:10,-572.6975
"285",2010-01-12 21:47:20,498.955
"286",2010-01-12 21:47:30,-107.2525
"287",2010-01-12 21:47:40,-633.4225
"288",2010-01-12 21:47:50,560.33
"289",2010-01-12 21:48:00,-456.53
"290",2010-01-12 21:48:10,-0.725
"291",2010-01-12 21:48:20,-386.21
"292",2010-01-12 21:48:30,-299.545
"293",2010-01-12 21:48:40,417.1625
"294",2010-01-12 21:48:50,-590.8825
"295",2010-01-12 21:49:00,168.675
"296",2010-01-12 21:49:10,-84.5975
"297",2010-01-12 21:49:20,2.635
"298",2010-01-12 21:49:30,37.4225
"299",2010-01-12 21:49:40,-373.5325
"300",2010-01-12 21:49:50,36.7475
"301",2010-01-12 21:50:00,-377.29
"302",2010-01-12 21:50:10,262.5575
"303",2010-01-12 21:50:20,364.4175
"304",2010-01-12 21:50:30,-178.7375
"305",2010-01-12 21:50:40,-484.67
"306",2010-01-12 21:50:50,-47.5975
"307",2010-01-12 21:51:00,-391.4325
"308",2010-01-12 21:51:10,233.6925
"309",2010-01-12 21:51:20,650.895
"310",2010-01-12 21:51:30,-843.7
"311",2010-01-12 21:51:40,-59.1
"312",2010-01-12 21:51:50,136.33
"313",2010-01-12 21:52:00,547.03
"314",2010-01-12 21:52:10,-606.075
"315",2010-01-12 21:52:20,134.155
"316",2010-01-12 21:52:30,194.7825
"317",2010-01-12 21:52:40,-651.655
"318",2010-01-12 21:52:50,203.6325
"319",2010-01-12 21:53:00,-66.3675
"320",2010-01-12 21:53:10,-480.515
"321",2010-01-12 21:53:20,251.75
"322",2010-01-12 21:53:30,-378.31
"323",2010-01-12 21:53:40,287.8675
"324",2010-01-12 21:53:50,-624.41
"325",2010-01-12 21:54:00,872
"326",2010-01-12 21:54:10,-632.505
"327",2010-01-12 21:54:20,148.56
"328",2010-01-12 21:54:30,-28.755
"329",2010-01-12 21:54:40,125.935
"330",2010-01-12 21:54:50,10.715
"331",2010-01-12 21:55:00,-153.455
"332",2010-01-12 21:55:10,148.1
"333",2010-01-12 21:55:20,-297.875
"334",2010-01-12 21:55:30,-450.22
"335",2010-01-12 21:55:40,337.505
"336",2010-01-12 21:55:50,292.3275
"337",2010-01-12 21:56:00,25.18
"338",2010-01-12 21:56:10,-392.3925
"339",2010-01-12 21:56:20,63459.485
"340",2010-01-12 21:56:30,-99965.325
"341",2010-01-12 21:56:40,6137.825
"342",2010-01-12 21:56:50,49885.34
"343",2010-01-12 21:57:00,35605.8875
"344",2010-01-12 21:57:10,-32602.905
"345",2010-01-12 21:57:20,17329.4
"346",2010-01-12 21:57:30,-27925.0225
"347",2010-01-12 21:57:40,-34833.1375
"348",2010-01-12 21:57:50,18535.375
"349",2010-01-12 21:58:00,-15638.5575
"350",2010-01-12 21:58:10,18351.0825
"351",2010-01-12 21:58:20,10613.25
"352",2010-01-12 21:58:30,-34740.455
"353",2010-01-12 21:58:40,50837.35
"354",2010-01-12 21:58:50,-65223.5325
"355",2010-01-12 21:59:00,68482.38
"356",2010-01-12 21:59:10,2080.99
"357",2010-01-12 21:59:20,-152853.315
"358",2010-01-12 21:59:30,266212.895
"359",2010-01-12 21:59:40,-283700.8725
"360",2010-01-12 21:59:50,480898.4625
"361",2010-01-12 22:00:00,-404770.6925
"362",2010-01-12 22:00:10,-187005.0275
"363",2010-01-12 22:00:20,376003.17
"364",2010-01-12 22:00:30,-189642.6875
"365",2010-01-12 22:00:40,5342.2975
"366",2010-01-12 22:00:50,74901.1425
"367",2010-01-12 22:01:00,-14963.1725
"368",2010-01-12 22:01:10,-62998.345
"369",2010-01-12 22:01:20,37181.515
"370",2010-01-12 22:01:30,22029.1675
"371",2010-01-12 22:01:40,56483.1125
"372",2010-01-12 22:01:50,-61272.855
"373",2010-01-12 22:02:00,-115418.78
"374",2010-01-12 22:02:10,277523.89
"375",2010-01-12 22:02:20,-362964.2925
"376",2010-01-12 22:02:30,264243.6225
"377",2010-01-12 22:02:40,-135319.94
"378",2010-01-12 22:02:50,248841.2475
"379",2010-01-12 22:03:00,-387194.88
"380",2010-01-12 22:03:10,367092.77
"381",2010-01-12 22:03:20,-258360.0625
"382",2010-01-12 22:03:30,329980.7225
"383",2010-01-12 22:03:40,-592950.81
"384",2010-01-12 22:03:50,534923.565
"385",2010-01-12 22:04:00,-428145.5125
"386",2010-01-12 22:04:10,395584.32
"387",2010-01-12 22:04:20,8858.595
"388",2010-01-12 22:04:30,-243625.1275
"389",2010-01-12 22:04:40,203605.635
"390",2010-01-12 22:04:50,-236776.5675
"391",2010-01-12 22:05:00,156560.34
"392",2010-01-12 22:05:10,76895.67
"393",2010-01-12 22:05:20,-221821.7425
"394",2010-01-12 22:05:30,-29693.89
"395",2010-01-12 22:05:40,198770.69
"396",2010-01-12 22:05:50,-179044.88
"397",2010-01-12 22:06:00,86204.6275
"398",2010-01-12 22:06:10,21922.2825
"399",2010-01-12 22:06:20,57175.7675
"400",2010-01-12 22:06:30,-220302.47
"401",2010-01-12 22:06:40,259391.31
"402",2010-01-12 22:06:50,-144661.1225
"403",2010-01-12 22:07:00,53885.8225
"404",2010-01-12 22:07:10,-46857.755
"405",2010-01-12 22:07:20,113797.6775
"406",2010-01-12 22:07:30,-162064.8175
"407",2010-01-12 22:07:40,31697.52
"408",2010-01-12 22:07:50,158493.54
"409",2010-01-12 22:08:00,-179097.535
"410",2010-01-12 22:08:10,146328.91
"411",2010-01-12 22:08:20,-160351.815
"412",2010-01-12 22:08:30,279920.135
"413",2010-01-12 22:08:40,-392456.5725
"414",2010-01-12 22:08:50,347669.25
"415",2010-01-12 22:09:00,-218163.13
"416",2010-01-12 22:09:10,75490.9225
"417",2010-01-12 22:09:20,21266.0175
"418",2010-01-12 22:09:30,-49517.1775
"419",2010-01-12 22:09:40,41686.1175
"420",2010-01-12 22:09:50,-47717.28
"421",2010-01-12 22:10:00,181998.6925
"422",2010-01-12 22:10:10,-352170.5775
"423",2010-01-12 22:10:20,231422.085
"424",2010-01-12 22:10:30,-13749.095
"425",2010-01-12 22:10:40,114823.49
"426",2010-01-12 22:10:50,-276656.9575
"427",2010-01-12 22:11:00,126940.455
"428",2010-01-12 22:11:10,-92006.2175
"429",2010-01-12 22:11:20,144240.195
"430",2010-01-12 22:11:30,-68674.265
"431",2010-01-12 22:11:40,29684.9625
"432",2010-01-12 22:11:50,2586.0425
"433",2010-01-12 22:12:00,2132.535
"434",2010-01-12 22:12:10,-80835.0575
"435",2010-01-12 22:12:20,99538.47
"436",2010-01-12 22:12:30,-63453.2325
"437",2010-01-12 22:12:40,112273.345
"438",2010-01-12 22:12:50,-42147.04
"439",2010-01-12 22:13:00,-75280.81
"440",2010-01-12 22:13:10,37450.315
"441",2010-01-12 22:13:20,-25682.8525
"442",2010-01-12 22:13:30,7918.1475
"443",2010-01-12 22:13:40,74358.9775
"444",2010-01-12 22:13:50,-142386.4275
"445",2010-01-12 22:14:00,65997.905
"446",2010-01-12 22:14:10,-16734.71
"447",2010-01-12 22:14:20,81173.615
"448",2010-01-12 22:14:30,-64415.3875
"449",2010-01-12 22:14:40,45297.58
"450",2010-01-12 22:14:50,-91726.055
"451",2010-01-12 22:15:00,74102.01
"452",2010-01-12 22:15:10,-36390.5375
"453",2010-01-12 22:15:20,44205.2475
"454",2010-01-12 22:15:30,-232.715
"455",2010-01-12 22:15:40,7258.22
"456",2010-01-12 22:15:50,-66258.2675
"457",2010-01-12 22:16:00,56668.5425
"458",2010-01-12 22:16:10,36071.0725
"459",2010-01-12 22:16:20,-68817.0025
"460",2010-01-12 22:16:30,9619.9275
"461",2010-01-12 22:16:40,33039.7725
"462",2010-01-12 22:16:50,17810.87
"463",2010-01-12 22:17:00,-25364.555
"464",2010-01-12 22:17:10,71174.42
"465",2010-01-12 22:17:20,-137007.3975
"466",2010-01-12 22:17:30,93286.6575
"467",2010-01-12 22:17:40,-49138.1925
"468",2010-01-12 22:17:50,-19536.7375
"469",2010-01-12 22:18:00,11954.45
"470",2010-01-12 22:18:10,-12860.7675
"471",2010-01-12 22:18:20,47808.57
"472",2010-01-12 22:18:30,-15813.24
"473",2010-01-12 22:18:40,54687.59
"474",2010-01-12 22:18:50,-37203.63
"475",2010-01-12 22:19:00,30990.4075
"476",2010-01-12 22:19:10,-45629.3225
"477",2010-01-12 22:19:20,27269.47
"478",2010-01-12 22:19:30,-41819.4825
"479",2010-01-12 22:19:40,14304.9175
"480",2010-01-12 22:19:50,-10828.845
"481",2010-01-12 22:20:00,41080.6225
"482",2010-01-12 22:20:10,-56788.1025
"483",2010-01-12 22:20:20,975.69
"484",2010-01-12 22:20:30,61153.2875
"485",2010-01-12 22:20:40,-91906.2625
"486",2010-01-12 22:20:50,93748.8825
"487",2010-01-12 22:21:00,-86799.1125
"488",2010-01-12 22:21:10,66465.34
"489",2010-01-12 22:21:20,-5381.425
"490",2010-01-12 22:21:30,38531.7875
"491",2010-01-12 22:21:40,-51483.345
"492",2010-01-12 22:21:50,-19812.145
"493",2010-01-12 22:22:00,37775.2
"494",2010-01-12 22:22:10,16163.8825
"495",2010-01-12 22:22:20,-13008.7675
"496",2010-01-12 22:22:30,-12336.985
"497",2010-01-12 22:22:40,-15163.195
"498",2010-01-12 22:22:50,-21033.6525
"499",2010-01-12 22:23:00,81507.9775
"500",2010-01-12 22:23:10,-86441.97
"501",2010-01-12 22:23:20,30420.735
"502",2010-01-12 22:23:30,53620.9675
"503",2010-01-12 22:23:40,-56744.805
"504",2010-01-12 22:23:50,38562.615
"505",2010-01-12 22:24:00,-21754.5
"506",2010-01-12 22:24:10,-4700.095
"507",2010-01-12 22:24:20,-10528.48
"508",2010-01-12 22:24:30,22002.8
"509",2010-01-12 22:24:40,-37821.755
"510",2010-01-12 22:24:50,18273.4075
"511",2010-01-12 22:25:00,17800.725
"512",2010-01-12 22:25:10,8737.7475
"513",2010-01-12 22:25:20,-33806.31
"514",2010-01-12 22:25:30,48025.9375
"515",2010-01-12 22:25:40,-23578.6125
"516",2010-01-12 22:25:50,49944.925
"517",2010-01-12 22:26:00,-61504.65
"518",2010-01-12 22:26:10,42561.71
"519",2010-01-12 22:26:20,-59907.805
"520",2010-01-12 22:26:30,60955.19
"521",2010-01-12 22:26:40,-47440.0275
"522",2010-01-12 22:26:50,39738.0325
"523",2010-01-12 22:27:00,-41530.4575
"524",2010-01-12 22:27:10,30493.345
"525",2010-01-12 22:27:20,-13718.33
"526",2010-01-12 22:27:30,9758.48
"527",2010-01-12 22:27:40,-5245.64
"528",2010-01-12 22:27:50,-1759.3525
"529",2010-01-12 22:28:00,12291.295
"530",2010-01-12 22:28:10,-12077.8325
"531",2010-01-12 22:28:20,-10221.3025
"532",2010-01-12 22:28:30,10127.2525
"533",2010-01-12 22:28:40,-12912.785
"534",2010-01-12 22:28:50,6891.9475
"535",2010-01-12 22:29:00,29207.4025
"536",2010-01-12 22:29:10,-19239.1
"537",2010-01-12 22:29:20,16663.8
"538",2010-01-12 22:29:30,-17651.79
"539",2010-01-12 22:29:40,5282.91
"540",2010-01-12 22:29:50,5026.4325
"541",2010-01-12 22:30:00,-5109.2125
"542",2010-01-12 22:30:10,-705.97
"543",2010-01-12 22:30:20,-26809.21
"544",2010-01-12 22:30:30,68196.9275
"545",2010-01-12 22:30:40,-65589.6775
"546",2010-01-12 22:30:50,52465.25
"547",2010-01-12 22:31:00,-51461.97
"548",2010-01-12 22:31:10,25757.3
"549",2010-01-12 22:31:20,-18790.895
"550",2010-01-12 22:31:30,8467.4675
"551",2010-01-12 22:31:40,22300.575
"552",2010-01-12 22:31:50,-19560.7475
"553",2010-01-12 22:32:00,34576.11
"554",2010-01-12 22:32:10,-42955.3725
"555",2010-01-12 22:32:20,41342.2725
"556",2010-01-12 22:32:30,-34802.295
"557",2010-01-12 22:32:40,41965.155
"558",2010-01-12 22:32:50,-61517.145
"559",2010-01-12 22:33:00,48689.7925
"560",2010-01-12 22:33:10,-15748.5725
"561",2010-01-12 22:33:20,16669.6275
"562",2010-01-12 22:33:30,-28954.4
"563",2010-01-12 22:33:40,12902.5225
"564",2010-01-12 22:33:50,10003.835
"565",2010-01-12 22:34:00,-1730.175
"566",2010-01-12 22:34:10,-3566.6575
"567",2010-01-12 22:34:20,-3386.3275
"568",2010-01-12 22:34:30,2421.57
"569",2010-01-12 22:34:40,1657.0225
"570",2010-01-12 22:34:50,-85.965
"571",2010-01-12 22:35:00,-6728.6025
"572",2010-01-12 22:35:10,24741.795
"573",2010-01-12 22:35:20,-6362.985
"574",2010-01-12 22:35:30,-2786.7175
"575",2010-01-12 22:35:40,-13475.27
"576",2010-01-12 22:35:50,9109.735
"577",2010-01-12 22:36:00,17003.8825
"578",2010-01-12 22:36:10,-8865.0675
"579",2010-01-12 22:36:20,-4788.23
"580",2010-01-12 22:36:30,-10291.6825
"581",2010-01-12 22:36:40,15828.7625
"582",2010-01-12 22:36:50,29574.875
"583",2010-01-12 22:37:00,-62584.3875
"584",2010-01-12 22:37:10,53155.62
"585",2010-01-12 22:37:20,-42195.5625
"586",2010-01-12 22:37:30,33127.5275
"587",2010-01-12 22:37:40,-16909.8525
"588",2010-01-12 22:37:50,10790.3625
"589",2010-01-12 22:38:00,867.6575
"590",2010-01-12 22:38:10,-3619.44
"591",2010-01-12 22:38:20,-7527.8225
"592",2010-01-12 22:38:30,24037.6075
"593",2010-01-12 22:38:40,-34416.835
"594",2010-01-12 22:38:50,35212.82
"595",2010-01-12 22:39:00,-30224.5775
"596",2010-01-12 22:39:10,27780.475
"597",2010-01-12 22:39:20,-16483.7475
"598",2010-01-12 22:39:30,-2804.1825
"599",2010-01-12 22:39:40,14162.8775
"600",2010-01-12 22:39:50,-6627.4875
"601",2010-01-12 22:40:00,5664.8275
"602",2010-01-12 22:40:10,-17671.05
"603",2010-01-12 22:40:20,19972.37
"604",2010-01-12 22:40:30,-5648.7575
"605",2010-01-12 22:40:40,294.0675
"606",2010-01-12 22:40:50,4656.0475
"607",2010-01-12 22:41:00,3933.685
"608",2010-01-12 22:41:10,-13128.2075
"609",2010-01-12 22:41:20,5506.805
"610",2010-01-12 22:41:30,2324.4825
"611",2010-01-12 22:41:40,4567.6475
"612",2010-01-12 22:41:50,-7743.6475
"613",2010-01-12 22:42:00,6751.33
"614",2010-01-12 22:42:10,3220.2425
"615",2010-01-12 22:42:20,-7286.2025
"616",2010-01-12 22:42:30,5567.5825
"617",2010-01-12 22:42:40,-12629.2875
"618",2010-01-12 22:42:50,21810.35
"619",2010-01-12 22:43:00,-7357.7475
"620",2010-01-12 22:43:10,1870.12
"621",2010-01-12 22:43:20,7346.285
"622",2010-01-12 22:43:30,-20190.26
"623",2010-01-12 22:43:40,23520.6825
"624",2010-01-12 22:43:50,-15482.165
"625",2010-01-12 22:44:00,16691.99
"626",2010-01-12 22:44:10,-20547.6625
"627",2010-01-12 22:44:20,19313.1525
"628",2010-01-12 22:44:30,-10330.575
"629",2010-01-12 22:44:40,3830.8375
"630",2010-01-12 22:44:50,5820.28
"631",2010-01-12 22:45:00,-14983.7075
"632",2010-01-12 22:45:10,20881.2375
"633",2010-01-12 22:45:20,-21906.7275
"634",2010-01-12 22:45:30,20100.4225
"635",2010-01-12 22:45:40,-3781.2025
"636",2010-01-12 22:45:50,-403.9725
"637",2010-01-12 22:46:00,8767.7225
"638",2010-01-12 22:46:10,-12613.655
"639",2010-01-12 22:46:20,9086.6475
"640",2010-01-12 22:46:30,-9882.905
"641",2010-01-12 22:46:40,17849.745
"642",2010-01-12 22:46:50,-11972.98
"643",2010-01-12 22:47:00,11364.6525
"644",2010-01-12 22:47:10,-22444.5725
"645",2010-01-12 22:47:20,19004.0325
"646",2010-01-12 22:47:30,2783.735
"647",2010-01-12 22:47:40,-5285.64
