"","DateTime","IU.DWPF.00.BHZ.M"
"2325",2010-01-12 21:38:44,116526.75
"2326",2010-01-12 21:38:45,116528.55
"2327",2010-01-12 21:38:46,116526.6
"2328",2010-01-12 21:38:47,116526.7
"2329",2010-01-12 21:38:48,116527.2
"2330",2010-01-12 21:38:49,116527.1
"2331",2010-01-12 21:38:50,116527.1
"2332",2010-01-12 21:38:51,116525.8
"2333",2010-01-12 21:38:52,116527.4
"2334",2010-01-12 21:38:53,116526.45
"2335",2010-01-12 21:38:54,116526.8
"2336",2010-01-12 21:38:55,116525
"2337",2010-01-12 21:38:56,116525.25
"2338",2010-01-12 21:38:57,116526.05
"2339",2010-01-12 21:38:58,116525.85
"2340",2010-01-12 21:38:59,116526.15
"2341",2010-01-12 21:39:00,116525.9
"2342",2010-01-12 21:39:01,116527.3
"2343",2010-01-12 21:39:02,116527.95
"2344",2010-01-12 21:39:03,116526.8
"2345",2010-01-12 21:39:04,116526.05
"2346",2010-01-12 21:39:05,116526.05
"2347",2010-01-12 21:39:06,116526.25
"2348",2010-01-12 21:39:07,116526.6
"2349",2010-01-12 21:39:08,116525.9
"2350",2010-01-12 21:39:09,116525.5
"2351",2010-01-12 21:39:10,116526.15
"2352",2010-01-12 21:39:11,116526.7
"2353",2010-01-12 21:39:12,116526.65
"2354",2010-01-12 21:39:13,116526.9
"2355",2010-01-12 21:39:14,116527.2
"2356",2010-01-12 21:39:15,116529.65
"2357",2010-01-12 21:39:16,116528.35
"2358",2010-01-12 21:39:17,116526.25
"2359",2010-01-12 21:39:18,116527.05
"2360",2010-01-12 21:39:19,116525.7
"2361",2010-01-12 21:39:20,116525.4
"2362",2010-01-12 21:39:21,116525.6
"2363",2010-01-12 21:39:22,116525.3
"2364",2010-01-12 21:39:23,116525.5
"2365",2010-01-12 21:39:24,116525.3
"2366",2010-01-12 21:39:25,116526.9
"2367",2010-01-12 21:39:26,116526.55
"2368",2010-01-12 21:39:27,116527.25
"2369",2010-01-12 21:39:28,116525.75
"2370",2010-01-12 21:39:29,116525.85
"2371",2010-01-12 21:39:30,116526.6
"2372",2010-01-12 21:39:31,116526.1
"2373",2010-01-12 21:39:32,116525.5
"2374",2010-01-12 21:39:33,116526
"2375",2010-01-12 21:39:34,116525.8
"2376",2010-01-12 21:39:35,116525.6
"2377",2010-01-12 21:39:36,116527.25
"2378",2010-01-12 21:39:37,116526.9
"2379",2010-01-12 21:39:38,116526.35
"2380",2010-01-12 21:39:39,116526.95
"2381",2010-01-12 21:39:40,116526.75
"2382",2010-01-12 21:39:41,116528.3
"2383",2010-01-12 21:39:42,116527.65
"2384",2010-01-12 21:39:43,116527.15
"2385",2010-01-12 21:39:44,116526.95
"2386",2010-01-12 21:39:45,116527
"2387",2010-01-12 21:39:46,116526.25
"2388",2010-01-12 21:39:47,116527.45
"2389",2010-01-12 21:39:48,116527
"2390",2010-01-12 21:39:49,116526.05
"2391",2010-01-12 21:39:50,116526.25
"2392",2010-01-12 21:39:51,116526.15
"2393",2010-01-12 21:39:52,116526.4
"2394",2010-01-12 21:39:53,116526.6
"2395",2010-01-12 21:39:54,116526.7
"2396",2010-01-12 21:39:55,116527.15
"2397",2010-01-12 21:39:56,116526.1
"2398",2010-01-12 21:39:57,116526.15
"2399",2010-01-12 21:39:58,116527.95
"2400",2010-01-12 21:39:59,116526.9
"2401",2010-01-12 21:40:00,116526.65
"2402",2010-01-12 21:40:01,116526.25
"2403",2010-01-12 21:40:02,116526.55
"2404",2010-01-12 21:40:03,116526.65
"2405",2010-01-12 21:40:04,116526.3
"2406",2010-01-12 21:40:05,116526.65
"2407",2010-01-12 21:40:06,116526.45
"2408",2010-01-12 21:40:07,116526.55
"2409",2010-01-12 21:40:08,116525.55
"2410",2010-01-12 21:40:09,116526.1
"2411",2010-01-12 21:40:10,116527.8
"2412",2010-01-12 21:40:11,116526.5
"2413",2010-01-12 21:40:12,116527.1
"2414",2010-01-12 21:40:13,116526.8
"2415",2010-01-12 21:40:14,116528.75
"2416",2010-01-12 21:40:15,116527.95
"2417",2010-01-12 21:40:16,116527.05
"2418",2010-01-12 21:40:17,116527.95
"2419",2010-01-12 21:40:18,116528.5
"2420",2010-01-12 21:40:19,116527.1
"2421",2010-01-12 21:40:20,116526.85
"2422",2010-01-12 21:40:21,116527.55
"2423",2010-01-12 21:40:22,116526.8
"2424",2010-01-12 21:40:23,116527.65
"2425",2010-01-12 21:40:24,116527.25
"2426",2010-01-12 21:40:25,116525.8
"2427",2010-01-12 21:40:26,116526.5
"2428",2010-01-12 21:40:27,116526.05
"2429",2010-01-12 21:40:28,116525.8
"2430",2010-01-12 21:40:29,116526.4
"2431",2010-01-12 21:40:30,116529.35
"2432",2010-01-12 21:40:31,116526.7
"2433",2010-01-12 21:40:32,116527.35
"2434",2010-01-12 21:40:33,116525.7
"2435",2010-01-12 21:40:34,116526.05
"2436",2010-01-12 21:40:35,116526.05
"2437",2010-01-12 21:40:36,116526.45
"2438",2010-01-12 21:40:37,116527.2
"2439",2010-01-12 21:40:38,116527.15
"2440",2010-01-12 21:40:39,116526.9
"2441",2010-01-12 21:40:40,116526.25
"2442",2010-01-12 21:40:41,116525.8
"2443",2010-01-12 21:40:42,116525.75
"2444",2010-01-12 21:40:43,116526.25
"2445",2010-01-12 21:40:44,116526.35
"2446",2010-01-12 21:40:45,116526.05
"2447",2010-01-12 21:40:46,116525.9
"2448",2010-01-12 21:40:47,116526.95
"2449",2010-01-12 21:40:48,116526.65
"2450",2010-01-12 21:40:49,116526.4
"2451",2010-01-12 21:40:50,116525.3
"2452",2010-01-12 21:40:51,116526.25
"2453",2010-01-12 21:40:52,116527.85
"2454",2010-01-12 21:40:53,116526.4
"2455",2010-01-12 21:40:54,116525.95
"2456",2010-01-12 21:40:55,116525.25
"2457",2010-01-12 21:40:56,116526.4
"2458",2010-01-12 21:40:57,116526.15
"2459",2010-01-12 21:40:58,116527.05
"2460",2010-01-12 21:40:59,116525.95
"2461",2010-01-12 21:41:00,116526.85
"2462",2010-01-12 21:41:01,116526.25
"2463",2010-01-12 21:41:02,116525.8
"2464",2010-01-12 21:41:03,116527.25
"2465",2010-01-12 21:41:04,116526.4
"2466",2010-01-12 21:41:05,116525.25
"2467",2010-01-12 21:41:06,116526.95
"2468",2010-01-12 21:41:07,116526.05
"2469",2010-01-12 21:41:08,116526.95
"2470",2010-01-12 21:41:09,116526.3
"2471",2010-01-12 21:41:10,116527.7
"2472",2010-01-12 21:41:11,116526.8
"2473",2010-01-12 21:41:12,116526.7
"2474",2010-01-12 21:41:13,116526.55
"2475",2010-01-12 21:41:14,116526.85
"2476",2010-01-12 21:41:15,116526.4
"2477",2010-01-12 21:41:16,116525.95
"2478",2010-01-12 21:41:17,116526.9
"2479",2010-01-12 21:41:18,116527.6
"2480",2010-01-12 21:41:19,116526.55
"2481",2010-01-12 21:41:20,116525.8
"2482",2010-01-12 21:41:21,116526.65
"2483",2010-01-12 21:41:22,116525.35
"2484",2010-01-12 21:41:23,116525.6
"2485",2010-01-12 21:41:24,116526.1
"2486",2010-01-12 21:41:25,116527.05
"2487",2010-01-12 21:41:26,116527.3
"2488",2010-01-12 21:41:27,116525.5
"2489",2010-01-12 21:41:28,116525.7
"2490",2010-01-12 21:41:29,116527.2
"2491",2010-01-12 21:41:30,116527.3
"2492",2010-01-12 21:41:31,116527.6
"2493",2010-01-12 21:41:32,116526.55
"2494",2010-01-12 21:41:33,116527.7
"2495",2010-01-12 21:41:34,116528.55
"2496",2010-01-12 21:41:35,116527.95
"2497",2010-01-12 21:41:36,116528
"2498",2010-01-12 21:41:37,116528.25
"2499",2010-01-12 21:41:38,116527.45
"2500",2010-01-12 21:41:39,116526.7
"2501",2010-01-12 21:41:40,116527.15
"2502",2010-01-12 21:41:41,116526.95
"2503",2010-01-12 21:41:42,116526.9
"2504",2010-01-12 21:41:43,116527.1
"2505",2010-01-12 21:41:44,116527.65
"2506",2010-01-12 21:41:45,116527.45
"2507",2010-01-12 21:41:46,116528.4
"2508",2010-01-12 21:41:47,116528.6
"2509",2010-01-12 21:41:48,116527.1
"2510",2010-01-12 21:41:49,116527.15
"2511",2010-01-12 21:41:50,116526.75
"2512",2010-01-12 21:41:51,116527.45
"2513",2010-01-12 21:41:52,116527.2
"2514",2010-01-12 21:41:53,116526.45
"2515",2010-01-12 21:41:54,116526.85
"2516",2010-01-12 21:41:55,116527.45
"2517",2010-01-12 21:41:56,116526.7
"2518",2010-01-12 21:41:57,116526.75
"2519",2010-01-12 21:41:58,116528.35
"2520",2010-01-12 21:41:59,116527.45
"2521",2010-01-12 21:42:00,116526.9
"2522",2010-01-12 21:42:01,116527.55
"2523",2010-01-12 21:42:02,116527.1
"2524",2010-01-12 21:42:03,116525.7
"2525",2010-01-12 21:42:04,116526.6
"2526",2010-01-12 21:42:05,116526.75
"2527",2010-01-12 21:42:06,116527.15
"2528",2010-01-12 21:42:07,116526.8
"2529",2010-01-12 21:42:08,116526.2
"2530",2010-01-12 21:42:09,116526.95
"2531",2010-01-12 21:42:10,116527.5
"2532",2010-01-12 21:42:11,116526.5
"2533",2010-01-12 21:42:12,116527
"2534",2010-01-12 21:42:13,116527
"2535",2010-01-12 21:42:14,116527.45
"2536",2010-01-12 21:42:15,116528.3
"2537",2010-01-12 21:42:16,116526.85
"2538",2010-01-12 21:42:17,116527.6
"2539",2010-01-12 21:42:18,116528.6
"2540",2010-01-12 21:42:19,116528
"2541",2010-01-12 21:42:20,116528.45
"2542",2010-01-12 21:42:21,116527.2
"2543",2010-01-12 21:42:22,116527.4
"2544",2010-01-12 21:42:23,116527.6
"2545",2010-01-12 21:42:24,116527.55
"2546",2010-01-12 21:42:25,116527.2
"2547",2010-01-12 21:42:26,116529.25
"2548",2010-01-12 21:42:27,116527.35
"2549",2010-01-12 21:42:28,116526.4
"2550",2010-01-12 21:42:29,116526.25
"2551",2010-01-12 21:42:30,116527.3
"2552",2010-01-12 21:42:31,116528.45
"2553",2010-01-12 21:42:32,116527.45
"2554",2010-01-12 21:42:33,116526.95
"2555",2010-01-12 21:42:34,116527.3
"2556",2010-01-12 21:42:35,116527.3
"2557",2010-01-12 21:42:36,116527.5
"2558",2010-01-12 21:42:37,116527.3
"2559",2010-01-12 21:42:38,116527.45
"2560",2010-01-12 21:42:39,116527.1
"2561",2010-01-12 21:42:40,116526.05
"2562",2010-01-12 21:42:41,116527.1
"2563",2010-01-12 21:42:42,116528.3
"2564",2010-01-12 21:42:43,116527.05
"2565",2010-01-12 21:42:44,116527.65
"2566",2010-01-12 21:42:45,116527.05
"2567",2010-01-12 21:42:46,116526.75
"2568",2010-01-12 21:42:47,116527.15
"2569",2010-01-12 21:42:48,116527.2
"2570",2010-01-12 21:42:49,116527.05
"2571",2010-01-12 21:42:50,116526.5
"2572",2010-01-12 21:42:51,116527.05
"2573",2010-01-12 21:42:52,116526.6
"2574",2010-01-12 21:42:53,116527.45
"2575",2010-01-12 21:42:54,116527.2
"2576",2010-01-12 21:42:55,116526.2
"2577",2010-01-12 21:42:56,116527.45
"2578",2010-01-12 21:42:57,116526.5
"2579",2010-01-12 21:42:58,116526.15
"2580",2010-01-12 21:42:59,116526.75
"2581",2010-01-12 21:43:00,116527.5
"2582",2010-01-12 21:43:01,116528.35
"2583",2010-01-12 21:43:02,116527.55
"2584",2010-01-12 21:43:03,116527.85
"2585",2010-01-12 21:43:04,116527.95
"2586",2010-01-12 21:43:05,116528
"2587",2010-01-12 21:43:06,116528.8
"2588",2010-01-12 21:43:07,116529.75
"2589",2010-01-12 21:43:08,116528.75
"2590",2010-01-12 21:43:09,116528.85
"2591",2010-01-12 21:43:10,116528.65
"2592",2010-01-12 21:43:11,116528.6
"2593",2010-01-12 21:43:12,116527.85
"2594",2010-01-12 21:43:13,116527.9
"2595",2010-01-12 21:43:14,116527.9
"2596",2010-01-12 21:43:15,116529.25
"2597",2010-01-12 21:43:16,116528.75
"2598",2010-01-12 21:43:17,116528.6
"2599",2010-01-12 21:43:18,116527.65
"2600",2010-01-12 21:43:19,116527.7
"2601",2010-01-12 21:43:20,116527.6
"2602",2010-01-12 21:43:21,116529.2
"2603",2010-01-12 21:43:22,116528.65
"2604",2010-01-12 21:43:23,116528.8
"2605",2010-01-12 21:43:24,116529.9
"2606",2010-01-12 21:43:25,116528.3
"2607",2010-01-12 21:43:26,116529.05
"2608",2010-01-12 21:43:27,116528.8
"2609",2010-01-12 21:43:28,116529.45
"2610",2010-01-12 21:43:29,116529.1
"2611",2010-01-12 21:43:30,116529
"2612",2010-01-12 21:43:31,116528.45
"2613",2010-01-12 21:43:32,116528.3
"2614",2010-01-12 21:43:33,116528.15
"2615",2010-01-12 21:43:34,116528.65
"2616",2010-01-12 21:43:35,116528.4
"2617",2010-01-12 21:43:36,116528.15
"2618",2010-01-12 21:43:37,116529.2
"2619",2010-01-12 21:43:38,116527.45
"2620",2010-01-12 21:43:39,116528.15
"2621",2010-01-12 21:43:40,116528.95
"2622",2010-01-12 21:43:41,116527.2
"2623",2010-01-12 21:43:42,116527.9
"2624",2010-01-12 21:43:43,116529.3
"2625",2010-01-12 21:43:44,116529.35
"2626",2010-01-12 21:43:45,116529.2
"2627",2010-01-12 21:43:46,116528.65
"2628",2010-01-12 21:43:47,116528.85
"2629",2010-01-12 21:43:48,116528.25
"2630",2010-01-12 21:43:49,116529.8
"2631",2010-01-12 21:43:50,116529.35
"2632",2010-01-12 21:43:51,116529
"2633",2010-01-12 21:43:52,116529.05
"2634",2010-01-12 21:43:53,116528.8
"2635",2010-01-12 21:43:54,116529.15
"2636",2010-01-12 21:43:55,116529.25
"2637",2010-01-12 21:43:56,116528.85
"2638",2010-01-12 21:43:57,116530.25
"2639",2010-01-12 21:43:58,116528.8
"2640",2010-01-12 21:43:59,116529
"2641",2010-01-12 21:44:00,116528.95
"2642",2010-01-12 21:44:01,116529.45
"2643",2010-01-12 21:44:02,116527.8
"2644",2010-01-12 21:44:03,116528.15
"2645",2010-01-12 21:44:04,116528.85
"2646",2010-01-12 21:44:05,116529.05
"2647",2010-01-12 21:44:06,116528.75
"2648",2010-01-12 21:44:07,116528.65
"2649",2010-01-12 21:44:08,116528.95
"2650",2010-01-12 21:44:09,116528.6
"2651",2010-01-12 21:44:10,116531.25
"2652",2010-01-12 21:44:11,116528.55
"2653",2010-01-12 21:44:12,116528.55
"2654",2010-01-12 21:44:13,116528.45
"2655",2010-01-12 21:44:14,116527.5
"2656",2010-01-12 21:44:15,116529.4
"2657",2010-01-12 21:44:16,116529.9
"2658",2010-01-12 21:44:17,116530.65
"2659",2010-01-12 21:44:18,116528.95
"2660",2010-01-12 21:44:19,116528.55
"2661",2010-01-12 21:44:20,116527.4
"2662",2010-01-12 21:44:21,116528.3
"2663",2010-01-12 21:44:22,116527.7
"2664",2010-01-12 21:44:23,116527.5
"2665",2010-01-12 21:44:24,116528.6
"2666",2010-01-12 21:44:25,116528.9
"2667",2010-01-12 21:44:26,116529.65
"2668",2010-01-12 21:44:27,116528.25
"2669",2010-01-12 21:44:28,116529.5
"2670",2010-01-12 21:44:29,116529.6
"2671",2010-01-12 21:44:30,116528.7
"2672",2010-01-12 21:44:31,116528.15
"2673",2010-01-12 21:44:32,116527.45
"2674",2010-01-12 21:44:33,116528.05
"2675",2010-01-12 21:44:34,116528.4
"2676",2010-01-12 21:44:35,116528.65
"2677",2010-01-12 21:44:36,116528.7
"2678",2010-01-12 21:44:37,116528.8
"2679",2010-01-12 21:44:38,116527.7
"2680",2010-01-12 21:44:39,116529.6
"2681",2010-01-12 21:44:40,116529.35
"2682",2010-01-12 21:44:41,116529.45
"2683",2010-01-12 21:44:42,116529.85
"2684",2010-01-12 21:44:43,116528.4
"2685",2010-01-12 21:44:44,116528.75
"2686",2010-01-12 21:44:45,116529.25
"2687",2010-01-12 21:44:46,116528.45
"2688",2010-01-12 21:44:47,116528.1
"2689",2010-01-12 21:44:48,116529.15
"2690",2010-01-12 21:44:49,116529.05
"2691",2010-01-12 21:44:50,116529.65
"2692",2010-01-12 21:44:51,116528.5
"2693",2010-01-12 21:44:52,116528.05
"2694",2010-01-12 21:44:53,116529.1
"2695",2010-01-12 21:44:54,116528.5
"2696",2010-01-12 21:44:55,116528.5
"2697",2010-01-12 21:44:56,116528.5
"2698",2010-01-12 21:44:57,116528.8
"2699",2010-01-12 21:44:58,116528.75
"2700",2010-01-12 21:44:59,116528.45
"2701",2010-01-12 21:45:00,116528.75
"2702",2010-01-12 21:45:01,116527.25
"2703",2010-01-12 21:45:02,116527.45
"2704",2010-01-12 21:45:03,116528.5
"2705",2010-01-12 21:45:04,116529.55
"2706",2010-01-12 21:45:05,116529.8
"2707",2010-01-12 21:45:06,116529.65
"2708",2010-01-12 21:45:07,116528.2
"2709",2010-01-12 21:45:08,116528.5
"2710",2010-01-12 21:45:09,116530.25
"2711",2010-01-12 21:45:10,116530.45
"2712",2010-01-12 21:45:11,116529.9
"2713",2010-01-12 21:45:12,116529.6
"2714",2010-01-12 21:45:13,116530.45
"2715",2010-01-12 21:45:14,116529.4
"2716",2010-01-12 21:45:15,116528.5
"2717",2010-01-12 21:45:16,116529.1
"2718",2010-01-12 21:45:17,116528.35
"2719",2010-01-12 21:45:18,116529.5
"2720",2010-01-12 21:45:19,116528.7
"2721",2010-01-12 21:45:20,116528.3
"2722",2010-01-12 21:45:21,116528.55
"2723",2010-01-12 21:45:22,116529
"2724",2010-01-12 21:45:23,116529.2
"2725",2010-01-12 21:45:24,116528.05
"2726",2010-01-12 21:45:25,116529.3
"2727",2010-01-12 21:45:26,116528.6
"2728",2010-01-12 21:45:27,116528.9
"2729",2010-01-12 21:45:28,116528.95
"2730",2010-01-12 21:45:29,116528.8
"2731",2010-01-12 21:45:30,116529.05
"2732",2010-01-12 21:45:31,116528.45
"2733",2010-01-12 21:45:32,116529.6
"2734",2010-01-12 21:45:33,116529.6
"2735",2010-01-12 21:45:34,116529
"2736",2010-01-12 21:45:35,116527.6
"2737",2010-01-12 21:45:36,116528.05
"2738",2010-01-12 21:45:37,116528.05
"2739",2010-01-12 21:45:38,116528.25
"2740",2010-01-12 21:45:39,116527.95
"2741",2010-01-12 21:45:40,116528.6
"2742",2010-01-12 21:45:41,116527.85
"2743",2010-01-12 21:45:42,116528.15
"2744",2010-01-12 21:45:43,116528.75
"2745",2010-01-12 21:45:44,116528.75
"2746",2010-01-12 21:45:45,116527.75
"2747",2010-01-12 21:45:46,116529.3
"2748",2010-01-12 21:45:47,116527.65
"2749",2010-01-12 21:45:48,116529.45
"2750",2010-01-12 21:45:49,116528.4
"2751",2010-01-12 21:45:50,116528.05
"2752",2010-01-12 21:45:51,116527.95
"2753",2010-01-12 21:45:52,116529.45
"2754",2010-01-12 21:45:53,116528.5
"2755",2010-01-12 21:45:54,116529.65
"2756",2010-01-12 21:45:55,116528.85
"2757",2010-01-12 21:45:56,116529
"2758",2010-01-12 21:45:57,116528.55
"2759",2010-01-12 21:45:58,116528.15
"2760",2010-01-12 21:45:59,116528.3
"2761",2010-01-12 21:46:00,116529.6
"2762",2010-01-12 21:46:01,116529.25
"2763",2010-01-12 21:46:02,116528.65
"2764",2010-01-12 21:46:03,116529.1
"2765",2010-01-12 21:46:04,116529
"2766",2010-01-12 21:46:05,116528.95
"2767",2010-01-12 21:46:06,116529.15
"2768",2010-01-12 21:46:07,116529.1
"2769",2010-01-12 21:46:08,116527.85
"2770",2010-01-12 21:46:09,116527.95
"2771",2010-01-12 21:46:10,116527.3
"2772",2010-01-12 21:46:11,116528.75
"2773",2010-01-12 21:46:12,116528.6
"2774",2010-01-12 21:46:13,116529.5
"2775",2010-01-12 21:46:14,116528.95
"2776",2010-01-12 21:46:15,116528.9
"2777",2010-01-12 21:46:16,116528.35
"2778",2010-01-12 21:46:17,116528.9
"2779",2010-01-12 21:46:18,116529
"2780",2010-01-12 21:46:19,116529.05
"2781",2010-01-12 21:46:20,116529.15
"2782",2010-01-12 21:46:21,116529.25
"2783",2010-01-12 21:46:22,116529.3
"2784",2010-01-12 21:46:23,116528.75
"2785",2010-01-12 21:46:24,116529.1
"2786",2010-01-12 21:46:25,116528
"2787",2010-01-12 21:46:26,116527.9
"2788",2010-01-12 21:46:27,116529.15
"2789",2010-01-12 21:46:28,116529.3
"2790",2010-01-12 21:46:29,116529.15
"2791",2010-01-12 21:46:30,116529.8
"2792",2010-01-12 21:46:31,116530.05
"2793",2010-01-12 21:46:32,116528.05
"2794",2010-01-12 21:46:33,116528
"2795",2010-01-12 21:46:34,116528.2
"2796",2010-01-12 21:46:35,116528.9
"2797",2010-01-12 21:46:36,116529
"2798",2010-01-12 21:46:37,116527.45
"2799",2010-01-12 21:46:38,116528.35
"2800",2010-01-12 21:46:39,116528.3
"2801",2010-01-12 21:46:40,116528.65
"2802",2010-01-12 21:46:41,116528.3
"2803",2010-01-12 21:46:42,116529.45
"2804",2010-01-12 21:46:43,116528.85
"2805",2010-01-12 21:46:44,116528.8
"2806",2010-01-12 21:46:45,116528.45
"2807",2010-01-12 21:46:46,116528.15
"2808",2010-01-12 21:46:47,116527.65
"2809",2010-01-12 21:46:48,116527.1
"2810",2010-01-12 21:46:49,116527.8
"2811",2010-01-12 21:46:50,116527.4
"2812",2010-01-12 21:46:51,116527.6
"2813",2010-01-12 21:46:52,116527.35
"2814",2010-01-12 21:46:53,116528.95
"2815",2010-01-12 21:46:54,116528.25
"2816",2010-01-12 21:46:55,116528.3
"2817",2010-01-12 21:46:56,116528.3
"2818",2010-01-12 21:46:57,116528.95
"2819",2010-01-12 21:46:58,116528.5
"2820",2010-01-12 21:46:59,116528.35
"2821",2010-01-12 21:47:00,116528.95
"2822",2010-01-12 21:47:01,116528.05
"2823",2010-01-12 21:47:02,116529.1
"2824",2010-01-12 21:47:03,116527.95
"2825",2010-01-12 21:47:04,116527.65
"2826",2010-01-12 21:47:05,116528.25
"2827",2010-01-12 21:47:06,116528.45
"2828",2010-01-12 21:47:07,116527.85
"2829",2010-01-12 21:47:08,116527.7
"2830",2010-01-12 21:47:09,116527.45
"2831",2010-01-12 21:47:10,116528.45
"2832",2010-01-12 21:47:11,116527.9
"2833",2010-01-12 21:47:12,116528.95
"2834",2010-01-12 21:47:13,116527.1
"2835",2010-01-12 21:47:14,116528.25
"2836",2010-01-12 21:47:15,116527.65
"2837",2010-01-12 21:47:16,116526.9
"2838",2010-01-12 21:47:17,116527.4
"2839",2010-01-12 21:47:18,116528.1
"2840",2010-01-12 21:47:19,116527.55
"2841",2010-01-12 21:47:20,116527.55
"2842",2010-01-12 21:47:21,116527.8
"2843",2010-01-12 21:47:22,116526.35
"2844",2010-01-12 21:47:23,116526.2
"2845",2010-01-12 21:47:24,116527.9
"2846",2010-01-12 21:47:25,116527.7
"2847",2010-01-12 21:47:26,116526.45
"2848",2010-01-12 21:47:27,116527.4
"2849",2010-01-12 21:47:28,116527.8
"2850",2010-01-12 21:47:29,116527.65
"2851",2010-01-12 21:47:30,116527.25
"2852",2010-01-12 21:47:31,116526.95
"2853",2010-01-12 21:47:32,116528.1
"2854",2010-01-12 21:47:33,116528.05
"2855",2010-01-12 21:47:34,116527.2
"2856",2010-01-12 21:47:35,116527.6
"2857",2010-01-12 21:47:36,116527.5
"2858",2010-01-12 21:47:37,116527.95
"2859",2010-01-12 21:47:38,116527.5
"2860",2010-01-12 21:47:39,116527.6
"2861",2010-01-12 21:47:40,116528.15
"2862",2010-01-12 21:47:41,116527.95
"2863",2010-01-12 21:47:42,116528.55
"2864",2010-01-12 21:47:43,116528.25
"2865",2010-01-12 21:47:44,116528.9
"2866",2010-01-12 21:47:45,116528.3
"2867",2010-01-12 21:47:46,116528.25
"2868",2010-01-12 21:47:47,116528.25
"2869",2010-01-12 21:47:48,116528.1
"2870",2010-01-12 21:47:49,116528.3
"2871",2010-01-12 21:47:50,116527.95
"2872",2010-01-12 21:47:51,116527.95
"2873",2010-01-12 21:47:52,116526.7
"2874",2010-01-12 21:47:53,116527.85
"2875",2010-01-12 21:47:54,116527.6
"2876",2010-01-12 21:47:55,116528.05
"2877",2010-01-12 21:47:56,116528.8
"2878",2010-01-12 21:47:57,116527.8
"2879",2010-01-12 21:47:58,116527.6
"2880",2010-01-12 21:47:59,116527.85
"2881",2010-01-12 21:48:00,116528.4
"2882",2010-01-12 21:48:01,116527.8
"2883",2010-01-12 21:48:02,116528.15
"2884",2010-01-12 21:48:03,116527.8
"2885",2010-01-12 21:48:04,116528.45
"2886",2010-01-12 21:48:05,116528.1
"2887",2010-01-12 21:48:06,116527.45
"2888",2010-01-12 21:48:07,116527.2
"2889",2010-01-12 21:48:08,116528.5
"2890",2010-01-12 21:48:09,116529
"2891",2010-01-12 21:48:10,116528.05
"2892",2010-01-12 21:48:11,116527.95
"2893",2010-01-12 21:48:12,116528
"2894",2010-01-12 21:48:13,116529.25
"2895",2010-01-12 21:48:14,116529.15
"2896",2010-01-12 21:48:15,116528.25
"2897",2010-01-12 21:48:16,116528.35
"2898",2010-01-12 21:48:17,116528.4
"2899",2010-01-12 21:48:18,116530.1
"2900",2010-01-12 21:48:19,116529.2
"2901",2010-01-12 21:48:20,116529.55
"2902",2010-01-12 21:48:21,116530.4
"2903",2010-01-12 21:48:22,116528.6
"2904",2010-01-12 21:48:23,116528.4
"2905",2010-01-12 21:48:24,116527.25
"2906",2010-01-12 21:48:25,116527.1
"2907",2010-01-12 21:48:26,116527.2
"2908",2010-01-12 21:48:27,116528
"2909",2010-01-12 21:48:28,116529.45
"2910",2010-01-12 21:48:29,116531.15
"2911",2010-01-12 21:48:30,116529.1
"2912",2010-01-12 21:48:31,116528.1
"2913",2010-01-12 21:48:32,116528.2
"2914",2010-01-12 21:48:33,116529.5
"2915",2010-01-12 21:48:34,116529.3
"2916",2010-01-12 21:48:35,116529.6
"2917",2010-01-12 21:48:36,116529.45
"2918",2010-01-12 21:48:37,116529.35
"2919",2010-01-12 21:48:38,116529
"2920",2010-01-12 21:48:39,116528.1
"2921",2010-01-12 21:48:40,116528.05
"2922",2010-01-12 21:48:41,116528.4
"2923",2010-01-12 21:48:42,116527.8
"2924",2010-01-12 21:48:43,116528.3
"2925",2010-01-12 21:48:44,116528.1
"2926",2010-01-12 21:48:45,116528
"2927",2010-01-12 21:48:46,116527.5
"2928",2010-01-12 21:48:47,116527.05
"2929",2010-01-12 21:48:48,116527.45
"2930",2010-01-12 21:48:49,116527.4
"2931",2010-01-12 21:48:50,116527.75
"2932",2010-01-12 21:48:51,116528
"2933",2010-01-12 21:48:52,116528.05
"2934",2010-01-12 21:48:53,116528.1
"2935",2010-01-12 21:48:54,116527.4
"2936",2010-01-12 21:48:55,116528.95
"2937",2010-01-12 21:48:56,116529.3
"2938",2010-01-12 21:48:57,116528.35
"2939",2010-01-12 21:48:58,116527.8
"2940",2010-01-12 21:48:59,116528.35
"2941",2010-01-12 21:49:00,116527.4
"2942",2010-01-12 21:49:01,116528.45
"2943",2010-01-12 21:49:02,116528.4
"2944",2010-01-12 21:49:03,116528.45
"2945",2010-01-12 21:49:04,116528.7
"2946",2010-01-12 21:49:05,116529.05
"2947",2010-01-12 21:49:06,116528.05
"2948",2010-01-12 21:49:07,116527.8
"2949",2010-01-12 21:49:08,116527.3
"2950",2010-01-12 21:49:09,116528.75
"2951",2010-01-12 21:49:10,116528.6
"2952",2010-01-12 21:49:11,116528.95
"2953",2010-01-12 21:49:12,116527.4
"2954",2010-01-12 21:49:13,116528.3
"2955",2010-01-12 21:49:14,116527.05
"2956",2010-01-12 21:49:15,116527.65
"2957",2010-01-12 21:49:16,116527.8
"2958",2010-01-12 21:49:17,116528.75
"2959",2010-01-12 21:49:18,116527.6
"2960",2010-01-12 21:49:19,116527.25
"2961",2010-01-12 21:49:20,116527.2
