"","DateTime","II.JTS.00.BHZ.M"
"64",2010-01-12 21:01:03,2398.35
"65",2010-01-12 21:01:04,3646.6
"66",2010-01-12 21:01:05,2816.5
"67",2010-01-12 21:01:06,1711.8
"68",2010-01-12 21:01:07,1299.05
"69",2010-01-12 21:01:08,2228.45
"70",2010-01-12 21:01:09,1156.8
"71",2010-01-12 21:01:10,2147
"72",2010-01-12 21:01:11,4556.3
"73",2010-01-12 21:01:12,2508.9
"74",2010-01-12 21:01:13,1530.05
"75",2010-01-12 21:01:14,1552.9
"76",2010-01-12 21:01:15,1427.25
"77",2010-01-12 21:01:16,2718.6
"78",2010-01-12 21:01:17,3661.4
"79",2010-01-12 21:01:18,2669
"80",2010-01-12 21:01:19,840
"81",2010-01-12 21:01:20,1221.1
"82",2010-01-12 21:01:21,2400.4
"83",2010-01-12 21:01:22,3568.25
"84",2010-01-12 21:01:23,1769.35
"85",2010-01-12 21:01:24,1055.2
"86",2010-01-12 21:01:25,3687.2
"87",2010-01-12 21:01:26,1607.75
"88",2010-01-12 21:01:27,547.55
"89",2010-01-12 21:01:28,4124.75
"90",2010-01-12 21:01:29,1868.35
"91",2010-01-12 21:01:30,2980.85
"92",2010-01-12 21:01:31,2616.25
"93",2010-01-12 21:01:32,389
"94",2010-01-12 21:01:33,1269.45
"95",2010-01-12 21:01:34,4130.95
"96",2010-01-12 21:01:35,1451.4
"97",2010-01-12 21:01:36,1965.4
"98",2010-01-12 21:01:37,3778.9
"99",2010-01-12 21:01:38,2153.35
"100",2010-01-12 21:01:39,2255.95
"101",2010-01-12 21:01:40,2013.15
"102",2010-01-12 21:01:41,1205.35
"103",2010-01-12 21:01:42,603.8
"104",2010-01-12 21:01:43,2958.3
"105",2010-01-12 21:01:44,3540.45
"106",2010-01-12 21:01:45,2867.5
"107",2010-01-12 21:01:46,3463.1
"108",2010-01-12 21:01:47,613.4
"109",2010-01-12 21:01:48,178.75
"110",2010-01-12 21:01:49,2150.1
"111",2010-01-12 21:01:50,4035.9
"112",2010-01-12 21:01:51,4682.2
"113",2010-01-12 21:01:52,3077.3
"114",2010-01-12 21:01:53,378.25
"115",2010-01-12 21:01:54,529.95
"116",2010-01-12 21:01:55,-247.1
"117",2010-01-12 21:01:56,1722.25
"118",2010-01-12 21:01:57,6776.35
"119",2010-01-12 21:01:58,5901.15
"120",2010-01-12 21:01:59,686
"121",2010-01-12 21:02:00,510.85
"122",2010-01-12 21:02:01,-463.2
"123",2010-01-12 21:02:02,624.2
"124",2010-01-12 21:02:03,4181.6
"125",2010-01-12 21:02:04,4434.65
"126",2010-01-12 21:02:05,4027.85
"127",2010-01-12 21:02:06,2987.75
"128",2010-01-12 21:02:07,1113.65
"129",2010-01-12 21:02:08,-338.6
"130",2010-01-12 21:02:09,186.2
"131",2010-01-12 21:02:10,2407.4
"132",2010-01-12 21:02:11,5170.45
"133",2010-01-12 21:02:12,4590
"134",2010-01-12 21:02:13,-126.15
"135",2010-01-12 21:02:14,1248.2
"136",2010-01-12 21:02:15,1664.9
"137",2010-01-12 21:02:16,1558.85
"138",2010-01-12 21:02:17,1738.85
"139",2010-01-12 21:02:18,1749.4
"140",2010-01-12 21:02:19,4114.45
"141",2010-01-12 21:02:20,5040.6
"142",2010-01-12 21:02:21,1336.45
"143",2010-01-12 21:02:22,-1245
"144",2010-01-12 21:02:23,2030.4
"145",2010-01-12 21:02:24,3293.8
"146",2010-01-12 21:02:25,2570.6
"147",2010-01-12 21:02:26,2328.95
"148",2010-01-12 21:02:27,2264.6
"149",2010-01-12 21:02:28,2779.5
"150",2010-01-12 21:02:29,2361.15
"151",2010-01-12 21:02:30,-48.75
"152",2010-01-12 21:02:31,1400.25
"153",2010-01-12 21:02:32,4323.45
"154",2010-01-12 21:02:33,3055.35
"155",2010-01-12 21:02:34,2830.1
"156",2010-01-12 21:02:35,1380.85
"157",2010-01-12 21:02:36,189.2
"158",2010-01-12 21:02:37,1504.8
"159",2010-01-12 21:02:38,2272.8
"160",2010-01-12 21:02:39,4619.1
"161",2010-01-12 21:02:40,3906.15
"162",2010-01-12 21:02:41,1499.85
"163",2010-01-12 21:02:42,469
"164",2010-01-12 21:02:43,30.75
"165",2010-01-12 21:02:44,2465.9
"166",2010-01-12 21:02:45,4715.9
"167",2010-01-12 21:02:46,4844.05
"168",2010-01-12 21:02:47,2347.65
"169",2010-01-12 21:02:48,-1987.6
"170",2010-01-12 21:02:49,-494.4
"171",2010-01-12 21:02:50,5061.2
"172",2010-01-12 21:02:51,4827.85
"173",2010-01-12 21:02:52,2080.05
"174",2010-01-12 21:02:53,1661.35
"175",2010-01-12 21:02:54,452.05
"176",2010-01-12 21:02:55,902.6
"177",2010-01-12 21:02:56,3560.05
"178",2010-01-12 21:02:57,3793.7
"179",2010-01-12 21:02:58,2587.35
"180",2010-01-12 21:02:59,1234.25
"181",2010-01-12 21:03:00,678
"182",2010-01-12 21:03:01,1895.9
"183",2010-01-12 21:03:02,2730.35
"184",2010-01-12 21:03:03,4158
"185",2010-01-12 21:03:04,4649.75
"186",2010-01-12 21:03:05,35.05
"187",2010-01-12 21:03:06,-554.35
"188",2010-01-12 21:03:07,1184.85
"189",2010-01-12 21:03:08,3708.3
"190",2010-01-12 21:03:09,3579.15
"191",2010-01-12 21:03:10,3096.6
"192",2010-01-12 21:03:11,981.3
"193",2010-01-12 21:03:12,1392
"194",2010-01-12 21:03:13,2050.95
"195",2010-01-12 21:03:14,1752.3
"196",2010-01-12 21:03:15,2209.4
"197",2010-01-12 21:03:16,4347.8
"198",2010-01-12 21:03:17,1186.6
"199",2010-01-12 21:03:18,2365.8
"200",2010-01-12 21:03:19,2483.15
"201",2010-01-12 21:03:20,2391.2
"202",2010-01-12 21:03:21,847.85
"203",2010-01-12 21:03:22,1460
"204",2010-01-12 21:03:23,2889.4
"205",2010-01-12 21:03:24,3196
"206",2010-01-12 21:03:25,3881.4
"207",2010-01-12 21:03:26,1597.05
"208",2010-01-12 21:03:27,107.95
"209",2010-01-12 21:03:28,-75.55
"210",2010-01-12 21:03:29,2018.05
"211",2010-01-12 21:03:30,5657.25
"212",2010-01-12 21:03:31,5315.4
"213",2010-01-12 21:03:32,178.9
"214",2010-01-12 21:03:33,-389.5
"215",2010-01-12 21:03:34,2145.65
"216",2010-01-12 21:03:35,1556.6
"217",2010-01-12 21:03:36,1884.4
"218",2010-01-12 21:03:37,4493.05
"219",2010-01-12 21:03:38,5003.45
"220",2010-01-12 21:03:39,1878
"221",2010-01-12 21:03:40,-400.75
"222",2010-01-12 21:03:41,-26.2
"223",2010-01-12 21:03:42,1798.55
"224",2010-01-12 21:03:43,2920.75
"225",2010-01-12 21:03:44,5450.65
"226",2010-01-12 21:03:45,3090.8
"227",2010-01-12 21:03:46,1542
"228",2010-01-12 21:03:47,-1037.8
"229",2010-01-12 21:03:48,221.4
"230",2010-01-12 21:03:49,2939.65
"231",2010-01-12 21:03:50,4161.9
"232",2010-01-12 21:03:51,4643.45
"233",2010-01-12 21:03:52,3215.2
"234",2010-01-12 21:03:53,-1537.4
"235",2010-01-12 21:03:54,-894.15
"236",2010-01-12 21:03:55,2306.6
"237",2010-01-12 21:03:56,5971.15
"238",2010-01-12 21:03:57,4762.05
"239",2010-01-12 21:03:58,1478.25
"240",2010-01-12 21:03:59,477.95
"241",2010-01-12 21:04:00,-1384.95
"242",2010-01-12 21:04:01,1119.05
"243",2010-01-12 21:04:02,6199.5
"244",2010-01-12 21:04:03,4605.65
"245",2010-01-12 21:04:04,1183.9
"246",2010-01-12 21:04:05,2154.25
"247",2010-01-12 21:04:06,-511.3
"248",2010-01-12 21:04:07,1159.35
"249",2010-01-12 21:04:08,3394.45
"250",2010-01-12 21:04:09,3360.1
"251",2010-01-12 21:04:10,3607.95
"252",2010-01-12 21:04:11,2507.2
"253",2010-01-12 21:04:12,903.55
"254",2010-01-12 21:04:13,-192.85
"255",2010-01-12 21:04:14,1413.55
"256",2010-01-12 21:04:15,2533.35
"257",2010-01-12 21:04:16,4927.4
"258",2010-01-12 21:04:17,2810.3
"259",2010-01-12 21:04:18,1408.25
"260",2010-01-12 21:04:19,128.95
"261",2010-01-12 21:04:20,2077.25
"262",2010-01-12 21:04:21,3120.7
"263",2010-01-12 21:04:22,1338.1
"264",2010-01-12 21:04:23,2367.9
"265",2010-01-12 21:04:24,2655.35
"266",2010-01-12 21:04:25,2665.3
"267",2010-01-12 21:04:26,1027.7
"268",2010-01-12 21:04:27,2668.4
"269",2010-01-12 21:04:28,3311.7
"270",2010-01-12 21:04:29,1587.2
"271",2010-01-12 21:04:30,1356.8
"272",2010-01-12 21:04:31,1892.6
"273",2010-01-12 21:04:32,1097.15
"274",2010-01-12 21:04:33,2392.85
"275",2010-01-12 21:04:34,4452.25
"276",2010-01-12 21:04:35,2882.65
"277",2010-01-12 21:04:36,766.55
"278",2010-01-12 21:04:37,735.85
"279",2010-01-12 21:04:38,-305.7
"280",2010-01-12 21:04:39,3641.65
"281",2010-01-12 21:04:40,5826.65
"282",2010-01-12 21:04:41,2796.6
"283",2010-01-12 21:04:42,1574.2
"284",2010-01-12 21:04:43,922.7
"285",2010-01-12 21:04:44,-1984.1
"286",2010-01-12 21:04:45,1302.6
"287",2010-01-12 21:04:46,4857.7
"288",2010-01-12 21:04:47,6886.95
"289",2010-01-12 21:04:48,4874.15
"290",2010-01-12 21:04:49,-476.15
"291",2010-01-12 21:04:50,-4057.35
"292",2010-01-12 21:04:51,-102.25
"293",2010-01-12 21:04:52,4674.55
"294",2010-01-12 21:04:53,5495.85
"295",2010-01-12 21:04:54,4033.95
"296",2010-01-12 21:04:55,2809.65
"297",2010-01-12 21:04:56,1686.4
"298",2010-01-12 21:04:57,-944.9
"299",2010-01-12 21:04:58,-365.05
"300",2010-01-12 21:04:59,2595.25
"301",2010-01-12 21:05:00,6016.45
"302",2010-01-12 21:05:01,5206.5
"303",2010-01-12 21:05:02,1152
"304",2010-01-12 21:05:03,-226.6
"305",2010-01-12 21:05:04,-965
"306",2010-01-12 21:05:05,1438.25
"307",2010-01-12 21:05:06,5114
"308",2010-01-12 21:05:07,5963.65
"309",2010-01-12 21:05:08,1199.15
"310",2010-01-12 21:05:09,298.95
"311",2010-01-12 21:05:10,823.85
"312",2010-01-12 21:05:11,2134.4
"313",2010-01-12 21:05:12,3230.9
"314",2010-01-12 21:05:13,938.35
"315",2010-01-12 21:05:14,1361.7
"316",2010-01-12 21:05:15,3230.25
"317",2010-01-12 21:05:16,4732.5
"318",2010-01-12 21:05:17,1123.15
"319",2010-01-12 21:05:18,150.9
"320",2010-01-12 21:05:19,1246.65
"321",2010-01-12 21:05:20,2089
"322",2010-01-12 21:05:21,2964.95
"323",2010-01-12 21:05:22,2600.05
"324",2010-01-12 21:05:23,3088.25
"325",2010-01-12 21:05:24,1863.75
"326",2010-01-12 21:05:25,2260.95
"327",2010-01-12 21:05:26,1291.2
"328",2010-01-12 21:05:27,597.45
"329",2010-01-12 21:05:28,1384.75
"330",2010-01-12 21:05:29,2844.55
"331",2010-01-12 21:05:30,3898.35
"332",2010-01-12 21:05:31,4695.35
"333",2010-01-12 21:05:32,1510.1
"334",2010-01-12 21:05:33,-203.8
"335",2010-01-12 21:05:34,-1449.15
"336",2010-01-12 21:05:35,3225.6
"337",2010-01-12 21:05:36,5269.2
"338",2010-01-12 21:05:37,3809.45
"339",2010-01-12 21:05:38,1176.55
"340",2010-01-12 21:05:39,2098.9
"341",2010-01-12 21:05:40,986.35
"342",2010-01-12 21:05:41,-472.55
"343",2010-01-12 21:05:42,2753.8
"344",2010-01-12 21:05:43,5379.7
"345",2010-01-12 21:05:44,3366.8
"346",2010-01-12 21:05:45,371.85
"347",2010-01-12 21:05:46,772.35
"348",2010-01-12 21:05:47,2045.55
"349",2010-01-12 21:05:48,2482.55
"350",2010-01-12 21:05:49,1898.95
"351",2010-01-12 21:05:50,2718.6
"352",2010-01-12 21:05:51,3796.55
"353",2010-01-12 21:05:52,3586.4
"354",2010-01-12 21:05:53,458.95
"355",2010-01-12 21:05:54,-1876.05
"356",2010-01-12 21:05:55,2475.65
"357",2010-01-12 21:05:56,6350.6
"358",2010-01-12 21:05:57,4212.6
"359",2010-01-12 21:05:58,1789.15
"360",2010-01-12 21:05:59,-727.9
"361",2010-01-12 21:06:00,-929.95
"362",2010-01-12 21:06:01,1502.35
"363",2010-01-12 21:06:02,4124.9
"364",2010-01-12 21:06:03,5644.6
"365",2010-01-12 21:06:04,3409.9
"366",2010-01-12 21:06:05,235.9
"367",2010-01-12 21:06:06,19.15
"368",2010-01-12 21:06:07,159
"369",2010-01-12 21:06:08,2992.45
"370",2010-01-12 21:06:09,4138.5
"371",2010-01-12 21:06:10,3916.1
"372",2010-01-12 21:06:11,2943.75
"373",2010-01-12 21:06:12,664.7
"374",2010-01-12 21:06:13,-2304.6
"375",2010-01-12 21:06:14,836.3
"376",2010-01-12 21:06:15,6609.95
"377",2010-01-12 21:06:16,4462.6
"378",2010-01-12 21:06:17,2707.35
"379",2010-01-12 21:06:18,374.05
"380",2010-01-12 21:06:19,-1498.25
"381",2010-01-12 21:06:20,472.15
"382",2010-01-12 21:06:21,6560.15
"383",2010-01-12 21:06:22,3874.35
"384",2010-01-12 21:06:23,1940.5
"385",2010-01-12 21:06:24,2353.15
"386",2010-01-12 21:06:25,795
"387",2010-01-12 21:06:26,-119.9
"388",2010-01-12 21:06:27,2338.35
"389",2010-01-12 21:06:28,3594
"390",2010-01-12 21:06:29,3971.55
"391",2010-01-12 21:06:30,1369.4
"392",2010-01-12 21:06:31,1904.75
"393",2010-01-12 21:06:32,1618.65
"394",2010-01-12 21:06:33,910.2
"395",2010-01-12 21:06:34,983.4
"396",2010-01-12 21:06:35,3506.05
"397",2010-01-12 21:06:36,3194.85
"398",2010-01-12 21:06:37,3446.95
"399",2010-01-12 21:06:38,2046.45
"400",2010-01-12 21:06:39,-171.45
"401",2010-01-12 21:06:40,1504.4
"402",2010-01-12 21:06:41,3467.25
"403",2010-01-12 21:06:42,1450.65
"404",2010-01-12 21:06:43,2512.6
"405",2010-01-12 21:06:44,2133.75
"406",2010-01-12 21:06:45,1075.55
"407",2010-01-12 21:06:46,3100.15
"408",2010-01-12 21:06:47,3329.85
"409",2010-01-12 21:06:48,656.9
"410",2010-01-12 21:06:49,446.25
"411",2010-01-12 21:06:50,3049.3
"412",2010-01-12 21:06:51,4829
"413",2010-01-12 21:06:52,1816.45
"414",2010-01-12 21:06:53,1410.8
"415",2010-01-12 21:06:54,784.25
"416",2010-01-12 21:06:55,952.05
"417",2010-01-12 21:06:56,2814.5
"418",2010-01-12 21:06:57,5733.2
"419",2010-01-12 21:06:58,3228.55
"420",2010-01-12 21:06:59,918.9
"421",2010-01-12 21:07:00,1138.05
"422",2010-01-12 21:07:01,1470.15
"423",2010-01-12 21:07:02,618.5
"424",2010-01-12 21:07:03,1562.8
"425",2010-01-12 21:07:04,5097.55
"426",2010-01-12 21:07:05,6673.45
"427",2010-01-12 21:07:06,3121.15
"428",2010-01-12 21:07:07,-854.65
"429",2010-01-12 21:07:08,-3317.85
"430",2010-01-12 21:07:09,2272.65
"431",2010-01-12 21:07:10,5242.55
"432",2010-01-12 21:07:11,5466.4
"433",2010-01-12 21:07:12,3810.65
"434",2010-01-12 21:07:13,554.95
"435",2010-01-12 21:07:14,-514
"436",2010-01-12 21:07:15,847.8
"437",2010-01-12 21:07:16,2001.55
"438",2010-01-12 21:07:17,2751.6
"439",2010-01-12 21:07:18,4267.3
"440",2010-01-12 21:07:19,4424.7
"441",2010-01-12 21:07:20,3218.95
"442",2010-01-12 21:07:21,-900.1
"443",2010-01-12 21:07:22,-1644.8
"444",2010-01-12 21:07:23,3159.6
"445",2010-01-12 21:07:24,3220.7
"446",2010-01-12 21:07:25,3749.95
"447",2010-01-12 21:07:26,4595.65
"448",2010-01-12 21:07:27,1177.15
"449",2010-01-12 21:07:28,148.7
"450",2010-01-12 21:07:29,94.85
"451",2010-01-12 21:07:30,1401.9
"452",2010-01-12 21:07:31,4868.25
"453",2010-01-12 21:07:32,3863.3
"454",2010-01-12 21:07:33,2592.3
"455",2010-01-12 21:07:34,1589.6
"456",2010-01-12 21:07:35,105.6
"457",2010-01-12 21:07:36,940.3
"458",2010-01-12 21:07:37,1194.65
"459",2010-01-12 21:07:38,4143.3
"460",2010-01-12 21:07:39,6790.55
"461",2010-01-12 21:07:40,2874.75
"462",2010-01-12 21:07:41,-1094.15
"463",2010-01-12 21:07:42,-1260.45
"464",2010-01-12 21:07:43,614.45
"465",2010-01-12 21:07:44,2365.6
"466",2010-01-12 21:07:45,7023.75
"467",2010-01-12 21:07:46,5764.75
"468",2010-01-12 21:07:47,2119.85
"469",2010-01-12 21:07:48,-3526.9
"470",2010-01-12 21:07:49,-2198.85
"471",2010-01-12 21:07:50,3927
"472",2010-01-12 21:07:51,7464.05
"473",2010-01-12 21:07:52,3011
"474",2010-01-12 21:07:53,1216.65
"475",2010-01-12 21:07:54,801
"476",2010-01-12 21:07:55,-162.5
"477",2010-01-12 21:07:56,2841.4
"478",2010-01-12 21:07:57,3835.25
"479",2010-01-12 21:07:58,2688.65
"480",2010-01-12 21:07:59,1518.1
"481",2010-01-12 21:08:00,64.45
"482",2010-01-12 21:08:01,2986.05
"483",2010-01-12 21:08:02,3433
"484",2010-01-12 21:08:03,929.55
"485",2010-01-12 21:08:04,2016.6
"486",2010-01-12 21:08:05,3471.55
"487",2010-01-12 21:08:06,741.7
"488",2010-01-12 21:08:07,1834.65
"489",2010-01-12 21:08:08,4201.35
"490",2010-01-12 21:08:09,2799.45
"491",2010-01-12 21:08:10,712.55
"492",2010-01-12 21:08:11,-1729.2
"493",2010-01-12 21:08:12,1712.35
"494",2010-01-12 21:08:13,6329.15
"495",2010-01-12 21:08:14,4716.3
"496",2010-01-12 21:08:15,2739.6
"497",2010-01-12 21:08:16,1206.35
"498",2010-01-12 21:08:17,-1826.15
"499",2010-01-12 21:08:18,634.45
"500",2010-01-12 21:08:19,2558.5
"501",2010-01-12 21:08:20,5104.3
"502",2010-01-12 21:08:21,5475.7
"503",2010-01-12 21:08:22,3265.35
"504",2010-01-12 21:08:23,-1282.15
"505",2010-01-12 21:08:24,-2162.45
"506",2010-01-12 21:08:25,1376.9
"507",2010-01-12 21:08:26,6143.05
"508",2010-01-12 21:08:27,6427.6
"509",2010-01-12 21:08:28,1708.2
"510",2010-01-12 21:08:29,-1843.3
"511",2010-01-12 21:08:30,-807.4
"512",2010-01-12 21:08:31,1261.6
"513",2010-01-12 21:08:32,6718.15
"514",2010-01-12 21:08:33,6259
"515",2010-01-12 21:08:34,1753
"516",2010-01-12 21:08:35,-1112.85
"517",2010-01-12 21:08:36,-3131.75
"518",2010-01-12 21:08:37,2487.5
"519",2010-01-12 21:08:38,4952.35
"520",2010-01-12 21:08:39,5605.65
"521",2010-01-12 21:08:40,5117.65
"522",2010-01-12 21:08:41,-1671.25
"523",2010-01-12 21:08:42,-321.9
"524",2010-01-12 21:08:43,311.5
"525",2010-01-12 21:08:44,1423
"526",2010-01-12 21:08:45,4856.65
"527",2010-01-12 21:08:46,5438.85
"528",2010-01-12 21:08:47,1309.9
"529",2010-01-12 21:08:48,-1163.2
"530",2010-01-12 21:08:49,1652.7
"531",2010-01-12 21:08:50,2689.2
"532",2010-01-12 21:08:51,3386.9
"533",2010-01-12 21:08:52,1752.45
"534",2010-01-12 21:08:53,2923.3
"535",2010-01-12 21:08:54,2295.2
"536",2010-01-12 21:08:55,1096.4
"537",2010-01-12 21:08:56,2677.85
"538",2010-01-12 21:08:57,2233.65
"539",2010-01-12 21:08:58,2222.7
"540",2010-01-12 21:08:59,1678.35
"541",2010-01-12 21:09:00,1228
"542",2010-01-12 21:09:01,3971.7
"543",2010-01-12 21:09:02,2559.55
"544",2010-01-12 21:09:03,2176.85
"545",2010-01-12 21:09:04,332.45
"546",2010-01-12 21:09:05,260.95
"547",2010-01-12 21:09:06,4682.25
"548",2010-01-12 21:09:07,4484.55
"549",2010-01-12 21:09:08,1886.5
"550",2010-01-12 21:09:09,471.2
"551",2010-01-12 21:09:10,-655.55
"552",2010-01-12 21:09:11,2314.4
"553",2010-01-12 21:09:12,4650.55
"554",2010-01-12 21:09:13,5555.7
"555",2010-01-12 21:09:14,1050.4
"556",2010-01-12 21:09:15,-628.05
"557",2010-01-12 21:09:16,-238.9
"558",2010-01-12 21:09:17,3530.6
"559",2010-01-12 21:09:18,2910.35
"560",2010-01-12 21:09:19,4890.85
"561",2010-01-12 21:09:20,4551.95
"562",2010-01-12 21:09:21,-1125.55
"563",2010-01-12 21:09:22,-2802.1
"564",2010-01-12 21:09:23,3269.4
"565",2010-01-12 21:09:24,5913.2
"566",2010-01-12 21:09:25,4853.4
"567",2010-01-12 21:09:26,3162.6
"568",2010-01-12 21:09:27,-1371.85
"569",2010-01-12 21:09:28,-2224.25
"570",2010-01-12 21:09:29,2110.25
"571",2010-01-12 21:09:30,4959.9
"572",2010-01-12 21:09:31,4382.75
"573",2010-01-12 21:09:32,4099.35
"574",2010-01-12 21:09:33,1740.45
"575",2010-01-12 21:09:34,-2092.75
"576",2010-01-12 21:09:35,-418.15
"577",2010-01-12 21:09:36,3015.55
"578",2010-01-12 21:09:37,5412.35
"579",2010-01-12 21:09:38,4916.2
"580",2010-01-12 21:09:39,1225.4
"581",2010-01-12 21:09:40,-693.15
"582",2010-01-12 21:09:41,1002.8
"583",2010-01-12 21:09:42,2335.4
"584",2010-01-12 21:09:43,4643.8
"585",2010-01-12 21:09:44,4173.35
"586",2010-01-12 21:09:45,957.25
"587",2010-01-12 21:09:46,-572.8
"588",2010-01-12 21:09:47,994.8
"589",2010-01-12 21:09:48,2962.9
"590",2010-01-12 21:09:49,4122.05
"591",2010-01-12 21:09:50,2505.6
"592",2010-01-12 21:09:51,1498.5
"593",2010-01-12 21:09:52,2318.8
"594",2010-01-12 21:09:53,1165.35
"595",2010-01-12 21:09:54,1751.1
"596",2010-01-12 21:09:55,2183.75
"597",2010-01-12 21:09:56,833
"598",2010-01-12 21:09:57,1830.3
"599",2010-01-12 21:09:58,3186.85
"600",2010-01-12 21:09:59,4894.15
"601",2010-01-12 21:10:00,2603.2
"602",2010-01-12 21:10:01,51.95
"603",2010-01-12 21:10:02,-613.7
"604",2010-01-12 21:10:03,528.1
"605",2010-01-12 21:10:04,3592.7
"606",2010-01-12 21:10:05,5904.05
"607",2010-01-12 21:10:06,4483.5
"608",2010-01-12 21:10:07,1651.5
"609",2010-01-12 21:10:08,-2454.15
"610",2010-01-12 21:10:09,-23.85
"611",2010-01-12 21:10:10,4016.8
"612",2010-01-12 21:10:11,5435.35
"613",2010-01-12 21:10:12,2994.75
"614",2010-01-12 21:10:13,556.15
"615",2010-01-12 21:10:14,-267.75
"616",2010-01-12 21:10:15,1267.05
"617",2010-01-12 21:10:16,2296.75
"618",2010-01-12 21:10:17,4983.9
"619",2010-01-12 21:10:18,5294.6
"620",2010-01-12 21:10:19,720.75
"621",2010-01-12 21:10:20,-2424.35
"622",2010-01-12 21:10:21,-85.9
"623",2010-01-12 21:10:22,5020.45
"624",2010-01-12 21:10:23,5583
"625",2010-01-12 21:10:24,5309.1
"626",2010-01-12 21:10:25,-415.95
"627",2010-01-12 21:10:26,-4518.6
"628",2010-01-12 21:10:27,1529.9
"629",2010-01-12 21:10:28,5586.15
"630",2010-01-12 21:10:29,4161.9
"631",2010-01-12 21:10:30,2741.85
"632",2010-01-12 21:10:31,-106.25
"633",2010-01-12 21:10:32,1658.75
"634",2010-01-12 21:10:33,1165.25
"635",2010-01-12 21:10:34,917.95
"636",2010-01-12 21:10:35,3866.9
"637",2010-01-12 21:10:36,3264.5
"638",2010-01-12 21:10:37,2857.5
"639",2010-01-12 21:10:38,1447.8
"640",2010-01-12 21:10:39,1168.1
"641",2010-01-12 21:10:40,876.8
"642",2010-01-12 21:10:41,2185.55
"643",2010-01-12 21:10:42,3299.6
"644",2010-01-12 21:10:43,2848.8
"645",2010-01-12 21:10:44,1908.4
"646",2010-01-12 21:10:45,1549.5
"647",2010-01-12 21:10:46,1670.7
"648",2010-01-12 21:10:47,949.5
"649",2010-01-12 21:10:48,2217
"650",2010-01-12 21:10:49,3279.5
"651",2010-01-12 21:10:50,4208.6
"652",2010-01-12 21:10:51,2357.5
"653",2010-01-12 21:10:52,-1221
"654",2010-01-12 21:10:53,-654.8
"655",2010-01-12 21:10:54,4745.7
"656",2010-01-12 21:10:55,6585.3
"657",2010-01-12 21:10:56,1212.75
"658",2010-01-12 21:10:57,-1182.6
"659",2010-01-12 21:10:58,245.2
"660",2010-01-12 21:10:59,1591.75
"661",2010-01-12 21:11:00,3163.25
"662",2010-01-12 21:11:01,6237.55
"663",2010-01-12 21:11:02,3650.85
"664",2010-01-12 21:11:03,272.2
"665",2010-01-12 21:11:04,-1988.4
"666",2010-01-12 21:11:05,-138.25
"667",2010-01-12 21:11:06,2797.1
"668",2010-01-12 21:11:07,5914.2
"669",2010-01-12 21:11:08,4950.7
"670",2010-01-12 21:11:09,2715
