"","DateTime","CU.BCIP..BHZ.M"
"85",2010-01-12 21:01:24,2577.925
"86",2010-01-12 21:01:25,-3988.7
"87",2010-01-12 21:01:26,2133.825
"88",2010-01-12 21:01:27,7243.9
"89",2010-01-12 21:01:28,382.05
"90",2010-01-12 21:01:29,-2404.325
"91",2010-01-12 21:01:30,1995.1
"92",2010-01-12 21:01:31,3839.3
"93",2010-01-12 21:01:32,2234.85
"94",2010-01-12 21:01:33,-2206.85
"95",2010-01-12 21:01:34,2599.125
"96",2010-01-12 21:01:35,5510.3
"97",2010-01-12 21:01:36,162.35
"98",2010-01-12 21:01:37,-1090.9
"99",2010-01-12 21:01:38,613.575
"100",2010-01-12 21:01:39,6402.95
"101",2010-01-12 21:01:40,-261.275
"102",2010-01-12 21:01:41,-1007.35
"103",2010-01-12 21:01:42,3391.75
"104",2010-01-12 21:01:43,559.325
"105",2010-01-12 21:01:44,4345.5
"106",2010-01-12 21:01:45,775.575
"107",2010-01-12 21:01:46,-796.15
"108",2010-01-12 21:01:47,-169.325
"109",2010-01-12 21:01:48,7623.575
"110",2010-01-12 21:01:49,831.675
"111",2010-01-12 21:01:50,-3206.2
"112",2010-01-12 21:01:51,3035.65
"113",2010-01-12 21:01:52,1673.575
"114",2010-01-12 21:01:53,4473.65
"115",2010-01-12 21:01:54,918.475
"116",2010-01-12 21:01:55,-331.35
"117",2010-01-12 21:01:56,-735.225
"118",2010-01-12 21:01:57,5272.675
"119",2010-01-12 21:01:58,1953.3
"120",2010-01-12 21:01:59,2013.225
"121",2010-01-12 21:02:00,-2321.525
"122",2010-01-12 21:02:01,3576.95
"123",2010-01-12 21:02:02,2836.325
"124",2010-01-12 21:02:03,-203.2
"125",2010-01-12 21:02:04,2915.8
"126",2010-01-12 21:02:05,-156.525
"127",2010-01-12 21:02:06,2660.45
"128",2010-01-12 21:02:07,2208.325
"129",2010-01-12 21:02:08,888.45
"130",2010-01-12 21:02:09,1399.375
"131",2010-01-12 21:02:10,1093.525
"132",2010-01-12 21:02:11,2544.5
"133",2010-01-12 21:02:12,1231.825
"134",2010-01-12 21:02:13,998.45
"135",2010-01-12 21:02:14,2444.6
"136",2010-01-12 21:02:15,1622.175
"137",2010-01-12 21:02:16,1747.3
"138",2010-01-12 21:02:17,609.5
"139",2010-01-12 21:02:18,526.675
"140",2010-01-12 21:02:19,3434.025
"141",2010-01-12 21:02:20,3184.025
"142",2010-01-12 21:02:21,-1642.475
"143",2010-01-12 21:02:22,1390.325
"144",2010-01-12 21:02:23,2911.65
"145",2010-01-12 21:02:24,2425.775
"146",2010-01-12 21:02:25,2482.675
"147",2010-01-12 21:02:26,-2216.35
"148",2010-01-12 21:02:27,2149.175
"149",2010-01-12 21:02:28,2978.5
"150",2010-01-12 21:02:29,3503.9
"151",2010-01-12 21:02:30,526.825
"152",2010-01-12 21:02:31,-1191.2
"153",2010-01-12 21:02:32,1639
"154",2010-01-12 21:02:33,3478.675
"155",2010-01-12 21:02:34,4556.1
"156",2010-01-12 21:02:35,-1949.8
"157",2010-01-12 21:02:36,-1701.525
"158",2010-01-12 21:02:37,5323.175
"159",2010-01-12 21:02:38,3289.9
"160",2010-01-12 21:02:39,207.8
"161",2010-01-12 21:02:40,-554.025
"162",2010-01-12 21:02:41,934.475
"163",2010-01-12 21:02:42,4987.05
"164",2010-01-12 21:02:43,1144.075
"165",2010-01-12 21:02:44,834.25
"166",2010-01-12 21:02:45,-745.55
"167",2010-01-12 21:02:46,2810.175
"168",2010-01-12 21:02:47,3639.6
"169",2010-01-12 21:02:48,1334.95
"170",2010-01-12 21:02:49,-550.525
"171",2010-01-12 21:02:50,2711
"172",2010-01-12 21:02:51,253.85
"173",2010-01-12 21:02:52,2683.25
"174",2010-01-12 21:02:53,1295.3
"175",2010-01-12 21:02:54,1101.35
"176",2010-01-12 21:02:55,2106.25
"177",2010-01-12 21:02:56,745.3
"178",2010-01-12 21:02:57,4561.325
"179",2010-01-12 21:02:58,-1400
"180",2010-01-12 21:02:59,1132.125
"181",2010-01-12 21:03:00,2496.05
"182",2010-01-12 21:03:01,2141.725
"183",2010-01-12 21:03:02,395.3
"184",2010-01-12 21:03:03,1105.9
"185",2010-01-12 21:03:04,3259.05
"186",2010-01-12 21:03:05,1565.625
"187",2010-01-12 21:03:06,449.375
"188",2010-01-12 21:03:07,1429.025
"189",2010-01-12 21:03:08,1227
"190",2010-01-12 21:03:09,3188.25
"191",2010-01-12 21:03:10,593
"192",2010-01-12 21:03:11,521.125
"193",2010-01-12 21:03:12,1802.55
"194",2010-01-12 21:03:13,2504.45
"195",2010-01-12 21:03:14,3068.125
"196",2010-01-12 21:03:15,-1985.025
"197",2010-01-12 21:03:16,2744
"198",2010-01-12 21:03:17,2602.35
"199",2010-01-12 21:03:18,1890.15
"200",2010-01-12 21:03:19,-1407.3
"201",2010-01-12 21:03:20,4270.85
"202",2010-01-12 21:03:21,2112.35
"203",2010-01-12 21:03:22,987.4
"204",2010-01-12 21:03:23,-464.425
"205",2010-01-12 21:03:24,3340.675
"206",2010-01-12 21:03:25,137.45
"207",2010-01-12 21:03:26,2702.325
"208",2010-01-12 21:03:27,459.7
"209",2010-01-12 21:03:28,3442
"210",2010-01-12 21:03:29,1612.875
"211",2010-01-12 21:03:30,-106
"212",2010-01-12 21:03:31,732.65
"213",2010-01-12 21:03:32,2489.3
"214",2010-01-12 21:03:33,4074.1
"215",2010-01-12 21:03:34,-1131.35
"216",2010-01-12 21:03:35,849.825
"217",2010-01-12 21:03:36,4666.425
"218",2010-01-12 21:03:37,-1944.15
"219",2010-01-12 21:03:38,3578.725
"220",2010-01-12 21:03:39,1576.175
"221",2010-01-12 21:03:40,2640.8
"222",2010-01-12 21:03:41,306.025
"223",2010-01-12 21:03:42,-358.85
"224",2010-01-12 21:03:43,2927.65
"225",2010-01-12 21:03:44,2223.65
"226",2010-01-12 21:03:45,298.4
"227",2010-01-12 21:03:46,3525.025
"228",2010-01-12 21:03:47,286.35
"229",2010-01-12 21:03:48,2204.5
"230",2010-01-12 21:03:49,402.175
"231",2010-01-12 21:03:50,2198.3
"232",2010-01-12 21:03:51,2301.325
"233",2010-01-12 21:03:52,943.275
"234",2010-01-12 21:03:53,272.525
"235",2010-01-12 21:03:54,2371.95
"236",2010-01-12 21:03:55,4357.9
"237",2010-01-12 21:03:56,-590.85
"238",2010-01-12 21:03:57,-335.925
"239",2010-01-12 21:03:58,2248.6
"240",2010-01-12 21:03:59,3882
"241",2010-01-12 21:04:00,1720.9
"242",2010-01-12 21:04:01,-2040.75
"243",2010-01-12 21:04:02,3555.425
"244",2010-01-12 21:04:03,2121.95
"245",2010-01-12 21:04:04,2533.55
"246",2010-01-12 21:04:05,-433.825
"247",2010-01-12 21:04:06,2535.2
"248",2010-01-12 21:04:07,933.3
"249",2010-01-12 21:04:08,1714.575
"250",2010-01-12 21:04:09,1696.3
"251",2010-01-12 21:04:10,3086.7
"252",2010-01-12 21:04:11,-304.925
"253",2010-01-12 21:04:12,2156.125
"254",2010-01-12 21:04:13,1390.125
"255",2010-01-12 21:04:14,1316.7
"256",2010-01-12 21:04:15,735.55
"257",2010-01-12 21:04:16,3675.375
"258",2010-01-12 21:04:17,1542.65
"259",2010-01-12 21:04:18,-1417.725
"260",2010-01-12 21:04:19,3082.35
"261",2010-01-12 21:04:20,2927.575
"262",2010-01-12 21:04:21,1708.95
"263",2010-01-12 21:04:22,92.775
"264",2010-01-12 21:04:23,961.8
"265",2010-01-12 21:04:24,2826.975
"266",2010-01-12 21:04:25,1453
"267",2010-01-12 21:04:26,2953.275
"268",2010-01-12 21:04:27,-486.725
"269",2010-01-12 21:04:28,528.425
"270",2010-01-12 21:04:29,3926.625
"271",2010-01-12 21:04:30,1554.575
"272",2010-01-12 21:04:31,1720.45
"273",2010-01-12 21:04:32,-281.525
"274",2010-01-12 21:04:33,1822.6
"275",2010-01-12 21:04:34,2210.625
"276",2010-01-12 21:04:35,734.85
"277",2010-01-12 21:04:36,4278.525
"278",2010-01-12 21:04:37,-913.575
"279",2010-01-12 21:04:38,1568.725
"280",2010-01-12 21:04:39,3330.65
"281",2010-01-12 21:04:40,1399.6
"282",2010-01-12 21:04:41,-693.575
"283",2010-01-12 21:04:42,1905.1
"284",2010-01-12 21:04:43,3552.5
"285",2010-01-12 21:04:44,2082.375
"286",2010-01-12 21:04:45,-844.475
"287",2010-01-12 21:04:46,771.35
"288",2010-01-12 21:04:47,6075.9
"289",2010-01-12 21:04:48,-1485.725
"290",2010-01-12 21:04:49,-1095.275
"291",2010-01-12 21:04:50,5434.6
"292",2010-01-12 21:04:51,2457.45
"293",2010-01-12 21:04:52,-1199.8
"294",2010-01-12 21:04:53,1271.7
"295",2010-01-12 21:04:54,3143.8
"296",2010-01-12 21:04:55,2220.675
"297",2010-01-12 21:04:56,786.25
"298",2010-01-12 21:04:57,175.225
"299",2010-01-12 21:04:58,2382.1
"300",2010-01-12 21:04:59,1942
"301",2010-01-12 21:05:00,2264.9
"302",2010-01-12 21:05:01,2370.75
"303",2010-01-12 21:05:02,-1745.1
"304",2010-01-12 21:05:03,2119.55
"305",2010-01-12 21:05:04,3501.475
"306",2010-01-12 21:05:05,1876.875
"307",2010-01-12 21:05:06,315.7
"308",2010-01-12 21:05:07,722.85
"309",2010-01-12 21:05:08,869.825
"310",2010-01-12 21:05:09,5347.9
"311",2010-01-12 21:05:10,-748.6
"312",2010-01-12 21:05:11,2759.725
"313",2010-01-12 21:05:12,-707.125
"314",2010-01-12 21:05:13,2912.775
"315",2010-01-12 21:05:14,2052.2
"316",2010-01-12 21:05:15,808.7
"317",2010-01-12 21:05:16,2483.65
"318",2010-01-12 21:05:17,420.175
"319",2010-01-12 21:05:18,269.25
"320",2010-01-12 21:05:19,3892.2
"321",2010-01-12 21:05:20,2418.95
"322",2010-01-12 21:05:21,-609.75
"323",2010-01-12 21:05:22,1311.425
"324",2010-01-12 21:05:23,1966.5
"325",2010-01-12 21:05:24,3391.5
"326",2010-01-12 21:05:25,-1202.125
"327",2010-01-12 21:05:26,2707.625
"328",2010-01-12 21:05:27,603.3
"329",2010-01-12 21:05:28,3024.4
"330",2010-01-12 21:05:29,2252.425
"331",2010-01-12 21:05:30,-27.65
"332",2010-01-12 21:05:31,2435.375
"333",2010-01-12 21:05:32,-524.45
"334",2010-01-12 21:05:33,3448.3
"335",2010-01-12 21:05:34,2147.85
"336",2010-01-12 21:05:35,-498.075
"337",2010-01-12 21:05:36,2511.4
"338",2010-01-12 21:05:37,2729.25
"339",2010-01-12 21:05:38,197.15
"340",2010-01-12 21:05:39,730.3
"341",2010-01-12 21:05:40,1660.05
"342",2010-01-12 21:05:41,3881.1
"343",2010-01-12 21:05:42,132.525
"344",2010-01-12 21:05:43,277.6
"345",2010-01-12 21:05:44,4084.1
"346",2010-01-12 21:05:45,76.375
"347",2010-01-12 21:05:46,534.5
"348",2010-01-12 21:05:47,4192.55
"349",2010-01-12 21:05:48,-1410.475
"350",2010-01-12 21:05:49,2931.05
"351",2010-01-12 21:05:50,3182.775
"352",2010-01-12 21:05:51,551.825
"353",2010-01-12 21:05:52,1554.05
"354",2010-01-12 21:05:53,-1672.85
"355",2010-01-12 21:05:54,3718.925
"356",2010-01-12 21:05:55,3974.2
"357",2010-01-12 21:05:56,391.65
"358",2010-01-12 21:05:57,-4.5
"359",2010-01-12 21:05:58,1129.925
"360",2010-01-12 21:05:59,3204.225
"361",2010-01-12 21:06:00,2011.975
"362",2010-01-12 21:06:01,-1311
"363",2010-01-12 21:06:02,2207.2
"364",2010-01-12 21:06:03,4413.3
"365",2010-01-12 21:06:04,946.175
"366",2010-01-12 21:06:05,-1776.975
"367",2010-01-12 21:06:06,3122.45
"368",2010-01-12 21:06:07,4615.15
"369",2010-01-12 21:06:08,-2906.425
"370",2010-01-12 21:06:09,3596.45
"371",2010-01-12 21:06:10,2375.85
"372",2010-01-12 21:06:11,408.475
"373",2010-01-12 21:06:12,1670
"374",2010-01-12 21:06:13,961.775
"375",2010-01-12 21:06:14,2606.325
"376",2010-01-12 21:06:15,156.075
"377",2010-01-12 21:06:16,3966.95
"378",2010-01-12 21:06:17,570.35
"379",2010-01-12 21:06:18,-436.2
"380",2010-01-12 21:06:19,3064.8
"381",2010-01-12 21:06:20,2730.3
"382",2010-01-12 21:06:21,-350.125
"383",2010-01-12 21:06:22,2094.8
"384",2010-01-12 21:06:23,1365.525
"385",2010-01-12 21:06:24,2847.8
"386",2010-01-12 21:06:25,1577.55
"387",2010-01-12 21:06:26,-792.925
"388",2010-01-12 21:06:27,2781.275
"389",2010-01-12 21:06:28,2303.075
"390",2010-01-12 21:06:29,1592.175
"391",2010-01-12 21:06:30,200.125
"392",2010-01-12 21:06:31,3288
"393",2010-01-12 21:06:32,936.4
"394",2010-01-12 21:06:33,-247.05
"395",2010-01-12 21:06:34,3323.325
"396",2010-01-12 21:06:35,-96.2
"397",2010-01-12 21:06:36,4743.4
"398",2010-01-12 21:06:37,-1084.05
"399",2010-01-12 21:06:38,1840.675
"400",2010-01-12 21:06:39,3094.3
"401",2010-01-12 21:06:40,-563.625
"402",2010-01-12 21:06:41,954.725
"403",2010-01-12 21:06:42,4701.275
"404",2010-01-12 21:06:43,837.8
"405",2010-01-12 21:06:44,-717.925
"406",2010-01-12 21:06:45,1882.175
"407",2010-01-12 21:06:46,5107.55
"408",2010-01-12 21:06:47,-2367.125
"409",2010-01-12 21:06:48,3181.7
"410",2010-01-12 21:06:49,1830.3
"411",2010-01-12 21:06:50,2268.825
"412",2010-01-12 21:06:51,-2378.75
"413",2010-01-12 21:06:52,4533.65
"414",2010-01-12 21:06:53,2275.625
"415",2010-01-12 21:06:54,87.775
"416",2010-01-12 21:06:55,2161.225
"417",2010-01-12 21:06:56,2842.775
"418",2010-01-12 21:06:57,-2366.625
"419",2010-01-12 21:06:58,3734.3
"420",2010-01-12 21:06:59,4250.325
"421",2010-01-12 21:07:00,-1354.425
"422",2010-01-12 21:07:01,-127.75
"423",2010-01-12 21:07:02,2342.95
"424",2010-01-12 21:07:03,6006.125
"425",2010-01-12 21:07:04,-898.15
"426",2010-01-12 21:07:05,-104.55
"427",2010-01-12 21:07:06,762.225
"428",2010-01-12 21:07:07,2771.8
"429",2010-01-12 21:07:08,4001.9
"430",2010-01-12 21:07:09,-313.375
"431",2010-01-12 21:07:10,671.25
"432",2010-01-12 21:07:11,278.85
"433",2010-01-12 21:07:12,3662.3
"434",2010-01-12 21:07:13,4491.575
"435",2010-01-12 21:07:14,-2866.475
"436",2010-01-12 21:07:15,2305.25
"437",2010-01-12 21:07:16,1449.475
"438",2010-01-12 21:07:17,3352.65
"439",2010-01-12 21:07:18,-1837.325
"440",2010-01-12 21:07:19,4554.275
"441",2010-01-12 21:07:20,1061.55
"442",2010-01-12 21:07:21,1352.5
"443",2010-01-12 21:07:22,-16
"444",2010-01-12 21:07:23,2844.325
"445",2010-01-12 21:07:24,2068.075
"446",2010-01-12 21:07:25,571.325
"447",2010-01-12 21:07:26,1702.8
"448",2010-01-12 21:07:27,1618.6
"449",2010-01-12 21:07:28,1229.475
"450",2010-01-12 21:07:29,1867.975
"451",2010-01-12 21:07:30,1730.5
"452",2010-01-12 21:07:31,899.725
"453",2010-01-12 21:07:32,1062.35
"454",2010-01-12 21:07:33,2052.975
"455",2010-01-12 21:07:34,3063.725
"456",2010-01-12 21:07:35,-640.725
"457",2010-01-12 21:07:36,1595.775
"458",2010-01-12 21:07:37,3337.375
"459",2010-01-12 21:07:38,-165.925
"460",2010-01-12 21:07:39,3078.95
"461",2010-01-12 21:07:40,-691.875
"462",2010-01-12 21:07:41,2176.225
"463",2010-01-12 21:07:42,2701.8
"464",2010-01-12 21:07:43,2087.975
"465",2010-01-12 21:07:44,-703.325
"466",2010-01-12 21:07:45,3056.05
"467",2010-01-12 21:07:46,1705.275
"468",2010-01-12 21:07:47,-235.7
"469",2010-01-12 21:07:48,4301.925
"470",2010-01-12 21:07:49,319.025
"471",2010-01-12 21:07:50,-624.85
"472",2010-01-12 21:07:51,3694.275
"473",2010-01-12 21:07:52,1702.75
"474",2010-01-12 21:07:53,2082.625
"475",2010-01-12 21:07:54,-65.1
"476",2010-01-12 21:07:55,1092.425
"477",2010-01-12 21:07:56,2859.025
"478",2010-01-12 21:07:57,2042.7
"479",2010-01-12 21:07:58,1156.725
"480",2010-01-12 21:07:59,-813.175
"481",2010-01-12 21:08:00,4674.6
"482",2010-01-12 21:08:01,191.475
"483",2010-01-12 21:08:02,1786.125
"484",2010-01-12 21:08:03,577.2
"485",2010-01-12 21:08:04,2849.775
"486",2010-01-12 21:08:05,979.875
"487",2010-01-12 21:08:06,2068.85
"488",2010-01-12 21:08:07,586.025
"489",2010-01-12 21:08:08,2005.95
"490",2010-01-12 21:08:09,2212.25
"491",2010-01-12 21:08:10,2004.1
"492",2010-01-12 21:08:11,-903.2
"493",2010-01-12 21:08:12,1615
"494",2010-01-12 21:08:13,4440.05
"495",2010-01-12 21:08:14,355.325
"496",2010-01-12 21:08:15,581.175
"497",2010-01-12 21:08:16,2381.125
"498",2010-01-12 21:08:17,926.725
"499",2010-01-12 21:08:18,1487.75
"500",2010-01-12 21:08:19,3012.5
"501",2010-01-12 21:08:20,130.825
"502",2010-01-12 21:08:21,905.05
"503",2010-01-12 21:08:22,2195.075
"504",2010-01-12 21:08:23,3834.975
"505",2010-01-12 21:08:24,-1169.1
"506",2010-01-12 21:08:25,1284.325
"507",2010-01-12 21:08:26,2718.825
"508",2010-01-12 21:08:27,1609.75
"509",2010-01-12 21:08:28,332.35
"510",2010-01-12 21:08:29,2526.775
"511",2010-01-12 21:08:30,3016.55
"512",2010-01-12 21:08:31,1176.25
"513",2010-01-12 21:08:32,-2592.65
"514",2010-01-12 21:08:33,4033.4
"515",2010-01-12 21:08:34,4129.4
"516",2010-01-12 21:08:35,-499.6
"517",2010-01-12 21:08:36,1387.75
"518",2010-01-12 21:08:37,-469.225
"519",2010-01-12 21:08:38,4710.8
"520",2010-01-12 21:08:39,2414.7
"521",2010-01-12 21:08:40,391.25
"522",2010-01-12 21:08:41,-1907.625
"523",2010-01-12 21:08:42,4543.275
"524",2010-01-12 21:08:43,4109.1
"525",2010-01-12 21:08:44,-2437.55
"526",2010-01-12 21:08:45,1983.775
"527",2010-01-12 21:08:46,2083.025
"528",2010-01-12 21:08:47,1767.25
"529",2010-01-12 21:08:48,2225.625
"530",2010-01-12 21:08:49,2519.125
"531",2010-01-12 21:08:50,-1835.8
"532",2010-01-12 21:08:51,2122.825
"533",2010-01-12 21:08:52,4946.8
"534",2010-01-12 21:08:53,-600
"535",2010-01-12 21:08:54,1979.825
"536",2010-01-12 21:08:55,-565.225
"537",2010-01-12 21:08:56,3363.3
"538",2010-01-12 21:08:57,2051.55
"539",2010-01-12 21:08:58,1096.925
"540",2010-01-12 21:08:59,339.25
"541",2010-01-12 21:09:00,2632.35
"542",2010-01-12 21:09:01,577.475
"543",2010-01-12 21:09:02,4120.05
"544",2010-01-12 21:09:03,-1443.575
"545",2010-01-12 21:09:04,3075.775
"546",2010-01-12 21:09:05,2296.225
"547",2010-01-12 21:09:06,-249.075
"548",2010-01-12 21:09:07,2877.7
"549",2010-01-12 21:09:08,-713.725
"550",2010-01-12 21:09:09,4893.05
"551",2010-01-12 21:09:10,-866.525
"552",2010-01-12 21:09:11,2833.15
"553",2010-01-12 21:09:12,738.85
"554",2010-01-12 21:09:13,1771.1
"555",2010-01-12 21:09:14,2568.375
"556",2010-01-12 21:09:15,241.8
"557",2010-01-12 21:09:16,372.275
"558",2010-01-12 21:09:17,2253.025
"559",2010-01-12 21:09:18,3837.575
"560",2010-01-12 21:09:19,1367.9
"561",2010-01-12 21:09:20,-1159.3
"562",2010-01-12 21:09:21,1254.575
"563",2010-01-12 21:09:22,6002.925
"564",2010-01-12 21:09:23,-2423.95
"565",2010-01-12 21:09:24,955.3
"566",2010-01-12 21:09:25,4750.625
"567",2010-01-12 21:09:26,904
"568",2010-01-12 21:09:27,1525.8
"569",2010-01-12 21:09:28,-1408.975
"570",2010-01-12 21:09:29,3201.4
"571",2010-01-12 21:09:30,3694.9
"572",2010-01-12 21:09:31,580.975
"573",2010-01-12 21:09:32,301.15
"574",2010-01-12 21:09:33,1854.975
"575",2010-01-12 21:09:34,340.2
"576",2010-01-12 21:09:35,4665.85
"577",2010-01-12 21:09:36,-88.025
"578",2010-01-12 21:09:37,811.9
"579",2010-01-12 21:09:38,1288.1
"580",2010-01-12 21:09:39,5254.9
"581",2010-01-12 21:09:40,-1619.15
"582",2010-01-12 21:09:41,1062.4
"583",2010-01-12 21:09:42,2677.55
"584",2010-01-12 21:09:43,1898.4
"585",2010-01-12 21:09:44,948.95
"586",2010-01-12 21:09:45,690.275
"587",2010-01-12 21:09:46,4311.975
"588",2010-01-12 21:09:47,702.5
"589",2010-01-12 21:09:48,-179.95
"590",2010-01-12 21:09:49,796.725
"591",2010-01-12 21:09:50,4475.175
"592",2010-01-12 21:09:51,2486.45
"593",2010-01-12 21:09:52,-3082.25
"594",2010-01-12 21:09:53,4741.275
"595",2010-01-12 21:09:54,303.325
"596",2010-01-12 21:09:55,2804.925
"597",2010-01-12 21:09:56,1391.775
"598",2010-01-12 21:09:57,813.4
"599",2010-01-12 21:09:58,1360.375
"600",2010-01-12 21:09:59,2405.375
"601",2010-01-12 21:10:00,1635.825
"602",2010-01-12 21:10:01,2958.2
"603",2010-01-12 21:10:02,-2011.4
"604",2010-01-12 21:10:03,3065.7
"605",2010-01-12 21:10:04,2643.8
"606",2010-01-12 21:10:05,605.175
"607",2010-01-12 21:10:06,2039.425
"608",2010-01-12 21:10:07,1384.3
"609",2010-01-12 21:10:08,874.65
"610",2010-01-12 21:10:09,2644.875
"611",2010-01-12 21:10:10,2316.775
"612",2010-01-12 21:10:11,-6.85
"613",2010-01-12 21:10:12,826.85
"614",2010-01-12 21:10:13,3058.95
"615",2010-01-12 21:10:14,809.55
"616",2010-01-12 21:10:15,2745.525
"617",2010-01-12 21:10:16,1332.575
"618",2010-01-12 21:10:17,1081.325
"619",2010-01-12 21:10:18,2118.85
"620",2010-01-12 21:10:19,224.725
"621",2010-01-12 21:10:20,3134.025
"622",2010-01-12 21:10:21,906
"623",2010-01-12 21:10:22,851.525
"624",2010-01-12 21:10:23,2072.375
"625",2010-01-12 21:10:24,1900.425
"626",2010-01-12 21:10:25,2413.95
"627",2010-01-12 21:10:26,224.65
"628",2010-01-12 21:10:27,110.45
"629",2010-01-12 21:10:28,4132.6
"630",2010-01-12 21:10:29,1806.65
"631",2010-01-12 21:10:30,989.675
"632",2010-01-12 21:10:31,69.525
"633",2010-01-12 21:10:32,1934.55
"634",2010-01-12 21:10:33,5467.325
"635",2010-01-12 21:10:34,-3352.95
"636",2010-01-12 21:10:35,2984.8
"637",2010-01-12 21:10:36,2910.625
"638",2010-01-12 21:10:37,404.9
"639",2010-01-12 21:10:38,2977.975
"640",2010-01-12 21:10:39,-106.35
"641",2010-01-12 21:10:40,2568.1
"642",2010-01-12 21:10:41,756.8
"643",2010-01-12 21:10:42,3020.125
"644",2010-01-12 21:10:43,-113.95
"645",2010-01-12 21:10:44,1888.775
"646",2010-01-12 21:10:45,1926.55
"647",2010-01-12 21:10:46,1746.875
"648",2010-01-12 21:10:47,772.175
"649",2010-01-12 21:10:48,3148.325
"650",2010-01-12 21:10:49,179.075
"651",2010-01-12 21:10:50,1387.15
"652",2010-01-12 21:10:51,3552.95
"653",2010-01-12 21:10:52,-70.225
"654",2010-01-12 21:10:53,1365.15
"655",2010-01-12 21:10:54,3247.975
"656",2010-01-12 21:10:55,-810.375
"657",2010-01-12 21:10:56,1273
"658",2010-01-12 21:10:57,3395.625
"659",2010-01-12 21:10:58,2099.775
"660",2010-01-12 21:10:59,-788.775
"661",2010-01-12 21:11:00,3071.425
"662",2010-01-12 21:11:01,2205.325
"663",2010-01-12 21:11:02,738.55
"664",2010-01-12 21:11:03,319.95
"665",2010-01-12 21:11:04,2233.875
"666",2010-01-12 21:11:05,3224.25
"667",2010-01-12 21:11:06,738.8
"668",2010-01-12 21:11:07,-471.775
"669",2010-01-12 21:11:08,2966.425
"670",2010-01-12 21:11:09,1288.725
