"","DateTime","PR.OBIP..BHZ.M"
"1",2010-01-12 21:00:00,-12152.68
"2",2010-01-12 21:00:10,-12201.45
"3",2010-01-12 21:00:20,-12241.72
"4",2010-01-12 21:00:30,-12227.51
"5",2010-01-12 21:00:40,-12298.225
"6",2010-01-12 21:00:50,-12416.785
"7",2010-01-12 21:01:00,-12441.25
"8",2010-01-12 21:01:10,-12462.24
"9",2010-01-12 21:01:20,-12385.865
"10",2010-01-12 21:01:30,-12329.75
"11",2010-01-12 21:01:40,-12388.8811881188
