"","DateTime","G.FDF.00.BHZ.M"
"283",2010-01-12 21:04:42,-134.45
"284",2010-01-12 21:04:43,511.8
"285",2010-01-12 21:04:44,-659.05
"286",2010-01-12 21:04:45,-165.3
"287",2010-01-12 21:04:46,-266.7
"288",2010-01-12 21:04:47,905.6
"289",2010-01-12 21:04:48,-1052.05
"290",2010-01-12 21:04:49,-217.1
"291",2010-01-12 21:04:50,155.8
"292",2010-01-12 21:04:51,-256.25
"293",2010-01-12 21:04:52,-414.55
"294",2010-01-12 21:04:53,408.8
"295",2010-01-12 21:04:54,-48.35
"296",2010-01-12 21:04:55,-1092.45
"297",2010-01-12 21:04:56,-338.1
"298",2010-01-12 21:04:57,-15.9
"299",2010-01-12 21:04:58,559.15
"300",2010-01-12 21:04:59,-148.3
"301",2010-01-12 21:05:00,-390.45
"302",2010-01-12 21:05:01,-956.9
"303",2010-01-12 21:05:02,-85
"304",2010-01-12 21:05:03,691.65
"305",2010-01-12 21:05:04,116.35
"306",2010-01-12 21:05:05,-899.15
"307",2010-01-12 21:05:06,191.8
"308",2010-01-12 21:05:07,-428.2
"309",2010-01-12 21:05:08,185.6
"310",2010-01-12 21:05:09,-330.15
"311",2010-01-12 21:05:10,-602.2
"312",2010-01-12 21:05:11,749.65
"313",2010-01-12 21:05:12,-101.7
"314",2010-01-12 21:05:13,-1108.7
"315",2010-01-12 21:05:14,342.2
"316",2010-01-12 21:05:15,299.1
"317",2010-01-12 21:05:16,-632.05
"318",2010-01-12 21:05:17,-1079.65
"319",2010-01-12 21:05:18,419.6
"320",2010-01-12 21:05:19,939.15
"321",2010-01-12 21:05:20,-220.7
"322",2010-01-12 21:05:21,-1721.45
"323",2010-01-12 21:05:22,769.6
"324",2010-01-12 21:05:23,623.7
"325",2010-01-12 21:05:24,-1116.75
"326",2010-01-12 21:05:25,-687
"327",2010-01-12 21:05:26,800.15
"328",2010-01-12 21:05:27,524
"329",2010-01-12 21:05:28,-943.05
"330",2010-01-12 21:05:29,-739.55
"331",2010-01-12 21:05:30,7.3
"332",2010-01-12 21:05:31,552.5
"333",2010-01-12 21:05:32,-745.8
"334",2010-01-12 21:05:33,76.75
"335",2010-01-12 21:05:34,73.05
"336",2010-01-12 21:05:35,-1251.7
"337",2010-01-12 21:05:36,392.8
"338",2010-01-12 21:05:37,-258.45
"339",2010-01-12 21:05:38,1051.15
"340",2010-01-12 21:05:39,-1410.1
"341",2010-01-12 21:05:40,-604.65
"342",2010-01-12 21:05:41,883.45
"343",2010-01-12 21:05:42,1063.25
"344",2010-01-12 21:05:43,-1600.7
"345",2010-01-12 21:05:44,74.4
"346",2010-01-12 21:05:45,16.25
"347",2010-01-12 21:05:46,-344.1
"348",2010-01-12 21:05:47,1214.3
"349",2010-01-12 21:05:48,-1772.35
"350",2010-01-12 21:05:49,-653.1
"351",2010-01-12 21:05:50,1405.75
"352",2010-01-12 21:05:51,1494.15
"353",2010-01-12 21:05:52,-1933.45
"354",2010-01-12 21:05:53,-1781.3
"355",2010-01-12 21:05:54,977.6
"356",2010-01-12 21:05:55,1299.15
"357",2010-01-12 21:05:56,-346.5
"358",2010-01-12 21:05:57,-2024.4
"359",2010-01-12 21:05:58,-412.85
"360",2010-01-12 21:05:59,1696.5
"361",2010-01-12 21:06:00,-400.8
"362",2010-01-12 21:06:01,-995.7
"363",2010-01-12 21:06:02,-310.35
"364",2010-01-12 21:06:03,-333.05
"365",2010-01-12 21:06:04,582.1
"366",2010-01-12 21:06:05,215.95
"367",2010-01-12 21:06:06,-419.25
"368",2010-01-12 21:06:07,-423.75
"369",2010-01-12 21:06:08,-344.45
"370",2010-01-12 21:06:09,-377
"371",2010-01-12 21:06:10,377.5
"372",2010-01-12 21:06:11,122.05
"373",2010-01-12 21:06:12,-597.4
"374",2010-01-12 21:06:13,-394.5
"375",2010-01-12 21:06:14,-96.9
"376",2010-01-12 21:06:15,241.95
"377",2010-01-12 21:06:16,-365.55
"378",2010-01-12 21:06:17,-1189.65
"379",2010-01-12 21:06:18,614.45
"380",2010-01-12 21:06:19,-278.85
"381",2010-01-12 21:06:20,219.65
"382",2010-01-12 21:06:21,-80.85
"383",2010-01-12 21:06:22,-1326.8
"384",2010-01-12 21:06:23,259.7
"385",2010-01-12 21:06:24,1080.5
"386",2010-01-12 21:06:25,-341.95
"387",2010-01-12 21:06:26,-1055.9
"388",2010-01-12 21:06:27,-35.8
"389",2010-01-12 21:06:28,357.3
"390",2010-01-12 21:06:29,30.7
"391",2010-01-12 21:06:30,-490.4
"392",2010-01-12 21:06:31,-1322.75
"393",2010-01-12 21:06:32,1151.3
"394",2010-01-12 21:06:33,1253.85
"395",2010-01-12 21:06:34,-1736
"396",2010-01-12 21:06:35,-184.35
"397",2010-01-12 21:06:36,-995.35
"398",2010-01-12 21:06:37,1473.5
"399",2010-01-12 21:06:38,-82.75
"400",2010-01-12 21:06:39,-283.45
"401",2010-01-12 21:06:40,-891.3
"402",2010-01-12 21:06:41,-358.6
"403",2010-01-12 21:06:42,1204.25
"404",2010-01-12 21:06:43,-615.7
"405",2010-01-12 21:06:44,-580.5
"406",2010-01-12 21:06:45,351.15
"407",2010-01-12 21:06:46,-138.3
"408",2010-01-12 21:06:47,-408.6
"409",2010-01-12 21:06:48,403.35
"410",2010-01-12 21:06:49,-1237.35
"411",2010-01-12 21:06:50,-238.6
"412",2010-01-12 21:06:51,-19.25
"413",2010-01-12 21:06:52,955.5
"414",2010-01-12 21:06:53,-820.05
"415",2010-01-12 21:06:54,-1053.05
"416",2010-01-12 21:06:55,-208.6
"417",2010-01-12 21:06:56,1442.5
"418",2010-01-12 21:06:57,-459.6
"419",2010-01-12 21:06:58,-1017.9
"420",2010-01-12 21:06:59,319.65
"421",2010-01-12 21:07:00,-279.25
"422",2010-01-12 21:07:01,-366.4
"423",2010-01-12 21:07:02,105
"424",2010-01-12 21:07:03,330.95
"425",2010-01-12 21:07:04,-1557.85
"426",2010-01-12 21:07:05,636.35
"427",2010-01-12 21:07:06,-281.7
"428",2010-01-12 21:07:07,-739.35
"429",2010-01-12 21:07:08,609.35
"430",2010-01-12 21:07:09,-523.4
"431",2010-01-12 21:07:10,-150.45
"432",2010-01-12 21:07:11,506.7
"433",2010-01-12 21:07:12,-1285.1
"434",2010-01-12 21:07:13,156.95
"435",2010-01-12 21:07:14,-127.25
"436",2010-01-12 21:07:15,53.35
"437",2010-01-12 21:07:16,-313.4
"438",2010-01-12 21:07:17,122.65
"439",2010-01-12 21:07:18,-743.45
"440",2010-01-12 21:07:19,168.05
"441",2010-01-12 21:07:20,-166.5
"442",2010-01-12 21:07:21,-222.8
"443",2010-01-12 21:07:22,10.1
"444",2010-01-12 21:07:23,-131.7
"445",2010-01-12 21:07:24,747.7
"446",2010-01-12 21:07:25,-409.5
"447",2010-01-12 21:07:26,-1002.35
"448",2010-01-12 21:07:27,-43.95
"449",2010-01-12 21:07:28,975.95
"450",2010-01-12 21:07:29,-764.35
"451",2010-01-12 21:07:30,69.9
"452",2010-01-12 21:07:31,-1015.15
"453",2010-01-12 21:07:32,495.4
"454",2010-01-12 21:07:33,575.95
"455",2010-01-12 21:07:34,-2104.4
"456",2010-01-12 21:07:35,120.1
"457",2010-01-12 21:07:36,1675.2
"458",2010-01-12 21:07:37,-1415.5
"459",2010-01-12 21:07:38,345.35
"460",2010-01-12 21:07:39,-976.5
"461",2010-01-12 21:07:40,331.3
"462",2010-01-12 21:07:41,42.8
"463",2010-01-12 21:07:42,173.8
"464",2010-01-12 21:07:43,-719.15
"465",2010-01-12 21:07:44,380.25
"466",2010-01-12 21:07:45,-138.65
"467",2010-01-12 21:07:46,-669.75
"468",2010-01-12 21:07:47,251
"469",2010-01-12 21:07:48,-210.95
"470",2010-01-12 21:07:49,-671.15
"471",2010-01-12 21:07:50,674.9
"472",2010-01-12 21:07:51,-700.65
"473",2010-01-12 21:07:52,-1134.9
"474",2010-01-12 21:07:53,1488.4
"475",2010-01-12 21:07:54,-1281.35
"476",2010-01-12 21:07:55,-566.5
"477",2010-01-12 21:07:56,511.15
"478",2010-01-12 21:07:57,-1034.8
"479",2010-01-12 21:07:58,342.6
"480",2010-01-12 21:07:59,1089.25
"481",2010-01-12 21:08:00,-1633.4
"482",2010-01-12 21:08:01,-216.85
"483",2010-01-12 21:08:02,-358.85
"484",2010-01-12 21:08:03,229.75
"485",2010-01-12 21:08:04,-315.35
"486",2010-01-12 21:08:05,469.25
"487",2010-01-12 21:08:06,-378.2
"488",2010-01-12 21:08:07,-656.3
"489",2010-01-12 21:08:08,81.2
"490",2010-01-12 21:08:09,287.7
"491",2010-01-12 21:08:10,-838.8
"492",2010-01-12 21:08:11,-4.25
"493",2010-01-12 21:08:12,36.15
"494",2010-01-12 21:08:13,-603.65
"495",2010-01-12 21:08:14,-224.4
"496",2010-01-12 21:08:15,1417.35
"497",2010-01-12 21:08:16,-1338.65
"498",2010-01-12 21:08:17,-1232.55
"499",2010-01-12 21:08:18,1177.05
"500",2010-01-12 21:08:19,754.5
"501",2010-01-12 21:08:20,-1044.7
"502",2010-01-12 21:08:21,-1371.15
"503",2010-01-12 21:08:22,1865.3
"504",2010-01-12 21:08:23,-705.1
"505",2010-01-12 21:08:24,-1015.45
"506",2010-01-12 21:08:25,249.3
"507",2010-01-12 21:08:26,20.4
"508",2010-01-12 21:08:27,-358.15
"509",2010-01-12 21:08:28,106.3
"510",2010-01-12 21:08:29,413.8
"511",2010-01-12 21:08:30,-1241.1
"512",2010-01-12 21:08:31,335
"513",2010-01-12 21:08:32,-91.9
"514",2010-01-12 21:08:33,-454
"515",2010-01-12 21:08:34,466.8
"516",2010-01-12 21:08:35,-591.75
"517",2010-01-12 21:08:36,934.1
"518",2010-01-12 21:08:37,-859.2
"519",2010-01-12 21:08:38,-541
"520",2010-01-12 21:08:39,167.25
"521",2010-01-12 21:08:40,-423.65
"522",2010-01-12 21:08:41,499.35
"523",2010-01-12 21:08:42,-342.55
"524",2010-01-12 21:08:43,-104.45
"525",2010-01-12 21:08:44,-725.4
"526",2010-01-12 21:08:45,442.15
"527",2010-01-12 21:08:46,-165.2
"528",2010-01-12 21:08:47,-568.6
"529",2010-01-12 21:08:48,74.2
"530",2010-01-12 21:08:49,536.2
"531",2010-01-12 21:08:50,-735.6
"532",2010-01-12 21:08:51,-438.6
"533",2010-01-12 21:08:52,304.65
"534",2010-01-12 21:08:53,-621.8
"535",2010-01-12 21:08:54,-268.95
"536",2010-01-12 21:08:55,425.45
"537",2010-01-12 21:08:56,-227.2
"538",2010-01-12 21:08:57,-591.05
"539",2010-01-12 21:08:58,-136.05
"540",2010-01-12 21:08:59,322.2
"541",2010-01-12 21:09:00,-538.45
"542",2010-01-12 21:09:01,-779.8
"543",2010-01-12 21:09:02,258.5
"544",2010-01-12 21:09:03,154.35
"545",2010-01-12 21:09:04,-298.7
"546",2010-01-12 21:09:05,-237.75
"547",2010-01-12 21:09:06,-88.45
"548",2010-01-12 21:09:07,-103.25
"549",2010-01-12 21:09:08,561.55
"550",2010-01-12 21:09:09,-950.7
"551",2010-01-12 21:09:10,-278.75
"552",2010-01-12 21:09:11,-417
"553",2010-01-12 21:09:12,1041.85
"554",2010-01-12 21:09:13,-1025.85
"555",2010-01-12 21:09:14,-1236.2
"556",2010-01-12 21:09:15,503.8
"557",2010-01-12 21:09:16,2.45
"558",2010-01-12 21:09:17,69.95
"559",2010-01-12 21:09:18,-250.65
"560",2010-01-12 21:09:19,-602.3
"561",2010-01-12 21:09:20,210.8
"562",2010-01-12 21:09:21,-71.15
"563",2010-01-12 21:09:22,-201.35
"564",2010-01-12 21:09:23,136.2
"565",2010-01-12 21:09:24,-483.3
"566",2010-01-12 21:09:25,22.45
"567",2010-01-12 21:09:26,206.15
"568",2010-01-12 21:09:27,-317.85
"569",2010-01-12 21:09:28,-578.95
"570",2010-01-12 21:09:29,-635.35
"571",2010-01-12 21:09:30,-191.2
"572",2010-01-12 21:09:31,977.05
"573",2010-01-12 21:09:32,-60.8
"574",2010-01-12 21:09:33,-735.95
"575",2010-01-12 21:09:34,-883.7
"576",2010-01-12 21:09:35,501.65
"577",2010-01-12 21:09:36,411.1
"578",2010-01-12 21:09:37,-1111.95
"579",2010-01-12 21:09:38,-494.3
"580",2010-01-12 21:09:39,808.4
"581",2010-01-12 21:09:40,335
"582",2010-01-12 21:09:41,256.35
"583",2010-01-12 21:09:42,-1403.25
"584",2010-01-12 21:09:43,-364.9
"585",2010-01-12 21:09:44,-354.3
"586",2010-01-12 21:09:45,522
"587",2010-01-12 21:09:46,-894.9
"588",2010-01-12 21:09:47,601.7
"589",2010-01-12 21:09:48,-650.3
"590",2010-01-12 21:09:49,583.85
"591",2010-01-12 21:09:50,-916.1
"592",2010-01-12 21:09:51,-73.3
"593",2010-01-12 21:09:52,325.9
"594",2010-01-12 21:09:53,-741.7
"595",2010-01-12 21:09:54,932.6
"596",2010-01-12 21:09:55,-63.65
"597",2010-01-12 21:09:56,-1209.1
"598",2010-01-12 21:09:57,593.85
"599",2010-01-12 21:09:58,-516.65
"600",2010-01-12 21:09:59,-453.8
"601",2010-01-12 21:10:00,-279.2
"602",2010-01-12 21:10:01,1458
"603",2010-01-12 21:10:02,-1197.9
"604",2010-01-12 21:10:03,-791.7
"605",2010-01-12 21:10:04,489.8
"606",2010-01-12 21:10:05,-220.05
"607",2010-01-12 21:10:06,-38.65
"608",2010-01-12 21:10:07,-650.75
"609",2010-01-12 21:10:08,-76.45
"610",2010-01-12 21:10:09,622.15
"611",2010-01-12 21:10:10,-283
"612",2010-01-12 21:10:11,-703.25
"613",2010-01-12 21:10:12,-640.35
"614",2010-01-12 21:10:13,1124.8
"615",2010-01-12 21:10:14,-101
"616",2010-01-12 21:10:15,-1718.45
"617",2010-01-12 21:10:16,1098.1
"618",2010-01-12 21:10:17,-343.05
"619",2010-01-12 21:10:18,-1039.55
"620",2010-01-12 21:10:19,1140.85
"621",2010-01-12 21:10:20,-455.5
"622",2010-01-12 21:10:21,-227.2
"623",2010-01-12 21:10:22,-477.95
"624",2010-01-12 21:10:23,-111
"625",2010-01-12 21:10:24,-422.9
"626",2010-01-12 21:10:25,617.9
"627",2010-01-12 21:10:26,-388.85
"628",2010-01-12 21:10:27,-314.85
"629",2010-01-12 21:10:28,33.85
"630",2010-01-12 21:10:29,-486.2
"631",2010-01-12 21:10:30,125.5
"632",2010-01-12 21:10:31,112.25
"633",2010-01-12 21:10:32,-516.15
"634",2010-01-12 21:10:33,-798.75
"635",2010-01-12 21:10:34,174.7
"636",2010-01-12 21:10:35,203.65
"637",2010-01-12 21:10:36,-515.3
"638",2010-01-12 21:10:37,355.85
"639",2010-01-12 21:10:38,-937.15
"640",2010-01-12 21:10:39,-263.5
"641",2010-01-12 21:10:40,1354.45
"642",2010-01-12 21:10:41,-470.95
"643",2010-01-12 21:10:42,-1713.55
"644",2010-01-12 21:10:43,-658.45
"645",2010-01-12 21:10:44,1430.85
"646",2010-01-12 21:10:45,-30.75
"647",2010-01-12 21:10:46,-507.7
"648",2010-01-12 21:10:47,-922.85
"649",2010-01-12 21:10:48,-111.55
"650",2010-01-12 21:10:49,926.65
"651",2010-01-12 21:10:50,-241
"652",2010-01-12 21:10:51,-1296
"653",2010-01-12 21:10:52,277.2
"654",2010-01-12 21:10:53,901.55
"655",2010-01-12 21:10:54,-846.55
"656",2010-01-12 21:10:55,-1028.25
"657",2010-01-12 21:10:56,41.15
"658",2010-01-12 21:10:57,367
"659",2010-01-12 21:10:58,168.2
"660",2010-01-12 21:10:59,-803.75
"661",2010-01-12 21:11:00,-351.1
"662",2010-01-12 21:11:01,664.75
"663",2010-01-12 21:11:02,-866.4
"664",2010-01-12 21:11:03,460.6
"665",2010-01-12 21:11:04,-543.8
"666",2010-01-12 21:11:05,217.85
"667",2010-01-12 21:11:06,-241.45
"668",2010-01-12 21:11:07,-124.75
"669",2010-01-12 21:11:08,-782.05
"670",2010-01-12 21:11:09,839.4
"671",2010-01-12 21:11:10,-303.55
"672",2010-01-12 21:11:11,-831.4
"673",2010-01-12 21:11:12,151.3
"674",2010-01-12 21:11:13,74.2
"675",2010-01-12 21:11:14,513.9
