"","DateTime","PR.MPR..BHZ.M"
"1",2010-01-12 21:00:00,-5569.7960199005
"2",2010-01-12 21:00:10,-5511.7
"3",2010-01-12 21:00:20,-5738.44
"4",2010-01-12 21:00:30,-5676.595
"5",2010-01-12 21:00:40,-5710.92
"6",2010-01-12 21:00:50,-5619.815
"7",2010-01-12 21:01:00,-5673.375
"8",2010-01-12 21:01:10,-5675.485
"9",2010-01-12 21:01:20,-5645.305
"10",2010-01-12 21:01:30,-5565.95
"11",2010-01-12 21:01:40,-5755.97169811321
