"","DateTime","PR.ABVI..BHZ.M"
"1",2010-01-12 21:00:00,209.175
"2",2010-01-12 21:00:10,332.805
"3",2010-01-12 21:00:20,317.4
"4",2010-01-12 21:00:30,223.87
"5",2010-01-12 21:00:40,377.185
"6",2010-01-12 21:00:50,240.405
"7",2010-01-12 21:01:00,333.575
"8",2010-01-12 21:01:10,242.28
"9",2010-01-12 21:01:20,333.305
"10",2010-01-12 21:01:30,261.76
"11",2010-01-12 21:01:40,284.620111731844
