"","DateTime","CU.MTDJ..BHZ.M"
"64",2010-01-12 21:10:30,1922.31
"65",2010-01-12 21:10:40,1813.34
"66",2010-01-12 21:10:50,1821.87
"67",2010-01-12 21:11:00,1893.2425
"68",2010-01-12 21:11:10,2004.245
"69",2010-01-12 21:11:20,1912.9925
"70",2010-01-12 21:11:30,2027.0025
"71",2010-01-12 21:11:40,1529.895
"72",2010-01-12 21:11:50,2073.975
"73",2010-01-12 21:12:00,1839.2125
"74",2010-01-12 21:12:10,1743.46
"75",2010-01-12 21:12:20,2220.8475
"76",2010-01-12 21:12:30,1554.1875
"77",2010-01-12 21:12:40,2332.235
"78",2010-01-12 21:12:50,1691.445
"79",2010-01-12 21:13:00,1558.08
"80",2010-01-12 21:13:10,2103.485
"81",2010-01-12 21:13:20,1907.8625
"82",2010-01-12 21:13:30,1872.025
"83",2010-01-12 21:13:40,2030.9775
"84",2010-01-12 21:13:50,1653.12
"85",2010-01-12 21:14:00,1997.4175
"86",2010-01-12 21:14:10,1731.21
"87",2010-01-12 21:14:20,1926.445
"88",2010-01-12 21:14:30,1794.0125
"89",2010-01-12 21:14:40,2078.12
"90",2010-01-12 21:14:50,1812.295
"91",2010-01-12 21:15:00,1985.695
"92",2010-01-12 21:15:10,1882.615
"93",2010-01-12 21:15:20,2063.6575
"94",2010-01-12 21:15:30,1739.795
"95",2010-01-12 21:15:40,1676.6675
"96",2010-01-12 21:15:50,1859.16
"97",2010-01-12 21:16:00,1929.135
"98",2010-01-12 21:16:10,2228.33
"99",2010-01-12 21:16:20,1626.2425
"100",2010-01-12 21:16:30,1842.9475
"101",2010-01-12 21:16:40,2007.9175
"102",2010-01-12 21:16:50,1807.6375
"103",2010-01-12 21:17:00,2001.17
"104",2010-01-12 21:17:10,1839.925
"105",2010-01-12 21:17:20,1781.365
"106",2010-01-12 21:17:30,2067.95
"107",2010-01-12 21:17:40,1602.5175
"108",2010-01-12 21:17:50,1940.8025
"109",2010-01-12 21:18:00,1888.865
"110",2010-01-12 21:18:10,2079.5725
"111",2010-01-12 21:18:20,1605.62
"112",2010-01-12 21:18:30,2113.645
"113",2010-01-12 21:18:40,1686.06
"114",2010-01-12 21:18:50,1862.83
"115",2010-01-12 21:19:00,2112.43
"116",2010-01-12 21:19:10,1647.5725
"117",2010-01-12 21:19:20,1951.955
"118",2010-01-12 21:19:30,2346.01
"119",2010-01-12 21:19:40,1304.1825
"120",2010-01-12 21:19:50,1905.3625
"121",2010-01-12 21:20:00,1941.5575
"122",2010-01-12 21:20:10,1963.37
"123",2010-01-12 21:20:20,1660.76
"124",2010-01-12 21:20:30,2239.905
"125",2010-01-12 21:20:40,1848.98
"126",2010-01-12 21:20:50,1873.83
"127",2010-01-12 21:21:00,1989.9325
"128",2010-01-12 21:21:10,1680.515
"129",2010-01-12 21:21:20,1643.2975
"130",2010-01-12 21:21:30,2061.4125
"131",2010-01-12 21:21:40,1751.0375
"132",2010-01-12 21:21:50,2146.395
"133",2010-01-12 21:22:00,1566.1825
"134",2010-01-12 21:22:10,1885.6775
"135",2010-01-12 21:22:20,2131.345
"136",2010-01-12 21:22:30,1813.5825
"137",2010-01-12 21:22:40,1900.1875
"138",2010-01-12 21:22:50,1622.67
"139",2010-01-12 21:23:00,2125.39
"140",2010-01-12 21:23:10,1931.1975
"141",2010-01-12 21:23:20,1765.7275
"142",2010-01-12 21:23:30,1835.0825
"143",2010-01-12 21:23:40,2153.0375
"144",2010-01-12 21:23:50,1698.3875
"145",2010-01-12 21:24:00,1619.205
"146",2010-01-12 21:24:10,2011.715
"147",2010-01-12 21:24:20,2009.1
"148",2010-01-12 21:24:30,1625.5025
"149",2010-01-12 21:24:40,2160.4825
"150",2010-01-12 21:24:50,1691.51
"151",2010-01-12 21:25:00,1822.6475
"152",2010-01-12 21:25:10,1967.66
"153",2010-01-12 21:25:20,1826.645
"154",2010-01-12 21:25:30,1938.21
"155",2010-01-12 21:25:40,1744.54
"156",2010-01-12 21:25:50,1940.215
"157",2010-01-12 21:26:00,1684.03
"158",2010-01-12 21:26:10,2103.8
"159",2010-01-12 21:26:20,1661.855
"160",2010-01-12 21:26:30,2188.2975
"161",2010-01-12 21:26:40,1650.5125
"162",2010-01-12 21:26:50,1881.5875
"163",2010-01-12 21:27:00,2024.8575
"164",2010-01-12 21:27:10,2002.8175
"165",2010-01-12 21:27:20,1456.36
"166",2010-01-12 21:27:30,2062.0175
"167",2010-01-12 21:27:40,1958.89
"168",2010-01-12 21:27:50,2103.18
"169",2010-01-12 21:28:00,1513.74
"170",2010-01-12 21:28:10,1963.295
"171",2010-01-12 21:28:20,1757.3225
"172",2010-01-12 21:28:30,2062.55
"173",2010-01-12 21:28:40,1787.64
"174",2010-01-12 21:28:50,1776.395
"175",2010-01-12 21:29:00,2070.7825
"176",2010-01-12 21:29:10,1472.575
"177",2010-01-12 21:29:20,2119.0125
"178",2010-01-12 21:29:30,1678.8225
"179",2010-01-12 21:29:40,2016.6625
"180",2010-01-12 21:29:50,1993.76
"181",2010-01-12 21:30:00,1832.36
"182",2010-01-12 21:30:10,2078.885
"183",2010-01-12 21:30:20,1713.375
"184",2010-01-12 21:30:30,1815.99
"185",2010-01-12 21:30:40,1853.115
"186",2010-01-12 21:30:50,2016.385
"187",2010-01-12 21:31:00,1809.0625
"188",2010-01-12 21:31:10,1991.205
"189",2010-01-12 21:31:20,1658.3675
"190",2010-01-12 21:31:30,1866.2125
"191",2010-01-12 21:31:40,2009.48
"192",2010-01-12 21:31:50,1905.32
"193",2010-01-12 21:32:00,1586.63
"194",2010-01-12 21:32:10,2089.1275
"195",2010-01-12 21:32:20,1966.1325
"196",2010-01-12 21:32:30,1471.9575
"197",2010-01-12 21:32:40,2145.8625
"198",2010-01-12 21:32:50,1655.1275
"199",2010-01-12 21:33:00,2227.055
"200",2010-01-12 21:33:10,1472.37
"201",2010-01-12 21:33:20,2242.6975
"202",2010-01-12 21:33:30,1976.2725
"203",2010-01-12 21:33:40,1503.825
"204",2010-01-12 21:33:50,2026.535
"205",2010-01-12 21:34:00,1792.7825
"206",2010-01-12 21:34:10,1755.5725
"207",2010-01-12 21:34:20,1809.83
"208",2010-01-12 21:34:30,1987.865
"209",2010-01-12 21:34:40,2023.22
"210",2010-01-12 21:34:50,1747.4475
"211",2010-01-12 21:35:00,1701.17
"212",2010-01-12 21:35:10,2196.5975
"213",2010-01-12 21:35:20,1784.0925
"214",2010-01-12 21:35:30,1833.62
"215",2010-01-12 21:35:40,2076.505
"216",2010-01-12 21:35:50,1902.88
"217",2010-01-12 21:36:00,1714.8775
"218",2010-01-12 21:36:10,1591.265
"219",2010-01-12 21:36:20,2094.63
"220",2010-01-12 21:36:30,1734.7375
"221",2010-01-12 21:36:40,2081.435
"222",2010-01-12 21:36:50,1669.3125
"223",2010-01-12 21:37:00,2244.3125
"224",2010-01-12 21:37:10,1851.1675
"225",2010-01-12 21:37:20,1501.0375
"226",2010-01-12 21:37:30,2147.325
"227",2010-01-12 21:37:40,1831.81
"228",2010-01-12 21:37:50,1865.13
"229",2010-01-12 21:38:00,1673.16
"230",2010-01-12 21:38:10,1880.32
"231",2010-01-12 21:38:20,1839.585
"232",2010-01-12 21:38:30,2013.3
"233",2010-01-12 21:38:40,2012.52
"234",2010-01-12 21:38:50,1642.17
"235",2010-01-12 21:39:00,1542.725
"236",2010-01-12 21:39:10,2031.9025
"237",2010-01-12 21:39:20,2134.7625
"238",2010-01-12 21:39:30,1721.5875
"239",2010-01-12 21:39:40,2007.8275
"240",2010-01-12 21:39:50,2044.405
"241",2010-01-12 21:40:00,1401.9275
"242",2010-01-12 21:40:10,2010.77
"243",2010-01-12 21:40:20,1886.385
"244",2010-01-12 21:40:30,1912.16
"245",2010-01-12 21:40:40,1639.0175
"246",2010-01-12 21:40:50,1759.495
"247",2010-01-12 21:41:00,2230.405
"248",2010-01-12 21:41:10,1509.495
"249",2010-01-12 21:41:20,2250.3975
"250",2010-01-12 21:41:30,1961.995
"251",2010-01-12 21:41:40,1644.96
"252",2010-01-12 21:41:50,1913.335
"253",2010-01-12 21:42:00,2215.75
"254",2010-01-12 21:42:10,1434.61
"255",2010-01-12 21:42:20,2025.7175
"256",2010-01-12 21:42:30,1706.085
"257",2010-01-12 21:42:40,1991.9225
"258",2010-01-12 21:42:50,1652.66
"259",2010-01-12 21:43:00,1852.4425
"260",2010-01-12 21:43:10,1920.03
"261",2010-01-12 21:43:20,1863.195
"262",2010-01-12 21:43:30,1938.07
"263",2010-01-12 21:43:40,1871.58
"264",2010-01-12 21:43:50,1545.8325
"265",2010-01-12 21:44:00,2226.5225
"266",2010-01-12 21:44:10,1937.63
"267",2010-01-12 21:44:20,1612.52
"268",2010-01-12 21:44:30,1908.9375
"269",2010-01-12 21:44:40,2076.4925
"270",2010-01-12 21:44:50,1551.99
"271",2010-01-12 21:45:00,2111.8975
"272",2010-01-12 21:45:10,1808.4075
"273",2010-01-12 21:45:20,1797.4875
"274",2010-01-12 21:45:30,1938.49
"275",2010-01-12 21:45:40,1689.95
"276",2010-01-12 21:45:50,2139.14
"277",2010-01-12 21:46:00,1707.98
"278",2010-01-12 21:46:10,2057.6425
"279",2010-01-12 21:46:20,1620.4925
"280",2010-01-12 21:46:30,1759.675
"281",2010-01-12 21:46:40,2147.1275
"282",2010-01-12 21:46:50,1849.825
"283",2010-01-12 21:47:00,1737.5975
"284",2010-01-12 21:47:10,1869.88
"285",2010-01-12 21:47:20,1769.1225
"286",2010-01-12 21:47:30,1896.0225
"287",2010-01-12 21:47:40,1844.2
"288",2010-01-12 21:47:50,1910.4875
"289",2010-01-12 21:48:00,2030.87
"290",2010-01-12 21:48:10,1774.81
"291",2010-01-12 21:48:20,1848.11
"292",2010-01-12 21:48:30,1661.9375
"293",2010-01-12 21:48:40,1967.165
"294",2010-01-12 21:48:50,2041.7425
"295",2010-01-12 21:49:00,1849.1875
"296",2010-01-12 21:49:10,1557.56
"297",2010-01-12 21:49:20,1952.1725
"298",2010-01-12 21:49:30,1911.1025
"299",2010-01-12 21:49:40,1814.9225
"300",2010-01-12 21:49:50,2071.7075
"301",2010-01-12 21:50:00,1513.8125
"302",2010-01-12 21:50:10,2172.5975
"303",2010-01-12 21:50:20,1596.48
"304",2010-01-12 21:50:30,2010.7275
"305",2010-01-12 21:50:40,1961.7325
"306",2010-01-12 21:50:50,1767.7175
"307",2010-01-12 21:51:00,1955.4425
"308",2010-01-12 21:51:10,1959.545
"309",2010-01-12 21:51:20,1669.485
"310",2010-01-12 21:51:30,1964.99
"311",2010-01-12 21:51:40,1799.6
"312",2010-01-12 21:51:50,1748.7325
"313",2010-01-12 21:52:00,2284.8075
"314",2010-01-12 21:52:10,1372.6325
"315",2010-01-12 21:52:20,2173.1125
"316",2010-01-12 21:52:30,1672.87
"317",2010-01-12 21:52:40,1931.715
"318",2010-01-12 21:52:50,1796.535
"319",2010-01-12 21:53:00,1997.4725
"320",2010-01-12 21:53:10,1773.9
"321",2010-01-12 21:53:20,1766.32
"322",2010-01-12 21:53:30,1882.3625
"323",2010-01-12 21:53:40,1710.12
"324",2010-01-12 21:53:50,1938.545
"325",2010-01-12 21:54:00,2039.3475
"326",2010-01-12 21:54:10,2102.475
"327",2010-01-12 21:54:20,160857.89
"328",2010-01-12 21:54:30,-231500.38
"329",2010-01-12 21:54:40,77358.5425
"330",2010-01-12 21:54:50,-162741.3275
"331",2010-01-12 21:55:00,293911.5925
"332",2010-01-12 21:55:10,-359622.51
"333",2010-01-12 21:55:20,-59880.4625
"334",2010-01-12 21:55:30,1180432.51
"335",2010-01-12 21:55:40,-1636399.0325
"336",2010-01-12 21:55:50,963148.52
"337",2010-01-12 21:56:00,-1149322.8425
"338",2010-01-12 21:56:10,1116765.6125
"339",2010-01-12 21:56:20,-89110.7775
"340",2010-01-12 21:56:30,-20349.565
"341",2010-01-12 21:56:40,-419066.0525
"342",2010-01-12 21:56:50,32451.425
"343",2010-01-12 21:57:00,-448708.1825
"344",2010-01-12 21:57:10,355178.8675
"345",2010-01-12 21:57:20,404860.9125
"346",2010-01-12 21:57:30,-445902.38
"347",2010-01-12 21:57:40,277683.845
"348",2010-01-12 21:57:50,421698.5325
"349",2010-01-12 21:58:00,-81003.015
"350",2010-01-12 21:58:10,-370637.1975
"351",2010-01-12 21:58:20,117644.6075
"352",2010-01-12 21:58:30,125496.53
"353",2010-01-12 21:58:40,-631398.815
"354",2010-01-12 21:58:50,261259.285
"355",2010-01-12 21:59:00,146553.56
"356",2010-01-12 21:59:10,-329748.8325
"357",2010-01-12 21:59:20,376124.4225
"358",2010-01-12 21:59:30,13655.2875
"359",2010-01-12 21:59:40,161597.945
"360",2010-01-12 21:59:50,-30228.03
"361",2010-01-12 22:00:00,-128310.8025
"362",2010-01-12 22:00:10,-33915.655
"363",2010-01-12 22:00:20,-106938.07
"364",2010-01-12 22:00:30,-186032.3725
"365",2010-01-12 22:00:40,-77123.0875
"366",2010-01-12 22:00:50,267193.53
"367",2010-01-12 22:01:00,31776.335
"368",2010-01-12 22:01:10,217463.1975
"369",2010-01-12 22:01:20,-379600.4675
"370",2010-01-12 22:01:30,267403.76
"371",2010-01-12 22:01:40,81411.01
"372",2010-01-12 22:01:50,-75293.925
"373",2010-01-12 22:02:00,-258903.425
"374",2010-01-12 22:02:10,-163105.3875
"375",2010-01-12 22:02:20,409640.525
"376",2010-01-12 22:02:30,-23574.64
"377",2010-01-12 22:02:40,-101112.77
"378",2010-01-12 22:02:50,201930.7025
"379",2010-01-12 22:03:00,41090.095
"380",2010-01-12 22:03:10,1546.6125
"381",2010-01-12 22:03:20,-55780.4125
"382",2010-01-12 22:03:30,-20904.985
"383",2010-01-12 22:03:40,-263847.645
"384",2010-01-12 22:03:50,53270.735
"385",2010-01-12 22:04:00,113538.48
"386",2010-01-12 22:04:10,130444.41
"387",2010-01-12 22:04:20,51215.7075
"388",2010-01-12 22:04:30,-49348.9
"389",2010-01-12 22:04:40,-102858.845
"390",2010-01-12 22:04:50,52200.12
"391",2010-01-12 22:05:00,-111148.605
"392",2010-01-12 22:05:10,32578.9
"393",2010-01-12 22:05:20,-37111.0025
"394",2010-01-12 22:05:30,95030.82
"395",2010-01-12 22:05:40,-13861.5725
"396",2010-01-12 22:05:50,96541.6075
"397",2010-01-12 22:06:00,-145378.6475
"398",2010-01-12 22:06:10,92702.1625
"399",2010-01-12 22:06:20,18794.6425
"400",2010-01-12 22:06:30,-168208.925
"401",2010-01-12 22:06:40,103214.285
"402",2010-01-12 22:06:50,74391.6525
"403",2010-01-12 22:07:00,-123256.9575
"404",2010-01-12 22:07:10,203486.655
"405",2010-01-12 22:07:20,-134079.1025
"406",2010-01-12 22:07:30,-94837.4375
"407",2010-01-12 22:07:40,139453.5375
"408",2010-01-12 22:07:50,-6366.38
"409",2010-01-12 22:08:00,9465.005
"410",2010-01-12 22:08:10,63476.1025
"411",2010-01-12 22:08:20,-11397.8875
"412",2010-01-12 22:08:30,-13231.0525
"413",2010-01-12 22:08:40,-47801.73
"414",2010-01-12 22:08:50,-21259.135
"415",2010-01-12 22:09:00,136065.6825
"416",2010-01-12 22:09:10,-96215.9725
"417",2010-01-12 22:09:20,29420.585
"418",2010-01-12 22:09:30,-30025.685
"419",2010-01-12 22:09:40,227.25
"420",2010-01-12 22:09:50,18033.4975
"421",2010-01-12 22:10:00,-15000.845
"422",2010-01-12 22:10:10,20038.65
"423",2010-01-12 22:10:20,570.21
"424",2010-01-12 22:10:30,-73179.6375
"425",2010-01-12 22:10:40,50454.51
"426",2010-01-12 22:10:50,32895.6725
"427",2010-01-12 22:11:00,65941.78
"428",2010-01-12 22:11:10,-127351.9975
"429",2010-01-12 22:11:20,45618.2175
"430",2010-01-12 22:11:30,13459.8775
"431",2010-01-12 22:11:40,-42671.05
"432",2010-01-12 22:11:50,113368.575
"433",2010-01-12 22:12:00,-46256.97
"434",2010-01-12 22:12:10,26391.195
"435",2010-01-12 22:12:20,-73142.99
"436",2010-01-12 22:12:30,83349.665
"437",2010-01-12 22:12:40,1510.0125
"438",2010-01-12 22:12:50,-78907.95
"439",2010-01-12 22:13:00,-9920.095
"440",2010-01-12 22:13:10,78107.145
"441",2010-01-12 22:13:20,-66265.2525
"442",2010-01-12 22:13:30,156411.3075
"443",2010-01-12 22:13:40,-150783.2
"444",2010-01-12 22:13:50,82145.1075
"445",2010-01-12 22:14:00,-27034.86
"446",2010-01-12 22:14:10,-9750.625
"447",2010-01-12 22:14:20,10186.6125
"448",2010-01-12 22:14:30,-46385.865
"449",2010-01-12 22:14:40,72257.1475
"450",2010-01-12 22:14:50,6227.415
"451",2010-01-12 22:15:00,-45093.7725
"452",2010-01-12 22:15:10,25399.8125
"453",2010-01-12 22:15:20,46677.5575
"454",2010-01-12 22:15:30,-18508.1175
"455",2010-01-12 22:15:40,-48926.98
"456",2010-01-12 22:15:50,42840.5275
"457",2010-01-12 22:16:00,-16119.46
"458",2010-01-12 22:16:10,-3741.34
"459",2010-01-12 22:16:20,48942.03
"460",2010-01-12 22:16:30,-100284.2425
"461",2010-01-12 22:16:40,51974.2675
"462",2010-01-12 22:16:50,22703.845
"463",2010-01-12 22:17:00,-14877.3925
"464",2010-01-12 22:17:10,37114.4525
"465",2010-01-12 22:17:20,44504.615
"466",2010-01-12 22:17:30,-89992.7475
"467",2010-01-12 22:17:40,45058.5725
"468",2010-01-12 22:17:50,20512.08
"469",2010-01-12 22:18:00,-28517.24
"470",2010-01-12 22:18:10,62524.785
"471",2010-01-12 22:18:20,30007.155
"472",2010-01-12 22:18:30,-65662.9075
"473",2010-01-12 22:18:40,22955.5575
"474",2010-01-12 22:18:50,35134.0875
"475",2010-01-12 22:19:00,-36286.2075
"476",2010-01-12 22:19:10,-40915.36
"477",2010-01-12 22:19:20,61507.6625
"478",2010-01-12 22:19:30,-45466.4225
"479",2010-01-12 22:19:40,-16725.205
"480",2010-01-12 22:19:50,39509.585
"481",2010-01-12 22:20:00,13518.8175
"482",2010-01-12 22:20:10,12175.3475
"483",2010-01-12 22:20:20,-34211.7025
"484",2010-01-12 22:20:30,27451.4925
"485",2010-01-12 22:20:40,-15198.4225
"486",2010-01-12 22:20:50,-9836.1575
"487",2010-01-12 22:21:00,35390.94
"488",2010-01-12 22:21:10,6455.27
"489",2010-01-12 22:21:20,-1403.5125
"490",2010-01-12 22:21:30,-8606.3725
"491",2010-01-12 22:21:40,-1715.715
"492",2010-01-12 22:21:50,-12153.54
"493",2010-01-12 22:22:00,15352.655
"494",2010-01-12 22:22:10,31246.2875
"495",2010-01-12 22:22:20,-12927.0275
"496",2010-01-12 22:22:30,16259.715
"497",2010-01-12 22:22:40,-16716.6475
"498",2010-01-12 22:22:50,20794.4925
"499",2010-01-12 22:23:00,3422.4075
"500",2010-01-12 22:23:10,-10985.78
"501",2010-01-12 22:23:20,6747.0675
"502",2010-01-12 22:23:30,-13409.905
"503",2010-01-12 22:23:40,15559.8
"504",2010-01-12 22:23:50,-9450.2975
"505",2010-01-12 22:24:00,11559.945
"506",2010-01-12 22:24:10,16226.425
"507",2010-01-12 22:24:20,-16176.1925
"508",2010-01-12 22:24:30,2038.2025
"509",2010-01-12 22:24:40,2051.255
"510",2010-01-12 22:24:50,9120.47
"511",2010-01-12 22:25:00,-18484.4925
"512",2010-01-12 22:25:10,21873.6425
"513",2010-01-12 22:25:20,-21700.6975
"514",2010-01-12 22:25:30,33227.6325
"515",2010-01-12 22:25:40,-13923.5925
"516",2010-01-12 22:25:50,13894.9075
"517",2010-01-12 22:26:00,-10217.57
"518",2010-01-12 22:26:10,43279.295
"519",2010-01-12 22:26:20,-30751.325
"520",2010-01-12 22:26:30,18624.2375
"521",2010-01-12 22:26:40,-25359.3575
"522",2010-01-12 22:26:50,45391.7575
"523",2010-01-12 22:27:00,-33055.9225
"524",2010-01-12 22:27:10,12748.74
"525",2010-01-12 22:27:20,-4876.455
"526",2010-01-12 22:27:30,4226.01
"527",2010-01-12 22:27:40,19333.255
"528",2010-01-12 22:27:50,-5808.345
"529",2010-01-12 22:28:00,16752.465
"530",2010-01-12 22:28:10,-9508.385
"531",2010-01-12 22:28:20,-4164.475
"532",2010-01-12 22:28:30,19377.805
"533",2010-01-12 22:28:40,6600.535
"534",2010-01-12 22:28:50,-6017.6275
"535",2010-01-12 22:29:00,-23494.0125
"536",2010-01-12 22:29:10,24085.225
"537",2010-01-12 22:29:20,13861.86
"538",2010-01-12 22:29:30,-13548.75
"539",2010-01-12 22:29:40,-12443.085
"540",2010-01-12 22:29:50,26532.6575
"541",2010-01-12 22:30:00,-12747.565
"542",2010-01-12 22:30:10,13168.725
"543",2010-01-12 22:30:20,4279.2375
"544",2010-01-12 22:30:30,3380.1325
"545",2010-01-12 22:30:40,8815.085
"546",2010-01-12 22:30:50,-5480.925
"547",2010-01-12 22:31:00,1283.7275
"548",2010-01-12 22:31:10,8392.235
"549",2010-01-12 22:31:20,2168.72
"550",2010-01-12 22:31:30,14698.7075
"551",2010-01-12 22:31:40,-6749.475
"552",2010-01-12 22:31:50,2507.2975
"553",2010-01-12 22:32:00,-29776.805
"554",2010-01-12 22:32:10,30062.565
"555",2010-01-12 22:32:20,-11372.2025
"556",2010-01-12 22:32:30,22229.8625
"557",2010-01-12 22:32:40,-1574.58
"558",2010-01-12 22:32:50,2252.505
"559",2010-01-12 22:33:00,-9837.6925
"560",2010-01-12 22:33:10,8406.0025
"561",2010-01-12 22:33:20,10571.2225
"562",2010-01-12 22:33:30,-2020.975
"563",2010-01-12 22:33:40,-11016.025
"564",2010-01-12 22:33:50,18237.945
"565",2010-01-12 22:34:00,7978.635
"566",2010-01-12 22:34:10,559.0475
"567",2010-01-12 22:34:20,9742.305
"568",2010-01-12 22:34:30,-8714.28
"569",2010-01-12 22:34:40,-7036.545
"570",2010-01-12 22:34:50,20357.5275
"571",2010-01-12 22:35:00,-13056.6325
"572",2010-01-12 22:35:10,6412.95
"573",2010-01-12 22:35:20,16523.2275
"574",2010-01-12 22:35:30,-8124.6725
"575",2010-01-12 22:35:40,-6863.1125
"576",2010-01-12 22:35:50,11989.1225
"577",2010-01-12 22:36:00,-7119.395
"578",2010-01-12 22:36:10,7413.2175
"579",2010-01-12 22:36:20,8030.395
"580",2010-01-12 22:36:30,-7768.13
"581",2010-01-12 22:36:40,16926.9725
"582",2010-01-12 22:36:50,4155.2175
"583",2010-01-12 22:37:00,-4469.125
"584",2010-01-12 22:37:10,-2740.265
"585",2010-01-12 22:37:20,4453.775
"586",2010-01-12 22:37:30,3644.785
"587",2010-01-12 22:37:40,1994.2375
"588",2010-01-12 22:37:50,2953.145
"589",2010-01-12 22:38:00,4764.1975
"590",2010-01-12 22:38:10,-1285.1375
"591",2010-01-12 22:38:20,6971.83
"592",2010-01-12 22:38:30,-4543.71
"593",2010-01-12 22:38:40,12218.6825
"594",2010-01-12 22:38:50,-8040.45
"595",2010-01-12 22:39:00,9822.455
"596",2010-01-12 22:39:10,-3812.5275
"597",2010-01-12 22:39:20,5582.9875
"598",2010-01-12 22:39:30,38.885
"599",2010-01-12 22:39:40,1990.8425
"600",2010-01-12 22:39:50,1586.115
"601",2010-01-12 22:40:00,6719.9825
"602",2010-01-12 22:40:10,-3842.375
"603",2010-01-12 22:40:20,8171.875
"604",2010-01-12 22:40:30,6616.56
"605",2010-01-12 22:40:40,-10067.78
"606",2010-01-12 22:40:50,15098.4975
"607",2010-01-12 22:41:00,-10023.6575
"608",2010-01-12 22:41:10,1782.99
"609",2010-01-12 22:41:20,6983.1525
"610",2010-01-12 22:41:30,-1593.155
"611",2010-01-12 22:41:40,2344.4125
"612",2010-01-12 22:41:50,9675.2275
"613",2010-01-12 22:42:00,-918.54
"614",2010-01-12 22:42:10,2581.065
"615",2010-01-12 22:42:20,3053.79
"616",2010-01-12 22:42:30,8207.88
"617",2010-01-12 22:42:40,-1872.07
"618",2010-01-12 22:42:50,3028.2375
"619",2010-01-12 22:43:00,-2501.8375
"620",2010-01-12 22:43:10,6143.32
"621",2010-01-12 22:43:20,-912.46
"622",2010-01-12 22:43:30,6863.0375
"623",2010-01-12 22:43:40,8102.5675
"624",2010-01-12 22:43:50,-11996.3375
"625",2010-01-12 22:44:00,3010.6775
"626",2010-01-12 22:44:10,1915.02
"627",2010-01-12 22:44:20,5506.185
"628",2010-01-12 22:44:30,5257.8175
"629",2010-01-12 22:44:40,-73.87
"630",2010-01-12 22:44:50,5060.3625
"631",2010-01-12 22:45:00,-2807.09
"632",2010-01-12 22:45:10,3101.8225
"633",2010-01-12 22:45:20,8268.9975
"634",2010-01-12 22:45:30,5477.61
"635",2010-01-12 22:45:40,-844.9825
"636",2010-01-12 22:45:50,-369.4975
"637",2010-01-12 22:46:00,6545.2525
"638",2010-01-12 22:46:10,-1976.9425
"639",2010-01-12 22:46:20,6941.4975
"640",2010-01-12 22:46:30,-2492.2525
"641",2010-01-12 22:46:40,-4589.8075
"642",2010-01-12 22:46:50,7591.5575
"643",2010-01-12 22:47:00,5532.375
