"","DateTime","NA.SABA..BHZ.M"
"1",2010-01-12 21:00:00,1923.1825
"2",2010-01-12 21:00:10,1894.8125
"3",2010-01-12 21:00:20,1986.4325
"4",2010-01-12 21:00:30,1979.8225
"5",2010-01-12 21:00:40,2002.1225
"6",2010-01-12 21:00:50,2074.2825
"7",2010-01-12 21:01:00,1985.4925
"8",2010-01-12 21:01:10,2018.7675
"9",2010-01-12 21:01:20,1939.015
"10",2010-01-12 21:01:30,1835.04
"11",2010-01-12 21:01:40,1840.72
"12",2010-01-12 21:01:50,1678.7125
"13",2010-01-12 21:02:00,1708.6725
"14",2010-01-12 21:02:10,1545.445
"15",2010-01-12 21:02:20,1480.5525
"16",2010-01-12 21:02:30,1377.03
"17",2010-01-12 21:02:40,1304.9925
"18",2010-01-12 21:02:50,1233.6675
"19",2010-01-12 21:03:00,1041.92
"20",2010-01-12 21:03:10,964.63
"21",2010-01-12 21:03:20,939.19
"22",2010-01-12 21:03:30,776.285
"23",2010-01-12 21:03:40,797.1825
"24",2010-01-12 21:03:50,668.3775
"25",2010-01-12 21:04:00,682.4625
"26",2010-01-12 21:04:10,567.7075
"27",2010-01-12 21:04:20,559.605
"28",2010-01-12 21:04:30,479.5925
"29",2010-01-12 21:04:40,525.9475
"30",2010-01-12 21:04:50,392.165
"31",2010-01-12 21:05:00,385.4725
"32",2010-01-12 21:05:10,330.38
"33",2010-01-12 21:05:20,361.875
"34",2010-01-12 21:05:30,233.3125
"35",2010-01-12 21:05:40,366.0775
"36",2010-01-12 21:05:50,229.78
"37",2010-01-12 21:06:00,276.4325
"38",2010-01-12 21:06:10,313.035
"39",2010-01-12 21:06:20,198.8625
"40",2010-01-12 21:06:30,294.705
"41",2010-01-12 21:06:40,239.14
"42",2010-01-12 21:06:50,191.9575
"43",2010-01-12 21:07:00,163.1575
"44",2010-01-12 21:07:10,108.1225
"45",2010-01-12 21:07:20,159.04
"46",2010-01-12 21:07:30,176.9825
"47",2010-01-12 21:07:40,93.0275
"48",2010-01-12 21:07:50,136.0325
"49",2010-01-12 21:08:00,93.5775
"50",2010-01-12 21:08:10,170.645
"51",2010-01-12 21:08:20,217.8825
"52",2010-01-12 21:08:30,129.145
"53",2010-01-12 21:08:40,183.92
"54",2010-01-12 21:08:50,180.7175
"55",2010-01-12 21:09:00,161.8975
"56",2010-01-12 21:09:10,277.085
"57",2010-01-12 21:09:20,119.215
"58",2010-01-12 21:09:30,146.555
"59",2010-01-12 21:09:40,171.255
"60",2010-01-12 21:09:50,192.48
"61",2010-01-12 21:10:00,146.3525
"62",2010-01-12 21:10:10,226.9875
"63",2010-01-12 21:10:20,124.8
"64",2010-01-12 21:10:30,274.495
"65",2010-01-12 21:10:40,171.74
"66",2010-01-12 21:10:50,264.3125
"67",2010-01-12 21:11:00,197.9275
"68",2010-01-12 21:11:10,246.665
"69",2010-01-12 21:11:20,143.8975
"70",2010-01-12 21:11:30,214.6825
"71",2010-01-12 21:11:40,200.69
"72",2010-01-12 21:11:50,200.125
"73",2010-01-12 21:12:00,269.9825
"74",2010-01-12 21:12:10,177.505
"75",2010-01-12 21:12:20,256.615
"76",2010-01-12 21:12:30,148.69
"77",2010-01-12 21:12:40,187.135
"78",2010-01-12 21:12:50,181.975
"79",2010-01-12 21:13:00,183.3675
"80",2010-01-12 21:13:10,162.805
"81",2010-01-12 21:13:20,167.54
"82",2010-01-12 21:13:30,184.1725
"83",2010-01-12 21:13:40,226.005
"84",2010-01-12 21:13:50,154.345
"85",2010-01-12 21:14:00,277.9175
"86",2010-01-12 21:14:10,200.855
"87",2010-01-12 21:14:20,262.865
"88",2010-01-12 21:14:30,274.63
"89",2010-01-12 21:14:40,264.1025
"90",2010-01-12 21:14:50,283.105
"91",2010-01-12 21:15:00,250.165
"92",2010-01-12 21:15:10,325.1125
"93",2010-01-12 21:15:20,158.8225
"94",2010-01-12 21:15:30,275.3125
"95",2010-01-12 21:15:40,286.71
"96",2010-01-12 21:15:50,246.8
"97",2010-01-12 21:16:00,273.94
"98",2010-01-12 21:16:10,254.8875
"99",2010-01-12 21:16:20,257.1525
"100",2010-01-12 21:16:30,341.8825
"101",2010-01-12 21:16:40,331.73
"102",2010-01-12 21:16:50,378.425
"103",2010-01-12 21:17:00,479.635
"104",2010-01-12 21:17:10,430.585
"105",2010-01-12 21:17:20,583.7925
"106",2010-01-12 21:17:30,733.1075
"107",2010-01-12 21:17:40,795.245
"108",2010-01-12 21:17:50,944.53
"109",2010-01-12 21:18:00,986.6125
"110",2010-01-12 21:18:10,1069.065
"111",2010-01-12 21:18:20,1157.615
"112",2010-01-12 21:18:30,1262.5175
"113",2010-01-12 21:18:40,1278.24
"114",2010-01-12 21:18:50,1395.1125
"115",2010-01-12 21:19:00,1391.5675
"116",2010-01-12 21:19:10,1517.13
"117",2010-01-12 21:19:20,1501.5075
"118",2010-01-12 21:19:30,1585.8125
"119",2010-01-12 21:19:40,1586.8125
"120",2010-01-12 21:19:50,1541.8475
"121",2010-01-12 21:20:00,1612.6025
"122",2010-01-12 21:20:10,1561.095
"123",2010-01-12 21:20:20,1565.6525
"124",2010-01-12 21:20:30,1521.7425
"125",2010-01-12 21:20:40,1455.825
"126",2010-01-12 21:20:50,1380.005
"127",2010-01-12 21:21:00,1375.1025
"128",2010-01-12 21:21:10,1200.89
"129",2010-01-12 21:21:20,1274.02
"130",2010-01-12 21:21:30,983.4175
"131",2010-01-12 21:21:40,996.905
"132",2010-01-12 21:21:50,940.1675
"133",2010-01-12 21:22:00,711.335
"134",2010-01-12 21:22:10,708.085
"135",2010-01-12 21:22:20,603.9025
"136",2010-01-12 21:22:30,556.79
"137",2010-01-12 21:22:40,344.4675
"138",2010-01-12 21:22:50,422.5425
"139",2010-01-12 21:23:00,389.2975
"140",2010-01-12 21:23:10,251.1975
"141",2010-01-12 21:23:20,220.135
"142",2010-01-12 21:23:30,152.08
"143",2010-01-12 21:23:40,245.93
"144",2010-01-12 21:23:50,139.145
"145",2010-01-12 21:24:00,59.175
"146",2010-01-12 21:24:10,108.95
"147",2010-01-12 21:24:20,12.4775
"148",2010-01-12 21:24:30,31.4425
"149",2010-01-12 21:24:40,-108.03
"150",2010-01-12 21:24:50,-87.245
"151",2010-01-12 21:25:00,-115.855
"152",2010-01-12 21:25:10,-79.725
"153",2010-01-12 21:25:20,-121.5925
"154",2010-01-12 21:25:30,-83.855
"155",2010-01-12 21:25:40,-154.8525
"156",2010-01-12 21:25:50,-56.7125
"157",2010-01-12 21:26:00,-138.3725
"158",2010-01-12 21:26:10,-111.165
"159",2010-01-12 21:26:20,-102.59
"160",2010-01-12 21:26:30,-122.78
"161",2010-01-12 21:26:40,-142.9275
"162",2010-01-12 21:26:50,-50.62
"163",2010-01-12 21:27:00,-29.19
"164",2010-01-12 21:27:10,12.0125
"165",2010-01-12 21:27:20,4.945
"166",2010-01-12 21:27:30,-42.1775
"167",2010-01-12 21:27:40,-37.31
"168",2010-01-12 21:27:50,-64.655
"169",2010-01-12 21:28:00,-45.0625
"170",2010-01-12 21:28:10,-87.5675
"171",2010-01-12 21:28:20,-69.6
"172",2010-01-12 21:28:30,-134.03
"173",2010-01-12 21:28:40,-105.135
"174",2010-01-12 21:28:50,-110.82
"175",2010-01-12 21:29:00,-92.305
"176",2010-01-12 21:29:10,-141.825
"177",2010-01-12 21:29:20,-154.575
"178",2010-01-12 21:29:30,-127.8275
"179",2010-01-12 21:29:40,-107.3
"180",2010-01-12 21:29:50,-98.4125
"181",2010-01-12 21:30:00,-169.7125
"182",2010-01-12 21:30:10,-55.7175
"183",2010-01-12 21:30:20,-128.71
"184",2010-01-12 21:30:30,-125.8775
"185",2010-01-12 21:30:40,-93.5475
"186",2010-01-12 21:30:50,-49.6525
"187",2010-01-12 21:31:00,-64.3925
"188",2010-01-12 21:31:10,-36.9
"189",2010-01-12 21:31:20,34.7875
"190",2010-01-12 21:31:30,-65.7875
"191",2010-01-12 21:31:40,3.4025
"192",2010-01-12 21:31:50,9.0725
"193",2010-01-12 21:32:00,75.0225
"194",2010-01-12 21:32:10,-35.635
"195",2010-01-12 21:32:20,84.7125
"196",2010-01-12 21:32:30,89.4675
"197",2010-01-12 21:32:40,127.85
"198",2010-01-12 21:32:50,94.275
"199",2010-01-12 21:33:00,117.7125
"200",2010-01-12 21:33:10,85.82
"201",2010-01-12 21:33:20,56.385
"202",2010-01-12 21:33:30,107.7575
"203",2010-01-12 21:33:40,37.6225
"204",2010-01-12 21:33:50,47.9525
"205",2010-01-12 21:34:00,128.5025
"206",2010-01-12 21:34:10,74.4825
"207",2010-01-12 21:34:20,80.315
"208",2010-01-12 21:34:30,110.1
"209",2010-01-12 21:34:40,120.1575
"210",2010-01-12 21:34:50,127.145
"211",2010-01-12 21:35:00,174.095
"212",2010-01-12 21:35:10,109.3025
"213",2010-01-12 21:35:20,247.6525
"214",2010-01-12 21:35:30,232.345
"215",2010-01-12 21:35:40,104.8425
"216",2010-01-12 21:35:50,207.935
"217",2010-01-12 21:36:00,212.2425
"218",2010-01-12 21:36:10,182.52
"219",2010-01-12 21:36:20,91.305
"220",2010-01-12 21:36:30,193.74
"221",2010-01-12 21:36:40,159.8925
"222",2010-01-12 21:36:50,126.2625
"223",2010-01-12 21:37:00,171.01
"224",2010-01-12 21:37:10,194.9325
"225",2010-01-12 21:37:20,222.5575
"226",2010-01-12 21:37:30,194.1775
"227",2010-01-12 21:37:40,255.5825
"228",2010-01-12 21:37:50,284.835
"229",2010-01-12 21:38:00,282.975
"230",2010-01-12 21:38:10,334.42
"231",2010-01-12 21:38:20,319.6225
"232",2010-01-12 21:38:30,409.315
"233",2010-01-12 21:38:40,358.4075
"234",2010-01-12 21:38:50,484
"235",2010-01-12 21:39:00,395.6275
"236",2010-01-12 21:39:10,386.695
"237",2010-01-12 21:39:20,395.2
"238",2010-01-12 21:39:30,450.6375
"239",2010-01-12 21:39:40,387.7625
"240",2010-01-12 21:39:50,484.58
"241",2010-01-12 21:40:00,473.8725
"242",2010-01-12 21:40:10,478.9175
"243",2010-01-12 21:40:20,502.255
"244",2010-01-12 21:40:30,515.2675
"245",2010-01-12 21:40:40,561.645
"246",2010-01-12 21:40:50,576.89
"247",2010-01-12 21:41:00,546.935
"248",2010-01-12 21:41:10,577.145
"249",2010-01-12 21:41:20,523.9175
"250",2010-01-12 21:41:30,662.8375
"251",2010-01-12 21:41:40,619.38
"252",2010-01-12 21:41:50,676.44
"253",2010-01-12 21:42:00,646.77
"254",2010-01-12 21:42:10,753.0475
"255",2010-01-12 21:42:20,704.305
"256",2010-01-12 21:42:30,810.375
"257",2010-01-12 21:42:40,783.025
"258",2010-01-12 21:42:50,789.515
"259",2010-01-12 21:43:00,854.46
"260",2010-01-12 21:43:10,738.9525
"261",2010-01-12 21:43:20,828.555
"262",2010-01-12 21:43:30,787.22
"263",2010-01-12 21:43:40,782.4525
"264",2010-01-12 21:43:50,814.2775
"265",2010-01-12 21:44:00,770.54
"266",2010-01-12 21:44:10,881.335
"267",2010-01-12 21:44:20,870.15
"268",2010-01-12 21:44:30,756.3675
"269",2010-01-12 21:44:40,876.145
"270",2010-01-12 21:44:50,815.6775
"271",2010-01-12 21:45:00,886.685
"272",2010-01-12 21:45:10,761.8075
"273",2010-01-12 21:45:20,823.1475
"274",2010-01-12 21:45:30,765.075
"275",2010-01-12 21:45:40,826.2375
"276",2010-01-12 21:45:50,754.135
"277",2010-01-12 21:46:00,794.3925
"278",2010-01-12 21:46:10,747.2775
"279",2010-01-12 21:46:20,834.0775
"280",2010-01-12 21:46:30,813.9425
"281",2010-01-12 21:46:40,889.6175
"282",2010-01-12 21:46:50,874.4425
"283",2010-01-12 21:47:00,918.24
"284",2010-01-12 21:47:10,804.2225
"285",2010-01-12 21:47:20,1009.7025
"286",2010-01-12 21:47:30,884.4225
"287",2010-01-12 21:47:40,990.4575
"288",2010-01-12 21:47:50,954.215
"289",2010-01-12 21:48:00,979.725
"290",2010-01-12 21:48:10,942.5575
"291",2010-01-12 21:48:20,1010.56
"292",2010-01-12 21:48:30,933.9625
"293",2010-01-12 21:48:40,891.495
"294",2010-01-12 21:48:50,910.415
"295",2010-01-12 21:49:00,999.07
"296",2010-01-12 21:49:10,854.29
"297",2010-01-12 21:49:20,923.555
"298",2010-01-12 21:49:30,896.3475
"299",2010-01-12 21:49:40,876.435
"300",2010-01-12 21:49:50,946.5
"301",2010-01-12 21:50:00,849.4125
"302",2010-01-12 21:50:10,939.9825
"303",2010-01-12 21:50:20,898.4775
"304",2010-01-12 21:50:30,797.78
"305",2010-01-12 21:50:40,907.39
"306",2010-01-12 21:50:50,835.8475
"307",2010-01-12 21:51:00,833.7425
"308",2010-01-12 21:51:10,925.945
"309",2010-01-12 21:51:20,924.39
"310",2010-01-12 21:51:30,879.625
"311",2010-01-12 21:51:40,917.88
"312",2010-01-12 21:51:50,931.09
"313",2010-01-12 21:52:00,959.6225
"314",2010-01-12 21:52:10,863.105
"315",2010-01-12 21:52:20,957.8225
"316",2010-01-12 21:52:30,898.6675
"317",2010-01-12 21:52:40,968.39
"318",2010-01-12 21:52:50,901.2675
"319",2010-01-12 21:53:00,944.37
"320",2010-01-12 21:53:10,928.68
"321",2010-01-12 21:53:20,889.2475
"322",2010-01-12 21:53:30,866.92
"323",2010-01-12 21:53:40,871.4825
"324",2010-01-12 21:53:50,906.44
"325",2010-01-12 21:54:00,909.8225
"326",2010-01-12 21:54:10,932.295
"327",2010-01-12 21:54:20,902.4125
"328",2010-01-12 21:54:30,898.44
"329",2010-01-12 21:54:40,915.48
"330",2010-01-12 21:54:50,908.7275
"331",2010-01-12 21:55:00,956.095
"332",2010-01-12 21:55:10,2743.6
"333",2010-01-12 21:55:20,8463.2175
"334",2010-01-12 21:55:30,-16723.1125
"335",2010-01-12 21:55:40,2973.8675
"336",2010-01-12 21:55:50,11957.2875
"337",2010-01-12 21:56:00,-826.2775
"338",2010-01-12 21:56:10,-5885.3975
"339",2010-01-12 21:56:20,5836.95
"340",2010-01-12 21:56:30,-4673.5475
"341",2010-01-12 21:56:40,2538.77
"342",2010-01-12 21:56:50,-2482.21
"343",2010-01-12 21:57:00,-4404.97
"344",2010-01-12 21:57:10,-2932.715
"345",2010-01-12 21:57:20,5700.545
"346",2010-01-12 21:57:30,48096.3475
"347",2010-01-12 21:57:40,30396.185
"348",2010-01-12 21:57:50,-119342.0325
"349",2010-01-12 21:58:00,-43099.44
"350",2010-01-12 21:58:10,160337.0075
"351",2010-01-12 21:58:20,13276.2475
"352",2010-01-12 21:58:30,-209474.42
"353",2010-01-12 21:58:40,284170.6175
"354",2010-01-12 21:58:50,-268437.415
"355",2010-01-12 21:59:00,221074.4675
"356",2010-01-12 21:59:10,-176016.8225
"357",2010-01-12 21:59:20,150271.4825
"358",2010-01-12 21:59:30,-126240.7375
"359",2010-01-12 21:59:40,61393.885
"360",2010-01-12 21:59:50,24279.11
"361",2010-01-12 22:00:00,-117544.4675
"362",2010-01-12 22:00:10,127299.495
"363",2010-01-12 22:00:20,-94497.2425
"364",2010-01-12 22:00:30,67279.6525
"365",2010-01-12 22:00:40,-29123.3875
"366",2010-01-12 22:00:50,20415.55
"367",2010-01-12 22:01:00,-2564.11
"368",2010-01-12 22:01:10,-14604.5075
"369",2010-01-12 22:01:20,-2699.33
"370",2010-01-12 22:01:30,92191.3625
"371",2010-01-12 22:01:40,-64907.4725
"372",2010-01-12 22:01:50,-14934.8075
"373",2010-01-12 22:02:00,1417.3275
"374",2010-01-12 22:02:10,12103.9925
"375",2010-01-12 22:02:20,2592.7675
"376",2010-01-12 22:02:30,-32604.8925
"377",2010-01-12 22:02:40,33925.42
"378",2010-01-12 22:02:50,1681.6325
"379",2010-01-12 22:03:00,16541.5725
"380",2010-01-12 22:03:10,-31772.4075
"381",2010-01-12 22:03:20,15877.5875
"382",2010-01-12 22:03:30,8272.5275
"383",2010-01-12 22:03:40,13886.0425
"384",2010-01-12 22:03:50,-61652.365
"385",2010-01-12 22:04:00,42965.7125
"386",2010-01-12 22:04:10,19415.285
"387",2010-01-12 22:04:20,-23022.58
"388",2010-01-12 22:04:30,-34147.55
"389",2010-01-12 22:04:40,70783.95
"390",2010-01-12 22:04:50,-58755.6475
"391",2010-01-12 22:05:00,-2017.59
"392",2010-01-12 22:05:10,28077.005
"393",2010-01-12 22:05:20,26934.1
"394",2010-01-12 22:05:30,-19849.9825
"395",2010-01-12 22:05:40,-19215.34
"396",2010-01-12 22:05:50,68753.755
"397",2010-01-12 22:06:00,-49309.52
"398",2010-01-12 22:06:10,159.975
"399",2010-01-12 22:06:20,-3887.3275
"400",2010-01-12 22:06:30,-7142.565
"401",2010-01-12 22:06:40,44052.28
"402",2010-01-12 22:06:50,-49427.25
"403",2010-01-12 22:07:00,29595.5175
"404",2010-01-12 22:07:10,4912.705
"405",2010-01-12 22:07:20,14571.6375
"406",2010-01-12 22:07:30,-50901.64
"407",2010-01-12 22:07:40,34829.3925
"408",2010-01-12 22:07:50,13442.8225
"409",2010-01-12 22:08:00,-19263.895
"410",2010-01-12 22:08:10,2309.4075
"411",2010-01-12 22:08:20,743.9975
"412",2010-01-12 22:08:30,-7824.01
"413",2010-01-12 22:08:40,9597.685
"414",2010-01-12 22:08:50,14633.4975
"415",2010-01-12 22:09:00,-27447.26
"416",2010-01-12 22:09:10,3914.605
"417",2010-01-12 22:09:20,36745
"418",2010-01-12 22:09:30,4583.7
"419",2010-01-12 22:09:40,-7966.2
"420",2010-01-12 22:09:50,-17446.19
"421",2010-01-12 22:10:00,-10837.8
"422",2010-01-12 22:10:10,2225.785
"423",2010-01-12 22:10:20,25435.3325
"424",2010-01-12 22:10:30,18331.8975
"425",2010-01-12 22:10:40,-7682.365
"426",2010-01-12 22:10:50,-20765.5425
"427",2010-01-12 22:11:00,-6308.645
"428",2010-01-12 22:11:10,29543.055
"429",2010-01-12 22:11:20,-11818.0975
"430",2010-01-12 22:11:30,7558.535
"431",2010-01-12 22:11:40,13303.0075
"432",2010-01-12 22:11:50,-14635.2075
"433",2010-01-12 22:12:00,-9138.0525
"434",2010-01-12 22:12:10,-4498.7575
"435",2010-01-12 22:12:20,6002.7875
"436",2010-01-12 22:12:30,8084.7125
"437",2010-01-12 22:12:40,-17614.365
"438",2010-01-12 22:12:50,27799.2475
"439",2010-01-12 22:13:00,8129.5175
"440",2010-01-12 22:13:10,-3163.2525
"441",2010-01-12 22:13:20,7944.6175
"442",2010-01-12 22:13:30,-19136.135
"443",2010-01-12 22:13:40,11617.215
"444",2010-01-12 22:13:50,-14235.765
"445",2010-01-12 22:14:00,15527.745
"446",2010-01-12 22:14:10,-17805.8725
"447",2010-01-12 22:14:20,14039.5875
"448",2010-01-12 22:14:30,10920.4925
"449",2010-01-12 22:14:40,1687.4025
"450",2010-01-12 22:14:50,-12182.155
"451",2010-01-12 22:15:00,-10819.5125
"452",2010-01-12 22:15:10,23790.2975
"453",2010-01-12 22:15:20,-63.5575
"454",2010-01-12 22:15:30,2891.1025
"455",2010-01-12 22:15:40,-16698.53
"456",2010-01-12 22:15:50,13047.4375
"457",2010-01-12 22:16:00,4678.025
"458",2010-01-12 22:16:10,-5902.8025
"459",2010-01-12 22:16:20,1004.25
"460",2010-01-12 22:16:30,5483.0375
"461",2010-01-12 22:16:40,-185.1825
"462",2010-01-12 22:16:50,-8850.05
"463",2010-01-12 22:17:00,16953.7025
"464",2010-01-12 22:17:10,-13801.87
"465",2010-01-12 22:17:20,7548.69
"466",2010-01-12 22:17:30,-6779.5275
"467",2010-01-12 22:17:40,5757.985
"468",2010-01-12 22:17:50,-478.9725
"469",2010-01-12 22:18:00,4416.2975
