"","DateTime","IU.BBSR.10.BHZ.M"
"1",2010-01-12 21:00:00,20187.425
"2",2010-01-12 21:00:01,9573.975
"3",2010-01-12 21:00:02,-19021.35
"4",2010-01-12 21:00:03,-9577.3
"5",2010-01-12 21:00:04,26776.8
"6",2010-01-12 21:00:05,16542.325
"7",2010-01-12 21:00:06,-10404.25
"8",2010-01-12 21:00:07,2671.85
"9",2010-01-12 21:00:08,12071.375
"10",2010-01-12 21:00:09,-8066.575
"11",2010-01-12 21:00:10,-1100
"12",2010-01-12 21:00:11,19727.1
"13",2010-01-12 21:00:12,-190.2
"14",2010-01-12 21:00:13,6030.975
"15",2010-01-12 21:00:14,2476.9
"16",2010-01-12 21:00:15,-5278.325
"17",2010-01-12 21:00:16,15306.775
"18",2010-01-12 21:00:17,1138.625
"19",2010-01-12 21:00:18,5724.575
"20",2010-01-12 21:00:19,-12072.475
"21",2010-01-12 21:00:20,9508.35
"22",2010-01-12 21:00:21,25788.975
"23",2010-01-12 21:00:22,6854.15
"24",2010-01-12 21:00:23,-5676.625
"25",2010-01-12 21:00:24,-15521.5
"26",2010-01-12 21:00:25,-3292.8
"27",2010-01-12 21:00:26,32932.875
"28",2010-01-12 21:00:27,8452.25
"29",2010-01-12 21:00:28,-10659.325
"30",2010-01-12 21:00:29,5217.9
"31",2010-01-12 21:00:30,11262.35
"32",2010-01-12 21:00:31,16494.825
"33",2010-01-12 21:00:32,-30476.175
"34",2010-01-12 21:00:33,2418.46341463415
"35",2010-01-12 21:00:34,40192.075
"36",2010-01-12 21:00:35,11653.85
"37",2010-01-12 21:00:36,-19280.3
"38",2010-01-12 21:00:37,-30633.075
"39",2010-01-12 21:00:38,39804.475
"40",2010-01-12 21:00:39,40098.6
"41",2010-01-12 21:00:40,-14586.35
"42",2010-01-12 21:00:41,-42717.1
"43",2010-01-12 21:00:42,5689.025
"44",2010-01-12 21:00:43,68065.45
"45",2010-01-12 21:00:44,-7904.825
"46",2010-01-12 21:00:45,-36371.875
"47",2010-01-12 21:00:46,-3995.725
"48",2010-01-12 21:00:47,41344.2
"49",2010-01-12 21:00:48,38390
"50",2010-01-12 21:00:49,-51283.35
"51",2010-01-12 21:00:50,-26541.7
"52",2010-01-12 21:00:51,45302.475
"53",2010-01-12 21:00:52,44140.275
"54",2010-01-12 21:00:53,-19633.15
"55",2010-01-12 21:00:54,-33834.875
"56",2010-01-12 21:00:55,40950.425
"57",2010-01-12 21:00:56,-14011.3
"58",2010-01-12 21:00:57,1023.7
"59",2010-01-12 21:00:58,12664.8
"60",2010-01-12 21:00:59,6850.35
"61",2010-01-12 21:01:00,8460.225
"62",2010-01-12 21:01:01,9584.525
"63",2010-01-12 21:01:02,-2275.175
"64",2010-01-12 21:01:03,3721.35
"65",2010-01-12 21:01:04,-21908.275
"66",2010-01-12 21:01:05,32890.7
"67",2010-01-12 21:01:06,3690.075
"68",2010-01-12 21:01:07,-6467.625
"69",2010-01-12 21:01:08,13473.375
"70",2010-01-12 21:01:09,10393.275
"71",2010-01-12 21:01:10,-9875.275
"72",2010-01-12 21:01:11,14641.15
"73",2010-01-12 21:01:12,7764.025
"74",2010-01-12 21:01:13,-10266.2
"75",2010-01-12 21:01:14,-5551.85
"76",2010-01-12 21:01:15,14283.375
"77",2010-01-12 21:01:16,39164.9
"78",2010-01-12 21:01:17,-23010.55
"79",2010-01-12 21:01:18,-8682.975
"80",2010-01-12 21:01:19,21365.875
"81",2010-01-12 21:01:20,2749.15
"82",2010-01-12 21:01:21,361.225
"83",2010-01-12 21:01:22,-10078.925
"84",2010-01-12 21:01:23,6960.875
"85",2010-01-12 21:01:24,31586.35
"86",2010-01-12 21:01:25,1024.925
"87",2010-01-12 21:01:26,-20739.925
"88",2010-01-12 21:01:27,9553.95
"89",2010-01-12 21:01:28,24020.45
"90",2010-01-12 21:01:29,-4047.4
"91",2010-01-12 21:01:30,-10914.5
"92",2010-01-12 21:01:31,11395.475
"93",2010-01-12 21:01:32,11619.65
"94",2010-01-12 21:01:33,-1475.8
"95",2010-01-12 21:01:34,5067.125
"96",2010-01-12 21:01:35,5207.625
"97",2010-01-12 21:01:36,2719.575
"98",2010-01-12 21:01:37,6550.475
"99",2010-01-12 21:01:38,2352.3
"100",2010-01-12 21:01:39,-4804.775
"101",2010-01-12 21:01:40,5237.5
"102",2010-01-12 21:01:41,11099.475
"103",2010-01-12 21:01:42,17752.5
"104",2010-01-12 21:01:43,-24341.775
"105",2010-01-12 21:01:44,2608.2
"106",2010-01-12 21:01:45,32958.325
"107",2010-01-12 21:01:46,11226.625
"108",2010-01-12 21:01:47,-39512.775
"109",2010-01-12 21:01:48,5779.875
"110",2010-01-12 21:01:49,42394.75
"111",2010-01-12 21:01:50,-1429.3
"112",2010-01-12 21:01:51,-18852.1
"113",2010-01-12 21:01:52,-1796
"114",2010-01-12 21:01:53,16706.375
"115",2010-01-12 21:01:54,14483
"116",2010-01-12 21:01:55,9028.1
"117",2010-01-12 21:01:56,-22095.325
"118",2010-01-12 21:01:57,11090.275
"119",2010-01-12 21:01:58,15953.3
"120",2010-01-12 21:01:59,-1997.175
"121",2010-01-12 21:02:00,1291.975
"122",2010-01-12 21:02:01,-6213.25
"123",2010-01-12 21:02:02,19584.5
"124",2010-01-12 21:02:03,6020.575
"125",2010-01-12 21:02:04,1724.875
"126",2010-01-12 21:02:05,-4628.425
"127",2010-01-12 21:02:06,-2683.475
"128",2010-01-12 21:02:07,10739.55
"129",2010-01-12 21:02:08,20442.25
"130",2010-01-12 21:02:09,-10716.975
"131",2010-01-12 21:02:10,5182.6
"132",2010-01-12 21:02:11,5441.175
"133",2010-01-12 21:02:12,1621.025
"134",2010-01-12 21:02:13,8948.725
"135",2010-01-12 21:02:14,-5686.025
"136",2010-01-12 21:02:15,20960.95
"137",2010-01-12 21:02:16,2708.5
"138",2010-01-12 21:02:17,-21155.6
"139",2010-01-12 21:02:18,6451.075
"140",2010-01-12 21:02:19,19866.325
"141",2010-01-12 21:02:20,29221.25
"142",2010-01-12 21:02:21,-12200.425
"143",2010-01-12 21:02:22,-33150.85
"144",2010-01-12 21:02:23,18726
"145",2010-01-12 21:02:24,43270.25
"146",2010-01-12 21:02:25,-22695.55
"147",2010-01-12 21:02:26,-10815.575
"148",2010-01-12 21:02:27,16422.8
"149",2010-01-12 21:02:28,22428.175
"150",2010-01-12 21:02:29,-24067.15
"151",2010-01-12 21:02:30,25236.125
"152",2010-01-12 21:02:31,19730.9
"153",2010-01-12 21:02:32,-20067.225
"154",2010-01-12 21:02:33,-25690.35
"155",2010-01-12 21:02:34,33542.075
"156",2010-01-12 21:02:35,47255.25
"157",2010-01-12 21:02:36,-28476.9
"158",2010-01-12 21:02:37,-25731.55
"159",2010-01-12 21:02:38,17817.6
