"","DateTime","CU.GRGR..BHZ.M"
"135",2010-01-12 21:02:14,2124.825
"136",2010-01-12 21:02:15,1340.15
"137",2010-01-12 21:02:16,-739.925
"138",2010-01-12 21:02:17,2103.6
"139",2010-01-12 21:02:18,1690.825
"140",2010-01-12 21:02:19,700.65
"141",2010-01-12 21:02:20,1133.5
"142",2010-01-12 21:02:21,1265.075
"143",2010-01-12 21:02:22,591.65
"144",2010-01-12 21:02:23,1344.7
"145",2010-01-12 21:02:24,536.85
"146",2010-01-12 21:02:25,2290.2
"147",2010-01-12 21:02:26,466.125
"148",2010-01-12 21:02:27,1947.7
"149",2010-01-12 21:02:28,1028.95
"150",2010-01-12 21:02:29,203.925
"151",2010-01-12 21:02:30,1304.6
"152",2010-01-12 21:02:31,746.575
"153",2010-01-12 21:02:32,2208.8
"154",2010-01-12 21:02:33,1057.35
"155",2010-01-12 21:02:34,924.725
"156",2010-01-12 21:02:35,1271.6
"157",2010-01-12 21:02:36,1396.6
"158",2010-01-12 21:02:37,1090.525
"159",2010-01-12 21:02:38,205.925
"160",2010-01-12 21:02:39,1168.95
"161",2010-01-12 21:02:40,1717.35
"162",2010-01-12 21:02:41,1556.375
"163",2010-01-12 21:02:42,1507.075
"164",2010-01-12 21:02:43,291.05
"165",2010-01-12 21:02:44,310.525
"166",2010-01-12 21:02:45,3047.075
"167",2010-01-12 21:02:46,26.125
"168",2010-01-12 21:02:47,792.775
"169",2010-01-12 21:02:48,2537.375
"170",2010-01-12 21:02:49,-254.35
"171",2010-01-12 21:02:50,1201.5
"172",2010-01-12 21:02:51,1551.075
"173",2010-01-12 21:02:52,536.9
"174",2010-01-12 21:02:53,950.575
"175",2010-01-12 21:02:54,2024.15
"176",2010-01-12 21:02:55,1067.175
"177",2010-01-12 21:02:56,1311.475
"178",2010-01-12 21:02:57,489.35
"179",2010-01-12 21:02:58,1165.425
"180",2010-01-12 21:02:59,1234.525
"181",2010-01-12 21:03:00,1470.275
"182",2010-01-12 21:03:01,1497.75
"183",2010-01-12 21:03:02,239.55
"184",2010-01-12 21:03:03,1952.275
"185",2010-01-12 21:03:04,1205.1
"186",2010-01-12 21:03:05,-38.05
"187",2010-01-12 21:03:06,2340.6
"188",2010-01-12 21:03:07,398.325
"189",2010-01-12 21:03:08,2985.025
"190",2010-01-12 21:03:09,-560.925
"191",2010-01-12 21:03:10,979.225
"192",2010-01-12 21:03:11,1115.6
"193",2010-01-12 21:03:12,2072.7
"194",2010-01-12 21:03:13,711.1
"195",2010-01-12 21:03:14,1080.4
"196",2010-01-12 21:03:15,2357.85
"197",2010-01-12 21:03:16,594.475
"198",2010-01-12 21:03:17,-208.6
"199",2010-01-12 21:03:18,1765.7
"200",2010-01-12 21:03:19,1213.425
"201",2010-01-12 21:03:20,871.35
"202",2010-01-12 21:03:21,1480.15
"203",2010-01-12 21:03:22,757.225
"204",2010-01-12 21:03:23,1117.85
"205",2010-01-12 21:03:24,1647.75
"206",2010-01-12 21:03:25,-120.7
"207",2010-01-12 21:03:26,1659.325
"208",2010-01-12 21:03:27,1095.3
"209",2010-01-12 21:03:28,1845.425
"210",2010-01-12 21:03:29,1415.225
"211",2010-01-12 21:03:30,697.3
"212",2010-01-12 21:03:31,39.65
"213",2010-01-12 21:03:32,2237.925
"214",2010-01-12 21:03:33,550.675
"215",2010-01-12 21:03:34,2466.075
"216",2010-01-12 21:03:35,548.2
"217",2010-01-12 21:03:36,19.65
"218",2010-01-12 21:03:37,1608.725
"219",2010-01-12 21:03:38,2187.725
"220",2010-01-12 21:03:39,261.95
"221",2010-01-12 21:03:40,989.4
"222",2010-01-12 21:03:41,910.1
"223",2010-01-12 21:03:42,1783.275
"224",2010-01-12 21:03:43,1188.725
"225",2010-01-12 21:03:44,201.05
"226",2010-01-12 21:03:45,2063.9
"227",2010-01-12 21:03:46,1007
"228",2010-01-12 21:03:47,630.95
"229",2010-01-12 21:03:48,932.4
"230",2010-01-12 21:03:49,2011.35
"231",2010-01-12 21:03:50,1245.25
"232",2010-01-12 21:03:51,206.275
"233",2010-01-12 21:03:52,1340.825
"234",2010-01-12 21:03:53,1007.85
"235",2010-01-12 21:03:54,1304.6
"236",2010-01-12 21:03:55,830
"237",2010-01-12 21:03:56,1542.95
"238",2010-01-12 21:03:57,1691.125
"239",2010-01-12 21:03:58,-205.775
"240",2010-01-12 21:03:59,1723.1
"241",2010-01-12 21:04:00,910.025
"242",2010-01-12 21:04:01,1358.525
"243",2010-01-12 21:04:02,1101.9
"244",2010-01-12 21:04:03,1098.85
"245",2010-01-12 21:04:04,667.2
"246",2010-01-12 21:04:05,2911.3
"247",2010-01-12 21:04:06,-40.5
"248",2010-01-12 21:04:07,2600.25
"249",2010-01-12 21:04:08,-952.375
"250",2010-01-12 21:04:09,1756.425
"251",2010-01-12 21:04:10,1496.5
"252",2010-01-12 21:04:11,1512
"253",2010-01-12 21:04:12,814.65
"254",2010-01-12 21:04:13,743.175
"255",2010-01-12 21:04:14,1780.6
"256",2010-01-12 21:04:15,-107.35
"257",2010-01-12 21:04:16,2765.9
"258",2010-01-12 21:04:17,-1418.575
"259",2010-01-12 21:04:18,3567.525
"260",2010-01-12 21:04:19,60.075
"261",2010-01-12 21:04:20,1533.825
"262",2010-01-12 21:04:21,1414
"263",2010-01-12 21:04:22,818.125
"264",2010-01-12 21:04:23,2569.9
"265",2010-01-12 21:04:24,397.425
"266",2010-01-12 21:04:25,-296.85
"267",2010-01-12 21:04:26,1140.475
"268",2010-01-12 21:04:27,3178.1
"269",2010-01-12 21:04:28,1.25
"270",2010-01-12 21:04:29,112.875
"271",2010-01-12 21:04:30,2209.925
"272",2010-01-12 21:04:31,-115.225
"273",2010-01-12 21:04:32,3689.25
"274",2010-01-12 21:04:33,-1531.6
"275",2010-01-12 21:04:34,1278.525
"276",2010-01-12 21:04:35,2526
"277",2010-01-12 21:04:36,1965.7
"278",2010-01-12 21:04:37,887.4
"279",2010-01-12 21:04:38,-1447.875
"280",2010-01-12 21:04:39,2398.725
"281",2010-01-12 21:04:40,1417.225
"282",2010-01-12 21:04:41,2094.8
"283",2010-01-12 21:04:42,552.175
"284",2010-01-12 21:04:43,-204.1
"285",2010-01-12 21:04:44,2715.1
"286",2010-01-12 21:04:45,1455.975
"287",2010-01-12 21:04:46,-924.15
"288",2010-01-12 21:04:47,2444.95
"289",2010-01-12 21:04:48,257.8
"290",2010-01-12 21:04:49,2430.2
"291",2010-01-12 21:04:50,493.625
"292",2010-01-12 21:04:51,1023.65
"293",2010-01-12 21:04:52,697.4
"294",2010-01-12 21:04:53,877.475
"295",2010-01-12 21:04:54,1817.325
"296",2010-01-12 21:04:55,677.3
"297",2010-01-12 21:04:56,1396.225
"298",2010-01-12 21:04:57,2371.65
"299",2010-01-12 21:04:58,-919.225
"300",2010-01-12 21:04:59,3025.95
"301",2010-01-12 21:05:00,-113.125
"302",2010-01-12 21:05:01,1356.075
"303",2010-01-12 21:05:02,933.95
"304",2010-01-12 21:05:03,1826.1
"305",2010-01-12 21:05:04,580.275
"306",2010-01-12 21:05:05,2236.1
"307",2010-01-12 21:05:06,653.075
"308",2010-01-12 21:05:07,1131.35
"309",2010-01-12 21:05:08,483.25
"310",2010-01-12 21:05:09,2006.8
"311",2010-01-12 21:05:10,604.6
"312",2010-01-12 21:05:11,1767.05
"313",2010-01-12 21:05:12,134.275
"314",2010-01-12 21:05:13,1978.3
"315",2010-01-12 21:05:14,685.975
"316",2010-01-12 21:05:15,897.375
"317",2010-01-12 21:05:16,337.8
"318",2010-01-12 21:05:17,2135.025
"319",2010-01-12 21:05:18,1280.95
"320",2010-01-12 21:05:19,905.7
"321",2010-01-12 21:05:20,1069.075
"322",2010-01-12 21:05:21,-407.5
"323",2010-01-12 21:05:22,2768.525
"324",2010-01-12 21:05:23,1250.275
"325",2010-01-12 21:05:24,842.525
"326",2010-01-12 21:05:25,1668.95
"327",2010-01-12 21:05:26,843.3
"328",2010-01-12 21:05:27,935.05
"329",2010-01-12 21:05:28,2109.775
"330",2010-01-12 21:05:29,-657.775
"331",2010-01-12 21:05:30,1749.95
"332",2010-01-12 21:05:31,2386.15
"333",2010-01-12 21:05:32,256.15
"334",2010-01-12 21:05:33,1354.975
"335",2010-01-12 21:05:34,-334.1
"336",2010-01-12 21:05:35,2951.275
"337",2010-01-12 21:05:36,1362.975
"338",2010-01-12 21:05:37,-233.875
"339",2010-01-12 21:05:38,1216.425
"340",2010-01-12 21:05:39,1600.35
"341",2010-01-12 21:05:40,949.925
"342",2010-01-12 21:05:41,1071.525
"343",2010-01-12 21:05:42,1970.325
"344",2010-01-12 21:05:43,-975.625
"345",2010-01-12 21:05:44,2773.325
"346",2010-01-12 21:05:45,-212.5
"347",2010-01-12 21:05:46,2075.525
"348",2010-01-12 21:05:47,1519.225
"349",2010-01-12 21:05:48,471.575
"350",2010-01-12 21:05:49,2689.725
"351",2010-01-12 21:05:50,-1767.875
"352",2010-01-12 21:05:51,2472.25
"353",2010-01-12 21:05:52,1116.95
"354",2010-01-12 21:05:53,2019.15
"355",2010-01-12 21:05:54,692.55
"356",2010-01-12 21:05:55,-1183.15
"357",2010-01-12 21:05:56,4031.05
"358",2010-01-12 21:05:57,757.875
"359",2010-01-12 21:05:58,1808.625
"360",2010-01-12 21:05:59,-194.475
"361",2010-01-12 21:06:00,1467.075
"362",2010-01-12 21:06:01,1726.025
"363",2010-01-12 21:06:02,1405.525
"364",2010-01-12 21:06:03,-901.9
"365",2010-01-12 21:06:04,1831.475
"366",2010-01-12 21:06:05,1338.25
"367",2010-01-12 21:06:06,2315.4
"368",2010-01-12 21:06:07,-1167.375
"369",2010-01-12 21:06:08,2694.525
"370",2010-01-12 21:06:09,-495.3
"371",2010-01-12 21:06:10,2447.675
"372",2010-01-12 21:06:11,566.9
"373",2010-01-12 21:06:12,1226.025
"374",2010-01-12 21:06:13,1275.075
"375",2010-01-12 21:06:14,745.425
"376",2010-01-12 21:06:15,2439.125
"377",2010-01-12 21:06:16,238.15
"378",2010-01-12 21:06:17,970.325
"379",2010-01-12 21:06:18,913.6
"380",2010-01-12 21:06:19,958.225
"381",2010-01-12 21:06:20,2489.8
"382",2010-01-12 21:06:21,461.35
"383",2010-01-12 21:06:22,1093.85
"384",2010-01-12 21:06:23,1289.825
"385",2010-01-12 21:06:24,-89.175
"386",2010-01-12 21:06:25,2482.15
"387",2010-01-12 21:06:26,2375.9
"388",2010-01-12 21:06:27,-220.775
"389",2010-01-12 21:06:28,898.675
"390",2010-01-12 21:06:29,1263.65
"391",2010-01-12 21:06:30,1785.525
"392",2010-01-12 21:06:31,907.025
"393",2010-01-12 21:06:32,-546.7
"394",2010-01-12 21:06:33,2931.95
"395",2010-01-12 21:06:34,512.6
"396",2010-01-12 21:06:35,633.15
"397",2010-01-12 21:06:36,963.575
"398",2010-01-12 21:06:37,2687.325
"399",2010-01-12 21:06:38,-62.725
"400",2010-01-12 21:06:39,1337.3
"401",2010-01-12 21:06:40,628.825
"402",2010-01-12 21:06:41,2320.125
"403",2010-01-12 21:06:42,-293.05
"404",2010-01-12 21:06:43,1976.05
"405",2010-01-12 21:06:44,1116.85
"406",2010-01-12 21:06:45,1322.525
"407",2010-01-12 21:06:46,1518.775
"408",2010-01-12 21:06:47,-26.525
"409",2010-01-12 21:06:48,2341.6
"410",2010-01-12 21:06:49,178.875
"411",2010-01-12 21:06:50,1487.675
"412",2010-01-12 21:06:51,301.05
"413",2010-01-12 21:06:52,1941.45
"414",2010-01-12 21:06:53,996.25
"415",2010-01-12 21:06:54,600.575
"416",2010-01-12 21:06:55,593.675
"417",2010-01-12 21:06:56,2949.125
"418",2010-01-12 21:06:57,-337.825
"419",2010-01-12 21:06:58,2164.975
"420",2010-01-12 21:06:59,1399.125
"421",2010-01-12 21:07:00,-74
"422",2010-01-12 21:07:01,1737.1
"423",2010-01-12 21:07:02,603.525
"424",2010-01-12 21:07:03,2098.925
"425",2010-01-12 21:07:04,716.15
"426",2010-01-12 21:07:05,1491.675
"427",2010-01-12 21:07:06,547.525
"428",2010-01-12 21:07:07,1724.225
"429",2010-01-12 21:07:08,2059.175
"430",2010-01-12 21:07:09,-1644.15
"431",2010-01-12 21:07:10,3461.275
"432",2010-01-12 21:07:11,234.65
"433",2010-01-12 21:07:12,1599.15
"434",2010-01-12 21:07:13,228.25
"435",2010-01-12 21:07:14,2058.8
"436",2010-01-12 21:07:15,1127.05
"437",2010-01-12 21:07:16,60.425
"438",2010-01-12 21:07:17,2335.825
"439",2010-01-12 21:07:18,631.65
"440",2010-01-12 21:07:19,2093.875
"441",2010-01-12 21:07:20,458.9
"442",2010-01-12 21:07:21,-485.85
"443",2010-01-12 21:07:22,3047.95
"444",2010-01-12 21:07:23,1122.325
"445",2010-01-12 21:07:24,-253.85
"446",2010-01-12 21:07:25,2635.6
"447",2010-01-12 21:07:26,-560.675
"448",2010-01-12 21:07:27,2951.625
"449",2010-01-12 21:07:28,-918.925
"450",2010-01-12 21:07:29,2680.5
"451",2010-01-12 21:07:30,902.95
"452",2010-01-12 21:07:31,732.75
"453",2010-01-12 21:07:32,2539.775
"454",2010-01-12 21:07:33,175.9
"455",2010-01-12 21:07:34,958.95
"456",2010-01-12 21:07:35,1201.925
"457",2010-01-12 21:07:36,1196.45
"458",2010-01-12 21:07:37,545.2
"459",2010-01-12 21:07:38,1369.525
"460",2010-01-12 21:07:39,1801.225
"461",2010-01-12 21:07:40,-152.3
"462",2010-01-12 21:07:41,2655
"463",2010-01-12 21:07:42,-389.925
"464",2010-01-12 21:07:43,2382
"465",2010-01-12 21:07:44,662.65
"466",2010-01-12 21:07:45,94.25
"467",2010-01-12 21:07:46,2601.6
"468",2010-01-12 21:07:47,924.65
"469",2010-01-12 21:07:48,-122.875
"470",2010-01-12 21:07:49,1863.45
"471",2010-01-12 21:07:50,1723.2
"472",2010-01-12 21:07:51,876.95
"473",2010-01-12 21:07:52,1570.175
"474",2010-01-12 21:07:53,-316.6
"475",2010-01-12 21:07:54,3017.45
"476",2010-01-12 21:07:55,252.875
"477",2010-01-12 21:07:56,842.1
"478",2010-01-12 21:07:57,1617.8
"479",2010-01-12 21:07:58,639.8
"480",2010-01-12 21:07:59,273.175
"481",2010-01-12 21:08:00,1943.425
"482",2010-01-12 21:08:01,678.075
"483",2010-01-12 21:08:02,1430.675
"484",2010-01-12 21:08:03,1933.75
"485",2010-01-12 21:08:04,-1102.55
"486",2010-01-12 21:08:05,3973.85
"487",2010-01-12 21:08:06,-807.725
"488",2010-01-12 21:08:07,1529.325
"489",2010-01-12 21:08:08,1345.05
"490",2010-01-12 21:08:09,1343.85
"491",2010-01-12 21:08:10,1842.5
"492",2010-01-12 21:08:11,-722.15
"493",2010-01-12 21:08:12,2435.7
"494",2010-01-12 21:08:13,245.3
"495",2010-01-12 21:08:14,1834.725
"496",2010-01-12 21:08:15,769.85
"497",2010-01-12 21:08:16,1200.9
"498",2010-01-12 21:08:17,1529.725
"499",2010-01-12 21:08:18,867.025
"500",2010-01-12 21:08:19,481.575
"501",2010-01-12 21:08:20,1597.95
"502",2010-01-12 21:08:21,1373.55
"503",2010-01-12 21:08:22,897.15
"504",2010-01-12 21:08:23,1024.025
"505",2010-01-12 21:08:24,1263.25
"506",2010-01-12 21:08:25,2039.975
"507",2010-01-12 21:08:26,-622.6
"508",2010-01-12 21:08:27,1460.5
"509",2010-01-12 21:08:28,1455.775
"510",2010-01-12 21:08:29,1837.6
"511",2010-01-12 21:08:30,1238.05
"512",2010-01-12 21:08:31,293.95
"513",2010-01-12 21:08:32,825.05
"514",2010-01-12 21:08:33,2178.2
"515",2010-01-12 21:08:34,811.05
"516",2010-01-12 21:08:35,599.2
"517",2010-01-12 21:08:36,1539.875
"518",2010-01-12 21:08:37,961.575
"519",2010-01-12 21:08:38,1137.95
"520",2010-01-12 21:08:39,1245.2
"521",2010-01-12 21:08:40,869.95
"522",2010-01-12 21:08:41,1671.6
"523",2010-01-12 21:08:42,1214.75
"524",2010-01-12 21:08:43,-95.45
"525",2010-01-12 21:08:44,1812.675
"526",2010-01-12 21:08:45,962.25
"527",2010-01-12 21:08:46,1052.05
"528",2010-01-12 21:08:47,909.375
"529",2010-01-12 21:08:48,1603.5
"530",2010-01-12 21:08:49,330.625
"531",2010-01-12 21:08:50,3188.825
"532",2010-01-12 21:08:51,-769.525
"533",2010-01-12 21:08:52,523.35
"534",2010-01-12 21:08:53,3347.525
"535",2010-01-12 21:08:54,-425.825
"536",2010-01-12 21:08:55,2125.45
"537",2010-01-12 21:08:56,274.2
"538",2010-01-12 21:08:57,379.9
"539",2010-01-12 21:08:58,2403.7
"540",2010-01-12 21:08:59,1223.5
"541",2010-01-12 21:09:00,907.525
"542",2010-01-12 21:09:01,1043.05
"543",2010-01-12 21:09:02,29.375
"544",2010-01-12 21:09:03,4382.575
"545",2010-01-12 21:09:04,-1073.3
"546",2010-01-12 21:09:05,-428.825
"547",2010-01-12 21:09:06,2655.55
"548",2010-01-12 21:09:07,1675.525
"549",2010-01-12 21:09:08,1400.075
"550",2010-01-12 21:09:09,187.075
"551",2010-01-12 21:09:10,1328.125
"552",2010-01-12 21:09:11,690.375
"553",2010-01-12 21:09:12,2139.3
"554",2010-01-12 21:09:13,1826.05
"555",2010-01-12 21:09:14,-2142.175
"556",2010-01-12 21:09:15,3779.2
"557",2010-01-12 21:09:16,-311.9
"558",2010-01-12 21:09:17,2481.875
"559",2010-01-12 21:09:18,302.075
"560",2010-01-12 21:09:19,1223.25
"561",2010-01-12 21:09:20,351.75
"562",2010-01-12 21:09:21,2256.95
"563",2010-01-12 21:09:22,1661.2
"564",2010-01-12 21:09:23,106.75
"565",2010-01-12 21:09:24,2215.075
"566",2010-01-12 21:09:25,-171.575
"567",2010-01-12 21:09:26,1878.125
"568",2010-01-12 21:09:27,387.125
"569",2010-01-12 21:09:28,1743.125
"570",2010-01-12 21:09:29,1355.925
"571",2010-01-12 21:09:30,968.9
"572",2010-01-12 21:09:31,1099.275
"573",2010-01-12 21:09:32,1657.125
"574",2010-01-12 21:09:33,-188.85
"575",2010-01-12 21:09:34,1439.075
"576",2010-01-12 21:09:35,1239.325
"577",2010-01-12 21:09:36,1280.8
"578",2010-01-12 21:09:37,2248.2
"579",2010-01-12 21:09:38,181.425
"580",2010-01-12 21:09:39,204.25
"581",2010-01-12 21:09:40,2800.85
"582",2010-01-12 21:09:41,-402.9
"583",2010-01-12 21:09:42,2058.025
"584",2010-01-12 21:09:43,349.9
"585",2010-01-12 21:09:44,1378.375
"586",2010-01-12 21:09:45,2070.175
"587",2010-01-12 21:09:46,830.5
"588",2010-01-12 21:09:47,-779.825
"589",2010-01-12 21:09:48,4266.6
"590",2010-01-12 21:09:49,-1405.525
"591",2010-01-12 21:09:50,1640.225
"592",2010-01-12 21:09:51,1930.675
"593",2010-01-12 21:09:52,1190.65
"594",2010-01-12 21:09:53,-103.625
"595",2010-01-12 21:09:54,2887.75
"596",2010-01-12 21:09:55,-739.2
"597",2010-01-12 21:09:56,1057.475
"598",2010-01-12 21:09:57,2350.25
"599",2010-01-12 21:09:58,729.25
"600",2010-01-12 21:09:59,2202.75
"601",2010-01-12 21:10:00,-203.875
"602",2010-01-12 21:10:01,1340.55
"603",2010-01-12 21:10:02,1977.6
"604",2010-01-12 21:10:03,-1218.275
"605",2010-01-12 21:10:04,3118.75
"606",2010-01-12 21:10:05,-55.975
"607",2010-01-12 21:10:06,2983.95
"608",2010-01-12 21:10:07,290.05
"609",2010-01-12 21:10:08,1619.025
"610",2010-01-12 21:10:09,962.025
"611",2010-01-12 21:10:10,-887.175
"612",2010-01-12 21:10:11,4023.125
"613",2010-01-12 21:10:12,-660.55
"614",2010-01-12 21:10:13,1834.7
"615",2010-01-12 21:10:14,1406.375
"616",2010-01-12 21:10:15,745.975
"617",2010-01-12 21:10:16,361.175
"618",2010-01-12 21:10:17,2422.35
"619",2010-01-12 21:10:18,-988.8
"620",2010-01-12 21:10:19,2793.875
"621",2010-01-12 21:10:20,612.075
"622",2010-01-12 21:10:21,2179.85
"623",2010-01-12 21:10:22,600.6
"624",2010-01-12 21:10:23,758.225
"625",2010-01-12 21:10:24,1022.175
"626",2010-01-12 21:10:25,858.3
"627",2010-01-12 21:10:26,1806.3
"628",2010-01-12 21:10:27,1608.15
"629",2010-01-12 21:10:28,169
"630",2010-01-12 21:10:29,883.325
"631",2010-01-12 21:10:30,1034.925
"632",2010-01-12 21:10:31,1749.825
"633",2010-01-12 21:10:32,2080.4
"634",2010-01-12 21:10:33,-403.125
"635",2010-01-12 21:10:34,2163.125
"636",2010-01-12 21:10:35,480.05
"637",2010-01-12 21:10:36,1490.4
"638",2010-01-12 21:10:37,949.6
"639",2010-01-12 21:10:38,1107.05
"640",2010-01-12 21:10:39,2553.85
"641",2010-01-12 21:10:40,55.875
"642",2010-01-12 21:10:41,358.975
"643",2010-01-12 21:10:42,1828.425
"644",2010-01-12 21:10:43,520.225
"645",2010-01-12 21:10:44,1199.575
"646",2010-01-12 21:10:45,1290.425
"647",2010-01-12 21:10:46,1436.325
"648",2010-01-12 21:10:47,-518.625
"649",2010-01-12 21:10:48,3160.85
"650",2010-01-12 21:10:49,638.2
"651",2010-01-12 21:10:50,474.7
"652",2010-01-12 21:10:51,768.975
"653",2010-01-12 21:10:52,2356.85
"654",2010-01-12 21:10:53,1213.425
"655",2010-01-12 21:10:54,418.775
"656",2010-01-12 21:10:55,487.175
"657",2010-01-12 21:10:56,2302.325
"658",2010-01-12 21:10:57,983.85
"659",2010-01-12 21:10:58,1297.875
"660",2010-01-12 21:10:59,-151.825
"661",2010-01-12 21:11:00,2500.35
"662",2010-01-12 21:11:01,1038.975
"663",2010-01-12 21:11:02,1448.8
"664",2010-01-12 21:11:03,183.575
"665",2010-01-12 21:11:04,1365.125
"666",2010-01-12 21:11:05,1032.9
"667",2010-01-12 21:11:06,2982.975
"668",2010-01-12 21:11:07,-405
"669",2010-01-12 21:11:08,770.3
"670",2010-01-12 21:11:09,2551.1
"671",2010-01-12 21:11:10,-540.175
"672",2010-01-12 21:11:11,1884.25
"673",2010-01-12 21:11:12,289.125
"674",2010-01-12 21:11:13,1437.525
