"","DateTime","NA.SABA..BHZ.M"
"381",2010-01-12 21:06:20,-124.1
"382",2010-01-12 21:06:21,74.825
"383",2010-01-12 21:06:22,655.325
"384",2010-01-12 21:06:23,713.7
"385",2010-01-12 21:06:24,-275.55
"386",2010-01-12 21:06:25,-169.575
"387",2010-01-12 21:06:26,662.125
"388",2010-01-12 21:06:27,1042.125
"389",2010-01-12 21:06:28,-200
"390",2010-01-12 21:06:29,-390.25
"391",2010-01-12 21:06:30,464.7
"392",2010-01-12 21:06:31,742.675
"393",2010-01-12 21:06:32,199.575
"394",2010-01-12 21:06:33,-15.875
"395",2010-01-12 21:06:34,258.775
"396",2010-01-12 21:06:35,462.65
"397",2010-01-12 21:06:36,265.525
"398",2010-01-12 21:06:37,-38.625
"399",2010-01-12 21:06:38,298.75
"400",2010-01-12 21:06:39,308.9
"401",2010-01-12 21:06:40,426.175
"402",2010-01-12 21:06:41,301.85
"403",2010-01-12 21:06:42,6.95
"404",2010-01-12 21:06:43,82.1
"405",2010-01-12 21:06:44,421.25
"406",2010-01-12 21:06:45,448.575
"407",2010-01-12 21:06:46,-237.525
"408",2010-01-12 21:06:47,174.125
"409",2010-01-12 21:06:48,589.375
"410",2010-01-12 21:06:49,178.525
"411",2010-01-12 21:06:50,-111.025
"412",2010-01-12 21:06:51,294.5
"413",2010-01-12 21:06:52,602.175
"414",2010-01-12 21:06:53,-2
"415",2010-01-12 21:06:54,-175.95
"416",2010-01-12 21:06:55,456.7
"417",2010-01-12 21:06:56,461.35
"418",2010-01-12 21:06:57,-107.85
"419",2010-01-12 21:06:58,-124.35
"420",2010-01-12 21:06:59,626.025
"421",2010-01-12 21:07:00,321.35
"422",2010-01-12 21:07:01,-141.975
"423",2010-01-12 21:07:02,-91.675
"424",2010-01-12 21:07:03,258.7
"425",2010-01-12 21:07:04,384.275
"426",2010-01-12 21:07:05,312.875
"427",2010-01-12 21:07:06,54.675
"428",2010-01-12 21:07:07,-138.05
"429",2010-01-12 21:07:08,187.6
"430",2010-01-12 21:07:09,483.8
"431",2010-01-12 21:07:10,-102.25
"432",2010-01-12 21:07:11,56.425
"433",2010-01-12 21:07:12,373.875
"434",2010-01-12 21:07:13,454.675
"435",2010-01-12 21:07:14,-247.675
"436",2010-01-12 21:07:15,-43.925
"437",2010-01-12 21:07:16,195.7
"438",2010-01-12 21:07:17,590.125
"439",2010-01-12 21:07:18,-149.45
"440",2010-01-12 21:07:19,-46.275
"441",2010-01-12 21:07:20,548.1
"442",2010-01-12 21:07:21,-43.875
"443",2010-01-12 21:07:22,-148.375
"444",2010-01-12 21:07:23,337.35
"445",2010-01-12 21:07:24,416.525
"446",2010-01-12 21:07:25,-181.525
"447",2010-01-12 21:07:26,-44.125
"448",2010-01-12 21:07:27,524.225
"449",2010-01-12 21:07:28,56.175
"450",2010-01-12 21:07:29,125.925
"451",2010-01-12 21:07:30,77.975
"452",2010-01-12 21:07:31,37.125
"453",2010-01-12 21:07:32,448.1
"454",2010-01-12 21:07:33,-102.05
"455",2010-01-12 21:07:34,193.675
"456",2010-01-12 21:07:35,151.6
"457",2010-01-12 21:07:36,-184.775
"458",2010-01-12 21:07:37,300.45
"459",2010-01-12 21:07:38,340.2
"460",2010-01-12 21:07:39,507.525
"461",2010-01-12 21:07:40,-596.95
"462",2010-01-12 21:07:41,-82.575
"463",2010-01-12 21:07:42,636.6
"464",2010-01-12 21:07:43,381.575
"465",2010-01-12 21:07:44,53.45
"466",2010-01-12 21:07:45,-220.625
"467",2010-01-12 21:07:46,184.775
"468",2010-01-12 21:07:47,256.775
"469",2010-01-12 21:07:48,302.2
"470",2010-01-12 21:07:49,15.05
"471",2010-01-12 21:07:50,-140.175
"472",2010-01-12 21:07:51,38.8
"473",2010-01-12 21:07:52,483.6
"474",2010-01-12 21:07:53,337.65
"475",2010-01-12 21:07:54,105.775
"476",2010-01-12 21:07:55,-459.625
"477",2010-01-12 21:07:56,339.5
"478",2010-01-12 21:07:57,197.575
"479",2010-01-12 21:07:58,401.2
"480",2010-01-12 21:07:59,56.025
"481",2010-01-12 21:08:00,-122.95
"482",2010-01-12 21:08:01,39.475
"483",2010-01-12 21:08:02,592.95
"484",2010-01-12 21:08:03,418.8
"485",2010-01-12 21:08:04,-797.675
"486",2010-01-12 21:08:05,-140.325
"487",2010-01-12 21:08:06,1148.075
"488",2010-01-12 21:08:07,506.9
"489",2010-01-12 21:08:08,-607.325
"490",2010-01-12 21:08:09,-102.15
"491",2010-01-12 21:08:10,555.95
"492",2010-01-12 21:08:11,340.5
"493",2010-01-12 21:08:12,-293.775
"494",2010-01-12 21:08:13,129.95
"495",2010-01-12 21:08:14,589.25
"496",2010-01-12 21:08:15,27.875
"497",2010-01-12 21:08:16,8.35
"498",2010-01-12 21:08:17,168.8
"499",2010-01-12 21:08:18,155.9
"500",2010-01-12 21:08:19,23.65
"501",2010-01-12 21:08:20,247.225
"502",2010-01-12 21:08:21,520.05
"503",2010-01-12 21:08:22,-194.05
"504",2010-01-12 21:08:23,-34.025
"505",2010-01-12 21:08:24,366.45
"506",2010-01-12 21:08:25,692.425
"507",2010-01-12 21:08:26,-326.6
"508",2010-01-12 21:08:27,-375.225
"509",2010-01-12 21:08:28,540.4
"510",2010-01-12 21:08:29,742.175
"511",2010-01-12 21:08:30,411.6
"512",2010-01-12 21:08:31,-450.45
"513",2010-01-12 21:08:32,-514.5
"514",2010-01-12 21:08:33,883.225
"515",2010-01-12 21:08:34,412.3
"516",2010-01-12 21:08:35,-235.45
"517",2010-01-12 21:08:36,94.6
"518",2010-01-12 21:08:37,540.225
"519",2010-01-12 21:08:38,571.15
"520",2010-01-12 21:08:39,-421.25
"521",2010-01-12 21:08:40,-151.45
"522",2010-01-12 21:08:41,379.15
"523",2010-01-12 21:08:42,739.05
"524",2010-01-12 21:08:43,288.225
"525",2010-01-12 21:08:44,-306.15
"526",2010-01-12 21:08:45,-43.15
"527",2010-01-12 21:08:46,601.625
"528",2010-01-12 21:08:47,599.55
"529",2010-01-12 21:08:48,-607.375
"530",2010-01-12 21:08:49,339.725
"531",2010-01-12 21:08:50,333.675
"532",2010-01-12 21:08:51,130.55
"533",2010-01-12 21:08:52,45.75
"534",2010-01-12 21:08:53,565.625
"535",2010-01-12 21:08:54,-49.1
"536",2010-01-12 21:08:55,46.975
"537",2010-01-12 21:08:56,346.7
"538",2010-01-12 21:08:57,226.025
"539",2010-01-12 21:08:58,-163.575
"540",2010-01-12 21:08:59,324.55
"541",2010-01-12 21:09:00,564.05
"542",2010-01-12 21:09:01,388.2
"543",2010-01-12 21:09:02,-18.35
"544",2010-01-12 21:09:03,-38.6
"545",2010-01-12 21:09:04,-76.575
"546",2010-01-12 21:09:05,500.75
"547",2010-01-12 21:09:06,626.4
"548",2010-01-12 21:09:07,251.15
"549",2010-01-12 21:09:08,-841.625
"550",2010-01-12 21:09:09,263.575
"551",2010-01-12 21:09:10,1280.05
"552",2010-01-12 21:09:11,170.8
"553",2010-01-12 21:09:12,-704.575
"554",2010-01-12 21:09:13,-195.05
"555",2010-01-12 21:09:14,1277.85
"556",2010-01-12 21:09:15,541.225
"557",2010-01-12 21:09:16,-644.825
"558",2010-01-12 21:09:17,-89.375
"559",2010-01-12 21:09:18,486.5
"560",2010-01-12 21:09:19,648.25
"561",2010-01-12 21:09:20,-54.75
"562",2010-01-12 21:09:21,-308.175
"563",2010-01-12 21:09:22,444.875
"564",2010-01-12 21:09:23,164.775
"565",2010-01-12 21:09:24,161.3
"566",2010-01-12 21:09:25,379.425
"567",2010-01-12 21:09:26,255
"568",2010-01-12 21:09:27,89.425
"569",2010-01-12 21:09:28,-429.2
"570",2010-01-12 21:09:29,489.475
"571",2010-01-12 21:09:30,593.275
"572",2010-01-12 21:09:31,66.725
"573",2010-01-12 21:09:32,-267.5
"574",2010-01-12 21:09:33,453.875
"575",2010-01-12 21:09:34,231.55
"576",2010-01-12 21:09:35,135.5
"577",2010-01-12 21:09:36,262.475
"578",2010-01-12 21:09:37,34.225
"579",2010-01-12 21:09:38,-370.55
"580",2010-01-12 21:09:39,325.975
"581",2010-01-12 21:09:40,788.725
"582",2010-01-12 21:09:41,-117.45
"583",2010-01-12 21:09:42,-183.85
"584",2010-01-12 21:09:43,374.575
"585",2010-01-12 21:09:44,525.35
"586",2010-01-12 21:09:45,-313.225
"587",2010-01-12 21:09:46,-4.5
"588",2010-01-12 21:09:47,586.775
"589",2010-01-12 21:09:48,311.7
"590",2010-01-12 21:09:49,-255.55
"591",2010-01-12 21:09:50,298
"592",2010-01-12 21:09:51,176.075
"593",2010-01-12 21:09:52,162.475
"594",2010-01-12 21:09:53,127.1
"595",2010-01-12 21:09:54,9.15
"596",2010-01-12 21:09:55,278.125
"597",2010-01-12 21:09:56,403.55
"598",2010-01-12 21:09:57,-262.425
"599",2010-01-12 21:09:58,373.8
"600",2010-01-12 21:09:59,358.95
"601",2010-01-12 21:10:00,19
"602",2010-01-12 21:10:01,271.075
"603",2010-01-12 21:10:02,125.15
"604",2010-01-12 21:10:03,487.325
"605",2010-01-12 21:10:04,-72.45
"606",2010-01-12 21:10:05,-226.45
"607",2010-01-12 21:10:06,310.425
"608",2010-01-12 21:10:07,708.7
"609",2010-01-12 21:10:08,141.3
"610",2010-01-12 21:10:09,-300.55
"611",2010-01-12 21:10:10,50.275
"612",2010-01-12 21:10:11,805.525
"613",2010-01-12 21:10:12,28.85
"614",2010-01-12 21:10:13,-238.375
"615",2010-01-12 21:10:14,63.4
"616",2010-01-12 21:10:15,890.075
"617",2010-01-12 21:10:16,184.975
"618",2010-01-12 21:10:17,-121.925
"619",2010-01-12 21:10:18,229.825
"620",2010-01-12 21:10:19,377.25
"621",2010-01-12 21:10:20,-8.975
"622",2010-01-12 21:10:21,-19.3
"623",2010-01-12 21:10:22,385.95
"624",2010-01-12 21:10:23,409.925
"625",2010-01-12 21:10:24,310
"626",2010-01-12 21:10:25,-435.825
"627",2010-01-12 21:10:26,532.375
"628",2010-01-12 21:10:27,351.225
"629",2010-01-12 21:10:28,-166.325
"630",2010-01-12 21:10:29,-111.05
"631",2010-01-12 21:10:30,716.85
"632",2010-01-12 21:10:31,894.725
"633",2010-01-12 21:10:32,-306.175
"634",2010-01-12 21:10:33,-285.3
"635",2010-01-12 21:10:34,112.15
"636",2010-01-12 21:10:35,679.3
"637",2010-01-12 21:10:36,429.075
"638",2010-01-12 21:10:37,-168.25
"639",2010-01-12 21:10:38,189.05
"640",2010-01-12 21:10:39,483.525
"641",2010-01-12 21:10:40,73.775
"642",2010-01-12 21:10:41,88.1
"643",2010-01-12 21:10:42,-179.425
"644",2010-01-12 21:10:43,356.375
"645",2010-01-12 21:10:44,834.975
"646",2010-01-12 21:10:45,235.375
"647",2010-01-12 21:10:46,-22.6
"648",2010-01-12 21:10:47,128.95
